strategyA,strategyB,sideA,sideB,type,entryA_ts,entryB_ts,exitA_ts,exitB_ts,exit_first_ts,overlap_start_et,overlap_end_et,overlap_minutes,pnlA,pnlB,joint_pnl,tradeA_id,tradeB_id
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1757597400000,1745586300000,1757597423000,1745586300000,2025-09-11 09:30:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000629
gex-level-fade,gex-lt-3m,short,long,conflict,1757597400000,1757596560000,1757597423000,1757601900000,1757597423000,2025-09-11 09:30:00,2025-09-11 09:30:23,0.38,-395,1160,765,gex-level-fade:T000629,gex-lt-3m:T000557
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1757598846000,1745415600000,1757599600000,1745415600000,2025-09-11 09:54:06,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000630
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1757598846000,1745586300000,1757599600000,1745586300000,2025-09-11 09:54:06,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000630
gex-level-fade,gex-lt-3m,short,long,conflict,1757598846000,1757596560000,1757599600000,1757601900000,1757599600000,2025-09-11 09:54:06,2025-09-11 10:06:40,12.57,-395,1160,765,gex-level-fade:T000630,gex-lt-3m:T000557
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745415600000,1757677588000,1745415600000,1757682900000,1745415600000,2025-09-12 07:46:28,2025-04-23 09:40:00,0.00,255,395,650,gex-flip-ivpct:T000040,gex-lt-3m:T000558
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745586300000,1757677588000,1745586300000,1757682900000,1745586300000,2025-09-12 07:46:28,2025-04-25 09:05:00,0.00,60,395,455,gex-flip-ivpct:T000041,gex-lt-3m:T000558
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1757682264000,1745415600000,1757686877000,1745415600000,2025-09-12 09:04:24,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000631
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1757682264000,1745586300000,1757686877000,1745586300000,2025-09-12 09:04:24,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000631
gex-level-fade,gex-lt-3m,short,long,conflict,1757682264000,1757677588000,1757686877000,1757682900000,1757682900000,2025-09-12 09:04:24,2025-09-12 09:15:00,10.60,-395,395,0,gex-level-fade:T000631,gex-lt-3m:T000558
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1757686560000,1745415600000,1757687655000,1745415600000,2025-09-12 10:16:00,2025-04-23 09:40:00,0.00,255,-1035,-780,gex-flip-ivpct:T000040,gex-lt-3m:T000559
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1757686560000,1745586300000,1757687655000,1745586300000,2025-09-12 10:16:00,2025-04-25 09:05:00,0.00,60,-1035,-975,gex-flip-ivpct:T000041,gex-lt-3m:T000559
gex-level-fade,gex-lt-3m,short,short,confluence,1757682264000,1757686560000,1757686877000,1757687655000,1757686877000,2025-09-12 10:16:00,2025-09-12 10:21:17,5.28,-395,-1035,-1430,gex-level-fade:T000631,gex-lt-3m:T000559
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1757700062000,1745415600000,1757705400000,1745415600000,2025-09-12 14:01:02,2025-04-23 09:40:00,0.00,255,-33,222,gex-flip-ivpct:T000040,gex-lt-3m:T000560
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1757700062000,1745586300000,1757705400000,1745586300000,2025-09-12 14:01:02,2025-04-25 09:05:00,0.00,60,-33,27,gex-flip-ivpct:T000041,gex-lt-3m:T000560
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745415600000,1757934962000,1745415600000,1757940360000,1745415600000,2025-09-15 07:16:02,2025-04-23 09:40:00,0.00,255,280,535,gex-flip-ivpct:T000040,gex-lt-3m:T000561
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745586300000,1757934962000,1745586300000,1757940360000,1745586300000,2025-09-15 07:16:02,2025-04-25 09:05:00,0.00,60,280,340,gex-flip-ivpct:T000041,gex-lt-3m:T000561
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1757941320000,1745415600000,1757943013000,1745415600000,2025-09-15 09:02:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000632
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1757941320000,1745586300000,1757943013000,1745586300000,2025-09-15 09:02:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000632
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1757944200000,1745415600000,1757944291000,1745415600000,2025-09-15 09:50:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000633
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1757944200000,1745586300000,1757944291000,1745586300000,2025-09-15 09:50:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000633
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1757944680000,1745415600000,1757948400000,1745415600000,2025-09-15 09:58:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000634
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1757944680000,1745586300000,1757948400000,1745586300000,2025-09-15 09:58:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000634
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1757945220000,1745415600000,1757950560000,1745415600000,2025-09-15 10:07:00,2025-04-23 09:40:00,0.00,255,-23,232,gex-flip-ivpct:T000040,gex-lt-3m:T000562
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1757945220000,1745586300000,1757950560000,1745586300000,2025-09-15 10:07:00,2025-04-25 09:05:00,0.00,60,-23,37,gex-flip-ivpct:T000041,gex-lt-3m:T000562
gex-level-fade,gex-lt-3m,short,short,confluence,1757944680000,1757945220000,1757948400000,1757950560000,1757948400000,2025-09-15 10:07:00,2025-09-15 11:00:00,53.00,-395,-23,-418,gex-level-fade:T000634,gex-lt-3m:T000562
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745415600000,1758029471000,1745415600000,1758029635000,1745415600000,2025-09-16 09:31:11,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000637
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745586300000,1758029471000,1745586300000,1758029635000,1745586300000,2025-09-16 09:31:11,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000637
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1758114243000,1745415600000,1758120206000,1745415600000,2025-09-17 09:04:03,2025-04-23 09:40:00,0.00,255,1995,2250,gex-flip-ivpct:T000040,gex-level-fade:T000639
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1758114243000,1745586300000,1758120206000,1745586300000,2025-09-17 09:04:03,2025-04-25 09:05:00,0.00,60,1995,2055,gex-flip-ivpct:T000041,gex-level-fade:T000639
gex-flip-ivpct,gex-level-fade,short,short,confluence,1758116400000,1758114243000,1758130740000,1758120206000,1758120206000,2025-09-17 09:40:00,2025-09-17 10:43:26,63.43,787,1995,2782,gex-flip-ivpct:T000089,gex-level-fade:T000639
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1758117480000,1745415600000,1758120144000,1745415600000,2025-09-17 09:58:00,2025-04-23 09:40:00,0.00,255,1195,1450,gex-flip-ivpct:T000040,gex-lt-3m:T000563
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1758117480000,1745586300000,1758120144000,1745586300000,2025-09-17 09:58:00,2025-04-25 09:05:00,0.00,60,1195,1255,gex-flip-ivpct:T000041,gex-lt-3m:T000563
gex-level-fade,gex-lt-3m,short,short,confluence,1758114243000,1758117480000,1758120206000,1758120144000,1758120144000,2025-09-17 09:58:00,2025-09-17 10:42:24,44.40,1995,1195,3190,gex-level-fade:T000639,gex-lt-3m:T000563
gex-flip-ivpct,gex-lt-3m,short,short,confluence,1758116400000,1758117480000,1758130740000,1758120144000,1758120144000,2025-09-17 09:58:00,2025-09-17 10:42:24,44.40,787,1195,1982,gex-flip-ivpct:T000089,gex-lt-3m:T000563
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745415600000,1758135660000,1745415600000,1758137080000,1745415600000,2025-09-17 15:01:00,2025-04-23 09:40:00,0.00,255,2400,2655,gex-flip-ivpct:T000040,gex-lt-3m:T000564
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745586300000,1758135660000,1745586300000,1758137080000,1745586300000,2025-09-17 15:01:00,2025-04-25 09:05:00,0.00,60,2400,2460,gex-flip-ivpct:T000041,gex-lt-3m:T000564
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1758137281000,1745415600000,1758137658000,1745415600000,2025-09-17 15:28:01,2025-04-23 09:40:00,0.00,255,1190,1445,gex-flip-ivpct:T000040,gex-lt-3m:T000565
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1758137281000,1745586300000,1758137658000,1745586300000,2025-09-17 15:28:01,2025-04-25 09:05:00,0.00,60,1190,1250,gex-flip-ivpct:T000041,gex-lt-3m:T000565
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1758193441000,1745415600000,1758196980000,1745415600000,2025-09-18 07:04:01,2025-04-23 09:40:00,0.00,255,-330,-75,gex-flip-ivpct:T000040,gex-lt-3m:T000566
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1758193441000,1745586300000,1758196980000,1745586300000,2025-09-18 07:04:01,2025-04-25 09:05:00,0.00,60,-330,-270,gex-flip-ivpct:T000041,gex-lt-3m:T000566
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1758200460000,1745415600000,1758203162000,1745415600000,2025-09-18 09:01:00,2025-04-23 09:40:00,0.00,255,1600,1855,gex-flip-ivpct:T000040,gex-lt-3m:T000567
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1758200460000,1745586300000,1758203162000,1745586300000,2025-09-18 09:01:00,2025-04-25 09:05:00,0.00,60,1600,1660,gex-flip-ivpct:T000041,gex-lt-3m:T000567
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745415600000,1758201240000,1745415600000,1758202217000,1745415600000,2025-09-18 09:14:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000640
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745586300000,1758201240000,1745586300000,1758202217000,1745586300000,2025-09-18 09:14:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000640
gex-level-fade,gex-lt-3m,long,short,conflict,1758201240000,1758200460000,1758202217000,1758203162000,1758202217000,2025-09-18 09:14:00,2025-09-18 09:30:17,16.28,-395,1600,1205,gex-level-fade:T000640,gex-lt-3m:T000567
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1758202320000,1745415600000,1758202402000,1745415600000,2025-09-18 09:32:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000641
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1758202320000,1745586300000,1758202402000,1745586300000,2025-09-18 09:32:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000641
gex-level-fade,gex-lt-3m,short,short,confluence,1758202320000,1758200460000,1758202402000,1758203162000,1758202402000,2025-09-18 09:32:00,2025-09-18 09:33:22,1.37,-395,1600,1205,gex-level-fade:T000641,gex-lt-3m:T000567
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745415600000,1758202860000,1745415600000,1758203100000,1745415600000,2025-09-18 09:41:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000642
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745586300000,1758202860000,1745586300000,1758203100000,1745586300000,2025-09-18 09:41:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000642
gex-level-fade,gex-lt-3m,long,short,conflict,1758202860000,1758200460000,1758203100000,1758203162000,1758203100000,2025-09-18 09:41:00,2025-09-18 09:45:00,4.00,-395,1600,1205,gex-level-fade:T000642,gex-lt-3m:T000567
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745415600000,1758203460000,1745415600000,1758203610000,1745415600000,2025-09-18 09:51:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000643
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745586300000,1758203460000,1745586300000,1758203610000,1745586300000,2025-09-18 09:51:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000643
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1758204240000,1745415600000,1758204635000,1745415600000,2025-09-18 10:04:00,2025-04-23 09:40:00,0.00,255,-1032,-777,gex-flip-ivpct:T000040,gex-lt-3m:T000568
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1758204240000,1745586300000,1758204635000,1745586300000,2025-09-18 10:04:00,2025-04-25 09:05:00,0.00,60,-1032,-972,gex-flip-ivpct:T000041,gex-lt-3m:T000568
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1758204302000,1745415600000,1758204427000,1745415600000,2025-09-18 10:05:02,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000646
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1758204302000,1745586300000,1758204427000,1745586300000,2025-09-18 10:05:02,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000646
gex-level-fade,gex-lt-3m,short,short,confluence,1758204302000,1758204240000,1758204427000,1758204635000,1758204427000,2025-09-18 10:05:02,2025-09-18 10:07:07,2.08,-395,-1032,-1427,gex-level-fade:T000646,gex-lt-3m:T000568
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1758205142000,1745415600000,1758205569000,1745415600000,2025-09-18 10:19:02,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000647
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1758205142000,1745586300000,1758205569000,1745586300000,2025-09-18 10:19:02,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000647
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1758223860000,1745415600000,1758225300000,1745415600000,2025-09-18 15:31:00,2025-04-23 09:40:00,0.00,255,88,343,gex-flip-ivpct:T000040,gex-lt-3m:T000569
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1758223860000,1745586300000,1758225300000,1745586300000,2025-09-18 15:31:00,2025-04-25 09:05:00,0.00,60,88,148,gex-flip-ivpct:T000041,gex-lt-3m:T000569
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1758287460000,1745415600000,1758288300000,1745415600000,2025-09-19 09:11:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000648
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1758287460000,1745586300000,1758288300000,1745586300000,2025-09-19 09:11:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000648
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1758288720000,1745415600000,1758289784000,1745415600000,2025-09-19 09:32:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000649
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1758288720000,1745586300000,1758289784000,1745586300000,2025-09-19 09:32:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000649
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1758291180000,1745415600000,1758294720000,1745415600000,2025-09-19 10:13:00,2025-04-23 09:40:00,0.00,255,1045,1300,gex-flip-ivpct:T000040,gex-lt-3m:T000570
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1758291180000,1745586300000,1758294720000,1745586300000,2025-09-19 10:13:00,2025-04-25 09:05:00,0.00,60,1045,1105,gex-flip-ivpct:T000041,gex-lt-3m:T000570
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1758548940000,1745415600000,1758549297000,1745415600000,2025-09-22 09:49:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000651
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1758548940000,1745586300000,1758549297000,1745586300000,2025-09-22 09:49:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000651
gex-flip-ivpct,gex-level-fade,long,short,conflict,1758531895000,1758548940000,1758558855000,1758549297000,1758549297000,2025-09-22 09:49:00,2025-09-22 09:54:57,5.95,3995,-395,3600,gex-flip-ivpct:T000090,gex-level-fade:T000651
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1758549780000,1745415600000,1758551297000,1745415600000,2025-09-22 10:03:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000652
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1758549780000,1745586300000,1758551297000,1745586300000,2025-09-22 10:03:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000652
gex-flip-ivpct,gex-level-fade,long,short,conflict,1758531895000,1758549780000,1758558855000,1758551297000,1758551297000,2025-09-22 10:03:00,2025-09-22 10:28:17,25.28,3995,-395,3600,gex-flip-ivpct:T000090,gex-level-fade:T000652
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1758552360000,1745415600000,1758557700000,1745415600000,2025-09-22 10:46:00,2025-04-23 09:40:00,0.00,255,-780,-525,gex-flip-ivpct:T000040,gex-lt-3m:T000571
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1758552360000,1745586300000,1758557700000,1745586300000,2025-09-22 10:46:00,2025-04-25 09:05:00,0.00,60,-780,-720,gex-flip-ivpct:T000041,gex-lt-3m:T000571
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1758531895000,1758552360000,1758558855000,1758557700000,1758557700000,2025-09-22 10:46:00,2025-09-22 12:15:00,89.00,3995,-780,3215,gex-flip-ivpct:T000090,gex-lt-3m:T000571
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745415600000,1758634560000,1745415600000,1758634856000,1745415600000,2025-09-23 09:36:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000653
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745586300000,1758634560000,1745586300000,1758634856000,1745586300000,2025-09-23 09:36:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000653
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745415600000,1758635797000,1745415600000,1758643747000,1745415600000,2025-09-23 09:56:37,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000654
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745586300000,1758635797000,1745586300000,1758643747000,1745586300000,2025-09-23 09:56:37,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000654
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1758712022000,1745415600000,1758717360000,1745415600000,2025-09-24 07:07:02,2025-04-23 09:40:00,0.00,255,510,765,gex-flip-ivpct:T000040,gex-lt-3m:T000572
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1758712022000,1745586300000,1758717360000,1745586300000,2025-09-24 07:07:02,2025-04-25 09:05:00,0.00,60,510,570,gex-flip-ivpct:T000041,gex-lt-3m:T000572
gex-flip-ivpct,gex-lt-3m,short,short,confluence,1758702000000,1758712022000,1758729404000,1758717360000,1758717360000,2025-09-24 07:07:02,2025-09-24 08:36:00,88.97,4000,510,4510,gex-flip-ivpct:T000091,gex-lt-3m:T000572
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1758717960000,1745415600000,1758723300000,1745415600000,2025-09-24 08:46:00,2025-04-23 09:40:00,0.00,255,1000,1255,gex-flip-ivpct:T000040,gex-lt-3m:T000573
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1758717960000,1745586300000,1758723300000,1745586300000,2025-09-24 08:46:00,2025-04-25 09:05:00,0.00,60,1000,1060,gex-flip-ivpct:T000041,gex-lt-3m:T000573
gex-flip-ivpct,gex-lt-3m,short,short,confluence,1758702000000,1758717960000,1758729404000,1758723300000,1758723300000,2025-09-24 08:46:00,2025-09-24 10:15:00,89.00,4000,1000,5000,gex-flip-ivpct:T000091,gex-lt-3m:T000573
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745415600000,1758721740000,1745415600000,1758721799000,1745415600000,2025-09-24 09:49:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000656
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745586300000,1758721740000,1745586300000,1758721799000,1745586300000,2025-09-24 09:49:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000656
gex-flip-ivpct,gex-level-fade,short,long,conflict,1758702000000,1758721740000,1758729404000,1758721799000,1758721799000,2025-09-24 09:49:00,2025-09-24 09:49:59,0.98,4000,-395,3605,gex-flip-ivpct:T000091,gex-level-fade:T000656
gex-level-fade,gex-lt-3m,long,short,conflict,1758721740000,1758717960000,1758721799000,1758723300000,1758721799000,2025-09-24 09:49:00,2025-09-24 09:49:59,0.98,-395,1000,605,gex-level-fade:T000656,gex-lt-3m:T000573
