portfolioId,strategyKey,nativeId,side,entryTime_et,exitTime_et,actualEntry,actualExit,netPnL,pointsPnL,exitReason,durationMin,synthetic
819,gex-lt-3m,T000474,short,2025-07-29 09:46:00,2025-07-29 09:50:46,23618.5,23558.75,1190,59.75,take_profit,4.8,0
820,gex-lt-3m,T000475,short,2025-07-29 10:31:00,2025-07-29 11:42:32,23566,23446.25,2390,119.75,take_profit,71.5,0
821,gex-lt-3m,T000476,long,2025-07-29 11:46:00,2025-07-29 13:15:00,23475.5,23519,865,43.5,max_hold_time,89,0
822,gex-level-fade,T000543,long,2025-07-30 09:06:19,2025-07-30 09:32:39,23471.5,23452,-395,-19.5,stop_loss,26.3,0
823,gex-level-fade,T000544,short,2025-07-30 09:36:16,2025-07-30 09:46:02,23508,23527.5,-395,-19.5,stop_loss,9.8,0
824,gex-level-fade,T000545,long,2025-07-30 09:57:04,2025-07-30 10:46:00,23471.5,23520.25,970,48.75,preempted,48.9,1
825,gex-lt-3m,T000477,long,2025-07-30 10:46:00,2025-07-30 12:15:00,23520.25,23534.75,285,14.5,max_hold_time,89,0
826,gex-lt-3m,T000478,long,2025-07-30 12:31:00,2025-07-30 14:00:00,23534.25,23553,370,18.75,max_hold_time,89,0
827,gex-lt-3m,T000479,short,2025-07-30 15:46:00,2025-07-30 15:54:14,23412.75,23464.25,-1035,-51.5,stop_loss,8.2,0
828,gex-lt-3m,T000480,short,2025-07-31 07:46:00,2025-07-31 09:15:00,23765.25,23789.25,-485,-24,max_hold_time,89,0
829,gex-level-fade,T000546,long,2025-07-31 09:29:00,2025-07-31 09:30:05,23750.75,23731.25,-395,-19.5,stop_loss,1.1,0
830,gex-lt-3m,T000481,short,2025-07-31 09:31:00,2025-07-31 10:50:47,23699.5,23579.25,2400,120.25,take_profit,79.8,0
831,gex-flip-ivpct,T000081,short,2025-07-31 11:10:00,2025-07-31 11:20:00,23547.5,23523.5,475,24,fib_retrace,10,0
832,gex-lt-3m,T000483,long,2025-07-31 14:16:00,2025-07-31 14:40:43,23333.75,23453.5,2390,119.75,take_profit,24.7,0
833,gex-lt-3m,T000484,short,2025-07-31 15:01:00,2025-07-31 15:50:00,23439.75,23359.5,1600,80.25,take_profit,49,0
834,gex-level-fade,T000548,long,2025-08-01 09:15:00,2025-08-01 09:30:51,23058.75,23039.25,-395,-19.5,stop_loss,15.9,0
835,gex-level-fade,T000549,long,2025-08-01 10:01:00,2025-08-01 10:01:19,22827,22807.5,-395,-19.5,stop_loss,0.3,0
836,gex-lt-3m,T000485,long,2025-08-01 10:31:02,2025-08-01 10:51:17,22989,22937.5,-1035,-51.5,stop_loss,20.3,0
837,gex-level-fade,T000550,short,2025-08-04 09:12:00,2025-08-04 09:30:08,23083,23102.5,-395,-19.5,stop_loss,18.1,0
838,gex-level-fade,T000551,short,2025-08-04 09:55:05,2025-08-04 09:58:44,23227,23246.5,-395,-19.5,stop_loss,3.7,0
839,gex-level-fade,T000552,short,2025-08-04 10:01:11,2025-08-04 11:01:00,23257.75,23196.25,1225,61.5,preempted,59.8,1
840,gex-lt-3m,T000486,short,2025-08-04 11:01:00,2025-08-04 11:56:18,23196.25,23247.75,-1035,-51.5,stop_loss,55.3,0
841,gex-level-fade,T000553,long,2025-08-05 09:25:00,2025-08-05 09:30:27,23342.75,23323.25,-395,-19.5,stop_loss,5.5,0
842,gex-level-fade,T000554,long,2025-08-05 09:38:19,2025-08-05 10:00:05,23343,23323.5,-395,-19.5,stop_loss,21.8,0
843,gex-level-fade,T000555,long,2025-08-05 10:18:00,2025-08-05 10:22:44,23297,23277.5,-395,-19.5,stop_loss,4.7,0
844,gex-level-fade,T000556,short,2025-08-06 09:15:00,2025-08-06 09:31:40,23189,23208.5,-395,-19.5,stop_loss,16.7,0
845,gex-level-fade,T000557,short,2025-08-06 09:45:00,2025-08-06 09:45:08,23202.5,23222,-395,-19.5,stop_loss,0.1,0
846,gex-level-fade,T000558,short,2025-08-06 09:49:00,2025-08-06 10:02:35,23234,23253.5,-395,-19.5,stop_loss,13.6,0
847,gex-level-fade,T000559,short,2025-08-06 10:13:01,2025-08-06 10:41:19,23244.5,23264,-395,-19.5,stop_loss,28.3,0
848,gex-level-fade,T000560,short,2025-08-07 09:05:00,2025-08-07 09:39:58,23615,23634.5,-395,-19.5,stop_loss,35,0
849,gex-level-fade,T000561,long,2025-08-07 09:46:00,2025-08-07 10:16:00,23581,23593,235,12,preempted,30,1
850,gex-lt-3m,T000487,short,2025-08-07 10:16:00,2025-08-07 10:55:35,23593,23533,1195,60,take_profit,39.6,0
851,gex-lt-3m,T000488,short,2025-08-07 10:58:00,2025-08-07 11:20:00,23529,23539.75,-220,-10.75,preempted,22,1
852,gex-flip-ivpct,T000082,short,2025-08-07 11:20:00,2025-08-07 11:30:00,23539.75,23530.5,180,9.25,fib_retrace,10,0
853,gex-lt-3m,T000489,short,2025-08-07 12:07:00,2025-08-07 13:36:00,23475,23396.5,1565,78.5,max_hold_time,89,0
854,gex-lt-3m,T000490,short,2025-08-07 14:31:00,2025-08-07 14:55:00,23350,23401.5,-1035,-51.5,stop_loss,24,0
855,gex-lt-3m,T000491,short,2025-08-07 15:01:00,2025-08-07 15:52:13,23411.25,23462.75,-1035,-51.5,stop_loss,51.2,0
856,gex-lt-3m,T000492,long,2025-08-08 07:01:12,2025-08-08 08:30:00,23568.5,23531.5,-745,-37,max_hold_time,88.8,0
857,gex-level-fade,T000562,short,2025-08-08 09:38:00,2025-08-08 09:41:46,23577,23596.5,-395,-19.5,stop_loss,3.8,0
858,gex-lt-3m,T000493,short,2025-08-08 09:46:00,2025-08-08 10:10:36,23628,23679.5,-1035,-51.5,stop_loss,24.6,0
859,gex-level-fade,T000565,short,2025-08-08 10:28:00,2025-08-08 10:31:00,23680.25,23683.75,-75,-3.5,preempted,3,1
860,gex-lt-3m,T000494,short,2025-08-08 10:31:00,2025-08-08 11:38:20,23683.75,23624,1190,59.75,take_profit,67.3,0
861,gex-lt-3m,T000495,short,2025-08-08 11:46:01,2025-08-08 11:55:27,23620,23671.5,-1035,-51.5,stop_loss,9.4,0
862,gex-lt-3m,T000496,short,2025-08-11 08:31:00,2025-08-11 10:00:00,23726.25,23739.25,-265,-13,max_hold_time,89,0
863,gex-lt-3m,T000497,short,2025-08-11 10:01:00,2025-08-11 11:30:00,23739,23730.75,160,8.25,max_hold_time,89,0
864,gex-lt-3m,T000498,short,2025-08-11 11:46:00,2025-08-11 12:07:16,23727.25,23778.75,-1035,-51.5,stop_loss,21.3,0
865,gex-lt-3m,T000499,short,2025-08-11 12:19:00,2025-08-11 13:36:13,23781.5,23721.5,1195,60,take_profit,77.2,0
866,gex-lt-3m,T000500,long,2025-08-11 14:46:00,2025-08-11 15:51:10,23668.75,23617.25,-1035,-51.5,stop_loss,65.2,0
867,gex-lt-3m,T000501,long,2025-08-12 08:32:43,2025-08-12 09:45:00,23740.5,23737,-75,-3.5,preempted,72.3,1
868,gex-flip-ivpct,T000083,long,2025-08-12 09:45:00,2025-08-12 09:50:20,23737,23675.5,-1235,-61.5,stop_loss,5.3,0
869,gex-level-fade,T000571,long,2025-08-12 09:56:00,2025-08-12 09:56:12,23718.5,23699,-395,-19.5,stop_loss,0.2,0
870,gex-level-fade,T000572,long,2025-08-12 10:01:00,2025-08-12 10:16:00,23628,23735.5,2145,107.5,preempted,15,1
871,gex-lt-3m,T000502,short,2025-08-12 10:16:00,2025-08-12 11:01:25,23735.5,23786.75,-1030,-51.25,stop_loss,45.4,0
872,gex-lt-3m,T000503,short,2025-08-12 11:16:00,2025-08-12 12:37:15,23834.5,23886,-1035,-51.5,stop_loss,81.3,0
873,gex-lt-3m,T000504,short,2025-08-12 15:01:00,2025-08-12 15:55:00,23908.5,23937.45,-584,-28.95,market_close,54,0
874,gex-level-fade,T000573,short,2025-08-13 09:13:03,2025-08-13 09:32:01,24033.25,24052.75,-395,-19.5,stop_loss,19,0
875,gex-level-fade,T000574,short,2025-08-13 09:44:00,2025-08-13 09:46:00,24045.75,24031.75,275,14,preempted,2,1
876,gex-lt-3m,T000505,long,2025-08-13 09:46:00,2025-08-13 10:11:03,24031.75,23981,-1020,-50.75,stop_loss,25.1,0
877,gex-lt-3m,T000506,short,2025-08-13 10:46:00,2025-08-13 11:16:08,23957.75,23898,1190,59.75,take_profit,30.1,0
878,gex-lt-3m,T000507,short,2025-08-13 12:01:00,2025-08-13 13:30:00,23925.25,23938.5,-270,-13.25,max_hold_time,89,0
879,gex-lt-3m,T000508,short,2025-08-13 14:16:00,2025-08-13 15:45:00,23943,23917.75,500,25.25,max_hold_time,89,0
880,gex-lt-3m,T000509,short,2025-08-13 15:47:41,2025-08-13 15:55:00,23917.5,23946.75,-590,-29.25,market_close,7.3,0
881,gex-lt-3m,T000510,short,2025-08-14 07:10:02,2025-08-14 08:30:05,23930,23870.25,1190,59.75,take_profit,80.1,0
882,gex-lt-3m,T000511,short,2025-08-14 08:46:00,2025-08-14 09:34:50,23852.75,23904.25,-1035,-51.5,stop_loss,48.8,0
883,gex-lt-3m,T000512,short,2025-08-14 09:46:00,2025-08-14 10:31:30,23916.5,23968,-1035,-51.5,stop_loss,45.5,0
884,gex-lt-3m,T000513,short,2025-08-14 10:37:00,2025-08-14 11:24:29,23971.25,23911,1200,60.25,take_profit,47.5,0
885,gex-lt-3m,T000514,short,2025-08-14 11:28:00,2025-08-14 11:49:30,23876,23927.5,-1035,-51.5,stop_loss,21.5,0
886,gex-lt-3m,T000515,short,2025-08-14 14:01:00,2025-08-14 15:30:00,23953,23923.5,585,29.5,max_hold_time,89,0
887,gex-lt-3m,T000516,short,2025-08-14 15:46:53,2025-08-14 15:55:00,23947.75,23945.5,40,2.25,market_close,8.1,0
888,gex-flip-ivpct,T000084,short,2025-08-15 04:50:01,2025-08-15 10:03:00,23879.5,23841.75,750,37.75,fib_retrace,313,0
889,gex-lt-3m,T000519,short,2025-08-15 11:43:00,2025-08-15 11:51:57,23749.5,23800.5,-1025,-51,stop_loss,9,0
890,gex-lt-3m,T000520,long,2025-08-15 14:01:00,2025-08-15 14:57:28,23840.25,23788.75,-1035,-51.5,stop_loss,56.5,0
891,gex-lt-3m,T000521,long,2025-08-18 08:01:00,2025-08-18 09:30:00,23766.25,23801.25,695,35,max_hold_time,89,0
892,gex-level-fade,T000581,short,2025-08-18 09:43:00,2025-08-18 09:46:00,23777,23790.5,-275,-13.5,preempted,3,1
893,gex-lt-3m,T000522,long,2025-08-18 09:46:00,2025-08-18 09:58:10,23790.5,23739,-1035,-51.5,stop_loss,12.2,0
894,gex-lt-3m,T000523,long,2025-08-18 10:46:01,2025-08-18 12:15:00,23748.5,23755.75,140,7.25,max_hold_time,89,0
895,gex-lt-3m,T000524,long,2025-08-18 14:16:00,2025-08-18 15:45:00,23763.5,23801.5,755,38,max_hold_time,89,0
896,gex-level-fade,T000583,long,2025-08-19 09:07:01,2025-08-19 09:13:00,23738,23740,35,2,preempted,6,1
897,gex-lt-3m,T000525,long,2025-08-19 09:13:00,2025-08-19 09:32:52,23740,23688.5,-1035,-51.5,stop_loss,19.9,0
898,gex-level-fade,T000584,long,2025-08-19 09:47:00,2025-08-19 10:16:00,23655.5,23699,865,43.5,preempted,29,1
899,gex-lt-3m,T000526,long,2025-08-19 10:16:00,2025-08-19 10:27:55,23699,23647.5,-1035,-51.5,stop_loss,11.9,0
900,gex-lt-3m,T000527,short,2025-08-19 10:46:00,2025-08-19 11:01:20,23579,23518.5,1205,60.5,take_profit,15.3,0
901,gex-level-fade,T000585,long,2025-08-20 09:31:00,2025-08-20 09:32:10,23385.25,23365.75,-395,-19.5,stop_loss,1.2,0
902,gex-lt-3m,T000528,long,2025-08-20 09:46:00,2025-08-20 09:50:11,23303.75,23252.25,-1035,-51.5,stop_loss,4.2,0
903,gex-level-fade,T000586,long,2025-08-20 10:06:00,2025-08-20 10:06:58,23143,23123.5,-395,-19.5,stop_loss,1,0
904,gex-level-fade,T000587,long,2025-08-20 10:23:00,2025-08-20 10:28:06,23142.25,23122.75,-395,-19.5,stop_loss,5.1,0
905,gex-level-fade,T000588,long,2025-08-20 10:30:00,2025-08-20 10:40:12,23096,23076.5,-395,-19.5,stop_loss,10.2,0
906,gex-lt-3m,T000529,long,2025-08-20 10:46:00,2025-08-20 11:23:39,23083.5,23203.5,2395,120,take_profit,37.7,0
907,gex-flip-ivpct,T000085,long,2025-08-20 11:35:00,2025-08-20 11:51:58,23252,23190.5,-1235,-61.5,stop_loss,17,0
908,gex-flip-ivpct,T000086,long,2025-08-20 12:30:00,2025-08-20 12:55:43,23298,23237,-1225,-61,stop_loss,25.7,0
909,gex-lt-3m,T000531,long,2025-08-20 15:16:00,2025-08-20 15:55:00,23315.5,23347.75,640,32.25,market_close,39,0
910,gex-level-fade,T000589,long,2025-08-21 09:01:00,2025-08-21 09:45:41,23213,23193.5,-395,-19.5,stop_loss,44.7,0
911,gex-lt-3m,T000532,long,2025-08-21 09:46:00,2025-08-21 10:00:21,23208.75,23157.5,-1030,-51.25,stop_loss,14.4,0
912,gex-level-fade,T000592,long,2025-08-21 10:03:21,2025-08-21 10:16:00,23244.43,23274.5,596.4,30.07,preempted,12.7,1
913,gex-lt-3m,T000533,long,2025-08-21 10:16:00,2025-08-21 11:12:45,23274.5,23224,-1015,-50.5,stop_loss,56.8,0
914,gex-lt-3m,T000534,long,2025-08-21 11:31:00,2025-08-21 11:53:00,23269,23217.5,-1035,-51.5,stop_loss,22,0
915,gex-lt-3m,T000535,long,2025-08-21 11:58:00,2025-08-21 12:58:44,23204.75,23153.25,-1035,-51.5,stop_loss,60.7,0
916,gex-lt-3m,T000536,long,2025-08-21 15:16:00,2025-08-21 15:55:00,23242.25,23228.5,-280,-13.75,market_close,39,0
917,gex-level-fade,T000594,long,2025-08-22 09:31:00,2025-08-22 09:50:13,23210,23339.5,2585,129.5,take_profit,19.2,0
918,gex-level-fade,T000596,short,2025-08-22 10:01:00,2025-08-22 10:01:11,23466.45,23485.95,-395,-19.5,stop_loss,0.2,0
919,gex-level-fade,T000597,long,2025-08-25 09:02:00,2025-08-25 09:31:26,23479,23459.5,-395,-19.5,stop_loss,29.4,0
920,gex-level-fade,T000598,short,2025-08-25 09:38:00,2025-08-25 09:58:59,23498.5,23518,-395,-19.5,stop_loss,21,0
921,gex-lt-3m,T000537,long,2025-08-25 10:01:00,2025-08-25 11:30:00,23514.75,23594.75,1595,80,max_hold_time,89,0
922,gex-lt-3m,T000538,long,2025-08-25 12:01:00,2025-08-25 13:30:00,23606.25,23588,-370,-18.25,max_hold_time,89,0
923,gex-level-fade,T000600,short,2025-08-26 09:31:02,2025-08-26 09:31:33,23480.5,23500,-395,-19.5,stop_loss,0.5,0
924,gex-level-fade,T000601,short,2025-08-26 09:38:00,2025-08-26 09:40:33,23480.5,23500,-395,-19.5,stop_loss,2.6,0
925,gex-level-fade,T000602,short,2025-08-26 09:42:00,2025-08-26 10:21:51,23515.25,23534.75,-395,-19.5,stop_loss,39.9,0
926,gex-level-fade,T000603,long,2025-08-27 09:07:00,2025-08-27 09:29:00,23562.25,23542.75,-395,-19.5,stop_loss,22,0
927,gex-level-fade,T000604,long,2025-08-27 09:36:00,2025-08-27 09:42:26,23542.5,23523,-395,-19.5,stop_loss,6.4,0
928,gex-lt-3m,T000539,short,2025-08-27 09:46:00,2025-08-27 10:07:06,23501.75,23553,-1030,-51.25,stop_loss,21.1,0
929,gex-level-fade,T000605,short,2025-08-27 10:15:00,2025-08-27 10:18:22,23566,23585.5,-395,-19.5,stop_loss,3.4,0
930,gex-level-fade,T000606,short,2025-08-27 10:20:00,2025-08-27 11:47:48,23599,23618.5,-395,-19.5,stop_loss,87.8,0
931,gex-level-fade,T000607,short,2025-08-28 09:19:16,2025-08-28 09:30:32,23653.75,23673.25,-395,-19.5,stop_loss,11.3,0
932,gex-lt-3m,T000540,long,2025-08-28 09:31:00,2025-08-28 09:50:11,23704.75,23653.25,-1035,-51.5,stop_loss,19.2,0
933,gex-level-fade,T000609,long,2025-08-28 09:53:48,2025-08-28 09:56:54,23593.5,23574,-395,-19.5,stop_loss,3.1,0
934,gex-lt-3m,T000541,long,2025-08-28 10:16:03,2025-08-28 10:40:00,23655.75,23672,320,16.25,preempted,24,1
935,gex-flip-ivpct,T000087,long,2025-08-28 10:40:00,2025-08-28 11:23:00,23672,23699,535,27,fib_retrace,43,0
936,gex-lt-3m,T000542,long,2025-08-28 12:01:00,2025-08-28 13:30:00,23685,23761.25,1520,76.25,max_hold_time,89,0
937,gex-lt-3m,T000543,short,2025-08-28 14:01:02,2025-08-28 15:30:00,23763.75,23771.75,-165,-8,max_hold_time,89,0
938,gex-lt-3m,T000544,short,2025-08-28 15:31:00,2025-08-28 15:55:00,23771.75,23781.45,-199,-9.7,market_close,24,0
939,gex-level-fade,T000610,short,2025-08-29 09:26:02,2025-08-29 09:45:59,23666.91,23566.91,1995,100,take_profit,20,0
940,gex-level-fade,T000611,long,2025-08-29 09:57:00,2025-08-29 10:03:49,23518,23498.5,-395,-19.5,stop_loss,6.8,0
941,gex-level-fade,T000612,short,2025-09-01 09:15:00,2025-09-01 11:26:45,23483,23502.5,-395,-19.5,stop_loss,131.8,0
942,gex-level-fade,T000613,short,2025-09-02 10:30:00,2025-09-02 10:47:23,23261.25,23160.75,2005,100.5,take_profit,17.4,0
943,gex-level-fade,T000614,short,2025-09-03 09:14:03,2025-09-03 10:26:04,23448,23467.5,-395,-19.5,stop_loss,72,0
944,gex-level-fade,T000615,long,2025-09-04 09:07:00,2025-09-04 10:02:27,23468.25,23448.75,-395,-19.5,stop_loss,55.5,0
945,gex-level-fade,T000616,long,2025-09-04 10:13:26,2025-09-04 10:14:41,23457.25,23437.75,-395,-19.5,stop_loss,1.3,0
946,gex-level-fade,T000617,long,2025-09-04 10:16:00,2025-09-04 10:37:02,23420,23521,2015,101,take_profit,21,0
947,gex-level-fade,T000618,short,2025-09-05 09:01:00,2025-09-05 09:06:40,23878.5,23898,-395,-19.5,stop_loss,5.7,0
948,gex-level-fade,T000619,short,2025-09-05 09:18:00,2025-09-05 09:30:27,23882.75,23902.25,-395,-19.5,stop_loss,12.5,0
949,gex-level-fade,T000620,short,2025-09-05 09:43:01,2025-09-05 09:52:00,23875,23894.5,-395,-19.5,stop_loss,9,0
950,gex-level-fade,T000621,long,2025-09-05 10:01:00,2025-09-05 10:06:20,23821.75,23802.25,-395,-19.5,stop_loss,5.3,0
951,gex-lt-3m,T000545,long,2025-09-05 10:37:00,2025-09-05 10:45:41,23634.25,23583,-1030,-51.25,stop_loss,8.7,0
952,gex-lt-3m,T000546,long,2025-09-05 11:01:00,2025-09-05 12:30:00,23550,23622.75,1450,72.75,max_hold_time,89,0
953,gex-lt-3m,T000547,long,2025-09-05 12:31:00,2025-09-05 14:00:00,23623,23618.5,-95,-4.5,max_hold_time,89,0
954,gex-lt-3m,T000548,long,2025-09-05 14:16:00,2025-09-05 15:45:00,23637.5,23661.75,480,24.25,max_hold_time,89,0
955,gex-level-fade,T000622,short,2025-09-08 09:01:24,2025-09-08 09:30:00,23779.5,23799,-395,-19.5,stop_loss,28.6,0
956,gex-level-fade,T000623,short,2025-09-08 09:50:00,2025-09-08 09:55:34,23849.25,23868.75,-395,-19.5,stop_loss,5.6,0
957,gex-lt-3m,T000549,short,2025-09-08 11:46:00,2025-09-08 12:37:25,23853.5,23793.75,1190,59.75,take_profit,51.4,0
958,gex-level-fade,T000624,long,2025-09-09 09:02:01,2025-09-09 09:04:31,23833,23813.5,-395,-19.5,stop_loss,2.5,0
959,gex-level-fade,T000625,long,2025-09-09 09:28:00,2025-09-09 09:51:15,23833,23813.5,-395,-19.5,stop_loss,23.3,0
960,gex-level-fade,T000626,long,2025-09-09 09:58:00,2025-09-09 09:59:36,23828.15,23808.65,-395,-19.5,stop_loss,1.6,0
961,gex-lt-3m,T000550,short,2025-09-09 10:48:38,2025-09-09 10:50:00,23762.75,23760.75,35,2,preempted,1.4,1
962,gex-flip-ivpct,T000088,long,2025-09-09 10:50:00,2025-09-09 11:01:00,23760.75,23774,260,13.25,fib_retrace,11,0
963,gex-lt-3m,T000551,short,2025-09-10 07:04:00,2025-09-10 08:30:01,23923,23974.25,-1030,-51.25,stop_loss,86,0
964,gex-lt-3m,T000552,short,2025-09-10 08:34:00,2025-09-10 09:31:00,24001.5,23941.25,1200,60.25,take_profit,57,0
965,gex-lt-3m,T000553,short,2025-09-10 11:01:00,2025-09-10 12:20:45,23975.5,23914.75,1210,60.75,take_profit,79.8,0
966,gex-lt-3m,T000554,short,2025-09-10 12:31:00,2025-09-10 14:00:00,23920.25,23893.75,525,26.5,max_hold_time,89,0
967,gex-lt-3m,T000555,long,2025-09-10 15:16:00,2025-09-10 15:55:00,23816.75,23872,1100,55.25,market_close,39,0
968,gex-lt-3m,T000556,long,2025-09-11 07:02:27,2025-09-11 08:30:02,23946.5,23895,-1035,-51.5,stop_loss,87.6,0
969,gex-lt-3m,T000557,long,2025-09-11 09:16:00,2025-09-11 10:45:00,23943.25,24001.5,1160,58.25,max_hold_time,89,0
970,gex-lt-3m,T000558,long,2025-09-12 07:46:28,2025-09-12 09:15:00,24028.5,24048.5,395,20,max_hold_time,88.5,0
971,gex-lt-3m,T000559,short,2025-09-12 10:16:00,2025-09-12 10:34:15,24033,24084.5,-1035,-51.5,stop_loss,18.3,0
972,gex-lt-3m,T000560,short,2025-09-12 14:01:02,2025-09-12 15:30:00,24119.35,24120.75,-33,-1.4,max_hold_time,89,0
973,gex-lt-3m,T000561,long,2025-09-15 07:16:02,2025-09-15 08:46:00,24375.75,24390,280,14.25,max_hold_time,90,0
974,gex-level-fade,T000632,short,2025-09-15 09:02:00,2025-09-15 09:30:13,24417.25,24436.75,-395,-19.5,stop_loss,28.2,0
975,gex-level-fade,T000633,short,2025-09-15 09:50:00,2025-09-15 09:51:31,24470.9,24490.4,-395,-19.5,stop_loss,1.5,0
976,gex-level-fade,T000634,short,2025-09-15 09:58:00,2025-09-15 10:07:00,24492.75,24254.6,4758,238.15,preempted,9,1
977,gex-lt-3m,T000562,short,2025-09-15 10:07:00,2025-09-15 11:36:00,24254.6,24255.5,-23,-0.9,max_hold_time,89,0
978,gex-level-fade,T000637,long,2025-09-16 09:31:11,2025-09-16 09:33:55,24584.5,24565,-395,-19.5,stop_loss,2.7,0
979,gex-level-fade,T000639,short,2025-09-17 09:04:03,2025-09-17 09:40:00,24526,24481.85,878,44.15,preempted,36,1
980,gex-flip-ivpct,T000089,short,2025-09-17 09:40:00,2025-09-17 13:39:00,24481.85,24442.25,787,39.6,fib_retrace,239,0
981,gex-lt-3m,T000564,long,2025-09-17 15:01:00,2025-09-17 15:24:40,24407.25,24527.5,2400,120.25,take_profit,23.7,0
982,gex-lt-3m,T000565,short,2025-09-17 15:28:01,2025-09-17 15:34:18,24543,24483.25,1190,59.75,take_profit,6.3,0
983,gex-lt-3m,T000566,short,2025-09-18 07:04:01,2025-09-18 08:03:00,24726,24742.25,-330,-16.25,max_hold_time,59,0
984,gex-lt-3m,T000567,short,2025-09-18 09:01:00,2025-09-18 09:46:02,24686.25,24606,1600,80.25,take_profit,45,0
985,gex-level-fade,T000643,long,2025-09-18 09:51:00,2025-09-18 09:53:30,24689.5,24670,-395,-19.5,stop_loss,2.5,0
986,gex-lt-3m,T000568,short,2025-09-18 10:04:00,2025-09-18 10:10:35,24716.9,24768.25,-1032,-51.35,stop_loss,6.6,0
987,gex-level-fade,T000647,short,2025-09-18 10:19:02,2025-09-18 10:26:09,24767,24786.5,-395,-19.5,stop_loss,7.1,0
988,gex-lt-3m,T000569,short,2025-09-18 15:31:00,2025-09-18 15:55:00,24726.25,24721.6,88,4.65,market_close,24,0
989,gex-level-fade,T000648,short,2025-09-19 09:11:00,2025-09-19 09:25:00,24755.5,24775,-395,-19.5,stop_loss,14,0
990,gex-level-fade,T000649,short,2025-09-19 09:32:00,2025-09-19 09:49:44,24765.5,24785,-395,-19.5,stop_loss,17.7,0
991,gex-lt-3m,T000570,short,2025-09-19 10:13:00,2025-09-19 11:12:00,24794.75,24742.25,1045,52.5,max_hold_time,59,0
992,gex-flip-ivpct,T000090,long,2025-09-22 05:04:55,2025-09-22 12:34:15,24781.25,24981.25,3995,200,take_profit,449.3,0
993,gex-level-fade,T000653,long,2025-09-23 09:36:00,2025-09-23 09:40:56,24983,24963.5,-395,-19.5,stop_loss,4.9,0
994,gex-level-fade,T000654,long,2025-09-23 09:56:37,2025-09-23 12:09:07,24942.75,24923.25,-395,-19.5,stop_loss,132.5,0
995,gex-flip-ivpct,T000091,short,2025-09-24 04:20:00,2025-09-24 11:56:44,24895.25,24695,4000,200.25,take_profit,456.7,0
996,gex-level-fade,T000657,long,2025-09-25 09:10:00,2025-09-25 09:34:16,24544.5,24525,-395,-19.5,stop_loss,24.3,0
997,gex-level-fade,T000658,long,2025-09-25 09:37:18,2025-09-25 09:40:06,24484.79,24465.29,-395,-19.5,stop_loss,2.8,0
998,gex-lt-3m,T000575,short,2025-09-25 09:46:00,2025-09-25 09:50:10,24450.75,24502.25,-1035,-51.5,stop_loss,4.2,0
999,gex-level-fade,T000660,short,2025-09-25 10:16:00,2025-09-25 10:21:34,24602.5,24622,-395,-19.5,stop_loss,5.6,0
1000,gex-level-fade,T000661,long,2025-09-26 09:31:00,2025-09-26 10:00:14,24607,24728.25,2420,121.25,take_profit,29.2,0
1001,gex-level-fade,T000663,long,2025-09-26 10:22:16,2025-09-26 10:25:04,24583.25,24563.75,-395,-19.5,stop_loss,2.8,0
1002,gex-lt-3m,T000576,short,2025-09-26 12:55:00,2025-09-26 13:54:00,24680.5,24676.25,80,4.25,max_hold_time,59,0
1003,gex-flip-ivpct,T000092,short,2025-09-29 04:20:00,2025-09-29 09:45:30,24868.75,24930,-1230,-61.25,stop_loss,325.5,0
1004,gex-lt-3m,T000579,short,2025-09-29 10:10:00,2025-09-29 11:10:10,24969.25,24909.5,1190,59.75,take_profit,60.2,0
1005,gex-lt-3m,T000580,short,2025-09-29 11:16:00,2025-09-29 11:35:00,24884.5,24860.75,470,23.75,preempted,19,1
1006,gex-flip-ivpct,T000093,short,2025-09-29 11:35:00,2025-09-29 13:26:00,24860.75,24838.5,440,22.25,fib_retrace,111,0
1007,gex-flip-ivpct,T000094,long,2025-09-30 04:20:00,2025-09-30 09:30:00,24786.25,24807.25,415,21,fib_retrace,310,0
1008,gex-level-fade,T000666,long,2025-09-30 09:34:00,2025-09-30 09:37:24,24772,24752.5,-395,-19.5,stop_loss,3.4,0
1009,gex-level-fade,T000667,long,2025-09-30 09:45:06,2025-09-30 09:49:35,24788,24768.5,-395,-19.5,stop_loss,4.5,0
1010,gex-level-fade,T000668,long,2025-09-30 09:55:00,2025-09-30 10:55:33,24734.75,24841.5,2130,106.75,take_profit,60.6,0
1011,gex-flip-ivpct,T000095,short,2025-09-30 11:05:00,2025-09-30 12:20:00,24856.25,24819.75,725,36.5,fib_retrace,75,0
1012,gex-lt-3m,T000582,short,2025-09-30 15:55:00,2025-09-30 15:55:01,24906.75,24899,150,7.75,market_close,0,0
1013,gex-flip-ivpct,T000096,long,2025-10-01 04:35:40,2025-10-01 06:42:00,24710.5,24729.5,375,19,fib_retrace,126.3,0
1014,gex-lt-3m,T000583,long,2025-10-01 07:07:14,2025-10-01 08:36:00,24759.25,24766.5,140,7.25,max_hold_time,88.8,0
1015,gex-flip-ivpct,T000097,long,2025-10-01 09:05:00,2025-10-01 09:47:00,24789.25,24796.75,145,7.5,fib_retrace,42,0
1016,gex-lt-3m,T000585,long,2025-10-01 09:52:00,2025-10-01 10:21:24,24755.5,24875.5,2395,120,take_profit,29.4,0
