ts_event,type,price,confirmed_at,symbol
2024-10-04T09:00:00.000Z,low,19998.75,2024-10-04T09:09:00.000Z,NQZ4
2024-10-04T09:09:00.000Z,high,20020.5,2024-10-04T09:18:00.000Z,NQZ4
2024-10-04T09:25:00.000Z,low,19995,2024-10-04T09:34:00.000Z,NQZ4
2024-10-04T09:31:00.000Z,high,20024,2024-10-04T09:40:00.000Z,NQZ4
2024-10-04T09:38:00.000Z,low,20009.75,2024-10-04T09:47:00.000Z,NQZ4
2024-10-04T10:18:00.000Z,high,20072.5,2024-10-04T10:27:00.000Z,NQZ4
2024-10-04T10:28:00.000Z,low,20051.25,2024-10-04T10:37:00.000Z,NQZ4
2024-10-04T10:37:00.000Z,high,20077.5,2024-10-04T10:46:00.000Z,NQZ4
2024-10-04T11:00:00.000Z,low,20043.25,2024-10-04T11:09:00.000Z,NQZ4
2024-10-04T11:04:00.000Z,high,20067,2024-10-04T11:13:00.000Z,NQZ4
2024-10-04T11:32:00.000Z,high,20085.5,2024-10-04T11:41:00.000Z,NQZ4
2024-10-04T11:45:00.000Z,low,20057,2024-10-04T11:54:00.000Z,NQZ4
2024-10-04T11:56:00.000Z,low,20052.75,2024-10-04T12:05:00.000Z,NQZ4
2024-10-04T12:07:00.000Z,low,20051.5,2024-10-04T12:16:00.000Z,NQZ4
2024-10-04T13:00:00.000Z,high,20259,2024-10-04T13:09:00.000Z,NQZ4
2024-10-04T13:10:00.000Z,low,20234.25,2024-10-04T13:19:00.000Z,NQZ4
2024-10-04T13:17:00.000Z,high,20263.75,2024-10-04T13:26:00.000Z,NQZ4
2024-10-04T13:33:00.000Z,low,20185.75,2024-10-04T13:42:00.000Z,NQZ4
2024-10-04T14:10:00.000Z,low,20013.25,2024-10-04T14:19:00.000Z,NQZ4
2024-10-04T14:17:00.000Z,high,20121,2024-10-04T14:26:00.000Z,NQZ4
2024-10-04T15:06:00.000Z,high,20160.5,2024-10-04T15:15:00.000Z,NQZ4
2024-10-04T15:32:00.000Z,low,20034.25,2024-10-04T15:41:00.000Z,NQZ4
2024-10-04T15:42:00.000Z,high,20091,2024-10-04T15:51:00.000Z,NQZ4
2024-10-04T15:49:00.000Z,low,20038.75,2024-10-04T15:58:00.000Z,NQZ4
2024-10-04T16:02:00.000Z,high,20148.75,2024-10-04T16:11:00.000Z,NQZ4
2024-10-04T16:15:00.000Z,low,20088.75,2024-10-04T16:24:00.000Z,NQZ4
2024-10-04T16:20:00.000Z,high,20115.25,2024-10-04T16:29:00.000Z,NQZ4
2024-10-04T16:26:00.000Z,low,20081.5,2024-10-04T16:35:00.000Z,NQZ4
2024-10-04T16:46:00.000Z,high,20182.25,2024-10-04T16:55:00.000Z,NQZ4
2024-10-04T16:51:00.000Z,low,20141,2024-10-04T17:00:00.000Z,NQZ4
2024-10-04T17:10:00.000Z,low,20136.25,2024-10-04T17:19:00.000Z,NQZ4
2024-10-04T17:20:00.000Z,high,20170.5,2024-10-04T17:29:00.000Z,NQZ4
2024-10-04T17:32:00.000Z,high,20164.75,2024-10-04T17:41:00.000Z,NQZ4
2024-10-04T17:37:00.000Z,low,20083.75,2024-10-04T17:46:00.000Z,NQZ4
2024-10-04T17:44:00.000Z,high,20171,2024-10-04T17:53:00.000Z,NQZ4
2024-10-04T18:00:00.000Z,low,20109.25,2024-10-04T18:09:00.000Z,NQZ4
2024-10-04T18:15:00.000Z,low,20093.5,2024-10-04T18:24:00.000Z,NQZ4
2024-10-04T18:43:00.000Z,low,20136,2024-10-04T18:52:00.000Z,NQZ4
2024-10-04T19:16:00.000Z,low,20158.75,2024-10-04T19:25:00.000Z,NQZ4
2024-10-04T19:34:00.000Z,high,20220.5,2024-10-04T19:43:00.000Z,NQZ4
2024-10-04T19:44:00.000Z,high,20219.5,2024-10-04T19:53:00.000Z,NQZ4
2024-10-04T19:46:00.000Z,low,20196.25,2024-10-04T19:55:00.000Z,NQZ4
2024-10-04T19:57:00.000Z,high,20245.5,2024-10-04T20:06:00.000Z,NQZ4
2024-10-04T20:49:00.000Z,low,20197.25,2024-10-04T20:58:00.000Z,NQZ4
2024-10-06T22:17:00.000Z,high,20257.5,2024-10-06T22:26:00.000Z,NQZ4
2024-10-06T22:24:00.000Z,low,20240.75,2024-10-06T22:33:00.000Z,NQZ4
2024-10-06T22:30:00.000Z,high,20267.25,2024-10-06T22:39:00.000Z,NQZ4
2024-10-06T22:35:00.000Z,low,20234,2024-10-06T22:44:00.000Z,NQZ4
2024-10-06T23:05:00.000Z,high,20264.5,2024-10-06T23:14:00.000Z,NQZ4
2024-10-06T23:25:00.000Z,low,20238,2024-10-06T23:34:00.000Z,NQZ4
2024-10-06T23:36:00.000Z,low,20237,2024-10-06T23:45:00.000Z,NQZ4
2024-10-06T23:56:00.000Z,high,20243.25,2024-10-07T00:05:00.000Z,NQZ4
2024-10-07T00:17:00.000Z,low,20201.25,2024-10-07T00:26:00.000Z,NQZ4
2024-10-07T00:41:00.000Z,high,20216.75,2024-10-07T00:50:00.000Z,NQZ4
2024-10-07T00:48:00.000Z,low,20204,2024-10-07T00:57:00.000Z,NQZ4
2024-10-07T01:05:00.000Z,high,20235.75,2024-10-07T01:14:00.000Z,NQZ4
2024-10-07T01:22:00.000Z,high,20255,2024-10-07T01:31:00.000Z,NQZ4
2024-10-07T01:29:00.000Z,low,20233.5,2024-10-07T01:38:00.000Z,NQZ4
2024-10-07T01:41:00.000Z,high,20263.75,2024-10-07T01:50:00.000Z,NQZ4
2024-10-07T01:54:00.000Z,low,20203.25,2024-10-07T02:03:00.000Z,NQZ4
2024-10-07T02:10:00.000Z,high,20236.75,2024-10-07T02:19:00.000Z,NQZ4
2024-10-07T02:27:00.000Z,low,20212.5,2024-10-07T02:36:00.000Z,NQZ4
2024-10-07T02:34:00.000Z,high,20227.75,2024-10-07T02:43:00.000Z,NQZ4
2024-10-07T02:41:00.000Z,low,20211.25,2024-10-07T02:50:00.000Z,NQZ4
2024-10-07T02:50:00.000Z,high,20225.25,2024-10-07T02:59:00.000Z,NQZ4
2024-10-07T03:02:00.000Z,high,20228.75,2024-10-07T03:11:00.000Z,NQZ4
2024-10-07T03:40:00.000Z,high,20218,2024-10-07T03:49:00.000Z,NQZ4
2024-10-07T04:06:00.000Z,high,20225,2024-10-07T04:15:00.000Z,NQZ4
2024-10-07T04:15:00.000Z,low,20214,2024-10-07T04:24:00.000Z,NQZ4
2024-10-07T04:38:00.000Z,high,20234.25,2024-10-07T04:47:00.000Z,NQZ4
2024-10-07T04:52:00.000Z,low,20210,2024-10-07T05:01:00.000Z,NQZ4
2024-10-07T05:05:00.000Z,high,20220,2024-10-07T05:14:00.000Z,NQZ4
2024-10-07T05:19:00.000Z,high,20216,2024-10-07T05:28:00.000Z,NQZ4
2024-10-07T05:33:00.000Z,low,20183.25,2024-10-07T05:42:00.000Z,NQZ4
2024-10-07T06:02:00.000Z,low,20181.25,2024-10-07T06:11:00.000Z,NQZ4
2024-10-07T06:18:00.000Z,low,20184,2024-10-07T06:27:00.000Z,NQZ4
2024-10-07T06:32:00.000Z,low,20169,2024-10-07T06:41:00.000Z,NQZ4
2024-10-07T06:57:00.000Z,high,20213.75,2024-10-07T07:06:00.000Z,NQZ4
2024-10-07T07:01:00.000Z,low,20182.5,2024-10-07T07:10:00.000Z,NQZ4
2024-10-07T07:31:00.000Z,high,20168,2024-10-07T07:40:00.000Z,NQZ4
2024-10-07T07:40:00.000Z,low,20132.5,2024-10-07T07:49:00.000Z,NQZ4
2024-10-07T07:52:00.000Z,high,20174,2024-10-07T08:01:00.000Z,NQZ4
2024-10-07T07:57:00.000Z,low,20139.25,2024-10-07T08:06:00.000Z,NQZ4
2024-10-07T08:05:00.000Z,high,20165,2024-10-07T08:14:00.000Z,NQZ4
2024-10-07T08:19:00.000Z,low,20139.75,2024-10-07T08:28:00.000Z,NQZ4
2024-10-07T09:11:00.000Z,low,20067,2024-10-07T09:20:00.000Z,NQZ4
2024-10-07T09:19:00.000Z,high,20092.5,2024-10-07T09:28:00.000Z,NQZ4
2024-10-07T09:29:00.000Z,low,20058,2024-10-07T09:38:00.000Z,NQZ4
2024-10-07T09:49:00.000Z,low,20074.75,2024-10-07T09:58:00.000Z,NQZ4
2024-10-07T10:04:00.000Z,high,20101,2024-10-07T10:13:00.000Z,NQZ4
2024-10-07T10:13:00.000Z,low,20075.25,2024-10-07T10:22:00.000Z,NQZ4
2024-10-07T10:23:00.000Z,high,20100,2024-10-07T10:32:00.000Z,NQZ4
2024-10-07T10:36:00.000Z,high,20105,2024-10-07T10:45:00.000Z,NQZ4
2024-10-07T10:46:00.000Z,low,20089,2024-10-07T10:55:00.000Z,NQZ4
2024-10-07T10:51:00.000Z,high,20104,2024-10-07T11:00:00.000Z,NQZ4
2024-10-07T11:05:00.000Z,low,20080,2024-10-07T11:14:00.000Z,NQZ4
2024-10-07T11:07:00.000Z,high,20105,2024-10-07T11:16:00.000Z,NQZ4
2024-10-07T11:18:00.000Z,low,20082.25,2024-10-07T11:27:00.000Z,NQZ4
2024-10-07T11:27:00.000Z,high,20104.75,2024-10-07T11:36:00.000Z,NQZ4
2024-10-07T11:35:00.000Z,low,20085.25,2024-10-07T11:44:00.000Z,NQZ4
2024-10-07T12:06:00.000Z,low,20102.5,2024-10-07T12:15:00.000Z,NQZ4
2024-10-07T12:31:00.000Z,low,20117.25,2024-10-07T12:40:00.000Z,NQZ4
2024-10-07T12:45:00.000Z,high,20142.75,2024-10-07T12:54:00.000Z,NQZ4
2024-10-07T13:03:00.000Z,low,20112.5,2024-10-07T13:12:00.000Z,NQZ4
2024-10-07T13:10:00.000Z,high,20145,2024-10-07T13:19:00.000Z,NQZ4
2024-10-07T13:33:00.000Z,low,20115.5,2024-10-07T13:42:00.000Z,NQZ4
2024-10-07T13:38:00.000Z,high,20163.75,2024-10-07T13:47:00.000Z,NQZ4
2024-10-07T13:54:00.000Z,low,20088.5,2024-10-07T14:03:00.000Z,NQZ4
2024-10-07T14:30:00.000Z,high,20187.25,2024-10-07T14:39:00.000Z,NQZ4
2024-10-07T14:47:00.000Z,low,20134.25,2024-10-07T14:56:00.000Z,NQZ4
2024-10-07T14:58:00.000Z,high,20183,2024-10-07T15:07:00.000Z,NQZ4
2024-10-07T15:06:00.000Z,low,20119,2024-10-07T15:15:00.000Z,NQZ4
2024-10-07T15:35:00.000Z,high,20176,2024-10-07T15:44:00.000Z,NQZ4
2024-10-07T15:50:00.000Z,low,20141.75,2024-10-07T15:59:00.000Z,NQZ4
2024-10-07T15:54:00.000Z,high,20164.25,2024-10-07T16:03:00.000Z,NQZ4
2024-10-07T16:10:00.000Z,low,20107.75,2024-10-07T16:19:00.000Z,NQZ4
2024-10-07T16:23:00.000Z,high,20168,2024-10-07T16:32:00.000Z,NQZ4
2024-10-07T16:32:00.000Z,low,20131.25,2024-10-07T16:41:00.000Z,NQZ4
2024-10-07T16:46:00.000Z,low,20117.75,2024-10-07T16:55:00.000Z,NQZ4
2024-10-07T17:10:00.000Z,high,20163.25,2024-10-07T17:19:00.000Z,NQZ4
2024-10-07T17:30:00.000Z,low,20113.25,2024-10-07T17:39:00.000Z,NQZ4
2024-10-07T17:50:00.000Z,low,20118.5,2024-10-07T17:59:00.000Z,NQZ4
2024-10-07T18:00:00.000Z,high,20152.75,2024-10-07T18:09:00.000Z,NQZ4
2024-10-07T18:07:00.000Z,low,20096,2024-10-07T18:16:00.000Z,NQZ4
2024-10-07T18:22:00.000Z,high,20125.5,2024-10-07T18:31:00.000Z,NQZ4
2024-10-07T18:30:00.000Z,low,20031.5,2024-10-07T18:39:00.000Z,NQZ4
2024-10-07T18:41:00.000Z,high,20084,2024-10-07T18:50:00.000Z,NQZ4
2024-10-07T18:48:00.000Z,low,19982.25,2024-10-07T18:57:00.000Z,NQZ4
2024-10-07T19:00:00.000Z,low,19959.25,2024-10-07T19:09:00.000Z,NQZ4
2024-10-07T19:09:00.000Z,high,20021.5,2024-10-07T19:18:00.000Z,NQZ4
2024-10-07T19:23:00.000Z,high,20020,2024-10-07T19:32:00.000Z,NQZ4
2024-10-07T19:42:00.000Z,low,19948,2024-10-07T19:51:00.000Z,NQZ4
2024-10-07T19:54:00.000Z,high,20028.25,2024-10-07T20:03:00.000Z,NQZ4
2024-10-07T20:33:00.000Z,low,20013,2024-10-07T20:42:00.000Z,NQZ4
2024-10-07T20:41:00.000Z,high,20034,2024-10-07T20:50:00.000Z,NQZ4
2024-10-07T22:01:00.000Z,high,20031,2024-10-07T22:10:00.000Z,NQZ4
2024-10-07T22:05:00.000Z,low,20010.5,2024-10-07T22:14:00.000Z,NQZ4
2024-10-07T22:32:00.000Z,high,20012.25,2024-10-07T22:41:00.000Z,NQZ4
2024-10-07T22:33:00.000Z,low,19902.5,2024-10-07T22:42:00.000Z,NQZ4
2024-10-07T22:56:00.000Z,low,19938,2024-10-07T23:05:00.000Z,NQZ4
2024-10-07T23:06:00.000Z,high,20004.5,2024-10-07T23:15:00.000Z,NQZ4
2024-10-07T23:35:00.000Z,low,19967.75,2024-10-07T23:44:00.000Z,NQZ4
2024-10-07T23:52:00.000Z,high,20002,2024-10-08T00:01:00.000Z,NQZ4
2024-10-08T00:15:00.000Z,high,20028,2024-10-08T00:24:00.000Z,NQZ4
2024-10-08T00:23:00.000Z,low,20008.75,2024-10-08T00:32:00.000Z,NQZ4
2024-10-08T00:31:00.000Z,high,20030.75,2024-10-08T00:40:00.000Z,NQZ4
2024-10-08T00:43:00.000Z,low,20005.5,2024-10-08T00:52:00.000Z,NQZ4
2024-10-08T00:50:00.000Z,high,20022.25,2024-10-08T00:59:00.000Z,NQZ4
2024-10-08T01:01:00.000Z,high,20020.5,2024-10-08T01:10:00.000Z,NQZ4
2024-10-08T01:19:00.000Z,low,19966.75,2024-10-08T01:28:00.000Z,NQZ4
2024-10-08T01:29:00.000Z,high,19990,2024-10-08T01:38:00.000Z,NQZ4
2024-10-08T01:50:00.000Z,high,19993.75,2024-10-08T01:59:00.000Z,NQZ4
2024-10-08T02:15:00.000Z,low,19960,2024-10-08T02:24:00.000Z,NQZ4
2024-10-08T02:35:00.000Z,low,19955.5,2024-10-08T02:44:00.000Z,NQZ4
2024-10-08T02:55:00.000Z,high,20012,2024-10-08T03:04:00.000Z,NQZ4
2024-10-08T03:09:00.000Z,high,20012,2024-10-08T03:18:00.000Z,NQZ4
2024-10-08T03:35:00.000Z,low,19987.75,2024-10-08T03:44:00.000Z,NQZ4
2024-10-08T03:48:00.000Z,high,20005.25,2024-10-08T03:57:00.000Z,NQZ4
2024-10-08T03:57:00.000Z,low,19970,2024-10-08T04:06:00.000Z,NQZ4
2024-10-08T04:28:00.000Z,high,19998.5,2024-10-08T04:37:00.000Z,NQZ4
2024-10-08T04:41:00.000Z,low,19989,2024-10-08T04:50:00.000Z,NQZ4
2024-10-08T05:02:00.000Z,high,20011.75,2024-10-08T05:11:00.000Z,NQZ4
2024-10-08T05:11:00.000Z,low,19965.75,2024-10-08T05:20:00.000Z,NQZ4
2024-10-08T05:17:00.000Z,high,19990,2024-10-08T05:26:00.000Z,NQZ4
2024-10-08T05:45:00.000Z,high,19997,2024-10-08T05:54:00.000Z,NQZ4
2024-10-08T05:54:00.000Z,low,19966.75,2024-10-08T06:03:00.000Z,NQZ4
2024-10-08T06:02:00.000Z,high,19989.5,2024-10-08T06:11:00.000Z,NQZ4
2024-10-08T06:17:00.000Z,high,19985.5,2024-10-08T06:26:00.000Z,NQZ4
2024-10-08T06:27:00.000Z,low,19954.25,2024-10-08T06:36:00.000Z,NQZ4
2024-10-08T06:33:00.000Z,high,19984.25,2024-10-08T06:42:00.000Z,NQZ4
2024-10-08T06:52:00.000Z,high,19987.25,2024-10-08T07:01:00.000Z,NQZ4
2024-10-08T07:02:00.000Z,low,19952.25,2024-10-08T07:11:00.000Z,NQZ4
2024-10-08T07:11:00.000Z,high,19996.25,2024-10-08T07:20:00.000Z,NQZ4
2024-10-08T07:27:00.000Z,low,19942.5,2024-10-08T07:36:00.000Z,NQZ4
2024-10-08T07:42:00.000Z,high,20027.25,2024-10-08T07:51:00.000Z,NQZ4
2024-10-08T07:55:00.000Z,low,19997.75,2024-10-08T08:04:00.000Z,NQZ4
2024-10-08T08:03:00.000Z,high,20019,2024-10-08T08:12:00.000Z,NQZ4
2024-10-08T08:13:00.000Z,low,19987.75,2024-10-08T08:22:00.000Z,NQZ4
2024-10-08T08:21:00.000Z,high,20016.5,2024-10-08T08:30:00.000Z,NQZ4
2024-10-08T08:32:00.000Z,low,19986,2024-10-08T08:41:00.000Z,NQZ4
2024-10-08T09:25:00.000Z,high,20081.75,2024-10-08T09:34:00.000Z,NQZ4
2024-10-08T09:40:00.000Z,low,20060.25,2024-10-08T09:49:00.000Z,NQZ4
2024-10-08T09:53:00.000Z,high,20090,2024-10-08T10:02:00.000Z,NQZ4
2024-10-08T10:13:00.000Z,high,20095,2024-10-08T10:22:00.000Z,NQZ4
2024-10-08T10:30:00.000Z,high,20094,2024-10-08T10:39:00.000Z,NQZ4
2024-10-08T10:40:00.000Z,low,20054.5,2024-10-08T10:49:00.000Z,NQZ4
2024-10-08T11:05:00.000Z,high,20097,2024-10-08T11:14:00.000Z,NQZ4
2024-10-08T11:26:00.000Z,low,20069.5,2024-10-08T11:35:00.000Z,NQZ4
2024-10-08T11:36:00.000Z,high,20101,2024-10-08T11:45:00.000Z,NQZ4
2024-10-08T11:47:00.000Z,low,20080.75,2024-10-08T11:56:00.000Z,NQZ4
2024-10-08T12:01:00.000Z,high,20104,2024-10-08T12:10:00.000Z,NQZ4
2024-10-08T12:43:00.000Z,low,20058,2024-10-08T12:52:00.000Z,NQZ4
2024-10-08T13:07:00.000Z,low,20056.25,2024-10-08T13:16:00.000Z,NQZ4
2024-10-08T13:35:00.000Z,low,20069.75,2024-10-08T13:44:00.000Z,NQZ4
2024-10-08T13:37:00.000Z,high,20115.75,2024-10-08T13:46:00.000Z,NQZ4
2024-10-08T13:46:00.000Z,low,20072.25,2024-10-08T13:55:00.000Z,NQZ4
2024-10-08T14:02:00.000Z,high,20202.5,2024-10-08T14:11:00.000Z,NQZ4
2024-10-08T14:22:00.000Z,low,20155.25,2024-10-08T14:31:00.000Z,NQZ4
2024-10-08T14:47:00.000Z,high,20273.75,2024-10-08T14:56:00.000Z,NQZ4
2024-10-08T14:56:00.000Z,low,20229.5,2024-10-08T15:05:00.000Z,NQZ4
2024-10-08T15:04:00.000Z,high,20261.75,2024-10-08T15:13:00.000Z,NQZ4
2024-10-08T15:16:00.000Z,low,20211.5,2024-10-08T15:25:00.000Z,NQZ4
2024-10-08T15:22:00.000Z,high,20244.75,2024-10-08T15:31:00.000Z,NQZ4
2024-10-08T15:26:00.000Z,low,20212.5,2024-10-08T15:35:00.000Z,NQZ4
2024-10-08T15:49:00.000Z,low,20228.5,2024-10-08T15:58:00.000Z,NQZ4
2024-10-08T15:56:00.000Z,high,20259.75,2024-10-08T16:05:00.000Z,NQZ4
2024-10-08T16:08:00.000Z,low,20200,2024-10-08T16:17:00.000Z,NQZ4
2024-10-08T16:37:00.000Z,high,20248.5,2024-10-08T16:46:00.000Z,NQZ4
2024-10-08T16:49:00.000Z,low,20214.25,2024-10-08T16:58:00.000Z,NQZ4
2024-10-08T17:00:00.000Z,high,20238.25,2024-10-08T17:09:00.000Z,NQZ4
2024-10-08T17:09:00.000Z,low,20164.75,2024-10-08T17:18:00.000Z,NQZ4
2024-10-08T17:35:00.000Z,high,20217.25,2024-10-08T17:44:00.000Z,NQZ4
2024-10-08T17:47:00.000Z,low,20197.25,2024-10-08T17:56:00.000Z,NQZ4
2024-10-08T18:13:00.000Z,high,20244.25,2024-10-08T18:22:00.000Z,NQZ4
2024-10-08T18:32:00.000Z,low,20223,2024-10-08T18:41:00.000Z,NQZ4
2024-10-08T18:37:00.000Z,high,20267.75,2024-10-08T18:46:00.000Z,NQZ4
2024-10-08T18:57:00.000Z,high,20282.75,2024-10-08T19:06:00.000Z,NQZ4
2024-10-08T19:03:00.000Z,low,20255.25,2024-10-08T19:12:00.000Z,NQZ4
2024-10-08T19:30:00.000Z,low,20282,2024-10-08T19:39:00.000Z,NQZ4
2024-10-08T19:39:00.000Z,high,20322.75,2024-10-08T19:48:00.000Z,NQZ4
2024-10-08T19:46:00.000Z,low,20300.25,2024-10-08T19:55:00.000Z,NQZ4
2024-10-08T19:53:00.000Z,high,20329.5,2024-10-08T20:02:00.000Z,NQZ4
2024-10-08T20:05:00.000Z,low,20276.25,2024-10-08T20:14:00.000Z,NQZ4
2024-10-08T20:14:00.000Z,high,20293.75,2024-10-08T20:23:00.000Z,NQZ4
2024-10-08T20:23:00.000Z,low,20282.25,2024-10-08T20:32:00.000Z,NQZ4
2024-10-08T20:38:00.000Z,high,20294,2024-10-08T20:47:00.000Z,NQZ4
2024-10-08T20:45:00.000Z,low,20283.5,2024-10-08T20:54:00.000Z,NQZ4
2024-10-08T20:56:00.000Z,low,20280,2024-10-08T22:05:00.000Z,NQZ4
2024-10-08T22:00:00.000Z,high,20294.25,2024-10-08T22:09:00.000Z,NQZ4
2024-10-08T22:14:00.000Z,high,20289.75,2024-10-08T22:23:00.000Z,NQZ4
2024-10-08T22:37:00.000Z,low,20271,2024-10-08T22:46:00.000Z,NQZ4
2024-10-08T23:01:00.000Z,high,20297,2024-10-08T23:10:00.000Z,NQZ4
2024-10-08T23:17:00.000Z,low,20275.75,2024-10-08T23:26:00.000Z,NQZ4
2024-10-08T23:33:00.000Z,low,20271,2024-10-08T23:42:00.000Z,NQZ4
2024-10-08T23:38:00.000Z,high,20281,2024-10-08T23:47:00.000Z,NQZ4
2024-10-09T00:00:00.000Z,low,20264.5,2024-10-09T00:09:00.000Z,NQZ4
2024-10-09T00:03:00.000Z,high,20281,2024-10-09T00:12:00.000Z,NQZ4
2024-10-09T00:13:00.000Z,low,20269.25,2024-10-09T00:22:00.000Z,NQZ4
2024-10-09T00:19:00.000Z,high,20280.5,2024-10-09T00:28:00.000Z,NQZ4
2024-10-09T00:39:00.000Z,low,20270.25,2024-10-09T00:48:00.000Z,NQZ4
2024-10-09T00:44:00.000Z,high,20280.75,2024-10-09T00:53:00.000Z,NQZ4
2024-10-09T00:57:00.000Z,low,20273.25,2024-10-09T01:06:00.000Z,NQZ4
2024-10-09T01:05:00.000Z,high,20285.75,2024-10-09T01:14:00.000Z,NQZ4
2024-10-09T01:12:00.000Z,low,20274.5,2024-10-09T01:21:00.000Z,NQZ4
2024-10-09T01:31:00.000Z,low,20271.5,2024-10-09T01:40:00.000Z,NQZ4
2024-10-09T01:45:00.000Z,high,20289.25,2024-10-09T01:54:00.000Z,NQZ4
2024-10-09T02:05:00.000Z,low,20242.75,2024-10-09T02:14:00.000Z,NQZ4
2024-10-09T02:21:00.000Z,high,20263.5,2024-10-09T02:30:00.000Z,NQZ4
2024-10-09T02:38:00.000Z,low,20238.5,2024-10-09T02:47:00.000Z,NQZ4
2024-10-09T02:50:00.000Z,high,20253.25,2024-10-09T02:59:00.000Z,NQZ4
2024-10-09T03:06:00.000Z,low,20233.5,2024-10-09T03:15:00.000Z,NQZ4
2024-10-09T03:29:00.000Z,high,20252.75,2024-10-09T03:38:00.000Z,NQZ4
2024-10-09T03:37:00.000Z,low,20238,2024-10-09T03:46:00.000Z,NQZ4
2024-10-09T03:48:00.000Z,high,20247.75,2024-10-09T03:57:00.000Z,NQZ4
2024-10-09T03:59:00.000Z,low,20234,2024-10-09T04:08:00.000Z,NQZ4
2024-10-09T04:22:00.000Z,high,20246,2024-10-09T04:31:00.000Z,NQZ4
2024-10-09T04:33:00.000Z,high,20246,2024-10-09T04:42:00.000Z,NQZ4
2024-10-09T04:51:00.000Z,low,20222.75,2024-10-09T05:00:00.000Z,NQZ4
2024-10-09T05:05:00.000Z,high,20251.75,2024-10-09T05:14:00.000Z,NQZ4
2024-10-09T05:11:00.000Z,low,20228,2024-10-09T05:20:00.000Z,NQZ4
2024-10-09T05:25:00.000Z,high,20247,2024-10-09T05:34:00.000Z,NQZ4
2024-10-09T05:31:00.000Z,low,20226.5,2024-10-09T05:40:00.000Z,NQZ4
2024-10-09T05:47:00.000Z,high,20248.25,2024-10-09T05:56:00.000Z,NQZ4
2024-10-09T05:56:00.000Z,low,20229.25,2024-10-09T06:05:00.000Z,NQZ4
2024-10-09T06:06:00.000Z,high,20241.75,2024-10-09T06:15:00.000Z,NQZ4
2024-10-09T06:19:00.000Z,low,20214,2024-10-09T06:28:00.000Z,NQZ4
2024-10-09T06:29:00.000Z,high,20227.25,2024-10-09T06:38:00.000Z,NQZ4
2024-10-09T06:32:00.000Z,low,20210.25,2024-10-09T06:41:00.000Z,NQZ4
2024-10-09T06:49:00.000Z,high,20235.25,2024-10-09T06:58:00.000Z,NQZ4
2024-10-09T07:06:00.000Z,high,20241.5,2024-10-09T07:15:00.000Z,NQZ4
2024-10-09T07:22:00.000Z,low,20196,2024-10-09T07:31:00.000Z,NQZ4
2024-10-09T07:35:00.000Z,high,20228.5,2024-10-09T07:44:00.000Z,NQZ4
2024-10-09T07:46:00.000Z,low,20206.25,2024-10-09T07:55:00.000Z,NQZ4
2024-10-09T08:04:00.000Z,high,20245.5,2024-10-09T08:13:00.000Z,NQZ4
2024-10-09T08:28:00.000Z,low,20209,2024-10-09T08:37:00.000Z,NQZ4
2024-10-09T08:47:00.000Z,high,20248,2024-10-09T08:56:00.000Z,NQZ4
2024-10-09T08:51:00.000Z,low,20232.25,2024-10-09T09:00:00.000Z,NQZ4
2024-10-09T09:05:00.000Z,high,20252,2024-10-09T09:14:00.000Z,NQZ4
2024-10-09T09:12:00.000Z,low,20244,2024-10-09T09:21:00.000Z,NQZ4
2024-10-09T09:20:00.000Z,high,20265.5,2024-10-09T09:29:00.000Z,NQZ4
2024-10-09T09:49:00.000Z,high,20268.75,2024-10-09T09:58:00.000Z,NQZ4
2024-10-09T10:04:00.000Z,low,20255,2024-10-09T10:13:00.000Z,NQZ4
2024-10-09T10:17:00.000Z,high,20288,2024-10-09T10:26:00.000Z,NQZ4
2024-10-09T10:36:00.000Z,low,20275.75,2024-10-09T10:45:00.000Z,NQZ4
2024-10-09T10:50:00.000Z,high,20293,2024-10-09T10:59:00.000Z,NQZ4
2024-10-09T11:02:00.000Z,high,20291.5,2024-10-09T11:11:00.000Z,NQZ4
2024-10-09T11:16:00.000Z,high,20284.5,2024-10-09T11:25:00.000Z,NQZ4
2024-10-09T11:38:00.000Z,low,20262,2024-10-09T11:47:00.000Z,NQZ4
2024-10-09T11:45:00.000Z,high,20281,2024-10-09T11:54:00.000Z,NQZ4
2024-10-09T12:07:00.000Z,high,20277.25,2024-10-09T12:16:00.000Z,NQZ4
2024-10-09T12:24:00.000Z,low,20257,2024-10-09T12:33:00.000Z,NQZ4
2024-10-09T12:39:00.000Z,high,20278.75,2024-10-09T12:48:00.000Z,NQZ4
2024-10-09T12:46:00.000Z,low,20249.25,2024-10-09T12:55:00.000Z,NQZ4
2024-10-09T13:15:00.000Z,low,20280,2024-10-09T13:24:00.000Z,NQZ4
2024-10-09T13:17:00.000Z,high,20300.75,2024-10-09T13:26:00.000Z,NQZ4
2024-10-09T13:27:00.000Z,high,20300.5,2024-10-09T13:36:00.000Z,NQZ4
2024-10-09T13:41:00.000Z,high,20299.5,2024-10-09T13:50:00.000Z,NQZ4
2024-10-09T13:44:00.000Z,low,20238.5,2024-10-09T13:53:00.000Z,NQZ4
2024-10-09T13:57:00.000Z,low,20246,2024-10-09T14:06:00.000Z,NQZ4
2024-10-09T14:36:00.000Z,high,20356.5,2024-10-09T14:45:00.000Z,NQZ4
2024-10-09T14:54:00.000Z,low,20314.25,2024-10-09T15:03:00.000Z,NQZ4
