strategy,id,entryTime,exitTime,side,ruleId,netPnL,pointsPnL,mfePoints,maePoints,exitReason,ls_state_at_entry_1m,ls_state_at_exit_1m,ls_favorable_at_entry_1m,bars_since_last_flip_1m,flips_in_prev_60m_1m,flips_during_trade_1m,adverse_flips_during_1m,bars_to_first_adverse_1m,ls_state_at_entry_3m,ls_state_at_exit_3m,ls_favorable_at_entry_3m,bars_since_last_flip_3m,flips_in_prev_60m_3m,flips_during_trade_3m,adverse_flips_during_3m,bars_to_first_adverse_3m,ls_state_at_entry_15m,ls_state_at_exit_15m,ls_favorable_at_entry_15m,bars_since_last_flip_15m,flips_in_prev_60m_15m,flips_during_trade_15m,adverse_flips_during_15m,bars_to_first_adverse_15m
gex-level-fade,T000003,1736779086000,1736780060000,long,,1995,100,99.29,12.71,take_profit,0,1,true,93.1,0,1,1,4.9,0,1,true,35.1,1,1,1,15.9,1,1,false,143.1,0,0,0,
gex-level-fade,T000004,1736780820000,1736781926000,short,,2170,108.75,106,5.25,take_profit,1,0,true,24,1,1,1,18,1,0,true,4,3,1,1,2,1,0,true,172,0,1,1,8
gex-level-fade,T000005,1736782020000,1736782749000,long,,2055.8,103.04,101,9.25,take_profit,0,1,true,2,2,1,1,3,0,1,true,18,4,1,1,9,0,1,true,12,1,1,1,3
gex-level-fade,T000006,1736866440000,1736866458000,long,,-395,-19.5,4.25,17,stop_loss,0,0,true,9,13,0,0,,0,0,true,9,1,0,0,,0,0,true,354,0,0,0,
gex-level-fade,T000007,1736952060000,1736952233000,short,,-395,-19.5,10.75,15,stop_loss,0,0,false,37,1,0,0,,1,1,true,71,0,0,0,,1,1,true,1061,0,0,0,
gex-level-fade,T000008,1736952540000,1736953226000,short,,-395,-19.5,40.75,16,stop_loss,1,1,true,0,2,2,1,3,1,1,true,79,0,0,0,,1,1,true,1069,0,0,0,
gex-level-fade,T000009,1736953680000,1736953721000,short,,-395,-19.5,2.75,17.75,stop_loss,1,1,true,12,3,0,0,,1,1,true,98,0,0,0,,1,1,true,1088,0,0,0,
gex-level-fade,T000010,1736954280000,1736958723000,short,,2165,108.5,108.25,8.25,take_profit,1,0,true,22,3,3,2,17,1,0,true,108,0,1,1,24,1,1,true,1098,0,0,0,
gex-level-fade,T000011,1737037140000,1737038852000,short,,2000,100.25,100,15.5,take_profit,1,0,true,9,5,1,1,11,1,0,true,34,7,1,1,11,0,0,false,694,0,0,0,
gex-level-fade,T000012,1737039660000,1737043698000,long,,2420,121.25,120.75,12,take_profit,0,1,true,31,3,9,5,1,0,1,true,31,1,1,1,56,0,0,true,736,0,0,0,
gex-level-fade,T000013,1737122460000,1737122657000,short,,-395,-19.5,11.75,14.75,stop_loss,1,1,true,6,2,0,0,,1,1,true,61,0,0,0,,1,1,true,526,0,0,0,
gex-level-fade,T000015,1737124680000,1737126360000,short,,-395,-19.5,69.5,10.25,stop_loss,0,1,false,8,7,1,0,,1,1,true,98,0,2,1,19,1,1,true,563,0,0,0,
gex-level-fade,T000016,1737126670000,1737127290000,long,,-395,-19.5,34.37,11.88,stop_loss,1,1,false,0.2,8,2,1,1.8,1,0,false,11.2,2,1,0,,1,1,false,596.2,0,0,0,
gex-level-fade,T000017,1737127649000,1737129523000,long,,1995,100,98.25,5,take_profit,0,1,true,2.5,9,3,2,1.5,0,1,true,9.5,3,1,1,29.5,1,1,false,612.5,0,0,0,
gex-level-fade,T000018,1737381660000,1737383096000,short,,-395,-19.5,34.75,17,stop_loss,1,1,true,31,5,2,1,13,1,1,true,31,1,0,0,,1,1,true,31,1,0,0,
gex-level-fade,T000019,1737385092000,1737393979000,short,,1995,100,99.73,8.52,take_profit,0,0,false,11.2,5,4,2,119.8,1,0,true,88.2,0,3,2,19.8,1,1,true,88.2,0,0,0,
gex-level-fade,T000020,1737468060000,1737470390000,short,,2070,103.75,103.25,3.25,take_profit,1,0,true,15,9,1,1,17,1,0,true,31,3,3,2,29,0,0,false,1,2,0,0,
gex-level-fade,T000021,1737471300000,1737472315000,long,,-395,-19.5,54,17,stop_loss,0,0,true,37,1,2,1,13,0,0,true,19,3,0,0,,0,0,true,55,1,0,0,
gex-level-fade,T000024,1737555780000,1737557666000,long,,2020,101.25,101,3.5,take_profit,0,1,true,22,10,1,1,8,0,1,true,32,1,3,2,7,0,1,true,38,1,1,1,7
gex-level-fade,T000025,1737558720000,1737563187000,short,,-395,-19.5,38.5,16.5,stop_loss,1,1,true,41,1,2,1,10,1,1,true,30,3,0,0,,1,1,true,42,1,0,0,
gex-level-fade,T000027,1737642660000,1737653400000,long,,1150,57.75,103.5,2,max_hold_time,0,0,true,1,7,22,11,2,0,0,true,28,7,8,4,2,1,1,false,46,1,0,0,
gex-level-fade,T000028,1737727680000,1737729900000,short,,-395,-19.5,35.25,17.75,stop_loss,1,1,true,18,1,3,2,23,1,1,true,5,10,2,1,28,1,1,true,8,1,0,0,
gex-level-fade,T000029,1737729960000,1737730149000,short,,-395,-19.5,14,17.5,stop_loss,1,1,true,1,5,0,0,,1,1,true,7,5,0,0,,1,1,true,46,1,0,0,
gex-level-fade,T000030,1737730680000,1737730815000,short,,-395,-19.5,2.25,17.5,stop_loss,1,1,true,13,4,0,0,,1,1,true,19,4,0,0,,1,0,true,58,1,1,1,2
gex-level-fade,T000033,1737988261000,1737988277000,short,,-395,-19.5,6.25,16.75,stop_loss,1,1,true,1,6,0,0,,1,1,true,4,2,0,0,,1,1,true,1,1,0,0,
gex-level-fade,T000034,1737988740000,1737989047000,short,,-395,-19.5,36.75,17.5,stop_loss,1,1,true,9,5,0,0,,1,1,true,12,2,0,0,,1,1,true,9,1,0,0,
gex-level-fade,T000035,1737989280000,1737989402000,long,,-395,-19.5,17.25,16.5,stop_loss,1,1,false,18,2,0,0,,1,1,false,21,2,0,0,,1,1,false,18,1,0,0,
gex-level-fade,T000037,1737991501000,1737992452000,long,,1995,100,99.86,12.64,take_profit,0,1,true,12,2,1,1,2,1,1,false,4,3,0,0,,1,1,false,55,1,0,0,
gex-level-fade,T000038,1738073291000,1738074695000,long,,-395,-19.5,37.5,15.75,stop_loss,0,0,true,34.2,3,2,1,16.8,1,0,false,23.2,3,1,0,,0,0,true,173.2,0,0,0,
gex-level-fade,T000039,1738076220000,1738077562000,long,,2065,103.5,102.5,7.5,take_profit,1,1,false,6,3,0,0,,1,1,false,6,2,0,0,,0,1,true,222,0,1,1,18
gex-level-fade,T000040,1738161180000,1738161295000,long,,-395,-19.5,8,17.25,stop_loss,0,0,true,3,4,0,0,,0,0,true,6,2,0,0,,0,0,true,318,0,0,0,
gex-level-fade,T000041,1738163580000,1738164395000,long,,-395,-19.5,44.5,14.5,stop_loss,0,0,true,2,5,4,2,6,0,0,true,46,1,0,0,,0,0,true,358,0,0,0,
gex-level-fade,T000043,1738247760000,1738248482000,long,,2045,102.5,101.45,1.75,take_profit,0,1,true,2,8,3,2,1,0,1,true,3,7,1,1,9,0,0,true,171,0,0,0,
gex-level-fade,T000044,1738249165000,1738249448000,short,,1995,100,95.75,9,take_profit,1,0,true,16.4,10,1,1,0.6,1,0,true,14.4,4,1,1,0.6,0,0,false,194.4,0,0,0,
gex-level-fade,T000045,1738250425000,1738250964000,long,,-395,-19.5,41,16,stop_loss,0,0,true,20.4,8,0,0,,0,0,true,20.4,4,0,0,,0,0,true,215.4,0,0,0,
gex-level-fade,T000046,1738333028000,1738335267000,long,,1995,100,95.75,5.75,take_profit,0,1,true,13.1,7,7,4,1.9,0,1,true,14.1,2,1,1,9.9,0,1,true,92.1,0,1,1,12.9
gex-level-fade,T000047,1738335660000,1738335748000,short,,-395,-19.5,3,17.5,stop_loss,1,1,true,24,10,0,0,,1,1,true,34,2,0,0,,1,1,true,31,1,0,0,
gex-level-fade,T000048,1738336140000,1738336208000,short,,-395,-19.5,5,17.75,stop_loss,1,1,true,32,7,0,0,,1,1,true,42,1,0,0,,1,1,true,39,1,0,0,
gex-level-fade,T000050,1738591860000,1738593572000,long,,2080.8,104.29,104,11.25,take_profit,1,1,false,0,4,2,1,18,0,1,true,176,0,3,2,1,1,1,false,461,0,0,0,
gex-level-fade,T000057,1738596300000,1738596308000,short,,-395,-19.5,7.75,9.5,stop_loss,1,1,true,3,4,0,0,,1,1,true,4,7,0,0,,1,1,true,535,0,0,0,
gex-level-fade,T000059,1738679838000,1738679925000,short,,-395,-19.5,3.75,16.75,stop_loss,1,1,true,5.3,7,0,0,,1,1,true,7.3,4,0,0,,1,1,true,157.3,0,0,0,
gex-level-fade,T000060,1738680420000,1738681218000,long,,2065,103.5,102.25,12.75,take_profit,1,1,false,15,7,0,0,,1,1,false,17,4,0,0,,1,1,false,167,0,0,0,
gex-level-fade,T000061,1738682400000,1738683641000,short,,-395,-19.5,40.5,17,stop_loss,1,0,true,48,3,3,2,9,1,1,true,50,1,0,0,,1,1,true,200,0,0,0,
gex-level-fade,T000062,1738765740000,1738766313000,short,,-395,-19.5,34.75,16.75,stop_loss,1,1,true,1,8,2,1,1,1,1,true,254,0,0,0,,1,1,true,29,1,0,0,
gex-level-fade,T000063,1738766965000,1738767601000,short,,-395,-19.5,54.75,2.25,stop_loss,1,1,true,14.4,10,2,1,1.6,1,1,true,274.4,0,0,0,,1,1,true,49.4,1,0,0,
gex-level-fade,T000064,1738767840000,1738767844000,long,,-395,-19.5,0,16.25,stop_loss,0,0,true,2,12,0,0,,1,1,false,289,0,0,0,,1,1,false,64,0,0,0,
gex-level-fade,T000067,1738851900000,1738853103000,short,,-395,-19.5,39,16.75,stop_loss,1,1,true,0,6,6,3,5,1,1,true,109,0,0,0,,0,0,false,490,0,0,0,
gex-level-fade,T000068,1738853460000,1738853558000,short,,-395,-19.5,3.5,16,stop_loss,1,1,true,11,11,0,0,,1,1,true,135,0,0,0,,0,0,false,516,0,0,0,
gex-level-fade,T000069,1738854000000,1738854554000,short,,-395,-19.5,24.5,17.75,stop_loss,1,1,true,20,8,0,0,,1,1,true,144,0,0,0,,0,0,false,525,0,0,0,
gex-level-fade,T000070,1738854720000,1738855141000,short,,-395,-19.5,4.75,16.5,stop_loss,1,1,true,32,7,0,0,,1,1,true,156,0,0,0,,0,0,false,537,0,0,0,
gex-level-fade,T000071,1738855260000,1738866000000,short,,65,3.5,85,14.75,max_hold_time,1,1,true,41,7,20,10,3,1,1,true,165,0,8,4,21,0,1,false,546,0,1,0,
gex-level-fade,T000072,1738938039000,1738938646000,short,,-395,-19.5,13.5,15.5,stop_loss,1,1,true,28.6,5,0,0,,1,1,true,32.6,3,0,0,,1,1,true,50.6,1,0,0,
gex-level-fade,T000073,1738938721000,1738938784000,short,,-395,-19.5,0.5,15.75,stop_loss,1,1,true,40,5,0,0,,1,1,true,44,3,0,0,,1,1,true,62,0,0,0,
gex-level-fade,T000074,1738939560000,1738940040000,short,,-395,-19.5,7.75,17.5,stop_loss,1,1,true,54,4,0,0,,1,1,true,58,1,0,0,,1,1,true,76,0,0,0,
gex-level-fade,T000075,1738940160000,1738940405000,short,,2010,100.75,74.1,1.25,take_profit,0,0,false,1,1,0,0,,1,0,true,68,0,1,1,4,1,0,true,86,0,1,1,4
gex-level-fade,T000076,1738941180000,1738941190000,long,,-395,-19.5,3.5,14.75,stop_loss,0,0,true,18,1,0,0,,0,0,true,13,1,0,0,,0,0,true,13,1,0,0,
gex-level-fade,T000077,1739196060000,1739198775000,short,,-395,-19.5,44.75,17.75,stop_loss,1,1,true,5,6,2,1,4,1,1,true,37,3,2,1,11,1,1,true,856,0,0,0,
gex-level-fade,T000078,1739199720000,1739199924000,short,,-395,-19.5,18.25,16.5,stop_loss,1,1,true,10,6,0,0,,1,1,true,8,4,0,0,,1,1,true,917,0,0,0,
gex-level-fade,T000081,1739200980000,1739201654000,short,,-395,-19.5,11,16.25,stop_loss,1,1,true,31,5,0,0,,1,1,true,29,3,0,0,,1,1,true,938,0,0,0,
gex-level-fade,T000083,1739284440000,1739284556000,short,,-395,-19.5,2.25,17,stop_loss,1,1,true,28,1,0,0,,1,1,true,4,1,0,0,,1,1,true,4,1,0,0,
gex-level-fade,T000084,1739285580000,1739286014000,short,,-395,-19.5,36.25,3.45,stop_loss,1,1,true,47,1,0,0,,1,1,true,23,1,0,0,,1,1,true,23,1,0,0,
gex-level-fade,T000085,1739286960000,1739287545000,short,,-395,-19.5,21,13.3,stop_loss,0,1,false,0,7,3,1,2,0,1,false,13,2,1,0,,1,1,true,46,1,0,0,
gex-level-fade,T000086,1739368920000,1739371150000,long,,2040,102.25,101.75,0.5,take_profit,0,1,true,45,5,1,1,12,0,0,true,32,1,0,0,,0,0,true,32,1,0,0,
gex-level-fade,T000087,1739373780000,1739373857000,short,,-395,-19.5,16.5,15,stop_loss,1,1,true,7,4,0,0,,1,1,true,8,3,0,0,,0,0,false,113,0,0,0,
gex-level-fade,T000088,1739457120000,1739457136000,short,,-395,-19.5,2.5,17.75,stop_loss,1,1,true,2,3,0,0,,1,1,true,59,1,0,0,,0,0,false,452,0,0,0,
gex-level-fade,T000090,1739458560000,1739458656000,short,,-395,-19.5,4.5,17.25,stop_loss,1,1,true,0,4,0,0,,1,1,true,14,2,0,0,,0,0,false,476,0,0,0,
gex-level-fade,T000091,1739458980000,1739459950000,short,,-395,-19.5,74.25,13.25,stop_loss,1,1,true,1,6,2,1,3,1,1,true,21,2,0,0,,1,1,true,3,1,0,0,
gex-level-fade,T000093,1739543145000,1739543473000,short,,-395,-19.5,15.9,17.85,stop_loss,1,0,true,0.8,7,3,2,3.3,1,1,true,136.8,0,0,0,,0,0,false,535.8,0,0,0,
gex-level-fade,T000094,1739544420000,1739544616000,short,,-395,-19.5,9.5,17.5,stop_loss,1,1,true,1,10,0,0,,1,1,true,158,0,0,0,,0,0,false,557,0,0,0,
gex-level-fade,T000095,1739544720000,1739545824000,short,,-395,-19.5,39.5,16.75,stop_loss,1,1,true,6,10,2,1,9,1,1,true,163,0,0,0,,0,1,false,562,0,1,0,
gex-level-fade,T000096,1739546169000,1739548566000,short,,-395,-19.5,41,17.5,stop_loss,1,1,true,12.2,9,4,2,2.9,1,0,true,187.2,0,1,1,13.8,0,1,false,1.1,2,1,0,
gex-level-fade,T000097,1739800922000,1739811660000,short,,510,25.75,64.25,3,max_hold_time,1,0,true,15,1,9,5,12,1,1,true,20,3,4,2,16,0,0,false,407,0,0,0,
gex-level-fade,T000098,1739888160000,1739889949000,short,,2024,101.45,99.75,2.75,take_profit,1,0,true,40,5,1,1,4,1,0,true,61,0,1,1,11,0,0,false,1,1,0,0,
gex-level-fade,T000099,1739890920000,1739892471000,long,,-395,-19.5,51,17.25,stop_loss,0,0,true,42,1,4,2,10,0,0,true,35,1,0,0,,0,0,true,47,1,0,0,
gex-level-fade,T000100,1739975584000,1739976573000,long,,-395,-19.5,42,17.5,stop_loss,0,0,true,3.1,10,2,1,1.9,1,0,false,0.1,3,1,0,,0,0,true,138.1,0,0,0,
gex-level-fade,T000101,1739977380000,1739977522000,long,,-395,-19.5,6,17.5,stop_loss,0,0,true,25,7,0,0,,0,0,true,24,4,0,0,,0,0,true,168,0,0,0,
gex-level-fade,T000102,1739978220000,1739978460000,long,,-395,-19.5,3.75,17,stop_loss,0,0,true,39,7,0,0,,0,0,true,38,2,0,0,,0,0,true,182,0,0,0,
gex-level-fade,T000103,1739979000000,1739987654000,long,,2105,105.5,104.25,2.25,take_profit,1,1,false,2,6,18,9,71,1,1,false,0,3,4,2,6,0,0,true,195,0,0,0,
gex-level-fade,T000104,1740060251000,1740063093000,short,,1995,100,99.5,12.75,take_profit,1,0,true,3.2,10,7,4,20.8,1,0,true,7.2,1,3,2,25.8,1,0,true,304.2,0,1,1,40.8
gex-level-fade,T000105,1740063660000,1740063692000,long,,-395,-19.5,12.25,16.75,stop_loss,0,0,true,17,8,0,0,,0,0,true,19,3,0,0,,0,0,true,16,1,0,0,
gex-level-fade,T000106,1740148080000,1740148200000,long,,-395,-19.5,8.55,15.95,stop_loss,0,0,true,25,4,0,0,,0,0,true,10,5,0,0,,1,0,false,508,0,0,0,
gex-level-fade,T000107,1740148680000,1740148867000,long,,-395,-19.5,6.5,16.5,stop_loss,0,0,true,35,4,0,0,,0,0,true,20,5,0,0,,0,0,true,8,1,0,0,
gex-level-fade,T000110,1740150062000,1740150436000,long,,-395,-19.5,30,15.75,stop_loss,0,0,true,58,1,0,0,,0,0,true,43,3,0,0,,0,0,true,31,1,0,0,
gex-level-fade,T000111,1740151320000,1740151441000,long,,-395,-19.5,6,16.75,stop_loss,0,0,true,2,4,0,0,,0,0,true,64,0,0,0,,0,0,true,52,1,0,0,
gex-level-fade,T000113,1740407194000,1740407270000,long,,-395,-19.5,6.25,17.25,stop_loss,0,0,true,21.6,3,0,0,,0,0,true,8.6,5,0,0,,1,1,false,671.6,0,0,0,
gex-level-fade,T000115,1740408600000,1740408631000,long,,-395,-19.5,0.25,12.75,stop_loss,0,0,true,45,1,0,0,,0,0,true,17,5,0,0,,0,0,true,5,1,0,0,
gex-level-fade,T000116,1740409320000,1740409403000,long,,-395,-19.5,19.25,17,stop_loss,0,0,true,57,1,0,0,,0,0,true,29,5,0,0,,0,0,true,17,1,0,0,
gex-level-fade,T000117,1740410040000,1740410341000,long,,-395,-19.5,26.75,16,stop_loss,0,0,true,69,0,0,0,,0,0,true,41,3,0,0,,0,0,true,29,1,0,0,
gex-level-fade,T000118,1740492601000,1740493506000,long,,-395,-19.5,20,17.25,stop_loss,0,0,true,37,5,0,0,,0,0,true,25,1,0,0,,1,1,false,160,0,0,0,
gex-level-fade,T000119,1740494220000,1740494234000,long,,-395,-19.5,5,14.75,stop_loss,0,0,true,64,0,0,0,,0,0,true,52,1,0,0,,0,0,true,7,1,0,0,
gex-level-fade,T000121,1740495242000,1740495664000,long,,-395,-19.5,72.32,12.43,stop_loss,0,0,true,81,0,0,0,,0,0,true,69,0,0,0,,0,0,true,24,1,0,0,
gex-level-fade,T000122,1740496260000,1740496392000,long,,-395,-19.5,8,15.75,stop_loss,0,0,true,98,0,0,0,,0,0,true,86,0,0,0,,0,0,true,41,1,0,0,
gex-level-fade,T000123,1740496500000,1740496652000,long,,-395,-19.5,25.5,16.25,stop_loss,0,0,true,102,0,0,0,,0,0,true,90,0,0,0,,0,0,true,45,1,0,0,
gex-level-fade,T000124,1740579242000,1740579434000,long,,-395,-19.5,2.75,17.75,stop_loss,0,0,true,33,1,0,0,,0,0,true,41,2,0,0,,0,0,true,29,1,0,0,
gex-level-fade,T000125,1740580680000,1740580936000,long,,-395,-19.5,22.75,17.5,stop_loss,0,0,true,57,1,2,1,1,1,1,false,2,1,0,0,,0,0,true,53,1,0,0,
gex-level-fade,T000126,1740581318000,1740583120000,long,,1995,100,99.25,8.75,take_profit,1,1,false,1.6,5,0,0,,1,1,false,12.6,1,0,0,,0,0,true,63.6,0,0,0,
gex-level-fade,T000129,1740667020000,1740667255000,short,,1995,100,97.75,8,take_profit,1,0,true,36,3,1,1,2,0,0,false,1,6,0,0,,0,0,false,7,1,0,0,
gex-level-fade,T000130,1740667320000,1740667339000,long,,-395,-19.5,3.5,17.5,stop_loss,0,0,true,3,3,0,0,,0,0,true,6,5,0,0,,0,0,true,12,1,0,0,
gex-level-fade,T000131,1740668460000,1740668481000,long,,-395,-19.5,22.5,17.25,stop_loss,0,0,true,22,2,0,0,,0,0,true,25,4,0,0,,0,0,true,31,1,0,0,
gex-level-fade,T000132,1740753060000,1740753066000,long,,-395,-19.5,0,15.25,stop_loss,0,0,true,4,13,0,0,,0,0,true,16,3,0,0,,1,1,false,541,0,0,0,
gex-level-fade,T000133,1740753450000,1740753651000,long,,-395,-19.5,40,16.75,stop_loss,1,0,false,1.5,14,3,1,1.5,0,0,true,22.5,3,0,0,,1,1,false,547.5,0,0,0,
gex-level-fade,T000134,1740753840000,1740754937000,short,,-395,-19.5,86.75,17.4,stop_loss,1,1,true,2,18,4,2,3,0,0,false,29,3,0,0,,1,1,true,554,0,0,0,
gex-level-fade,T000135,1740755414000,1740755453000,short,,-395,-19.5,11,15,stop_loss,1,1,true,11.2,12,0,0,,0,0,false,55.2,2,0,0,,1,1,true,580.2,0,0,0,
gex-level-fade,T000136,1740756300000,1740756338000,short,,-395,-19.5,5.5,15,stop_loss,1,1,true,26,10,0,0,,1,1,true,4,3,0,0,,1,1,true,595,0,0,0,
gex-level-fade,T000137,1741010641000,1741012380000,short,,-395,-19.5,57.5,17.5,stop_loss,1,1,true,3,13,4,2,17,1,0,true,7,6,2,1,20,0,0,false,424,0,0,0,
gex-level-fade,T000138,1741014060000,1741014127000,long,,-395,-19.5,45.65,12.75,stop_loss,0,0,true,24,8,0,0,,0,0,true,28,3,0,0,,0,0,true,481,0,0,0,
gex-level-fade,T000139,1741014600000,1741015402000,long,,2185,109.5,107.75,12,take_profit,0,1,true,33,7,1,1,11,0,0,true,37,3,0,0,,0,0,true,490,0,0,0,
gex-level-fade,T000140,1741096980000,1741097394000,short,,-395,-19.5,3.75,17,stop_loss,1,1,true,5,3,0,0,,1,1,true,3,1,0,0,,0,0,false,123,0,0,0,
gex-level-fade,T000141,1741097881000,1741098408000,short,,-395,-19.5,28.5,13.75,stop_loss,1,1,true,20,3,4,2,2,1,1,true,18,1,0,0,,0,0,false,138,0,0,0,
gex-level-fade,T000144,1741099740000,1741099752000,long,,-395,-19.5,2.5,15,stop_loss,0,0,true,0,11,0,0,,1,1,false,13,3,0,0,,0,0,true,169,0,0,0,
gex-level-fade,T000145,1741100400000,1741100401000,long,,-395,-19.5,2.6,9.9,stop_loss,0,0,true,11,9,0,0,,0,0,true,3,6,0,0,,0,0,true,180,0,0,0,
gex-level-fade,T000146,1741101180000,1741101269000,long,,-395,-19.5,27.5,17.5,stop_loss,0,0,true,24,9,0,0,,0,0,true,16,5,0,0,,0,0,true,193,0,0,0,
gex-level-fade,T000147,1741101420000,1741101443000,long,,-395,-19.5,8.5,16.25,stop_loss,0,0,true,28,9,0,0,,0,0,true,20,5,0,0,,0,0,true,197,0,0,0,
gex-level-fade,T000148,1741102080000,1741102168000,long,,-395,-19.5,14.75,17.75,stop_loss,1,0,false,1,5,1,0,,0,0,true,31,5,0,0,,0,0,true,208,0,0,0,
gex-level-fade,T000149,1741183320000,1741183488000,long,,-395,-19.5,11.4,17.85,stop_loss,0,0,true,49,6,0,0,,0,0,true,233,0,0,0,,0,0,true,227,0,0,0,
gex-level-fade,T000151,1741185420000,1741185469000,long,,-395,-19.5,3,16.75,stop_loss,0,0,true,1,2,0,0,,0,0,true,19,2,0,0,,0,0,true,262,0,0,0,
gex-level-fade,T000152,1741185725000,1741186200000,short,,1995,100,97.75,9.75,take_profit,1,0,true,2.1,3,1,1,4.9,1,0,true,3.1,3,1,1,2.9,0,0,false,267.1,0,0,0,
gex-level-fade,T000153,1741186620000,1741186642000,long,,-395,-19.5,9.5,16.25,stop_loss,0,0,true,10,4,0,0,,0,0,true,12,4,0,0,,0,0,true,282,0,0,0,
gex-level-fade,T000155,1741187280000,1741187832000,short,,2020,101.25,100.75,7,take_profit,1,0,true,2,9,3,2,3,1,0,true,8,5,1,1,7,0,0,false,293,0,0,0,
gex-level-fade,T000156,1741271460000,1741271491000,long,,-395,-19.5,12,15.5,stop_loss,0,0,true,3,14,0,0,,0,0,true,4,2,0,0,,0,0,true,421,0,0,0,
gex-level-fade,T000157,1741271941000,1741272076000,long,,-395,-19.5,20.75,16.25,stop_loss,0,0,true,11,11,0,0,,0,0,true,12,1,0,0,,0,0,true,429,0,0,0,
gex-level-fade,T000158,1741272660000,1741272668000,short,,-395,-19.5,1.25,11.5,stop_loss,1,1,true,1,7,0,0,,0,0,false,24,1,0,0,,0,0,false,441,0,0,0,
gex-level-fade,T000159,1741273440000,1741273443000,short,,-395,-19.5,0.5,16.6,stop_loss,1,1,true,4,6,0,0,,1,1,true,1,2,0,0,,0,0,false,454,0,0,0,
gex-level-fade,T000160,1741274269000,1741274288000,short,,-395,-19.5,1.5,17.95,stop_loss,1,1,true,17.8,6,0,0,,1,1,true,14.8,2,0,0,,0,0,false,467.8,0,0,0,
gex-level-fade,T000161,1741356783000,1741358433000,long,,2000,100.25,98.5,14,take_profit,0,1,true,18.1,4,3,2,19.9,0,1,true,19.1,2,1,1,19.9,0,0,true,28.1,2,0,0,
gex-level-fade,T000162,1741359540000,1741359601000,long,,-395,-19.5,7.75,13,stop_loss,1,1,false,21,3,0,0,,1,1,false,26,1,0,0,,0,0,true,74,0,0,0,
gex-level-fade,T000163,1741359902000,1741359916000,long,,-395,-19.5,0,17.56,stop_loss,1,1,false,27,3,0,0,,1,1,false,32,1,0,0,,0,0,true,80,0,0,0,
gex-level-fade,T000164,1741613474000,1741613539000,long,,-395,-19.5,36.5,17,stop_loss,0,0,true,7.2,2,0,0,,0,0,true,13.2,4,0,0,,0,0,true,346.2,0,0,0,
gex-level-fade,T000165,1741614087000,1741614432000,long,,-395,-19.5,43.5,17.5,stop_loss,0,0,true,17.4,2,0,0,,0,0,true,23.4,4,0,0,,0,0,true,356.4,0,0,0,
gex-level-fade,T000166,1741614791000,1741614848000,long,,-395,-19.5,7.25,16.25,stop_loss,0,0,true,29.2,1,0,0,,0,0,true,35.2,4,0,0,,0,0,true,368.2,0,0,0,
gex-level-fade,T000167,1741615271000,1741615321000,long,,-395,-19.5,5.7,15.8,stop_loss,0,0,true,37.2,1,0,0,,0,0,true,43.2,4,0,0,,0,0,true,376.2,0,0,0,
gex-level-fade,T000169,1741616040000,1741616256000,long,,-395,-19.5,30.75,17.75,stop_loss,0,0,true,50,1,0,0,,0,0,true,56,2,0,0,,0,0,true,389,0,0,0,
gex-level-fade,T000170,1741616413000,1741616461000,long,,-395,-19.5,10.75,16.75,stop_loss,0,0,true,56.2,1,0,0,,0,0,true,62.2,0,0,0,,0,0,true,395.2,0,0,0,
gex-level-fade,T000172,1741699560000,1741699930000,long,,-395,-19.5,38,12.75,stop_loss,0,0,true,1,2,2,1,4,0,0,true,227,0,0,0,,0,0,true,41,1,0,0,
gex-level-fade,T000174,1741700970000,1741701603000,short,,1995,100,96.75,14,take_profit,1,1,true,13.5,5,0,0,,1,0,true,13.5,1,1,1,10.5,0,0,false,64.5,0,0,0,
gex-level-fade,T000176,1741701900000,1741702021000,long,,2020,101.25,99.75,6.25,take_profit,0,0,true,3,5,0,0,,0,1,true,5,2,1,1,1,0,0,true,80,0,0,0,
gex-level-fade,T000177,1741702200000,1741702214000,long,,-395,-19.5,6.75,15.25,stop_loss,0,0,true,0,7,0,0,,1,1,false,4,3,0,0,,0,0,true,85,0,0,0,
gex-level-fade,T000178,1741703101000,1741703128000,long,,-395,-19.5,8.75,16,stop_loss,0,0,true,15,6,0,0,,0,0,true,4,6,0,0,,0,0,true,100,0,0,0,
gex-level-fade,T000179,1741784581000,1741785096000,long,,-395,-19.5,20.25,17.25,stop_loss,1,0,false,34,5,1,0,,1,1,false,33,3,0,0,,1,1,false,333,0,0,0,
gex-level-fade,T000180,1741786320000,1741786688000,long,,-395,-19.5,50.5,17.75,stop_loss,0,1,true,21,1,3,2,1,1,1,false,62,0,0,0,,1,1,false,362,0,0,0,
gex-level-fade,T000182,1741787760000,1741787788000,long,,-395,-19.5,8.25,16.75,stop_loss,0,0,true,14,5,0,0,,0,0,true,2,1,0,0,,1,1,false,386,0,0,0,
gex-level-fade,T000185,1741872840000,1741872999000,long,,-395,-19.5,50,16,stop_loss,1,0,false,0,10,1,0,,1,1,false,19,3,0,0,,0,0,true,4,1,0,0,
gex-level-fade,T000186,1741873458000,1741873470000,long,,-395,-19.5,4.25,16.4,stop_loss,0,0,true,9.3,11,0,0,,0,0,true,2.3,4,0,0,,0,0,true,14.3,1,0,0,
