id,entryTime,exitTime,side,levelType,levelPrice,entryPrice,barsHeld,exitReason,pnl_pts,mfe_pts,mae_pts,won,entry_gamma_flip,entry_gamma_flip_dist_raw,entry_total_gex,entry_gamma_imbalance,entry_regime,entry_in_dir_wall,entry_in_dir_wall_dist,entry_in_dir_wall_strength,entry_opp_wall,entry_opp_wall_dist,entry_opp_wall_strength,entry_iv,entry_skew,snapshots_during_trade,gamma_flip_drift_raw,gamma_flip_drift_signed_dir,in_dir_wall_strength_pct_change,opp_wall_strength_pct_change,in_dir_wall_move_raw,opp_wall_move_raw,total_gex_change_pct,gamma_imbalance_change,regime_changed,exit_regime,iv_change,skew_change
T000429,2025-09-17T13:37:00.000Z,2025-09-17T14:36:00.000Z,short,R3,24477.2400,24492.5000,60.0000,max_hold_time,57.7500,59.5000,28.0000,1.0000,24269.8100,222.6900,3698961698.6807,0.7439,positive,24684.6800,192.1800,995570018.3594,24228.3200,264.1800,120625291.1400,[object Object],0.0232,4.0000,-441.8900,-441.8900,-0.2527,0.8027,-240.5200,-236.0700,-0.3720,-0.1665,0.0000,positive,0.0108,0.0184
T000430,2025-09-17T14:44:00.000Z,2025-09-17T15:43:00.000Z,short,R1,24444.1600,24430.7500,60.0000,max_hold_time,19.0000,32.7500,14.2500,1.0000,23827.9200,602.8300,2323009553.2056,0.5774,positive,24444.1600,13.4100,743944640.3475,23992.2500,438.5000,217453869.3559,[object Object],0.0132,4.0000,234.5300,234.5300,-0.0378,0.0788,240.6000,236.1500,-0.0761,-0.0266,0.0000,positive,-0.0035,0.0015
T000431,2025-09-17T17:32:00.000Z,2025-09-17T18:00:01.000Z,short,R4,24399.7100,24415.0000,28.0000,stop_loss,-81.5000,0.7500,47.0500,0.0000,23824.6300,590.3700,2671622244.7106,0.6252,positive,24440.7800,25.7800,791548794.0038,23988.9400,426.0600,191775202.1678,[object Object],0.0103,2.0000,-183.9800,-183.9800,-0.3443,2.8696,453.7200,283.2000,-0.8047,-0.5014,1.0000,neutral,0.0030,-0.0150
T000432,2025-09-17T18:29:00.000Z,2025-09-17T18:40:19.000Z,short,R1,24441.7200,24436.8500,11.0000,take_profit,119.8500,119.1000,16.6500,1.0000,23825.5400,611.3100,2863178984.2676,0.6533,positive,24441.7200,4.8700,821613912.4629,23989.8600,446.9900,176643319.0429,[object Object],0.0431,1.0000,-219.8600,-219.8600,-0.3713,3.3292,450.0300,279.6000,-0.8371,-0.5440,1.0000,neutral,0.0275,-0.0372
T000433,2025-09-19T15:59:00.000Z,2025-09-19T16:58:00.000Z,short,R5,24797.7900,24773.7500,60.0000,max_hold_time,-47.7500,4.5000,61.7500,0.0000,22383.5300,2390.2200,3762889663.2729,0.8266,positive,24880.7300,106.9800,823774252.4784,24631.9200,141.8300,73099377.6888,[object Object],0.0126,4.0000,3.0600,3.0600,0.0888,-0.6519,3.4000,-286.9500,0.1389,0.0950,0.0000,positive,0.0168,0.0324
T000434,2025-09-23T13:39:00.000Z,2025-09-23T14:38:00.000Z,short,R3,24986.8800,24987.5000,60.0000,max_hold_time,32.0000,58.0000,3.2500,1.0000,22579.5000,2408.0000,3986678758.2652,0.6971,positive,25111.3900,123.8900,518294833.6437,24779.3400,208.1600,109223792.3934,[object Object],0.0214,4.0000,0.3700,0.3700,-0.0209,0.0075,0.4100,0.4100,-0.0125,-0.0043,0.0000,positive,0.0175,-0.0120
T000435,2025-09-23T15:20:00.000Z,2025-09-23T16:19:00.000Z,short,R3,24987.5600,24964.5000,60.0000,max_hold_time,20.0000,49.5000,5.2500,1.0000,22580.1200,2384.3800,4045262428.7022,0.7023,positive,25112.0800,147.5800,531033482.0560,24780.0200,184.4800,108259990.7321,[object Object],0.0128,4.0000,-0.2500,-0.2500,-0.1739,0.0604,-0.2700,-0.2700,-0.1122,-0.0238,0.0000,positive,0.0000,0.0250
T000436,2025-09-23T17:19:00.000Z,2025-09-23T17:41:51.000Z,short,R1,24905.1100,24904.5000,22.0000,take_profit,120.0000,118.7500,7.0000,1.0000,24905.1100,-0.6100,2576355799.3669,0.6147,positive,24905.1100,0.6100,535427891.8974,24780.5900,123.9100,132264505.3643,[object Object],0.0149,1.0000,-622.5500,-622.5500,-0.4138,1.7380,415.1700,-82.9400,-0.5625,-0.3357,0.0000,positive,0.0175,-0.0187
T000437,2025-09-23T18:20:00.000Z,2025-09-23T19:19:00.000Z,long,S2,24780.1200,24796.5000,60.0000,max_hold_time,26.5000,39.5000,12.5000,1.0000,24282.0300,514.4700,1315254075.2647,0.3292,positive,24697.1000,99.4000,305837489.3274,25319.7200,523.2200,318562067.9533,[object Object],-0.0118,4.0000,0.5300,-0.5300,0.1841,-0.0147,0.5500,0.5600,-0.1429,-0.0501,0.0000,positive,-0.0127,0.0036
T000438,2025-09-24T13:42:00.000Z,2025-09-24T14:41:00.000Z,long,S3,24820.4300,24833.7500,60.0000,max_hold_time,-32.0000,17.2500,49.2500,0.0000,25155.8400,-322.0900,3402181747.5782,0.5607,positive,23269.1500,1564.6000,150469425.7905,25155.8400,322.0900,1101583379.3127,[object Object],-0.0108,4.0000,-251.3600,251.3600,0.1648,-0.1723,1427.7900,-251.3600,-0.2379,-0.0687,0.0000,positive,-0.0078,0.0034
T000439,2025-09-24T15:25:00.000Z,2025-09-24T15:58:22.000Z,short,R5,24820.9800,24805.7500,33.0000,take_profit,119.7500,118.7500,2.2500,1.0000,22612.0000,2193.7500,2033258063.0976,0.3926,positive,24903.9900,98.2400,763797449.6894,24696.4600,109.2900,236026870.9321,[object Object],0.0200,2.0000,-14.9700,-14.9700,-0.3921,1.1108,250.4000,122.5400,-1.3568,-0.3031,1.0000,neutral,0.0185,-0.0048
T000440,2025-09-24T17:07:00.000Z,2025-09-24T18:06:00.000Z,long,S1,24696.2600,24692.7500,60.0000,max_hold_time,18.7500,66.2500,0.0000,1.0000,22371.9000,2320.8500,229375691.4856,0.0981,neutral,24696.2600,-3.5100,568699060.3846,24903.7900,211.0400,490442969.9776,[object Object],-0.0196,4.0000,-0.5900,0.5900,0.0809,-0.0283,-0.6600,-0.6600,-1.6666,-0.0817,0.0000,neutral,-0.0036,0.0173
T000441,2025-09-24T18:31:00.000Z,2025-09-24T19:30:00.000Z,long,S1,24696.0900,24699.7500,60.0000,max_hold_time,25.2500,42.5000,1.5000,1.0000,22371.7500,2328.0000,212300153.3046,0.0947,neutral,24696.0900,3.6600,571151133.7491,24903.6200,203.8700,489356869.1466,[object Object],-0.0149,4.0000,0.2700,-0.2700,0.0400,-0.0136,0.3000,0.3000,-0.8022,-0.0396,0.0000,neutral,-0.0057,0.0247
T000442,2025-09-25T13:54:00.000Z,2025-09-25T14:10:56.000Z,long,S2,24443.2100,24454.2500,16.0000,take_profit,120.2500,120.2500,24.0000,1.0000,22160.7300,2293.5200,-4755214632.5136,-0.2999,negative,24277.2100,177.0400,799336888.4448,24899.7000,445.4500,525469903.2874,[object Object],-0.0417,1.0000,32.8200,-32.8200,0.4025,0.1252,207.9900,0.5000,0.5990,0.0472,0.0000,negative,-0.0065,-0.0089
T000443,2025-09-25T15:09:00.000Z,2025-09-25T15:26:43.000Z,long,S2,24567.3400,24587.7500,17.0000,trailing_stop,4.7500,67.7500,3.7500,1.0000,,,-536343013.2151,-0.0875,neutral,24484.3400,103.4100,583263726.1699,24899.3300,311.5800,641694546.1607,[object Object],-0.0155,1.0000,,,0.5519,-0.0517,0.2900,0.2900,-1.9530,-0.0946,1.0000,negative,0.0020,0.0004
T000444,2025-09-25T17:22:00.000Z,2025-09-25T18:00:37.000Z,long,S2,24567.7800,24578.5000,38.0000,stop_loss,-81.0000,27.5000,75.6000,0.0000,22193.1700,2385.3300,-1601042306.7706,-0.1907,negative,24484.7800,93.7200,932855978.9162,24899.7800,321.2800,608447697.3481,[object Object],-0.0181,3.0000,-0.3800,0.3800,0.5722,-0.0874,-0.4200,-0.4300,-0.9407,-0.1157,0.0000,negative,0.0115,0.0064
T000445,2025-09-25T18:12:07.000Z,2025-09-25T18:41:20.000Z,long,S4,24525.8600,24515.7500,29.0000,take_profit,119.7500,119.0000,6.0000,1.0000,22192.7900,2322.9600,-3107119738.7608,-0.3064,negative,24484.3600,31.3900,1466639949.4679,24899.3500,383.6000,555288431.1635,[object Object],-0.0187,2.0000,,,-0.5308,0.1246,0.4500,0.4600,0.6149,0.1838,0.0000,negative,-0.0168,0.0178
T000446,2025-09-26T14:37:00.000Z,2025-09-26T14:49:56.000Z,long,S2,24558.7200,24562.2500,12.0000,trailing_stop,4.7500,81.0000,0.0000,1.0000,,,-355832852.4948,-0.0278,neutral,24475.7500,86.5000,725923324.5711,24890.5900,328.3400,585985889.7821,[object Object],-0.0190,1.0000,,,0.5595,-0.0686,-1.1800,-1.2000,-4.1192,-0.2068,1.0000,negative,-0.0141,-0.0107
T000447,2025-09-26T15:59:00.000Z,2025-09-26T16:58:00.000Z,long,S2,24557.7700,24582.0000,60.0000,max_hold_time,114.5000,115.2500,13.7500,1.0000,,,-1484822512.5127,-0.1761,negative,24474.8000,107.2000,1030179081.8066,24889.6300,307.6300,550022188.0542,[object Object],-0.0290,4.0000,,,-0.6651,0.1891,1.3100,1.3300,1.7397,0.3921,1.0000,positive,-0.0104,0.0418
T000448,2025-10-02T15:49:00.000Z,2025-10-02T16:48:00.000Z,long,S3,25038.1700,25024.2500,60.0000,max_hold_time,28.0000,58.0000,2.2500,1.0000,25121.9100,-97.6600,3862750050.5114,0.7274,positive,24870.6900,153.5600,120786387.3779,25540.6100,516.3600,502659111.2626,[object Object],-0.0355,4.0000,-250.6800,250.6800,0.0000,0.0000,-248.1700,-254.8600,-0.0000,-0.0000,0.0000,positive,0.0020,-0.0291
T000449,2025-10-06T17:31:00.000Z,2025-10-06T18:30:00.000Z,short,R4,25237.0200,25222.0000,60.0000,max_hold_time,-16.7500,15.5000,18.2500,0.0000,22782.9400,2439.0600,4095554429.4359,0.7385,positive,25278.4600,56.4600,651510057.7973,24449.6600,772.3400,96204902.5145,[object Object],0.0119,4.0000,0.0500,0.0500,0.0573,-0.0295,0.0600,0.0600,0.0271,-0.0129,0.0000,positive,-0.0052,-0.0047
T000450,2025-10-06T18:40:00.000Z,2025-10-06T19:39:00.000Z,short,R4,25237.0800,25237.5000,60.0000,max_hold_time,10.0000,21.2500,10.2500,1.0000,22782.9900,2454.5100,4206370830.8572,0.7256,positive,25278.5200,41.0200,688827214.7099,24449.7200,787.7800,93370012.5362,[object Object],0.0297,4.0000,1.0700,1.0700,-0.0571,0.0272,1.1900,1.1500,-0.0285,0.0136,0.0000,positive,0.0056,-0.0245
T000451,2025-10-07T14:48:00.000Z,2025-10-07T15:06:17.000Z,short,R4,25193.0400,25204.7500,18.0000,take_profit,119.7500,119.5000,6.0000,1.0000,25234.4800,-29.7300,3500064547.1847,0.4863,positive,25275.9200,71.1700,935935755.9895,24654.3800,550.3700,196121493.1199,[object Object],0.0283,1.0000,291.4800,291.4800,-0.2987,-0.1176,250.0400,34.6600,-0.4035,-0.1764,0.0000,positive,-0.0116,-0.0371
T000452,2025-10-07T15:39:00.000Z,2025-10-07T16:38:00.000Z,long,S2,25021.2300,25021.0000,60.0000,max_hold_time,65.0000,71.0000,36.2500,1.0000,22794.4200,2226.5800,439718358.5644,0.1116,neutral,25230.4400,-209.4400,254564424.0520,25523.3300,502.3300,499799288.1360,[object Object],-0.0118,4.0000,2892.8400,-2892.8400,-0.2390,0.1336,-247.5100,-250.3800,1.8481,0.0983,1.0000,positive,-0.0017,-0.0201
T000453,2025-10-07T18:06:00.000Z,2025-10-07T19:05:00.000Z,long,S2,25030.5600,25006.2500,60.0000,max_hold_time,38.5000,53.0000,3.5000,1.0000,22802.9200,2203.3300,400351410.2399,0.1065,neutral,25239.8400,-233.5900,256975929.6065,25532.8400,526.5900,496864203.3899,[object Object],-0.0109,4.0000,-232.5000,232.5000,-0.0238,0.0149,-257.3500,-260.3400,0.2491,0.0128,0.0000,neutral,-0.0099,0.0174
T000454,2025-10-08T13:44:00.000Z,2025-10-08T14:43:00.000Z,long,S3,25107.0600,25122.7500,60.0000,max_hold_time,76.2500,108.2500,7.7500,1.0000,22662.6500,2460.1000,381473228.2207,0.1043,neutral,25065.6300,57.1200,436515064.0641,25479.9400,357.1900,317991004.1022,[object Object],-0.0151,4.0000,83.4100,-83.4100,-0.5263,0.1042,83.4700,0.6200,4.2353,0.4073,1.0000,positive,-0.0178,-0.0201
T000455,2025-10-08T17:32:00.000Z,2025-10-08T18:31:00.000Z,short,R2,25273.3600,25266.7500,60.0000,max_hold_time,-14.2500,6.0000,30.7500,0.0000,24859.0400,407.7100,3410976253.4930,0.7187,positive,25480.5200,213.7700,402463980.4426,24444.7200,822.0300,96403798.0004,[object Object],0.0120,4.0000,-2072.5700,-2072.5700,0.0417,0.0492,-1.1000,-1.0500,0.0713,-0.0147,0.0000,positive,-0.0010,-0.0038
T000456,2025-10-09T14:48:00.000Z,2025-10-09T15:34:35.000Z,long,S2,25223.9900,25207.2500,46.0000,trailing_stop,4.7500,66.5000,0.2500,1.0000,22780.2900,2426.9600,1817684256.1389,0.3878,positive,25182.5700,24.6800,208653669.3965,25472.5000,265.2500,401105376.6925,[object Object],-0.0248,3.0000,227.8500,-227.8500,0.7690,-0.0515,251.8800,254.7800,-0.5630,-0.0721,1.0000,neutral,0.0139,-0.0044
T000457,2025-10-09T15:47:00.000Z,2025-10-09T16:46:00.000Z,long,S1,25224.8900,25230.0000,60.0000,max_hold_time,12.7500,44.5000,13.0000,1.0000,22979.0900,2250.9100,2132434366.3864,0.4435,positive,25224.8900,5.1100,170976973.1597,25473.4100,243.4100,408682265.2220,[object Object],-0.0214,4.0000,-198.7500,198.7500,1.3713,-0.0852,-42.2600,-0.8500,-0.7836,-0.2061,1.0000,neutral,0.0043,-0.0128
T000458,2025-10-09T17:15:00.000Z,2025-10-09T18:14:00.000Z,long,S1,25183.3500,25200.7500,60.0000,max_hold_time,7.0000,18.2500,40.0000,1.0000,22780.3400,2420.4100,-201812275.4490,0.1694,neutral,25141.2100,59.5400,463295915.6291,25472.5600,271.8100,358143595.2176,[object Object],-0.0108,4.0000,223.5300,-223.5300,-0.1506,0.0504,288.5300,249.9500,3.8837,0.1002,0.0000,neutral,-0.0066,0.0144
T000459,2025-10-09T18:56:01.000Z,2025-10-09T19:55:00.000Z,long,S2,25224.6500,25224.7500,60.0000,max_hold_time,57.7500,65.0000,0.5000,1.0000,22780.8800,2443.8700,1204982168.9087,0.3078,positive,25183.2300,41.5200,290577812.5711,25473.1600,248.4100,391388847.0672,[object Object],-0.0299,4.0000,2567.8800,-2567.8800,-0.5734,0.1295,-745.7000,-0.1400,1.0969,0.2217,0.0000,positive,-0.0045,0.0043
T000460,2025-10-10T14:05:00.000Z,2025-10-10T14:58:13.000Z,short,R3,25339.2700,25336.7500,53.0000,take_profit,120.0000,106.0000,20.0000,1.0000,25339.2700,-2.5200,4042475524.4072,0.1819,positive,25463.4800,126.7300,980244206.9238,24428.3800,908.3700,557631675.0408,[object Object],0.0176,3.0000,-2576.7800,-2576.7800,0.6330,0.1185,-207.7000,-0.6600,-0.1508,0.0502,0.0000,positive,-0.0001,0.0483
T000461,2025-10-10T15:24:00.000Z,2025-10-10T15:27:14.000Z,short,R1,24841.7100,24863.0000,3.0000,trailing_stop,4.7500,60.5000,10.2500,1.0000,,,-366232824.7994,-0.1012,neutral,24841.7100,-21.2900,897498644.6283,24427.6800,435.3200,748852758.8558,[object Object],0.0162,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,neutral,-0.0154,-0.0017
T000462,2025-10-10T15:54:00.000Z,2025-10-10T16:43:25.000Z,short,R1,24836.5200,24858.7500,49.0000,take_profit,119.7500,117.7500,24.7500,1.0000,,,-251736162.9422,-0.0814,neutral,24836.5200,-22.2300,908799750.8082,24422.5800,436.1700,753389255.0392,[object Object],0.0151,3.0000,,,-0.2101,-0.1439,1.3900,1.3700,-4.8601,-0.1917,1.0000,negative,0.0027,-0.0155
T000463,2025-10-10T18:29:33.000Z,2025-10-10T18:52:51.000Z,long,S3,24658.8300,24669.2500,23.0000,stop_loss,-81.5000,18.0000,78.5000,0.0000,,,-2218512766.2164,-0.3992,negative,24240.8800,428.3700,617277323.6776,25076.7800,407.5300,488375829.5585,[object Object],-0.0115,2.0000,,,0.2080,-0.6225,-231.7500,588.1600,-0.5385,-0.1432,0.0000,negative,-0.0010,-0.0167
T000464,2025-10-13T13:37:00.000Z,2025-10-13T13:51:33.000Z,long,S4,24757.2700,24738.2500,14.0000,take_profit,120.5000,119.7500,7.7500,1.0000,,,-2979422599.6714,-0.2672,negative,24633.0700,105.1800,483410720.1649,25668.0700,929.8200,240437022.3329,[object Object],-0.0124,1.0000,,,0.4954,0.3207,206.9100,-414.0900,0.6252,0.0330,0.0000,negative,-0.0127,0.0169
T000465,2025-10-13T14:58:00.000Z,2025-10-13T15:20:13.000Z,long,S4,24756.8400,24754.5000,22.0000,take_profit,119.7500,117.5000,8.7500,1.0000,22346.5700,2407.9300,-4012674667.8002,-0.3581,negative,24632.6500,121.8500,714715492.3227,25667.6300,913.1300,228357703.4882,[object Object],-0.0322,2.0000,207.7700,-207.7700,0.1022,0.3192,207.8400,-413.1300,0.6756,0.0921,0.0000,negative,-0.0176,0.0231
T000466,2025-10-13T15:45:02.000Z,2025-10-13T16:44:00.000Z,long,S1,24840.3500,24855.2500,60.0000,max_hold_time,45.5000,75.0000,0.0000,1.0000,22555.1000,2300.1500,-1042231640.7620,-0.2197,negative,24841.3300,13.9200,695851418.3582,25255.3600,400.1100,323704185.4325,[object Object],-0.0103,3.0000,-1.0800,1.0800,-0.0873,0.0400,-1.1900,-1.2200,0.1618,0.0320,1.0000,neutral,-0.0140,-0.0086
T000467,2025-10-14T13:45:00.000Z,2025-10-14T13:56:40.000Z,long,S2,24434.7400,24452.2500,11.0000,take_profit,119.7500,119.7500,31.2500,1.0000,,,-6457563038.6737,-0.5796,strong_negative,24419.3900,32.8600,1927027383.6789,24833.2700,381.0200,333623001.4862,[object Object],-0.0161,1.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,strong_negative,-0.0282,-0.0351
T000468,2025-10-14T14:16:00.000Z,2025-10-14T14:36:56.000Z,long,S3,24625.5600,24606.7500,20.0000,take_profit,120.2500,120.2500,0.7500,1.0000,,,-3428716737.2744,-0.4922,negative,24418.6200,188.1300,1054834194.3004,25660.2500,1053.5000,229170410.6619,[object Object],-0.0204,1.0000,,,0.0082,-0.0022,1.7100,1.8000,-0.0140,-0.0044,0.0000,negative,-0.0029,-0.0136
T000469,2025-10-14T15:52:02.000Z,2025-10-14T16:37:16.000Z,short,R1,24835.2200,24817.5000,45.0000,stop_loss,-81.5000,55.5000,79.7500,0.0000,,,-2368549959.8962,-0.3591,negative,24835.2200,17.7200,540707836.3058,24421.3000,396.2000,1203715665.5597,[object Object],0.0261,3.0000,,,0.0817,-0.3018,206.8300,-0.1300,1.0955,0.1320,1.0000,neutral,-0.0136,0.0097
T000470,2025-10-14T17:28:37.000Z,2025-10-14T18:27:00.000Z,short,R4,24961.1900,24937.2500,60.0000,max_hold_time,24.5000,56.7500,0.0000,1.0000,25871.8800,-934.6300,700839639.3366,-0.2015,neutral,25043.9800,106.7300,650036200.5863,24423.0600,514.1900,798857503.0640,[object Object],0.0519,4.0000,621.7300,621.7300,-0.0859,0.0443,0.7600,0.7400,-0.5839,-0.0192,0.0000,neutral,0.0007,-0.0239
T000471,2025-10-14T18:43:00.000Z,2025-10-14T19:37:33.000Z,long,S3,24869.0800,24883.2500,54.0000,stop_loss,-81.5000,43.7500,74.5000,0.0000,,,-352991887.6880,-0.2802,neutral,24660.1000,223.1500,895775413.1604,25287.0500,403.8000,507477105.6368,[object Object],-0.0128,4.0000,,,0.2160,-0.5520,-235.6900,379.2800,-9.2217,-0.2292,1.0000,negative,0.0180,-0.0191
T000472,2025-10-15T13:51:00.000Z,2025-10-15T14:05:30.000Z,long,S5,24950.3300,24932.2500,14.0000,take_profit,119.7500,115.7500,3.5000,1.0000,22767.9100,2164.3400,1015527300.0711,-0.0246,positive,24657.7800,274.4700,413411705.8738,25284.6800,352.4300,457473224.2303,[object Object],-0.0294,1.0000,-10.1400,10.1400,0.0260,0.4880,178.8100,-34.1400,0.3404,0.0571,0.0000,positive,-0.0232,-0.0191
T000473,2025-10-15T17:16:00.000Z,2025-10-15T17:26:15.000Z,long,S5,24667.0400,24666.7500,10.0000,take_profit,119.7500,117.0000,3.5000,1.0000,22340.2300,2326.5200,-3958419072.0850,-0.3674,negative,24501.4900,165.2600,806431118.5101,25039.5300,372.7800,380822832.9805,[object Object],-0.0467,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,negative,0.0097,-0.0162
T000474,2025-10-16T13:33:00.000Z,2025-10-16T14:32:00.000Z,long,S3,25069.2800,25077.5000,60.0000,max_hold_time,22.5000,48.0000,63.7500,1.0000,22970.9800,2106.5200,2235483716.5964,-0.0534,positive,24651.4600,426.0400,627795102.0256,25403.5400,326.0400,540857323.6721,[object Object],-0.0112,4.0000,-214.9200,214.9200,-0.0921,2.0954,-230.6400,-154.9000,0.4920,0.1980,0.0000,positive,-0.0098,-0.0003
T000475,2025-10-16T14:47:00.000Z,2025-10-16T15:28:07.000Z,short,R1,25165.2700,25149.0000,41.0000,take_profit,120.0000,120.0000,6.2500,1.0000,22755.5300,2393.4700,2309221257.0001,0.0090,positive,25165.2700,16.2700,654118216.2790,24420.2500,728.7500,616825231.5983,[object Object],0.1014,2.0000,3113.6800,3113.6800,1.2491,0.0891,-123.8700,0.2900,-0.6232,-0.0264,1.0000,neutral,0.0332,-0.0245
T000476,2025-10-16T15:53:00.000Z,2025-10-16T16:19:03.000Z,long,S4,24982.1600,25001.5000,26.0000,stop_loss,-80.5000,4.0000,74.0000,0.0000,,,-177585277.4200,-0.1315,neutral,24647.9500,353.5500,732292667.3622,25274.6000,273.1000,1185319250.1343,[object Object],-0.0161,2.0000,,,0.1747,-0.7121,-230.1000,-235.9500,-4.5967,-0.2309,0.0000,neutral,0.0180,0.0141
T000477,2025-10-16T16:46:00.000Z,2025-10-16T16:55:44.000Z,long,S3,24738.7400,24759.2500,9.0000,take_profit,119.7500,119.7500,27.2500,1.0000,,,-96359032.6907,-0.2511,neutral,24655.1700,104.0800,780170475.7622,25281.9900,522.7400,805535481.7711,[object Object],-0.0102,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,neutral,0.0173,-0.0066
T000478,2025-10-16T18:03:00.000Z,2025-10-16T18:07:14.000Z,long,S5,24819.3900,24839.7500,4.0000,stop_loss,-81.5000,4.2500,79.2500,0.0000,,,-4185822240.0484,-0.5428,negative,24652.2600,187.4900,1078567458.9926,25905.7600,1066.0100,221342111.4013,[object Object],-0.0139,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,negative,0.0190,-0.0360
T000479,2025-10-16T18:35:00.000Z,2025-10-16T18:44:09.000Z,long,S1,24636.8200,24654.5000,9.0000,take_profit,119.7500,119.2500,10.0000,1.0000,22539.7700,2114.7300,-2818579057.3798,-0.4126,negative,24636.8200,17.6800,1038405823.7228,25054.3900,399.8900,422310140.4143,[object Object],-0.0295,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,negative,-0.0268,-0.0356
T000480,2025-10-16T19:11:00.000Z,2025-10-16T19:21:10.000Z,short,R1,24831.8200,24815.5000,10.0000,take_profit,120.7500,118.5000,2.0000,1.0000,22339.5400,2475.9600,-3031381177.4997,-0.4380,negative,24831.8200,16.3200,351918652.2401,24417.9600,397.5400,984436335.9105,[object Object],0.0102,1.0000,,,-0.3585,-0.0263,827.3300,-0.3800,-0.1536,-0.0369,0.0000,negative,-0.0012,-0.0415
T000481,2025-10-17T13:42:00.000Z,2025-10-17T13:53:28.000Z,long,S3,24707.6600,24709.5000,11.0000,take_profit,120.7500,111.3000,37.0000,1.0000,22528.2100,2181.2900,-5371134406.0518,-0.5891,strong_negative,24624.1900,85.3100,1369740118.5534,25876.2700,1166.7700,206076186.0144,[object Object],-0.0148,1.0000,,,-0.3221,0.1320,-215.6400,-226.6100,0.4289,0.1484,1.0000,negative,-0.0193,0.0008
T000482,2025-10-17T14:14:00.000Z,2025-10-17T14:35:17.000Z,long,S5,24940.2200,24916.1500,21.0000,stop_loss,-80.9000,44.6000,77.6500,0.0000,,,-1516188697.3707,-0.3007,negative,24647.7900,268.3600,673865126.2131,25483.3100,567.1600,300767719.5037,[object Object],-0.0110,2.0000,,,0.4388,-0.2358,-240.2100,165.3400,-1.1911,-0.1644,0.0000,negative,-0.0060,0.0229
T000483,2025-10-17T15:32:00.000Z,2025-10-17T15:50:10.000Z,long,S4,24699.8900,24720.0000,18.0000,take_profit,120.0000,118.7500,45.0000,1.0000,,,-3650042277.6341,-0.4955,negative,24410.2800,309.7200,1027648622.4080,25651.4800,931.4800,225395200.0382,[object Object],-0.0731,1.0000,,,-0.1619,0.0795,0.6500,-413.0600,0.2599,0.0590,0.0000,negative,-0.0055,-0.0259
T000484,2025-10-17T16:38:00.000Z,2025-10-17T16:56:25.000Z,long,S5,24931.5900,24953.0000,18.0000,stop_loss,-81.5000,20.0000,79.2500,0.0000,,,-1729511223.9314,-0.3275,negative,24639.2600,313.7400,703788225.6082,25474.4900,521.4900,290998015.3310,[object Object],-0.0116,1.0000,,,0.0437,-0.0366,-228.0400,-235.7800,-0.1200,-0.0247,0.0000,negative,0.0106,0.0147
T000485,2025-10-22T17:41:49.000Z,2025-10-22T18:16:14.000Z,long,S4,24824.7900,24842.0000,35.0000,trailing_stop,4.7500,69.2500,37.2500,1.0000,,,-5150074363.3009,-0.6247,strong_negative,24816.5100,25.4900,1356322552.3653,25643.7300,801.7300,264074778.6912,[object Object],-0.0121,3.0000,,,-0.1377,0.0830,-0.7600,-0.7900,0.2917,0.1043,1.0000,negative,-0.0212,0.0625
T000486,2025-10-22T18:21:00.000Z,2025-10-22T19:11:33.000Z,long,S5,24898.4700,24886.2500,50.0000,take_profit,120.2500,119.2500,0.0000,1.0000,22499.6100,2386.6400,-3648019481.0419,-0.5203,negative,24815.7500,70.5000,1169595848.6464,25642.9400,756.6900,285996337.7146,[object Object],-0.0159,3.0000,,,-0.1722,0.0596,0.6300,0.6600,0.3390,0.1321,0.0000,negative,-0.0029,-0.0059
T000487,2025-10-23T13:31:00.000Z,2025-10-23T13:50:08.000Z,long,S2,25019.8800,25024.7500,19.0000,take_profit,120.0000,118.5000,25.7500,1.0000,,,-936398483.6443,-0.1564,neutral,24813.1000,211.6500,900151098.7049,25640.2100,615.4600,317055646.8010,[object Object],-0.0315,1.0000,,,-0.1710,0.0924,236.7100,244.5900,1.2958,0.2092,0.0000,neutral,0.0059,0.0393
T000488,2025-10-27T19:09:00.000Z,2025-10-27T20:08:00.000Z,short,R5,25959.2100,25939.7500,60.0000,max_hold_time,-28.2500,19.2500,41.5000,0.0000,,,5780839330.6601,0.9660,strong_positive,26041.8800,102.1300,621765305.6741,24388.4300,1551.3200,23812043.9136,[object Object],0.0108,4.0000,,,0.0722,0.0703,255.9900,239.7300,0.0233,-0.0112,0.0000,strong_positive,0.0040,0.0060
