trade_id,side,levelType,entryTime,exitTime,snap_ts,bars_elapsed,bars_remaining,frac_elapsed,won,pnl_pts,mfe_pts,mae_pts,exit_reason,regime,gamma_flip,gamma_flip_dist,total_gex,gamma_imbalance,in_dir_wall,in_dir_wall_dist,in_dir_wall_strength,opp_wall,opp_wall_dist,opp_wall_strength,regime_changed_since_entry,in_dir_wall_strength_pct_change,opp_wall_strength_pct_change,total_gex_change_pct,gamma_imbalance_change,gamma_flip_drift_signed_dir
T000563,short,R5,2025-11-26T16:09:00.000Z,2025-11-26T17:08:00.000Z,2025-11-26T16:15:00.000Z,6.0000,53.0000,0.1017,0.0000,-16.2500,18.7500,70.7500,max_hold_time,positive,22845.8600,2459.3900,2692808957.1947,0.3112,25531.6200,226.3700,633022749.0259,24296.2200,1009.0300,610322630.9410,0.0000,0.1816,-0.0092,0.2435,0.0740,-411.5400
T000563,short,R5,2025-11-26T16:09:00.000Z,2025-11-26T17:08:00.000Z,2025-11-26T16:30:00.000Z,21.0000,38.0000,0.3559,0.0000,-16.2500,18.7500,70.7500,max_hold_time,positive,25325.7000,-20.4500,3836844319.1548,0.3426,25531.6000,226.3500,941740695.0581,24296.2000,1009.0500,607156967.3806,0.0000,0.7579,-0.0144,0.7718,0.1055,2068.3000
T000563,short,R5,2025-11-26T16:09:00.000Z,2025-11-26T17:08:00.000Z,2025-11-26T16:45:00.000Z,36.0000,23.0000,0.6102,0.0000,-16.2500,18.7500,70.7500,max_hold_time,positive,23258.1400,2047.1100,3544835556.0560,0.3177,25532.1500,226.9000,851509901.7316,24296.7200,1008.5300,607611616.6630,0.0000,0.5895,-0.0136,0.6370,0.0806,0.7400
T000563,short,R5,2025-11-26T16:09:00.000Z,2025-11-26T17:08:00.000Z,2025-11-26T17:00:00.000Z,51.0000,8.0000,0.8644,0.0000,-16.2500,18.7500,70.7500,max_hold_time,positive,22846.7900,2458.4600,2739377905.9252,0.2551,25532.6600,227.4100,648337017.0043,24297.2100,1008.0400,610003031.7942,0.0000,0.2102,-0.0098,0.2650,0.0179,-410.6100
T000564,short,R3,2025-11-26T18:51:16.000Z,2025-11-26T19:50:00.000Z,2025-11-26T19:00:00.000Z,8.0000,50.0000,0.1487,1.0000,2.7500,28.5000,32.0000,max_hold_time,positive,22845.3100,2477.9400,2816754524.6978,0.2611,25531.0100,207.7600,666837538.0452,24295.6400,1027.6100,609655096.4216,0.0000,0.1259,-0.0028,0.1011,-0.0346,-0.7800
T000564,short,R3,2025-11-26T18:51:16.000Z,2025-11-26T19:50:00.000Z,2025-11-26T19:15:00.000Z,23.0000,35.0000,0.4041,1.0000,2.7500,28.5000,32.0000,max_hold_time,positive,22845.5700,2477.6800,3301614427.9252,0.2976,25531.2900,208.0400,786392391.4794,24295.9100,1027.3400,608137278.3720,0.0000,0.3278,-0.0052,0.2907,0.0019,-0.5200
T000564,short,R3,2025-11-26T18:51:16.000Z,2025-11-26T19:50:00.000Z,2025-11-26T19:30:00.000Z,38.0000,20.0000,0.6595,1.0000,2.7500,28.5000,32.0000,max_hold_time,positive,23071.8500,2251.4000,2645366742.7241,0.3057,25784.1800,460.9300,618198878.4539,24536.5600,786.6900,610662450.1066,0.0000,0.0438,-0.0011,0.0341,0.0100,225.7600
T000564,short,R3,2025-11-26T18:51:16.000Z,2025-11-26T19:50:00.000Z,2025-11-26T19:45:00.000Z,53.0000,5.0000,0.9149,1.0000,2.7500,28.5000,32.0000,max_hold_time,positive,22845.6600,2477.5900,2930930742.7288,0.2698,25531.4000,208.1500,694481743.5891,24296.0100,1027.2400,609203041.3224,0.0000,0.1726,-0.0035,0.1457,-0.0259,-0.4300
T000565,long,S4,2025-11-28T14:40:17.000Z,2025-11-28T15:39:00.000Z,2025-11-28T14:45:00.000Z,4.0000,54.0000,0.0803,1.0000,6.7500,28.0000,43.5000,max_hold_time,positive,25933.1900,-558.6900,1569973957.7790,0.2905,24286.6400,1087.8600,412814734.2856,25933.1900,558.6900,648787894.7440,0.0000,-0.0015,0.0067,0.0841,0.0243,0.4700
T000565,long,S4,2025-11-28T14:40:17.000Z,2025-11-28T15:39:00.000Z,2025-11-28T15:00:00.000Z,19.0000,39.0000,0.3358,1.0000,6.7500,28.0000,43.5000,max_hold_time,positive,25933.0200,-558.5200,1721438565.0987,0.3218,24286.4800,1088.0200,412252025.2379,25933.0200,558.5200,655427259.2607,0.0000,-0.0029,0.0170,0.1886,0.0557,0.6400
T000565,long,S4,2025-11-28T14:40:17.000Z,2025-11-28T15:39:00.000Z,2025-11-28T15:15:00.000Z,34.0000,24.0000,0.5913,1.0000,6.7500,28.0000,43.5000,max_hold_time,positive,25933.4500,-558.9500,1570000428.9708,0.2905,24286.8800,1087.6200,412840288.9294,25933.4500,558.9500,648781296.4817,0.0000,-0.0014,0.0067,0.0841,0.0244,0.2100
T000565,long,S4,2025-11-28T14:40:17.000Z,2025-11-28T15:39:00.000Z,2025-11-28T15:30:00.000Z,49.0000,9.0000,0.8467,1.0000,6.7500,28.0000,43.5000,max_hold_time,positive,25932.6000,-558.1000,1807087308.9833,0.3389,24286.0900,1088.4100,412001045.6935,25932.6000,558.1000,660523944.7260,0.0000,-0.0035,0.0249,0.2478,0.0728,1.0600
T000566,long,S5,2025-11-28T16:27:00.000Z,2025-11-28T17:26:00.000Z,2025-11-28T16:30:00.000Z,3.0000,56.0000,0.0508,1.0000,50.5000,59.2500,13.2500,max_hold_time,positive,26194.0300,-813.2800,1986065512.9176,0.3629,24530.9100,849.8400,411815648.4646,26194.0300,813.2800,674187819.2748,0.0000,-0.0005,0.0216,0.1046,0.0257,-260.5900
T000566,long,S5,2025-11-28T16:27:00.000Z,2025-11-28T17:26:00.000Z,2025-11-28T16:45:00.000Z,18.0000,41.0000,0.3051,1.0000,50.5000,59.2500,13.2500,max_hold_time,positive,25727.5700,-346.8200,2221667393.5595,0.3919,24286.8300,1093.9200,412202166.0607,25933.3900,552.6400,697361119.4944,0.0000,0.0004,0.0567,0.2357,0.0547,205.8700
T000566,long,S5,2025-11-28T16:27:00.000Z,2025-11-28T17:26:00.000Z,2025-11-28T17:00:00.000Z,33.0000,26.0000,0.5593,1.0000,50.5000,59.2500,13.2500,max_hold_time,positive,23011.0900,2369.6600,2270924912.6949,0.3981,24287.1900,1093.5600,412348186.3810,25933.7800,553.0300,702608428.4507,0.0000,0.0008,0.0647,0.2631,0.0610,2922.3500
T000566,long,S5,2025-11-28T16:27:00.000Z,2025-11-28T17:26:00.000Z,2025-11-28T17:15:00.000Z,48.0000,11.0000,0.8136,1.0000,50.5000,59.2500,13.2500,max_hold_time,positive,25727.9100,-347.1600,2144496115.2072,0.3825,24287.1500,1093.6000,412008976.6943,25933.7300,552.9800,689369875.4645,0.0000,-0.0000,0.0446,0.1928,0.0453,205.5300
T000567,short,R4,2025-12-02T16:51:00.000Z,2025-12-02T17:19:03.000Z,2025-12-02T17:00:00.000Z,9.0000,19.0000,0.3209,0.0000,-81.5000,10.5000,76.7500,stop_loss,positive,23257.4500,2250.5500,2926576062.5268,0.4843,26174.9100,666.9100,732699519.2111,24513.0100,994.9900,518744842.5058,0.0000,0.0821,-0.0046,0.1904,0.0239,-2545.2200
T000567,short,R4,2025-12-02T16:51:00.000Z,2025-12-02T17:19:03.000Z,2025-12-02T17:15:00.000Z,24.0000,4.0000,0.8556,0.0000,-81.5000,10.5000,76.7500,stop_loss,positive,25931.4700,-423.4700,3538909321.5052,0.4917,26180.8100,672.8100,836979093.6980,24518.5400,989.4600,507408390.3520,0.0000,0.2361,-0.0264,0.4395,0.0314,128.8000
T000568,long,S5,2025-12-03T15:08:00.000Z,2025-12-03T16:07:00.000Z,2025-12-03T15:15:00.000Z,7.0000,52.0000,0.1186,1.0000,44.0000,74.7500,32.5000,max_hold_time,positive,23257.9200,2272.8300,1264005261.9654,0.2879,24513.5200,1017.2300,509405381.8239,26175.4500,644.7000,662646162.1960,0.0000,-0.0006,0.0067,0.1620,0.0403,1.9300
T000568,long,S5,2025-12-03T15:08:00.000Z,2025-12-03T16:07:00.000Z,2025-12-03T15:30:00.000Z,22.0000,37.0000,0.3729,1.0000,44.0000,74.7500,32.5000,max_hold_time,positive,26176.8300,-646.0800,2276357697.0065,0.4406,24514.8100,1015.9400,501095059.7927,26176.8300,646.0800,747784790.9730,0.0000,-0.0169,0.1360,1.0927,0.1930,-2916.9800
T000568,long,S5,2025-12-03T15:08:00.000Z,2025-12-03T16:07:00.000Z,2025-12-03T15:45:00.000Z,37.0000,22.0000,0.6271,1.0000,44.0000,74.7500,32.5000,max_hold_time,positive,25922.6200,-391.8700,1810391897.9443,0.3733,24276.7400,1254.0100,506847009.8655,25922.6200,391.8700,697516434.7095,0.0000,-0.0056,0.0597,0.6643,0.1257,-2662.7700
T000568,long,S5,2025-12-03T15:08:00.000Z,2025-12-03T16:07:00.000Z,2025-12-03T16:00:00.000Z,52.0000,7.0000,0.8814,1.0000,44.0000,74.7500,32.5000,max_hold_time,positive,23032.8000,2497.9500,1475705631.2454,0.3268,24276.2400,1254.5100,508815729.6831,25922.0900,391.3400,672158145.4923,0.0000,-0.0018,0.0211,0.3566,0.0792,227.0500
T000569,long,S3,2025-12-04T14:35:00.000Z,2025-12-04T14:47:33.000Z,2025-12-04T14:45:00.000Z,10.0000,2.0000,0.7968,1.0000,4.7500,76.2500,11.7500,trailing_stop,positive,26381.0700,-814.5700,1155607501.3027,0.2432,24511.5400,1054.9600,505618072.8015,26173.3400,606.8400,743451520.8876,0.0000,0.0159,-0.0674,-0.3514,-0.0979,58.5300
T000570,short,R5,2025-12-08T15:01:00.000Z,2025-12-08T16:00:00.000Z,2025-12-08T15:15:00.000Z,14.0000,45.0000,0.2373,1.0000,88.0000,103.2500,29.7500,max_hold_time,positive,23459.1800,2289.0700,2347677365.5776,0.4150,26158.0200,409.7700,995605874.6199,24497.1900,1251.0600,462775650.8577,0.0000,-0.0678,0.0282,-0.2301,-0.0324,26.8600
T000570,short,R5,2025-12-08T15:01:00.000Z,2025-12-08T16:00:00.000Z,2025-12-08T15:30:00.000Z,29.0000,30.0000,0.4915,1.0000,88.0000,103.2500,29.7500,max_hold_time,positive,23462.0700,2286.1800,2157133390.4741,0.3913,26161.2500,413.0000,978610340.8722,24500.2200,1248.0300,467213202.2431,0.0000,-0.0837,0.0381,-0.2926,-0.0561,29.7500
T000570,short,R5,2025-12-08T15:01:00.000Z,2025-12-08T16:00:00.000Z,2025-12-08T15:45:00.000Z,44.0000,15.0000,0.7458,1.0000,88.0000,103.2500,29.7500,max_hold_time,positive,23461.3200,2286.9300,1802278719.0387,0.3314,26160.4100,412.1600,951094536.7355,24499.4300,1248.8200,475308156.3556,0.0000,-0.1095,0.0561,-0.4090,-0.1160,29.0000
T000570,short,R5,2025-12-08T15:01:00.000Z,2025-12-08T16:00:00.000Z,2025-12-08T16:00:00.000Z,59.0000,0.0000,1.0000,1.0000,88.0000,103.2500,29.7500,max_hold_time,positive,23234.0000,2514.2500,1424550253.1508,0.2634,25906.9400,158.6900,911168111.1249,24262.0500,1486.2000,483452536.3411,0.0000,-0.1469,0.0742,-0.5329,-0.1840,-198.3200
T000571,long,S3,2025-12-10T15:38:00.000Z,2025-12-10T16:37:00.000Z,2025-12-10T15:45:00.000Z,7.0000,52.0000,0.1186,1.0000,63.5000,74.2500,51.0000,max_hold_time,neutral,23433.1000,2146.6500,-615592247.1712,0.0415,25488.6400,91.1100,681921750.2515,25899.7500,320.0000,801207668.3259,0.0000,0.1298,-0.0310,-0.9166,-0.0030,-246.7300
T000571,long,S3,2025-12-10T15:38:00.000Z,2025-12-10T16:37:00.000Z,2025-12-10T16:00:00.000Z,22.0000,37.0000,0.3729,1.0000,63.5000,74.2500,51.0000,max_hold_time,neutral,23186.9700,2392.7800,43417861.8463,0.1134,25489.2200,90.5300,507103565.5609,25900.3400,320.5900,858713175.7177,0.0000,-0.1599,0.0386,1.1352,0.0688,-0.6000
T000571,long,S3,2025-12-10T15:38:00.000Z,2025-12-10T16:37:00.000Z,2025-12-10T16:15:00.000Z,37.0000,22.0000,0.6271,1.0000,63.5000,74.2500,51.0000,max_hold_time,neutral,23219.2600,2360.4900,668733975.1205,0.1862,24256.1100,1323.6400,449085658.3635,25900.5900,320.8400,906507434.5369,0.0000,-0.2560,0.0964,3.0821,0.1416,-32.8900
T000571,long,S3,2025-12-10T15:38:00.000Z,2025-12-10T16:37:00.000Z,2025-12-10T16:30:00.000Z,52.0000,7.0000,0.8814,1.0000,63.5000,74.2500,51.0000,max_hold_time,neutral,23616.8800,1962.8700,223454712.4304,0.1242,24705.6000,874.1500,453993491.3300,26380.5600,800.8100,877650792.0053,0.0000,-0.2478,0.0615,1.6957,0.0797,-430.5100
T000572,long,S5,2025-12-10T19:59:03.000Z,2025-12-10T20:56:00.000Z,2025-12-10T20:00:00.000Z,0.0000,56.0000,0.0167,0.0000,0.2500,43.5000,39.2500,market_close,positive,25901.1700,-73.9200,3986917364.9643,0.5579,24256.6500,1570.6000,376782192.3795,25901.1700,73.9200,1314350975.5140,0.0000,-0.0294,0.0324,0.0815,0.0113,253.3000
T000572,long,S5,2025-12-10T19:59:03.000Z,2025-12-10T20:56:00.000Z,2025-12-10T20:15:00.000Z,15.0000,41.0000,0.2801,0.0000,0.2500,43.5000,39.2500,market_close,positive,25901.7100,-74.4600,3791347348.2314,0.5459,24257.1600,1570.0900,384542558.8876,25901.7100,74.4600,1288040541.9023,0.0000,-0.0094,0.0117,0.0285,-0.0007,252.7600
T000572,long,S5,2025-12-10T19:59:03.000Z,2025-12-10T20:56:00.000Z,2025-12-10T20:30:00.000Z,30.0000,26.0000,0.5435,0.0000,0.2500,43.5000,39.2500,market_close,positive,26157.7000,-330.4500,3824619260.0551,0.5462,24496.8900,1330.3600,383516054.9080,26157.7000,330.4500,1291939154.4108,0.0000,-0.0121,0.0148,0.0375,-0.0004,-3.2300
T000572,long,S5,2025-12-10T19:59:03.000Z,2025-12-10T20:56:00.000Z,2025-12-10T20:45:00.000Z,45.0000,11.0000,0.8068,0.0000,0.2500,43.5000,39.2500,market_close,positive,26157.9800,-330.7300,3389942913.2004,0.5565,24497.1500,1330.1000,397271835.3152,26157.9800,330.7300,1229309563.1479,0.0000,0.0233,-0.0344,-0.0804,0.0099,-3.5100
T000573,long,S3,2025-12-11T15:08:01.000Z,2025-12-11T15:28:04.000Z,2025-12-11T15:15:00.000Z,6.0000,13.0000,0.3483,1.0000,119.7500,119.4500,0.0000,take_profit,neutral,23374.0300,2133.9700,-651054446.5897,0.0205,25740.5000,-232.5000,558492385.9244,26155.6700,647.6700,873497776.8985,1.0000,-0.4240,0.0698,0.5939,0.1057,457.6300
T000574,long,S4,2025-12-11T15:44:00.000Z,2025-12-11T16:43:00.000Z,2025-12-11T15:45:00.000Z,1.0000,58.0000,0.0169,1.0000,38.2500,46.7500,77.7500,max_hold_time,negative,,,-2108725691.7747,-0.1798,25740.8400,-207.5900,1227623553.2420,26156.0100,622.7600,783889787.9268,0.0000,0.0984,-0.0180,-0.0848,-0.0397,
T000574,long,S4,2025-12-11T15:44:00.000Z,2025-12-11T16:43:00.000Z,2025-12-11T16:00:00.000Z,16.0000,43.0000,0.2712,1.0000,38.2500,46.7500,77.7500,max_hold_time,negative,23244.0500,2289.2000,-2471768605.0837,-0.1880,25744.5900,-211.3400,1397528759.9095,26159.8300,626.5800,757132192.9227,0.0000,0.2504,-0.0515,-0.2716,-0.0479,
T000574,long,S4,2025-12-11T15:44:00.000Z,2025-12-11T16:43:00.000Z,2025-12-11T16:15:00.000Z,31.0000,28.0000,0.5254,1.0000,38.2500,46.7500,77.7500,max_hold_time,negative,23238.6400,2294.6100,-3001475843.9331,-0.1009,25531.0300,2.2200,483918889.9929,26153.7400,620.4900,699570594.5753,0.0000,-0.5670,-0.1236,-0.5441,0.0392,
T000574,long,S4,2025-12-11T15:44:00.000Z,2025-12-11T16:43:00.000Z,2025-12-11T16:30:00.000Z,46.0000,13.0000,0.7797,1.0000,38.2500,46.7500,77.7500,max_hold_time,negative,24067.9300,1465.3200,-1356461432.3573,-0.0528,25737.5500,-204.3000,884996222.1008,26152.6700,619.4200,826500335.1113,0.0000,-0.2082,0.0354,0.3022,0.0872,
T000575,long,S3,2025-12-11T17:58:00.000Z,2025-12-11T18:57:00.000Z,2025-12-11T18:00:00.000Z,2.0000,57.0000,0.0339,1.0000,49.7500,100.2500,7.7500,max_hold_time,neutral,23141.8300,2444.9200,3170007.6424,0.1172,24251.6600,1335.0900,444620556.7754,25895.8400,309.0900,929312205.6356,0.0000,-0.2616,0.0733,1.0042,0.1233,-0.7300
T000575,long,S3,2025-12-11T17:58:00.000Z,2025-12-11T18:57:00.000Z,2025-12-11T18:15:00.000Z,17.0000,42.0000,0.2881,1.0000,49.7500,100.2500,7.7500,max_hold_time,neutral,23371.3300,2215.4200,-211989912.1438,0.0746,24492.1600,1094.5900,448559435.6800,26152.6400,565.8900,910540644.0599,0.0000,-0.2551,0.0516,0.7223,0.0808,-230.2300
T000575,long,S3,2025-12-11T17:58:00.000Z,2025-12-11T18:57:00.000Z,2025-12-11T18:30:00.000Z,32.0000,27.0000,0.5424,1.0000,49.7500,100.2500,7.7500,max_hold_time,positive,23224.5100,2362.2400,1202891678.6658,0.2471,24252.1500,1334.6000,428490427.6819,25896.3600,309.6100,1033540771.2685,1.0000,-0.2884,0.1937,2.5759,0.2532,-83.4100
T000575,long,S3,2025-12-11T17:58:00.000Z,2025-12-11T18:57:00.000Z,2025-12-11T18:45:00.000Z,47.0000,12.0000,0.7966,1.0000,49.7500,100.2500,7.7500,max_hold_time,neutral,23374.1600,2212.5900,76266961.6018,0.1326,24495.1300,1091.6200,443136356.4168,26155.8100,569.0600,936667456.5792,0.0000,-0.2641,0.0818,1.0999,0.1388,-233.0600
T000577,short,R4,2025-12-15T14:34:00.000Z,2025-12-15T14:57:12.000Z,2025-12-15T14:45:00.000Z,11.0000,12.0000,0.4741,1.0000,119.7500,119.5000,26.7500,take_profit,negative,,,-1263578613.0762,-0.2662,25523.4900,-76.5100,322039451.7797,24485.9500,1114.0500,675492386.4669,1.0000,-0.5191,0.0355,-44.1059,-0.0902,
T000578,short,R5,2025-12-15T15:25:00.000Z,2025-12-15T15:44:23.000Z,2025-12-15T15:30:00.000Z,5.0000,14.0000,0.2580,0.0000,-81.5000,45.7500,78.2000,stop_loss,negative,,,-2160503366.2354,-0.4566,26557.5200,1226.7700,187420866.4770,24482.7100,848.0400,693277608.7016,0.0000,0.1610,-0.0574,0.2529,0.1224,
T000579,short,R1,2025-12-15T16:17:00.000Z,2025-12-15T17:16:00.000Z,2025-12-15T16:30:00.000Z,13.0000,46.0000,0.2203,1.0000,66.6000,95.8500,54.6500,max_hold_time,negative,,,-2549726923.1975,-0.5680,26555.9600,1093.6100,177057295.3225,24896.2100,566.1400,725502008.1273,1.0000,-0.6049,0.0908,-2.9699,-0.3671,
T000579,short,R1,2025-12-15T16:17:00.000Z,2025-12-15T17:16:00.000Z,2025-12-15T16:45:00.000Z,28.0000,31.0000,0.4746,1.0000,66.6000,95.8500,54.6500,max_hold_time,negative,,,-2295580924.4598,-0.4989,26555.6300,1093.2800,183700641.9257,24480.9700,981.3800,698527678.8831,1.0000,-0.5901,0.0502,-2.5742,-0.2979,
T000579,short,R1,2025-12-15T16:17:00.000Z,2025-12-15T17:16:00.000Z,2025-12-15T17:00:00.000Z,43.0000,16.0000,0.7288,1.0000,66.6000,95.8500,54.6500,max_hold_time,negative,,,-2362802480.8919,-0.5193,26297.4900,835.1400,181794512.4906,24243.0000,1219.3500,701272865.1067,1.0000,-0.5943,0.0543,-2.6789,-0.3183,
T000579,short,R1,2025-12-15T16:17:00.000Z,2025-12-15T17:16:00.000Z,2025-12-15T17:15:00.000Z,58.0000,1.0000,0.9831,1.0000,66.6000,95.8500,54.6500,max_hold_time,negative,,,-2432833112.8058,-0.5412,26556.7900,1094.4400,179929334.9186,24896.9900,565.3600,710509751.3380,1.0000,-0.5985,0.0682,-2.7879,-0.3403,
T000580,long,S3,2025-12-15T18:32:00.000Z,2025-12-15T19:31:00.000Z,2025-12-15T18:45:00.000Z,13.0000,46.0000,0.2203,1.0000,52.8500,96.1000,1.5000,max_hold_time,negative,,,-2403466934.7100,-0.5320,24653.2700,684.1300,705997144.4015,26296.8200,959.4200,180692046.6683,0.0000,-0.0163,0.0541,0.1103,0.0576,
T000580,long,S3,2025-12-15T18:32:00.000Z,2025-12-15T19:31:00.000Z,2025-12-15T19:00:00.000Z,28.0000,31.0000,0.4746,1.0000,52.8500,96.1000,1.5000,max_hold_time,negative,,,-2528526436.3148,-0.5648,24898.8300,438.5700,723576453.2409,26558.7600,1221.3600,177580758.7079,0.0000,0.0082,0.0360,0.0640,0.0247,
T000580,long,S3,2025-12-15T18:32:00.000Z,2025-12-15T19:31:00.000Z,2025-12-15T19:15:00.000Z,43.0000,16.0000,0.7288,1.0000,52.8500,96.1000,1.5000,max_hold_time,negative,,,-2574219937.0044,-0.5720,24898.9000,438.5000,727078046.8914,26558.8200,1221.4200,176434195.2707,0.0000,0.0131,0.0293,0.0471,0.0176,
T000580,long,S3,2025-12-15T18:32:00.000Z,2025-12-15T19:31:00.000Z,2025-12-15T19:30:00.000Z,58.0000,1.0000,0.9831,1.0000,52.8500,96.1000,1.5000,max_hold_time,negative,,,-2697964174.4877,-0.5892,24483.9200,853.4800,717219465.0870,26558.8300,1221.4300,171710445.0254,0.0000,-0.0007,0.0017,0.0013,0.0004,
T000582,short,R5,2025-12-16T16:37:00.000Z,2025-12-16T16:50:45.000Z,2025-12-16T16:45:00.000Z,8.0000,5.0000,0.5818,0.0000,-81.5000,19.5000,79.1000,stop_loss,negative,,,-2357487311.0549,-0.4601,26294.3000,1060.5500,187213103.2388,24240.0600,993.6900,766501139.5435,0.0000,0.1054,-0.0286,0.3214,0.0429,
T000583,long,S4,2025-12-16T18:27:00.000Z,2025-12-16T18:44:23.000Z,2025-12-16T18:30:00.000Z,3.0000,14.0000,0.1726,1.0000,120.0000,119.0000,2.0000,take_profit,negative,,,-2526075802.6642,-0.4896,24473.8600,723.6400,773752236.3627,26547.9200,1350.4200,183319323.2997,0.0000,-0.0051,0.1582,0.4711,0.1125,
T000584,short,R5,2025-12-16T19:14:01.000Z,2025-12-16T19:43:28.000Z,2025-12-16T19:15:00.000Z,0.0000,28.0000,0.0334,0.0000,-81.2500,18.2500,77.2500,stop_loss,negative,,,-2914716264.0029,-0.4565,26294.1000,1051.3500,175280240.3854,24239.8700,1002.8800,787596169.1072,0.0000,0.0571,0.0025,0.2448,0.0845,
T000584,short,R5,2025-12-16T19:14:01.000Z,2025-12-16T19:43:28.000Z,2025-12-16T19:30:00.000Z,15.0000,13.0000,0.5427,0.0000,-81.2500,18.2500,77.2500,stop_loss,negative,,,-2505566124.4153,-0.4857,26543.6400,1300.8900,183825280.6903,24469.9200,772.8300,772796238.2445,0.0000,0.1087,-0.0163,0.3508,0.0554,
T000585,short,R2,2025-12-17T14:34:00.000Z,2025-12-17T14:45:42.000Z,2025-12-17T14:45:00.000Z,11.0000,0.0000,0.9402,1.0000,119.7500,119.0000,5.5000,take_profit,neutral,,,-277618359.3843,-0.2298,25496.0900,80.3400,504162266.9361,24874.2300,541.5200,1224406164.1492,0.0000,0.3409,-0.0322,0.6590,0.0705,
T000586,short,R4,2025-12-17T15:23:00.000Z,2025-12-17T15:36:13.000Z,2025-12-17T15:30:00.000Z,7.0000,6.0000,0.5296,1.0000,119.7500,119.5000,20.2500,take_profit,negative,,,-4543626260.2024,-0.7644,25048.5800,-276.9200,93906907.3461,24646.8300,678.6700,1650040931.7257,1.0000,-0.7647,0.3144,-6.0839,-0.4905,
T000587,short,R5,2025-12-17T15:53:00.000Z,2025-12-17T16:37:07.000Z,2025-12-17T16:00:00.000Z,7.0000,37.0000,0.1587,1.0000,4.7500,63.5000,59.8000,trailing_stop,strong_negative,22583.1300,2480.3700,-5119706970.8463,-0.8296,26323.0900,1259.5900,72996445.1519,24872.2100,191.2900,1265729355.4099,1.0000,-0.0429,0.0905,-0.0640,-0.0150,
T000587,short,R5,2025-12-17T15:53:00.000Z,2025-12-17T16:37:07.000Z,2025-12-17T16:15:00.000Z,22.0000,22.0000,0.4987,1.0000,4.7500,63.5000,59.8000,trailing_stop,negative,,,-4786018824.6200,-0.8071,26529.8800,1466.3800,77451327.9548,24871.7600,191.7400,1188190454.5693,0.0000,0.0155,0.0236,0.0054,0.0074,
T000587,short,R5,2025-12-17T15:53:00.000Z,2025-12-17T16:37:07.000Z,2025-12-17T16:30:00.000Z,37.0000,7.0000,0.8387,1.0000,4.7500,63.5000,59.8000,trailing_stop,negative,22582.2300,2481.2700,-4961660227.6237,-0.8270,26322.0300,1258.5300,74342541.5865,24871.2100,192.2900,1194307581.8637,0.0000,-0.0252,0.0289,-0.0311,-0.0124,
T000588,short,R2,2025-12-18T16:13:00.000Z,2025-12-18T17:08:20.000Z,2025-12-18T16:15:00.000Z,2.0000,53.0000,0.0361,1.0000,119.7500,118.5000,9.7500,take_profit,neutral,26532.8800,-1130.6300,429172094.4841,-0.1133,25413.5300,11.2800,387366985.1924,24874.5800,527.6700,798401704.5174,1.0000,-0.4764,0.0184,-0.6165,-0.1160,911.7800
T000588,short,R2,2025-12-18T16:13:00.000Z,2025-12-18T17:08:20.000Z,2025-12-18T16:30:00.000Z,17.0000,38.0000,0.3072,1.0000,119.7500,118.5000,9.7500,take_profit,positive,25263.9500,138.3000,1863777351.6006,0.1217,25263.9500,-138.3000,1214415483.8852,24647.7600,754.4900,773633791.3612,0.0000,0.6415,-0.0132,0.6653,0.1191,-357.1500
T000588,short,R2,2025-12-18T16:13:00.000Z,2025-12-18T17:08:20.000Z,2025-12-18T16:45:00.000Z,32.0000,23.0000,0.5783,1.0000,119.7500,118.5000,9.7500,take_profit,positive,25498.0300,-95.7800,1476810861.3997,0.0714,25498.0300,95.7800,976542575.5163,24876.1200,526.1300,778285130.2988,0.0000,0.3200,-0.0072,0.3196,0.0687,-123.0700
T000588,short,R2,2025-12-18T16:13:00.000Z,2025-12-18T17:08:20.000Z,2025-12-18T17:00:00.000Z,47.0000,8.0000,0.8494,1.0000,119.7500,118.5000,9.7500,take_profit,negative,,,-1897451243.5138,-0.3638,25702.7800,300.5300,139259662.7336,24873.6600,528.5900,857424219.6886,1.0000,-0.8118,0.0937,-2.6954,-0.3665,
T000589,short,R3,2025-12-18T18:20:40.000Z,2025-12-18T19:19:00.000Z,2025-12-18T18:30:00.000Z,9.0000,49.0000,0.1600,1.0000,90.5500,111.8000,36.5500,max_hold_time,neutral,25507.4000,-141.6000,937909790.1965,0.0184,25260.9600,-104.8400,608526819.9783,24644.8400,720.9600,787704050.6248,0.0000,0.4748,-0.0092,0.4490,0.0741,-778.4200
T000589,short,R3,2025-12-18T18:20:40.000Z,2025-12-18T19:19:00.000Z,2025-12-18T18:45:00.000Z,24.0000,34.0000,0.4171,1.0000,90.5500,111.8000,36.5500,max_hold_time,neutral,27775.2600,-2409.4600,117820461.4638,-0.2108,25412.2900,46.4900,340284385.5781,24873.3700,492.4300,804889508.9055,0.0000,-0.1753,0.0124,-0.8180,-0.1552,1489.4400
T000589,short,R3,2025-12-18T18:20:40.000Z,2025-12-18T19:19:00.000Z,2025-12-18T19:00:00.000Z,39.0000,19.0000,0.6743,1.0000,90.5500,111.8000,36.5500,max_hold_time,negative,,,-1368237364.5678,-0.3259,25370.1200,4.3200,242027512.7153,24872.6600,493.1400,804122445.4987,1.0000,-0.4134,0.0115,-3.1139,-0.2702,
