t_et,spot,up,dn,d_up_pct,d_dn_pct,p_up_fair,up_rank,dn_rank,sentiment,hour_et,winner,bars_to_touch,censor,symbol,p_adj,regime,flip_dist_pct,gamma_imb,total_gex,up_conf_res,dn_conf_sup,up_is_wall,dn_is_wall,gex_res_between,gex_sup_between,snap_age_min
2023-05-01 15:45:00,13316.25,13329.4,13228.33,0.099,0.66,0.8699,1,5,BEARISH,15,up,619,,NQM3,0.881,positive,-1.086,0,1031240247.0493208,0.6776682624612769,0.7339153290152975,False,False,False,False,0
2023-05-01 16:45:00,13287.75,13332.44,13242.27,0.336,0.342,0.5044,2,5,BEARISH,16,up,563,,NQM3,0.5275,neutral,-1.769,0,919815725.1589594,0.6558672461477649,0.8407743974713641,False,False,False,False,0
2023-05-01 18:45:00,13290.5,13320.23,13239.57,0.224,0.383,0.6314,2,5,BEARISH,18,up,477,,NQM3,0.65,neutral,-2.526,0,885385160.8725077,0.7486550543621384,0.8192317820999903,False,False,False,False,0
2023-05-01 19:45:00,13286.0,13319.25,13245.11,0.25,0.308,0.5515,2,5,BEARISH,19,up,417,,NQM3,0.5707,neutral,-2.558,0,864111133.8432307,0.7536504591299051,0.8637663706156873,False,False,False,False,0
2023-05-01 20:45:00,13277.5,13318.73,13249.12,0.311,0.214,0.4077,2,5,BEARISH,20,up,356,,NQM3,0.4249,neutral,-2.618,0,852767565.4424634,0.7529278855206264,0.8995669365467935,False,False,False,False,45
2023-05-02 04:45:00,13311.25,13326.92,13301.95,0.118,0.07,0.3724,1,2,BEARISH,04,down,8,,NQM3,0.3783,positive,-0.793,0,1223979078.6253264,0.05461545685041177,2.238782984317778,False,False,False,False,0
2023-05-02 05:45:00,13320.5,13401.77,13311.82,0.61,0.065,0.0965,4,3,BULLISH,05,down,11,,NQM3,0.1045,positive,-0.728,0,1280202098.167076,0.1182388048496678,2.305844375211138,True,False,True,False,0
2023-05-02 06:45:00,13306.0,13315.77,13299.24,0.073,0.051,0.409,1,5,BULLISH,06,up,34,,NQM3,0.4154,positive,-0.846,0,1132338445.4714081,0.152262137381634,2.2058469863219616,False,False,False,False,0
2023-05-02 13:45:00,13193.25,13254.86,13148.78,0.467,0.337,0.4192,3,1,BEARISH,13,up,1393,,NQM3,0.4459,neutral,,0,-269508405.8339151,0.34017395258940003,0.16190097208800394,False,False,True,False,0
2023-05-02 14:45:00,13188.25,13239.49,13167.33,0.389,0.159,0.2899,3,2,BEARISH,14,down,117,,NQM3,0.3056,neutral,,0,-301168252.94417113,0.8571266089132439,0.17765814266487434,False,False,False,False,0
2023-05-02 15:45:00,13174.75,13229.67,13157.83,0.417,0.128,0.2355,3,2,BEARISH,15,down,74,,NQM3,0.2484,neutral,,0,-314091177.53705883,0.13890206645286834,0.2203457371107661,False,False,False,False,0
2023-05-02 16:45:00,13167.0,13221.84,13151.08,0.416,0.121,0.225,3,2,BEARISH,16,up,820,,NQM3,0.2382,neutral,,0,-624255988.619971,1.4687476266423591,0.18827371458949688,False,False,False,False,0
2023-05-02 18:45:00,13165.5,13212.13,13149.58,0.354,0.121,0.2545,3,1,BEARISH,18,up,600,,NQM3,0.2671,neutral,,0,-676272154.1749376,1.564391781550271,0.1557099996202195,False,False,False,False,0
2023-05-02 19:45:00,13175.5,13202.79,13132.04,0.207,0.33,0.6143,3,2,BULLISH,19,up,436,,NQM3,0.6317,neutral,,0,-480238134.8494674,1.6182308071799865,0.037949223938370455,False,False,False,False,0
2023-05-02 20:45:00,13192.25,13317.62,13130.88,0.95,0.465,0.3286,5,2,BULLISH,20,down,1114,,NQM3,0.3719,neutral,,0,-404244013.2819566,0.7537758911482021,0.02122458261478726,False,False,True,False,45
2023-05-03 04:45:00,13208.5,13304.44,13194.65,0.726,0.105,0.1261,4,1,BULLISH,04,down,284,,NQM3,0.1392,neutral,-3.751,0,432398977.6062814,0.1006170269144935,0.831888556611267,False,False,True,False,0
2023-05-03 05:45:00,13205.0,13217.41,13158.61,0.094,0.351,0.7889,1,3,BULLISH,05,up,30,,NQM3,0.7987,neutral,-4.717,0,317974927.9465883,0.06603559257856377,0.5585005679666794,True,False,False,False,0
2023-05-03 06:45:00,13211.5,13294.94,13160.38,0.632,0.387,0.3799,4,3,BULLISH,06,up,474,,NQM3,0.4127,neutral,-3.107,0,462630711.52854794,0.02406993906823821,0.5678386254399471,False,False,True,False,0
2023-05-03 07:45:00,13221.0,13289.3,13213.64,0.517,0.056,0.0973,4,1,BULLISH,07,down,2,,NQM3,0.1047,neutral,-2.1,0,648037354.4191451,0.022388624158542817,0.9664927010059665,False,False,True,False,0
2023-05-03 08:45:00,13199.75,13215.66,13160.49,0.121,0.297,0.7116,2,3,BEARISH,08,up,49,,NQM3,0.7221,neutral,-4.77,0,317974927.9465883,0.041440178791260024,0.5616773044943989,True,False,False,False,0
2023-05-03 09:45:00,13229.25,13276.06,13210.68,0.354,0.14,0.284,4,2,BULLISH,09,down,1,,NQM3,0.2972,neutral,-2.969,0,557240552.374109,0.11897877808643559,0.9469168698149967,False,False,True,False,0
2023-05-03 10:45:00,13207.75,13225.32,13165.78,0.133,0.318,0.7049,2,3,BEARISH,10,up,132,,NQM3,0.7177,neutral,-4.072,0,424946221.3951305,0.18905566807367769,0.6102477711949451,False,False,False,False,0
2023-05-03 11:45:00,13190.25,13212.37,13161.81,0.168,0.216,0.5625,1,3,BULLISH,11,up,10,,NQM3,0.5753,neutral,-9.544,0,41950325.73298097,0.01341900267243181,0.5690566896002691,True,False,False,False,0
2023-05-03 12:45:00,13210.0,13218.54,13165.52,0.065,0.337,0.8389,2,3,BULLISH,12,up,5,,NQM3,0.8456,neutral,-4.685,0,386125145.33296096,0.06661619984860781,0.6027252081756306,True,False,False,False,0
2023-05-03 14:45:00,13257.0,13330.57,13238.48,0.555,0.14,0.2011,5,4,BULLISH,14,down,1,,NQM3,0.2169,neutral,-1.195,0,969663685.3898854,0.2938824771818596,1.1560684921173736,False,False,True,False,0
2023-05-03 20:45:00,13104.75,13127.35,13089.16,0.172,0.119,0.4082,2,1,BEARISH,20,up,48,,NQM3,0.4185,negative,,0,-1233064905.9711702,2.206680783685307,0.02197676415039737,False,False,False,False,45
2023-05-04 04:45:00,13140.5,13160.73,13122.1,0.154,0.14,0.4763,1,2,BULLISH,04,down,44,,NQM3,0.4862,neutral,,0,-162214140.91657048,0.005327042349992219,0.6426696092233989,False,False,False,False,0
2023-05-04 11:45:00,13066.25,13078.61,13055.49,0.095,0.082,0.4654,2,1,BEARISH,11,down,1,,NQM3,0.4693,negative,9.376,0,-1251117079.0586796,2.5287285946618185,0.13622883382760373,False,False,False,False,0
2023-05-04 12:45:00,13055.0,13080.62,13040.0,0.196,0.115,0.3693,3,1,BULLISH,12,up,11,,NQM3,0.3797,negative,,0,-1362128426.4967484,2.524013787820746,0.00942167751818892,False,False,False,False,0
2023-05-04 13:45:00,13104.75,13253.28,13059.93,1.133,0.342,0.2318,5,3,BULLISH,13,down,44,,NQM3,0.2688,neutral,9.624,0,-792934880.44416,0.3657452450447379,0.46479330013926135,False,False,True,False,0
2023-05-04 14:45:00,13058.0,13095.52,13011.72,0.287,0.354,0.5523,4,2,BEARISH,14,up,234,,NQM3,0.5737,negative,,0,-1342177599.2115424,2.4120845458722573,0.10614182876396663,False,True,False,True,0
2023-05-04 15:45:00,13046.5,13058.98,13039.29,0.096,0.055,0.3662,3,2,BEARISH,15,up,1,,NQM3,0.369,negative,,0,-1391954726.1047134,2.6912965163070615,0.00413904112214673,False,False,False,False,0
2023-05-04 18:45:00,13082.0,13236.25,13069.85,1.179,0.093,0.073,5,1,BULLISH,18,up,930,,NQM3,0.0854,negative,9.477,0,-1078332710.5685153,0.24736278856444413,0.5524384650665068,False,False,True,False,0
2023-05-04 19:45:00,13093.5,13232.42,13076.26,1.061,0.132,0.1104,5,4,BULLISH,19,down,444,,NQM3,0.1273,neutral,9.556,0,-945752030.9399285,0.21766525375186163,0.600679726581889,False,False,True,False,0
2023-05-04 20:45:00,13106.5,13228.17,13099.93,0.928,0.05,0.0512,5,1,BULLISH,20,down,103,,NQM3,0.0578,neutral,9.66,0,-914434180.8246006,0.20089268683477607,0.7963224354328067,False,False,True,False,45
2023-05-05 04:45:00,13100.25,13191.82,13071.16,0.699,0.222,0.2411,5,3,BULLISH,04,up,313,,NQM3,0.2644,negative,7.076,0,-2300080348.235687,1.6753115398561187,0.0764107555199345,False,False,False,False,0
