date,label,move,rel_bucket,cx_bid_behind,cx_ask_behind,cx_at_bbo,add_sz
2026-01-16,ev0,-44.75,-35,480,565,3219,0
2026-01-16,ev0,-44.75,-34,376,441,3477,0
2026-01-16,ev0,-44.75,-33,546,549,3929,0
2026-01-16,ev0,-44.75,-32,447,473,3831,0
2026-01-16,ev0,-44.75,-31,436,405,4142,0
2026-01-16,ev0,-44.75,-30,663,700,4907,0
2026-01-16,ev0,-44.75,-29,396,401,3052,0
2026-01-16,ev0,-44.75,-28,279,319,2506,0
2026-01-16,ev0,-44.75,-27,323,416,2929,0
2026-01-16,ev0,-44.75,-26,375,494,3162,0
2026-01-16,ev0,-44.75,-25,346,346,2585,0
2026-01-16,ev0,-44.75,-24,247,361,2591,0
2026-01-16,ev0,-44.75,-23,282,332,2617,0
2026-01-16,ev0,-44.75,-22,269,310,2725,0
2026-01-16,ev0,-44.75,-21,308,479,2387,0
2026-01-16,ev0,-44.75,-20,565,389,3362,0
2026-01-16,ev0,-44.75,-19,358,241,2895,0
2026-01-16,ev0,-44.75,-18,289,296,2738,0
2026-01-16,ev0,-44.75,-17,400,485,3087,0
2026-01-16,ev0,-44.75,-16,386,395,2693,0
2026-01-16,ev0,-44.75,-15,309,399,2868,0
2026-01-16,ev0,-44.75,-14,259,357,2074,0
2026-01-16,ev0,-44.75,-13,217,214,1927,0
2026-01-16,ev0,-44.75,-12,322,345,2777,0
2026-01-16,ev0,-44.75,-11,666,596,3220,0
2026-01-16,ev0,-44.75,-10,247,281,2673,0
2026-01-16,ev0,-44.75,-9,562,438,3569,0
2026-01-16,ev0,-44.75,-8,238,348,2696,0
2026-01-16,ev0,-44.75,-7,158,294,2149,0
2026-01-16,ev0,-44.75,-6,468,368,2994,0
2026-01-16,ev0,-44.75,-5,253,268,2455,0
2026-01-16,ev0,-44.75,-4,225,265,1793,0
2026-01-16,ev0,-44.75,-3,292,385,2459,0
2026-01-16,ev0,-44.75,-2,200,151,1611,0
2026-01-16,ev0,-44.75,-1,199,145,1720,0
2026-01-16,ev0,-44.75,0,736,801,4716,0
2026-01-16,ev0,-44.75,1,386,320,3144,0
2026-01-16,ev0,-44.75,2,350,402,2907,0
2026-01-16,ev0,-44.75,3,711,793,3816,0
2026-01-16,ev0,-44.75,4,392,473,3033,0
2026-01-16,ev0,-44.75,5,366,382,2882,0
2026-01-16,ev0,-44.75,6,344,341,3163,0
2026-01-16,ev0,-44.75,7,533,482,3274,0
2026-01-16,ev0,-44.75,8,486,513,3233,0
2026-01-16,ev0,-44.75,9,249,328,3045,0
2026-01-16,ev0,-44.75,10,744,615,4053,0
2026-01-16,ev0,-44.75,11,266,349,2675,0
2026-01-16,ev0,-44.75,12,314,306,2470,0
2026-01-16,ev0,-44.75,13,237,190,2252,0
2026-01-16,ev0,-44.75,14,576,473,3496,0
2026-01-16,ev0,-44.75,15,296,270,2320,0
2026-01-16,ev0,-44.75,16,349,338,2526,0
2026-01-16,ev0,-44.75,17,189,273,2264,0
2026-01-20,ct10,6.75,-36,362,315,2897,0
2026-01-20,ct10,6.75,-35,422,427,3334,0
2026-01-20,ct10,6.75,-34,540,456,3766,0
2026-01-20,ct10,6.75,-33,296,399,3021,0
2026-01-20,ct10,6.75,-32,341,335,3426,0
2026-01-20,ct10,6.75,-31,334,306,2849,0
2026-01-20,ct10,6.75,-30,410,345,3947,0
2026-01-20,ct10,6.75,-29,510,397,4540,0
2026-01-20,ct10,6.75,-28,276,247,2855,0
2026-01-20,ct10,6.75,-27,410,313,3666,0
2026-01-20,ct10,6.75,-26,467,329,3069,0
2026-01-20,ct10,6.75,-25,396,427,2925,0
2026-01-20,ct10,6.75,-24,413,496,3679,0
2026-01-20,ct10,6.75,-23,366,349,3312,0
2026-01-20,ct10,6.75,-22,282,256,2775,0
2026-01-20,ct10,6.75,-21,459,356,3209,0
2026-01-20,ct10,6.75,-20,394,357,2938,0
2026-01-20,ct10,6.75,-19,445,375,3085,0
2026-01-20,ct10,6.75,-18,323,341,3816,0
2026-01-20,ct10,6.75,-17,456,381,3714,0
2026-01-20,ct10,6.75,-16,370,322,2997,0
2026-01-20,ct10,6.75,-15,914,1027,3863,0
2026-01-20,ct10,6.75,-14,515,597,2153,0
2026-01-20,ct10,6.75,-13,604,535,3160,0
2026-01-20,ct10,6.75,-12,544,510,3581,0
2026-01-20,ct10,6.75,-11,449,393,3242,0
2026-01-20,ct10,6.75,-10,465,443,3312,0
2026-01-20,ct10,6.75,-9,530,537,4144,0
2026-01-20,ct10,6.75,-8,425,423,3325,0
2026-01-20,ct10,6.75,-7,449,582,3342,0
2026-01-20,ct10,6.75,-6,464,511,3939,0
2026-01-20,ct10,6.75,-5,391,532,3763,0
2026-01-20,ct10,6.75,-4,485,457,3766,0
2026-01-20,ct10,6.75,-3,385,402,2977,0
2026-01-20,ct10,6.75,-2,429,477,3394,0
2026-01-20,ct10,6.75,-1,257,278,2818,0
2026-01-20,ct10,6.75,0,614,603,4816,0
2026-01-20,ct10,6.75,1,412,376,3769,0
2026-01-20,ct10,6.75,2,562,505,4097,0
2026-01-20,ct10,6.75,3,433,390,3189,0
2026-01-20,ct10,6.75,4,336,379,2916,0
2026-01-20,ct10,6.75,5,327,376,3191,0
2026-01-20,ct10,6.75,6,486,468,4336,0
2026-01-20,ct10,6.75,7,326,428,3322,0
2026-01-20,ct10,6.75,8,354,337,2950,0
2026-01-20,ct10,6.75,9,282,274,2701,0
2026-01-20,ct10,6.75,10,320,295,2629,0
2026-01-20,ct10,6.75,11,320,292,2578,0
2026-01-20,ct10,6.75,12,312,389,3417,0
2026-01-20,ct10,6.75,13,389,345,3433,0
2026-01-20,ct10,6.75,14,422,414,3821,0
2026-01-20,ct10,6.75,15,641,543,4317,0
2026-01-20,ct10,6.75,16,319,332,3248,0
2026-01-20,ct10,6.75,17,440,417,3205,0
2026-01-20,ct11,-5.75,-36,202,259,1388,0
2026-01-20,ct11,-5.75,-35,244,258,1931,0
2026-01-20,ct11,-5.75,-34,453,345,2304,0
2026-01-20,ct11,-5.75,-33,354,373,2111,0
2026-01-20,ct11,-5.75,-32,210,245,1519,0
2026-01-20,ct11,-5.75,-31,331,223,1257,0
2026-01-20,ct11,-5.75,-30,224,381,2018,0
2026-01-20,ct11,-5.75,-29,226,292,1605,0
2026-01-20,ct11,-5.75,-28,191,183,1314,0
2026-01-20,ct11,-5.75,-27,271,425,1360,0
2026-01-20,ct11,-5.75,-26,273,336,1485,0
2026-01-20,ct11,-5.75,-25,301,268,1259,0
2026-01-20,ct11,-5.75,-24,283,304,1779,0
2026-01-20,ct11,-5.75,-23,365,406,2103,0
2026-01-20,ct11,-5.75,-22,330,289,1706,0
2026-01-20,ct11,-5.75,-21,442,362,2150,0
2026-01-20,ct11,-5.75,-20,272,367,1698,0
2026-01-20,ct11,-5.75,-19,383,344,1715,0
2026-01-20,ct11,-5.75,-18,367,365,1843,0
2026-01-20,ct11,-5.75,-17,328,358,1968,0
2026-01-20,ct11,-5.75,-16,261,304,1663,0
2026-01-20,ct11,-5.75,-15,338,378,1976,0
2026-01-20,ct11,-5.75,-14,203,226,1267,0
2026-01-20,ct11,-5.75,-13,160,253,1403,0
2026-01-20,ct11,-5.75,-12,521,457,2619,0
2026-01-20,ct11,-5.75,-11,220,206,1247,0
2026-01-20,ct11,-5.75,-10,366,348,1798,0
2026-01-20,ct11,-5.75,-9,296,276,1462,0
2026-01-20,ct11,-5.75,-8,384,246,1724,0
2026-01-20,ct11,-5.75,-7,212,183,1430,0
2026-01-20,ct11,-5.75,-6,194,232,1656,0
2026-01-20,ct11,-5.75,-5,280,350,1997,0
2026-01-20,ct11,-5.75,-4,211,214,1481,0
2026-01-20,ct11,-5.75,-3,163,182,1284,0
2026-01-20,ct11,-5.75,-2,235,269,1328,0
2026-01-20,ct11,-5.75,-1,307,350,1553,0
2026-01-20,ct11,-5.75,0,674,713,2854,0
2026-01-20,ct11,-5.75,1,372,363,1910,0
2026-01-20,ct11,-5.75,2,394,395,1788,0
2026-01-20,ct11,-5.75,3,478,282,1727,0
2026-01-20,ct11,-5.75,4,260,266,1352,0
2026-01-20,ct11,-5.75,5,328,429,1305,0
2026-01-20,ct11,-5.75,6,602,480,1610,0
2026-01-20,ct11,-5.75,7,250,316,1151,0
2026-01-20,ct11,-5.75,8,307,299,1194,0
2026-01-20,ct11,-5.75,9,244,269,1061,0
2026-01-20,ct11,-5.75,10,212,300,884,0
2026-01-20,ct11,-5.75,11,200,233,730,0
2026-01-20,ct11,-5.75,12,271,330,1148,0
2026-01-20,ct11,-5.75,13,294,298,1113,0
2026-01-20,ct11,-5.75,14,174,167,959,0
2026-01-20,ct11,-5.75,15,293,270,1398,0
2026-01-20,ct11,-5.75,16,383,322,1480,0
2026-01-20,ct11,-5.75,17,243,254,1233,0
2026-01-20,ct12,-2.75,-36,544,510,3581,0
2026-01-20,ct12,-2.75,-35,449,393,3242,0
2026-01-20,ct12,-2.75,-34,465,443,3312,0
2026-01-20,ct12,-2.75,-33,530,537,4144,0
2026-01-20,ct12,-2.75,-32,425,423,3325,0
2026-01-20,ct12,-2.75,-31,449,582,3342,0
2026-01-20,ct12,-2.75,-30,464,511,3939,0
2026-01-20,ct12,-2.75,-29,391,532,3763,0
2026-01-20,ct12,-2.75,-28,485,457,3766,0
2026-01-20,ct12,-2.75,-27,385,402,2977,0
2026-01-20,ct12,-2.75,-26,429,477,3394,0
2026-01-20,ct12,-2.75,-25,257,278,2818,0
2026-01-20,ct12,-2.75,-24,614,603,4816,0
2026-01-20,ct12,-2.75,-23,412,376,3769,0
2026-01-20,ct12,-2.75,-22,562,505,4097,0
2026-01-20,ct12,-2.75,-21,433,390,3189,0
2026-01-20,ct12,-2.75,-20,336,379,2916,0
2026-01-20,ct12,-2.75,-19,327,376,3191,0
2026-01-20,ct12,-2.75,-18,486,468,4336,0
2026-01-20,ct12,-2.75,-17,326,428,3322,0
2026-01-20,ct12,-2.75,-16,354,337,2950,0
2026-01-20,ct12,-2.75,-15,282,274,2701,0
2026-01-20,ct12,-2.75,-14,320,295,2629,0
2026-01-20,ct12,-2.75,-13,320,292,2578,0
2026-01-20,ct12,-2.75,-12,312,389,3417,0
2026-01-20,ct12,-2.75,-11,389,345,3433,0
2026-01-20,ct12,-2.75,-10,422,414,3821,0
2026-01-20,ct12,-2.75,-9,641,543,4317,0
2026-01-20,ct12,-2.75,-8,319,332,3248,0
2026-01-20,ct12,-2.75,-7,440,417,3205,0
2026-01-20,ct12,-2.75,-6,377,436,3955,0
2026-01-20,ct12,-2.75,-5,398,478,3846,0
2026-01-20,ct12,-2.75,-4,301,316,3048,0
2026-01-20,ct12,-2.75,-3,343,442,3307,0
2026-01-20,ct12,-2.75,-2,393,364,3392,0
2026-01-20,ct12,-2.75,-1,311,328,2735,0
2026-01-20,ct12,-2.75,0,456,414,3389,0
2026-01-20,ct12,-2.75,1,376,439,3511,0
2026-01-20,ct12,-2.75,2,338,275,3093,0
2026-01-20,ct12,-2.75,3,466,465,4162,0
2026-01-20,ct12,-2.75,4,353,385,3462,0
2026-01-20,ct12,-2.75,5,395,297,3215,0
2026-01-20,ct12,-2.75,6,385,467,4147,0
2026-01-20,ct12,-2.75,7,501,584,4718,0
2026-01-20,ct12,-2.75,8,423,410,3774,0
2026-01-20,ct12,-2.75,9,364,383,3866,0
2026-01-20,ct12,-2.75,10,536,575,4308,0
2026-01-20,ct12,-2.75,11,320,266,2826,0
2026-01-20,ct12,-2.75,12,542,342,3599,0
2026-01-20,ct12,-2.75,13,456,353,3515,0
2026-01-20,ct12,-2.75,14,345,353,2784,0
2026-01-20,ct12,-2.75,15,417,431,3627,0
2026-01-20,ct12,-2.75,16,380,389,3332,0
2026-01-20,ct12,-2.75,17,347,345,2802,0
2026-01-20,ct13,-2.75,-36,321,308,2344,0
2026-01-20,ct13,-2.75,-35,232,186,1486,0
2026-01-20,ct13,-2.75,-34,221,255,1674,0
2026-01-20,ct13,-2.75,-33,177,224,1594,0
2026-01-20,ct13,-2.75,-32,236,266,1700,0
2026-01-20,ct13,-2.75,-31,214,239,1353,0
2026-01-20,ct13,-2.75,-30,152,163,1511,0
2026-01-20,ct13,-2.75,-29,326,395,2053,0
2026-01-20,ct13,-2.75,-28,131,187,1376,0
2026-01-20,ct13,-2.75,-27,275,317,2127,0
2026-01-20,ct13,-2.75,-26,378,426,2123,0
2026-01-20,ct13,-2.75,-25,237,257,1722,0
2026-01-20,ct13,-2.75,-24,564,452,3252,0
2026-01-20,ct13,-2.75,-23,491,443,2559,0
2026-01-20,ct13,-2.75,-22,289,278,2252,0
2026-01-20,ct13,-2.75,-21,346,269,2225,0
2026-01-20,ct13,-2.75,-20,387,333,1606,0
2026-01-20,ct13,-2.75,-19,214,243,1481,0
2026-01-20,ct13,-2.75,-18,273,363,1872,0
2026-01-20,ct13,-2.75,-17,263,248,1838,0
2026-01-20,ct13,-2.75,-16,208,186,1422,0
2026-01-20,ct13,-2.75,-15,382,456,2474,0
2026-01-20,ct13,-2.75,-14,224,196,1797,0
2026-01-20,ct13,-2.75,-13,224,283,1572,0
2026-01-20,ct13,-2.75,-12,208,198,1419,0
2026-01-20,ct13,-2.75,-11,252,249,1590,0
2026-01-20,ct13,-2.75,-10,286,240,1800,0
2026-01-20,ct13,-2.75,-9,234,188,1518,0
2026-01-20,ct13,-2.75,-8,237,265,1635,0
2026-01-20,ct13,-2.75,-7,206,239,1739,0
2026-01-20,ct13,-2.75,-6,284,253,2228,0
2026-01-20,ct13,-2.75,-5,371,328,2006,0
2026-01-20,ct13,-2.75,-4,335,230,2229,0
2026-01-20,ct13,-2.75,-3,215,236,1701,0
2026-01-20,ct13,-2.75,-2,203,188,1471,0
2026-01-20,ct13,-2.75,-1,276,185,1300,0
2026-01-20,ct13,-2.75,0,155,141,1260,0
2026-01-20,ct13,-2.75,1,182,219,1377,0
2026-01-20,ct13,-2.75,2,491,458,1891,0
2026-01-20,ct13,-2.75,3,249,257,1350,0
2026-01-20,ct13,-2.75,4,140,164,1143,0
2026-01-20,ct13,-2.75,5,144,105,962,0
2026-01-20,ct13,-2.75,6,167,176,1153,0
2026-01-20,ct13,-2.75,7,339,294,1834,0
2026-01-20,ct13,-2.75,8,340,250,1721,0
2026-01-20,ct13,-2.75,9,160,143,1274,0
2026-01-20,ct13,-2.75,10,175,196,1227,0
2026-01-20,ct13,-2.75,11,221,294,1612,0
2026-01-20,ct13,-2.75,12,196,268,1894,0
2026-01-20,ct13,-2.75,13,427,513,2196,0
2026-01-20,ct13,-2.75,14,245,266,1752,0
2026-01-20,ct13,-2.75,15,261,301,1964,0
2026-01-20,ct13,-2.75,16,186,255,1495,0
2026-01-20,ct13,-2.75,17,357,448,1742,0
2026-01-20,ct14,-3.0,-36,252,237,918,0
2026-01-20,ct14,-3.0,-35,243,238,1499,0
2026-01-20,ct14,-3.0,-34,226,198,791,0
2026-01-20,ct14,-3.0,-33,262,230,1072,0
2026-01-20,ct14,-3.0,-32,306,369,1419,0
2026-01-20,ct14,-3.0,-31,179,225,983,0
2026-01-20,ct14,-3.0,-30,186,148,739,0
2026-01-20,ct14,-3.0,-29,220,250,931,0
2026-01-20,ct14,-3.0,-28,242,323,1023,0
2026-01-20,ct14,-3.0,-27,922,232,937,0
2026-01-20,ct14,-3.0,-26,289,225,1185,0
2026-01-20,ct14,-3.0,-25,198,204,1059,0
2026-01-20,ct14,-3.0,-24,359,384,1798,0
2026-01-20,ct14,-3.0,-23,298,330,1359,0
2026-01-20,ct14,-3.0,-22,576,462,1482,0
2026-01-20,ct14,-3.0,-21,349,378,1540,0
2026-01-20,ct14,-3.0,-20,274,196,933,0
2026-01-20,ct14,-3.0,-19,278,175,821,0
2026-01-20,ct14,-3.0,-18,395,220,1061,0
2026-01-20,ct14,-3.0,-17,280,238,1192,0
2026-01-20,ct14,-3.0,-16,246,261,1112,0
2026-01-20,ct14,-3.0,-15,208,192,978,0
2026-01-20,ct14,-3.0,-14,268,289,1309,0
2026-01-20,ct14,-3.0,-13,167,156,912,0
2026-01-20,ct14,-3.0,-12,281,322,1480,0
2026-01-20,ct14,-3.0,-11,444,548,2159,0
2026-01-20,ct14,-3.0,-10,188,206,1042,0
2026-01-20,ct14,-3.0,-9,302,191,1091,0
2026-01-20,ct14,-3.0,-8,201,278,1207,0
2026-01-20,ct14,-3.0,-7,185,216,1215,0
2026-01-20,ct14,-3.0,-6,334,343,1756,0
2026-01-20,ct14,-3.0,-5,351,311,1865,0
2026-01-20,ct14,-3.0,-4,255,300,1666,0
2026-01-20,ct14,-3.0,-3,258,319,1737,0
2026-01-20,ct14,-3.0,-2,348,271,1660,0
2026-01-20,ct14,-3.0,-1,274,271,1312,0
2026-01-20,ct14,-3.0,0,270,224,1437,0
2026-01-20,ct14,-3.0,1,206,203,1385,0
2026-01-20,ct14,-3.0,2,274,283,1638,0
2026-01-20,ct14,-3.0,3,283,191,1212,0
2026-01-20,ct14,-3.0,4,460,496,2018,0
2026-01-20,ct14,-3.0,5,349,291,1770,0
2026-01-20,ct14,-3.0,6,362,379,2182,0
2026-01-20,ct14,-3.0,7,208,245,1319,0
2026-01-20,ct14,-3.0,8,233,265,1786,0
2026-01-20,ct14,-3.0,9,162,199,1593,0
2026-01-20,ct14,-3.0,10,297,314,1660,0
2026-01-20,ct14,-3.0,11,348,419,1507,0
2026-01-20,ct14,-3.0,12,350,228,1462,0
2026-01-20,ct14,-3.0,13,207,177,1172,0
2026-01-20,ct14,-3.0,14,321,254,1299,0
2026-01-20,ct14,-3.0,15,183,221,1276,0
2026-01-20,ct14,-3.0,16,216,161,1459,0
2026-01-20,ct14,-3.0,17,190,200,1224,0
2026-01-20,ct15,-6.0,-36,270,224,1437,0
2026-01-20,ct15,-6.0,-35,206,203,1385,0
2026-01-20,ct15,-6.0,-34,274,283,1638,0
2026-01-20,ct15,-6.0,-33,283,191,1212,0
2026-01-20,ct15,-6.0,-32,460,496,2018,0
2026-01-20,ct15,-6.0,-31,349,291,1770,0
2026-01-20,ct15,-6.0,-30,362,379,2182,0
2026-01-20,ct15,-6.0,-29,208,245,1319,0
2026-01-20,ct15,-6.0,-28,233,265,1786,0
2026-01-20,ct15,-6.0,-27,162,199,1593,0
2026-01-20,ct15,-6.0,-26,297,314,1660,0
2026-01-20,ct15,-6.0,-25,348,419,1507,0
2026-01-20,ct15,-6.0,-24,350,228,1462,0
2026-01-20,ct15,-6.0,-23,207,177,1172,0
2026-01-20,ct15,-6.0,-22,321,254,1299,0
2026-01-20,ct15,-6.0,-21,183,221,1276,0
2026-01-20,ct15,-6.0,-20,216,161,1459,0
2026-01-20,ct15,-6.0,-19,190,200,1224,0
2026-01-20,ct15,-6.0,-18,356,335,1708,0
2026-01-20,ct15,-6.0,-17,510,615,2009,0
2026-01-20,ct15,-6.0,-16,201,221,1405,0
2026-01-20,ct15,-6.0,-15,413,344,1495,0
2026-01-20,ct15,-6.0,-14,215,214,1257,0
2026-01-20,ct15,-6.0,-13,291,348,1500,0
2026-01-20,ct15,-6.0,-12,280,330,1676,0
2026-01-20,ct15,-6.0,-11,317,287,1591,0
2026-01-20,ct15,-6.0,-10,279,336,1542,0
2026-01-20,ct15,-6.0,-9,184,188,1085,0
2026-01-20,ct15,-6.0,-8,320,353,1465,0
2026-01-20,ct15,-6.0,-7,214,159,1396,0
2026-01-20,ct15,-6.0,-6,130,176,1029,0
2026-01-20,ct15,-6.0,-5,276,279,1776,0
2026-01-20,ct15,-6.0,-4,259,339,1256,0
2026-01-20,ct15,-6.0,-3,338,339,1549,0
2026-01-20,ct15,-6.0,-2,218,184,967,0
2026-01-20,ct15,-6.0,-1,478,541,2045,0
2026-01-20,ct15,-6.0,0,198,213,1430,0
2026-01-20,ct15,-6.0,1,227,312,1471,0
2026-01-20,ct15,-6.0,2,171,280,1380,0
2026-01-20,ct15,-6.0,3,192,253,1294,0
2026-01-20,ct15,-6.0,4,159,198,1184,0
2026-01-20,ct15,-6.0,5,202,191,1124,0
2026-01-20,ct15,-6.0,6,301,271,1342,0
2026-01-20,ct15,-6.0,7,420,500,2240,0
2026-01-20,ct15,-6.0,8,286,324,1822,0
2026-01-20,ct15,-6.0,9,249,183,1314,0
2026-01-20,ct15,-6.0,10,181,121,1008,0
2026-01-20,ct15,-6.0,11,212,163,1227,0
2026-01-20,ct15,-6.0,12,718,525,3324,0
2026-01-20,ct15,-6.0,13,317,287,1992,0
2026-01-20,ct15,-6.0,14,500,500,2866,0
2026-01-20,ct15,-6.0,15,222,271,1496,0
2026-01-20,ct15,-6.0,16,295,289,1647,0
2026-01-20,ct15,-6.0,17,369,385,2085,0
2026-01-20,ct16,1.0,-36,586,550,2735,0
2026-01-20,ct16,1.0,-35,495,509,2419,0
2026-01-20,ct16,1.0,-34,263,242,1426,0
2026-01-20,ct16,1.0,-33,276,312,1910,0
2026-01-20,ct16,1.0,-32,474,327,2086,0
2026-01-20,ct16,1.0,-31,290,276,1664,0
2026-01-20,ct16,1.0,-30,255,278,1964,0
2026-01-20,ct16,1.0,-29,285,293,1637,0
2026-01-20,ct16,1.0,-28,249,239,1613,0
2026-01-20,ct16,1.0,-27,282,226,1570,0
2026-01-20,ct16,1.0,-26,291,206,1410,0
2026-01-20,ct16,1.0,-25,202,227,1288,0
2026-01-20,ct16,1.0,-24,194,243,1372,0
2026-01-20,ct16,1.0,-23,302,201,1530,0
2026-01-20,ct16,1.0,-22,320,270,1671,0
2026-01-20,ct16,1.0,-21,238,345,1654,0
2026-01-20,ct16,1.0,-20,287,297,971,0
2026-01-20,ct16,1.0,-19,329,344,1769,0
2026-01-20,ct16,1.0,-18,321,308,2344,0
2026-01-20,ct16,1.0,-17,232,186,1486,0
2026-01-20,ct16,1.0,-16,221,255,1674,0
2026-01-20,ct16,1.0,-15,177,224,1594,0
2026-01-20,ct16,1.0,-14,236,266,1700,0
2026-01-20,ct16,1.0,-13,214,239,1353,0
2026-01-20,ct16,1.0,-12,152,163,1511,0
2026-01-20,ct16,1.0,-11,326,395,2053,0
2026-01-20,ct16,1.0,-10,131,187,1376,0
2026-01-20,ct16,1.0,-9,275,317,2127,0
2026-01-20,ct16,1.0,-8,378,426,2123,0
2026-01-20,ct16,1.0,-7,237,257,1722,0
2026-01-20,ct16,1.0,-6,564,452,3252,0
2026-01-20,ct16,1.0,-5,491,443,2559,0
2026-01-20,ct16,1.0,-4,289,278,2252,0
2026-01-20,ct16,1.0,-3,346,269,2225,0
2026-01-20,ct16,1.0,-2,387,333,1606,0
2026-01-20,ct16,1.0,-1,214,243,1481,0
2026-01-20,ct16,1.0,0,273,363,1872,0
2026-01-20,ct16,1.0,1,263,248,1838,0
2026-01-20,ct16,1.0,2,208,186,1422,0
2026-01-20,ct16,1.0,3,382,456,2474,0
2026-01-20,ct16,1.0,4,224,196,1797,0
2026-01-20,ct16,1.0,5,224,283,1572,0
2026-01-20,ct16,1.0,6,208,198,1419,0
2026-01-20,ct16,1.0,7,252,249,1590,0
2026-01-20,ct16,1.0,8,286,240,1800,0
2026-01-20,ct16,1.0,9,234,188,1518,0
2026-01-20,ct16,1.0,10,237,265,1635,0
2026-01-20,ct16,1.0,11,206,239,1739,0
2026-01-20,ct16,1.0,12,284,253,2228,0
2026-01-20,ct16,1.0,13,371,328,2006,0
2026-01-20,ct16,1.0,14,335,230,2229,0
2026-01-20,ct16,1.0,15,215,236,1701,0
2026-01-20,ct16,1.0,16,203,188,1471,0
2026-01-20,ct16,1.0,17,276,185,1300,0
2026-01-20,ct17,-3.5,-36,336,410,1518,0
2026-01-20,ct17,-3.5,-35,228,263,1387,0
2026-01-20,ct17,-3.5,-34,265,208,1055,0
2026-01-20,ct17,-3.5,-33,262,205,1069,0
2026-01-20,ct17,-3.5,-32,150,171,770,0
2026-01-20,ct17,-3.5,-31,208,230,989,0
2026-01-20,ct17,-3.5,-30,223,305,1082,0
2026-01-20,ct17,-3.5,-29,257,182,1088,0
2026-01-20,ct17,-3.5,-28,291,280,1187,0
2026-01-20,ct17,-3.5,-27,267,209,1298,0
2026-01-20,ct17,-3.5,-26,352,331,1458,0
2026-01-20,ct17,-3.5,-25,298,211,1195,0
2026-01-20,ct17,-3.5,-24,181,146,844,0
2026-01-20,ct17,-3.5,-23,265,172,1059,0
2026-01-20,ct17,-3.5,-22,173,169,967,0
2026-01-20,ct17,-3.5,-21,277,262,1148,0
2026-01-20,ct17,-3.5,-20,157,170,643,0
2026-01-20,ct17,-3.5,-19,194,178,945,0
2026-01-20,ct17,-3.5,-18,258,210,1070,0
2026-01-20,ct17,-3.5,-17,261,211,1055,0
2026-01-20,ct17,-3.5,-16,137,146,701,0
2026-01-20,ct17,-3.5,-15,299,204,734,0
2026-01-20,ct17,-3.5,-14,211,187,1096,0
2026-01-20,ct17,-3.5,-13,163,206,1005,0
2026-01-20,ct17,-3.5,-12,504,429,1849,0
2026-01-20,ct17,-3.5,-11,410,324,1767,0
2026-01-20,ct17,-3.5,-10,313,321,1441,0
2026-01-20,ct17,-3.5,-9,334,405,1450,0
2026-01-20,ct17,-3.5,-8,218,312,1400,0
2026-01-20,ct17,-3.5,-7,213,296,1422,0
2026-01-20,ct17,-3.5,-6,297,300,1208,0
2026-01-20,ct17,-3.5,-5,339,355,1612,0
2026-01-20,ct17,-3.5,-4,281,213,1127,0
2026-01-20,ct17,-3.5,-3,321,300,1508,0
2026-01-20,ct17,-3.5,-2,262,250,1263,0
2026-01-20,ct17,-3.5,-1,173,148,934,0
2026-01-20,ct17,-3.5,0,187,185,1021,0
2026-01-20,ct17,-3.5,1,322,246,1237,0
2026-01-20,ct17,-3.5,2,224,180,1001,0
2026-01-20,ct17,-3.5,3,308,228,1006,0
2026-01-20,ct17,-3.5,4,157,156,970,0
2026-01-20,ct17,-3.5,5,87,133,724,0
2026-01-20,ct17,-3.5,6,188,215,1216,0
2026-01-20,ct17,-3.5,7,415,305,1378,0
2026-01-20,ct17,-3.5,8,228,169,824,0
2026-01-20,ct17,-3.5,9,1278,921,3085,0
2026-01-20,ct17,-3.5,10,200,292,1759,0
2026-01-20,ct17,-3.5,11,202,235,1385,0
2026-01-20,ct17,-3.5,12,1072,366,1901,0
2026-01-20,ct17,-3.5,13,373,358,1813,0
2026-01-20,ct17,-3.5,14,178,188,1118,0
2026-01-20,ct17,-3.5,15,234,179,1097,0
2026-01-20,ct17,-3.5,16,368,302,1606,0
2026-01-20,ct17,-3.5,17,153,135,1015,0
2026-01-20,ct6,-7.75,-36,351,376,2773,0
2026-01-20,ct6,-7.75,-35,311,355,2274,0
2026-01-20,ct6,-7.75,-34,335,334,2590,0
2026-01-20,ct6,-7.75,-33,453,508,3312,0
2026-01-20,ct6,-7.75,-32,315,333,2683,0
2026-01-20,ct6,-7.75,-31,692,629,3751,0
2026-01-20,ct6,-7.75,-30,522,490,3464,0
2026-01-20,ct6,-7.75,-29,502,537,3445,0
2026-01-20,ct6,-7.75,-28,352,304,2392,0
2026-01-20,ct6,-7.75,-27,445,313,2779,0
2026-01-20,ct6,-7.75,-26,529,412,2594,0
2026-01-20,ct6,-7.75,-25,291,210,1853,0
2026-01-20,ct6,-7.75,-24,443,346,3003,0
2026-01-20,ct6,-7.75,-23,378,240,2647,0
2026-01-20,ct6,-7.75,-22,294,296,2565,0
2026-01-20,ct6,-7.75,-21,326,251,2718,0
2026-01-20,ct6,-7.75,-20,345,308,2294,0
2026-01-20,ct6,-7.75,-19,332,270,2027,0
2026-01-20,ct6,-7.75,-18,564,458,3579,0
2026-01-20,ct6,-7.75,-17,372,463,3530,0
2026-01-20,ct6,-7.75,-16,320,286,2797,0
2026-01-20,ct6,-7.75,-15,281,307,2684,0
2026-01-20,ct6,-7.75,-14,713,598,2958,0
