date,label,move,rel_s,mid,bid10,ask10,bid25,ask25,n_ord,spread
2026-01-21,ct6,3.75,-115,25282.25,47,43,106,114,3434,0.5
2026-01-21,ct9,5.5,-355,25282.25,47,43,106,114,3434,0.5
2026-01-21,ct5,7.5,10,25278.0,54,33,132,92,3449,0.5
2026-01-21,ct6,3.75,-110,25278.0,54,33,132,92,3449,0.5
2026-01-21,ct9,5.5,-350,25278.0,54,33,132,92,3449,0.5
2026-01-21,ct5,7.5,15,25270.38,52,48,110,91,3410,0.75
2026-01-21,ct6,3.75,-105,25270.38,52,48,110,91,3410,0.75
2026-01-21,ct9,5.5,-345,25270.38,52,48,110,91,3410,0.75
2026-01-21,ct5,7.5,20,25274.62,45,37,134,76,3460,0.75
2026-01-21,ct6,3.75,-100,25274.62,45,37,134,76,3460,0.75
2026-01-21,ct9,5.5,-340,25274.62,45,37,134,76,3460,0.75
2026-01-21,ct5,7.5,25,25266.88,48,40,115,90,3439,0.75
2026-01-21,ct6,3.75,-95,25266.88,48,40,115,90,3439,0.75
2026-01-21,ct9,5.5,-335,25266.88,48,40,115,90,3439,0.75
2026-01-21,ct5,7.5,30,25269.38,36,52,109,116,3459,0.75
2026-01-21,ct6,3.75,-90,25269.38,36,52,109,116,3459,0.75
2026-01-21,ct9,5.5,-330,25269.38,36,52,109,116,3459,0.75
2026-01-21,ct5,7.5,35,25274.0,44,52,85,103,3455,0.5
2026-01-21,ct6,3.75,-85,25274.0,44,52,85,103,3455,0.5
2026-01-21,ct9,5.5,-325,25274.0,44,52,85,103,3455,0.5
2026-01-21,ct5,7.5,40,25271.75,45,46,113,121,3495,0.5
2026-01-21,ct6,3.75,-80,25271.75,45,46,113,121,3495,0.5
2026-01-21,ct9,5.5,-320,25271.75,45,46,113,121,3495,0.5
2026-01-21,ct5,7.5,45,25276.25,52,47,101,100,3487,0.5
2026-01-21,ct6,3.75,-75,25276.25,52,47,101,100,3487,0.5
2026-01-21,ct9,5.5,-315,25276.25,52,47,101,100,3487,0.5
2026-01-21,ct5,7.5,50,25281.75,50,42,119,113,3484,0.5
2026-01-21,ct6,3.75,-70,25281.75,50,42,119,113,3484,0.5
2026-01-21,ct9,5.5,-310,25281.75,50,42,119,113,3484,0.5
2026-01-21,ct5,7.5,55,25282.75,48,53,160,144,3498,0.5
2026-01-21,ct6,3.75,-65,25282.75,48,53,160,144,3498,0.5
2026-01-21,ct9,5.5,-305,25282.75,48,53,160,144,3498,0.5
2026-01-21,ct5,7.5,60,25288.75,60,45,135,130,3432,0.5
2026-01-21,ct6,3.75,-60,25288.75,60,45,135,130,3432,0.5
2026-01-21,ct9,5.5,-300,25288.75,60,45,135,130,3432,0.5
2026-01-21,ct5,7.5,65,25290.62,44,47,117,146,3428,0.25
2026-01-21,ct6,3.75,-55,25290.62,44,47,117,146,3428,0.25
2026-01-21,ct9,5.5,-295,25290.62,44,47,117,146,3428,0.25
2026-01-21,ct5,7.5,70,25293.75,47,56,109,198,3406,0.5
2026-01-21,ct6,3.75,-50,25293.75,47,56,109,198,3406,0.5
2026-01-21,ct9,5.5,-290,25293.75,47,56,109,198,3406,0.5
2026-01-21,ct5,7.5,75,25296.0,45,54,104,176,3396,0.5
2026-01-21,ct6,3.75,-45,25296.0,45,54,104,176,3396,0.5
2026-01-21,ct9,5.5,-285,25296.0,45,54,104,176,3396,0.5
2026-01-21,ct5,7.5,80,25289.88,36,41,82,92,3394,0.75
2026-01-21,ct6,3.75,-40,25289.88,36,41,82,92,3394,0.75
2026-01-21,ct9,5.5,-280,25289.88,36,41,82,92,3394,0.75
2026-01-21,ct5,7.5,85,25289.62,44,43,96,87,3411,0.75
2026-01-21,ct6,3.75,-35,25289.62,44,43,96,87,3411,0.75
2026-01-21,ct9,5.5,-275,25289.62,44,43,96,87,3411,0.75
2026-01-21,ct5,7.5,90,25287.5,30,46,90,105,3395,0.5
2026-01-21,ct6,3.75,-30,25287.5,30,46,90,105,3395,0.5
2026-01-21,ct9,5.5,-270,25287.5,30,46,90,105,3395,0.5
2026-01-21,ct5,7.5,95,25287.62,39,42,101,82,3390,0.75
2026-01-21,ct6,3.75,-25,25287.62,39,42,101,82,3390,0.75
2026-01-21,ct9,5.5,-265,25287.62,39,42,101,82,3390,0.75
2026-01-21,ct5,7.5,100,25284.75,36,51,97,116,3406,0.5
2026-01-21,ct6,3.75,-20,25284.75,36,51,97,116,3406,0.5
2026-01-21,ct9,5.5,-260,25284.75,36,51,97,116,3406,0.5
2026-01-21,ct5,7.5,105,25282.5,45,46,98,126,3422,0.5
2026-01-21,ct6,3.75,-15,25282.5,45,46,98,126,3422,0.5
2026-01-21,ct9,5.5,-255,25282.5,45,46,98,126,3422,0.5
2026-01-21,ct5,7.5,110,25276.88,43,35,92,86,3412,0.75
2026-01-21,ct6,3.75,-10,25276.88,43,35,92,86,3412,0.75
2026-01-21,ct9,5.5,-250,25276.88,43,35,92,86,3412,0.75
2026-01-21,ct5,7.5,115,25285.25,42,35,106,99,3427,0.5
2026-01-21,ct6,3.75,-5,25285.25,42,35,106,99,3427,0.5
2026-01-21,ct9,5.5,-245,25285.25,42,35,106,99,3427,0.5
2026-01-21,ct5,7.5,120,25294.75,54,59,117,191,3434,0.5
2026-01-21,ct6,3.75,0,25294.75,54,59,117,191,3434,0.5
2026-01-21,ct9,5.5,-240,25294.75,54,59,117,191,3434,0.5
2026-01-21,ct5,7.5,125,25292.25,49,46,100,126,3411,0.5
2026-01-21,ct6,3.75,5,25292.25,49,46,100,126,3411,0.5
2026-01-21,ct9,5.5,-235,25292.25,49,46,100,126,3411,0.5
2026-01-21,ct5,7.5,130,25294.75,32,45,96,180,3368,0.5
2026-01-21,ct6,3.75,10,25294.75,32,45,96,180,3368,0.5
2026-01-21,ct9,5.5,-230,25294.75,32,45,96,180,3368,0.5
2026-01-21,ct5,7.5,135,25299.25,49,118,115,160,3343,0.5
2026-01-21,ct6,3.75,15,25299.25,49,118,115,160,3343,0.5
2026-01-21,ct9,5.5,-225,25299.25,49,118,115,160,3343,0.5
2026-01-21,ct5,7.5,140,25294.38,32,44,91,116,3308,0.75
2026-01-21,ct6,3.75,20,25294.38,32,44,91,116,3308,0.75
2026-01-21,ct9,5.5,-220,25294.38,32,44,91,116,3308,0.75
2026-01-21,ct5,7.5,145,25296.12,49,41,124,109,3329,0.75
2026-01-21,ct6,3.75,25,25296.12,49,41,124,109,3329,0.75
2026-01-21,ct9,5.5,-215,25296.12,49,41,124,109,3329,0.75
2026-01-21,ct5,7.5,150,25290.25,47,41,98,95,3338,0.5
2026-01-21,ct6,3.75,30,25290.25,47,41,98,95,3338,0.5
2026-01-21,ct9,5.5,-210,25290.25,47,41,98,95,3338,0.5
2026-01-21,ct5,7.5,155,25290.0,35,40,87,99,3329,0.5
2026-01-21,ct6,3.75,35,25290.0,35,40,87,99,3329,0.5
2026-01-21,ct9,5.5,-205,25290.0,35,40,87,99,3329,0.5
2026-01-21,ct5,7.5,160,25294.25,50,28,126,85,3344,0.5
2026-01-21,ct6,3.75,40,25294.25,50,28,126,85,3344,0.5
2026-01-21,ct9,5.5,-200,25294.25,50,28,126,85,3344,0.5
2026-01-21,ct5,7.5,165,25303.75,45,36,117,99,3328,0.5
2026-01-21,ct6,3.75,45,25303.75,45,36,117,99,3328,0.5
2026-01-21,ct9,5.5,-195,25303.75,45,36,117,99,3328,0.5
2026-01-21,ct5,7.5,170,25302.0,43,39,115,93,3335,0.5
2026-01-21,ct6,3.75,50,25302.0,43,39,115,93,3335,0.5
2026-01-21,ct9,5.5,-190,25302.0,43,39,115,93,3335,0.5
2026-01-21,ct5,7.5,175,25298.12,29,36,103,105,3321,0.75
2026-01-21,ct6,3.75,55,25298.12,29,36,103,105,3321,0.75
2026-01-21,ct9,5.5,-185,25298.12,29,36,103,105,3321,0.75
2026-01-21,ct5,7.5,180,25298.88,33,41,72,99,3309,0.75
2026-01-21,ct6,3.75,60,25298.88,33,41,72,99,3309,0.75
2026-01-21,ct9,5.5,-180,25298.88,33,41,72,99,3309,0.75
2026-01-21,ct6,3.75,65,25300.62,40,35,100,86,3310,0.75
2026-01-21,ct9,5.5,-175,25300.62,40,35,100,86,3310,0.75
2026-01-21,ct6,3.75,70,25300.62,37,40,100,93,3323,0.25
2026-01-21,ct9,5.5,-170,25300.62,37,40,100,93,3323,0.25
2026-01-21,ct6,3.75,75,25302.62,27,40,80,125,3314,0.75
2026-01-21,ct9,5.5,-165,25302.62,27,40,80,125,3314,0.75
2026-01-21,ct6,3.75,80,25303.0,38,44,84,133,3327,0.5
2026-01-21,ct9,5.5,-160,25303.0,38,44,84,133,3327,0.5
2026-01-21,ct6,3.75,85,25306.38,44,31,96,127,3321,0.75
2026-01-21,ct9,5.5,-155,25306.38,44,31,96,127,3321,0.75
2026-01-21,ct6,3.75,90,25309.12,41,83,111,128,3321,0.75
2026-01-21,ct9,5.5,-150,25309.12,41,83,111,128,3321,0.75
2026-01-21,ct6,3.75,95,25316.62,50,56,95,115,3293,0.75
2026-01-21,ct9,5.5,-145,25316.62,50,56,95,115,3293,0.75
2026-01-21,ct6,3.75,100,25319.88,51,44,144,99,3303,0.75
2026-01-21,ct9,5.5,-140,25319.88,51,44,144,99,3303,0.75
2026-01-21,ct6,3.75,105,25308.0,38,44,71,93,3241,0.5
2026-01-21,ct9,5.5,-135,25308.0,38,44,71,93,3241,0.5
2026-01-21,ct6,3.75,110,25313.12,41,34,100,81,3272,0.75
2026-01-21,ct9,5.5,-130,25313.12,41,34,100,81,3272,0.75
2026-01-21,ct6,3.75,115,25310.0,29,44,65,110,3233,0.5
2026-01-21,ct9,5.5,-125,25310.0,29,44,65,110,3233,0.5
2026-01-21,ct6,3.75,120,25318.0,45,39,103,82,3170,0.5
2026-01-21,ct9,5.5,-120,25318.0,45,39,103,82,3170,0.5
2026-01-21,ct6,3.75,125,25317.75,38,39,102,81,3160,0.5
2026-01-21,ct9,5.5,-115,25317.75,38,39,102,81,3160,0.5
2026-01-21,ct6,3.75,130,25324.75,37,29,102,66,3148,0.5
2026-01-21,ct9,5.5,-110,25324.75,37,29,102,66,3148,0.5
2026-01-21,ct6,3.75,135,25327.25,46,46,100,96,3170,0.5
2026-01-21,ct9,5.5,-105,25327.25,46,46,100,96,3170,0.5
2026-01-21,ct6,3.75,140,25330.5,50,43,122,72,3172,0.5
2026-01-21,ct9,5.5,-100,25330.5,50,43,122,72,3172,0.5
2026-01-21,ct6,3.75,145,25335.5,41,28,104,88,3162,0.5
2026-01-21,ct9,5.5,-95,25335.5,41,28,104,88,3162,0.5
2026-01-21,ct6,3.75,150,25336.75,36,46,82,161,3149,0.5
2026-01-21,ct9,5.5,-90,25336.75,36,46,82,161,3149,0.5
2026-01-21,ct6,3.75,155,25330.88,36,36,112,97,3167,0.75
2026-01-21,ct9,5.5,-85,25330.88,36,36,112,97,3167,0.75
2026-01-21,ct6,3.75,160,25330.38,36,45,105,118,3179,0.75
2026-01-21,ct9,5.5,-80,25330.38,36,45,105,118,3179,0.75
2026-01-21,ct6,3.75,165,25333.88,43,49,114,138,3184,0.25
2026-01-21,ct9,5.5,-75,25333.88,43,49,114,138,3184,0.25
2026-01-21,ct6,3.75,170,25334.88,45,37,115,148,3187,0.25
2026-01-21,ct9,5.5,-70,25334.88,45,37,115,148,3187,0.25
2026-01-21,ct6,3.75,175,25329.88,38,37,103,93,3166,0.75
2026-01-21,ct9,5.5,-65,25329.88,38,37,103,93,3166,0.75
2026-01-21,ct6,3.75,180,25330.75,33,37,109,85,3172,0.5
2026-01-21,ct9,5.5,-60,25330.75,33,37,109,85,3172,0.5
2026-01-21,ct9,5.5,-55,25324.88,31,34,82,97,3179,0.75
2026-01-21,ct9,5.5,-50,25321.38,35,31,83,88,3168,0.75
2026-01-21,ct9,5.5,-45,25321.38,42,33,97,92,3182,0.75
2026-01-21,ct9,5.5,-40,25325.25,29,51,100,109,3176,0.5
2026-01-21,ct9,5.5,-35,25323.38,28,21,94,81,3171,0.75
2026-01-21,ct9,5.5,-30,25323.12,29,34,97,86,3195,0.75
2026-01-21,ct9,5.5,-25,25326.25,37,34,96,86,3209,0.5
2026-01-21,ct9,5.5,-20,25325.88,29,34,92,88,3209,0.75
2026-01-21,ct9,5.5,-15,25325.0,30,46,104,105,3199,0.5
2026-01-21,ct9,5.5,-10,25324.75,30,36,109,99,3202,1.0
2026-01-21,ct9,5.5,-5,25325.12,26,33,86,76,2773,0.75
2026-01-21,ct9,5.5,0,25325.12,9,16,48,55,2724,2.25
2026-01-21,ct9,5.5,5,25325.12,17,21,55,55,2855,1.75
2026-01-21,ct9,5.5,10,25333.0,25,26,64,59,3055,1.5
2026-01-21,ct9,5.5,15,25334.0,29,29,72,97,3116,1.0
2026-01-21,ct9,5.5,20,25338.38,39,57,102,163,3473,0.75
2026-01-21,ct9,5.5,25,25328.88,25,33,70,93,3562,0.75
2026-01-21,ct9,5.5,30,25330.88,38,35,105,91,3580,0.75
2026-01-21,ct9,5.5,35,25327.25,27,42,68,89,3579,0.5
2026-01-21,ct9,5.5,40,25331.75,44,40,102,95,3605,0.5
2026-01-21,ct9,5.5,45,25327.62,31,44,90,111,3631,0.75
2026-01-21,ct9,5.5,50,25330.38,31,33,93,97,3617,0.75
2026-01-21,ct9,5.5,55,25328.88,34,35,91,115,3647,0.75
2026-01-21,ct9,5.5,60,25328.5,42,38,100,104,3668,0.5
2026-01-21,ct9,5.5,65,25330.38,32,40,104,112,3802,0.75
2026-01-21,ct9,5.5,70,25327.12,33,37,84,105,3800,0.75
2026-01-21,ct9,5.5,75,25332.25,36,29,100,114,3801,0.5
2026-01-21,ct9,5.5,80,25327.5,35,36,78,99,3820,0.5
2026-01-21,ct9,5.5,85,25329.25,41,31,106,85,3830,0.5
2026-01-21,ct9,5.5,90,25333.38,44,49,112,132,3838,0.75
2026-01-21,ct9,5.5,95,25332.25,32,44,70,138,3828,0.5
2026-01-21,ct9,5.5,100,25334.88,32,73,87,146,3829,0.75
2026-01-21,ct9,5.5,105,25338.25,50,45,106,117,3811,0.5
2026-01-21,ct9,5.5,110,25332.62,37,39,72,88,3787,0.75
2026-01-21,ct9,5.5,115,25337.5,44,40,107,96,3824,0.5
2026-01-21,ct9,5.5,120,25336.75,41,35,118,88,3827,0.5
2026-01-21,ct9,5.5,125,25337.38,44,42,99,113,3830,0.75
2026-01-21,ct9,5.5,130,25340.62,45,40,112,133,3823,0.75
2026-01-21,ct9,5.5,135,25337.0,43,45,103,128,3850,0.5
2026-01-21,ct9,5.5,140,25334.12,39,38,90,84,3831,0.75
2026-01-21,ct9,5.5,145,25337.88,34,50,88,121,3825,0.75
2026-01-21,ct9,5.5,150,25334.12,25,38,78,109,3844,0.75
2026-01-21,ct9,5.5,155,25336.0,47,37,124,104,3842,0.5
2026-01-21,ct9,5.5,160,25335.0,39,42,104,98,3843,0.5
2026-01-21,ct9,5.5,165,25336.25,40,27,109,107,3844,0.5
2026-01-21,ct9,5.5,170,25334.62,30,49,74,111,3865,0.75
2026-01-21,ct9,5.5,175,25327.75,39,51,94,113,3865,0.5
2026-01-21,ct9,5.5,180,25333.25,46,36,104,86,3867,0.5
2026-01-21,ct11,-5.0,-360,25331.75,43,51,141,139,3757,0.5
2026-01-21,ct11,-5.0,-355,25329.5,49,49,149,129,3744,0.5
2026-01-21,ct11,-5.0,-350,25333.88,46,54,116,125,3726,0.75
2026-01-21,ct11,-5.0,-345,25335.75,52,58,152,129,3778,0.5
2026-01-21,ct11,-5.0,-340,25334.25,56,55,155,152,3791,0.5
2026-01-21,ct11,-5.0,-335,25339.88,41,48,115,140,3763,0.75
2026-01-21,ct11,-5.0,-330,25332.75,56,47,134,132,3752,0.5
2026-01-21,ct11,-5.0,-325,25330.0,57,60,125,141,3785,0.5
2026-01-21,ct11,-5.0,-320,25324.38,58,48,147,139,3736,0.75
2026-01-21,ct11,-5.0,-315,25323.75,62,52,156,141,3760,0.5
2026-01-21,ct11,-5.0,-310,25329.75,51,46,129,116,3735,0.5
2026-01-21,ct11,-5.0,-305,25330.75,55,66,140,146,3771,0.5
2026-01-21,ct11,-5.0,-300,25326.75,56,56,176,132,3792,0.5
2026-01-21,ct11,-5.0,-295,25316.75,48,68,126,132,3708,0.5
2026-01-21,ct11,-5.0,-290,25316.25,57,65,159,148,3735,0.5
2026-01-21,ct11,-5.0,-285,25311.88,49,50,133,129,3710,0.25
2026-01-21,ct11,-5.0,-280,25317.5,52,57,119,143,3716,0.5
2026-01-21,ct11,-5.0,-275,25318.5,52,54,135,136,3743,0.5
2026-01-21,ct11,-5.0,-270,25325.5,62,43,143,103,3746,0.5
2026-01-21,ct11,-5.0,-265,25332.25,59,44,151,117,3750,0.5
2026-01-21,ct11,-5.0,-260,25331.88,49,40,129,117,3704,0.75
2026-01-21,ct11,-5.0,-255,25335.62,40,38,108,111,3654,0.75
2026-01-21,ct11,-5.0,-250,25336.12,41,49,102,120,3692,0.75
2026-01-21,ct11,-5.0,-245,25340.12,48,36,137,99,3713,0.75
2026-01-21,ct11,-5.0,-240,25341.25,54,49,142,120,3743,0.5
2026-01-21,ct11,-5.0,-235,25334.62,60,50,147,125,3745,0.75
2026-01-21,ct11,-5.0,-230,25338.75,54,50,126,142,3741,0.5
2026-01-21,ct11,-5.0,-225,25342.5,50,47,139,145,3753,0.5
2026-01-21,ct11,-5.0,-220,25331.75,57,60,134,137,3760,0.5
2026-01-21,ct11,-5.0,-215,25328.0,52,51,135,114,3742,0.5
2026-01-21,ct11,-5.0,-210,25331.12,54,60,139,127,3789,0.75
2026-01-21,ct11,-5.0,-205,25335.88,56,38,158,110,3796,0.75
2026-01-21,ct11,-5.0,-200,25331.0,42,54,134,138,3790,0.5
2026-01-21,ct11,-5.0,-195,25329.62,45,48,129,143,3807,0.75
2026-01-21,ct11,-5.0,-190,25332.25,51,44,118,114,3762,0.5
2026-01-21,ct11,-5.0,-185,25328.0,54,44,140,131,3793,0.5
2026-01-21,ct11,-5.0,-180,25319.5,59,60,149,123,3744,0.5
2026-01-21,ct11,-5.0,-175,25317.12,48,45,124,122,3746,0.75
2026-01-21,ct11,-5.0,-170,25320.5,42,50,131,129,3752,0.5
2026-01-21,ct11,-5.0,-165,25320.62,59,47,166,127,3802,0.75
2026-01-21,ct11,-5.0,-160,25320.5,59,34,153,115,3780,0.5
2026-01-21,ct11,-5.0,-155,25318.0,53,56,139,147,3810,0.5
2026-01-21,ct11,-5.0,-150,25313.12,55,59,130,138,3783,0.75
2026-01-21,ct11,-5.0,-145,25310.75,55,61,143,150,3781,0.5
2026-01-21,ct11,-5.0,-140,25309.0,56,51,141,151,3771,0.5
2026-01-21,ct11,-5.0,-135,25304.25,60,49,146,150,3757,0.5
2026-01-21,ct11,-5.0,-130,25293.12,67,65,164,216,3690,0.25
2026-01-21,ct11,-5.0,-125,25292.25,83,60,153,219,3717,0.5
2026-01-21,ct11,-5.0,-120,25294.0,65,123,203,221,3732,0.5
2026-01-21,ct11,-5.0,-115,25284.12,74,76,172,152,3739,0.25
2026-01-21,ct11,-5.0,-110,25289.38,48,61,128,149,3731,0.75
2026-01-21,ct11,-5.0,-105,25285.0,54,71,146,165,3755,0.5
2026-01-21,ct11,-5.0,-100,25288.25,46,67,131,164,3749,0.5
2026-01-21,ct11,-5.0,-95,25291.75,53,55,127,182,3729,0.5
2026-01-21,ct11,-5.0,-90,25288.5,48,53,139,138,3762,0.5
2026-01-21,ct11,-5.0,-85,25285.12,46,52,142,137,3767,0.75
2026-01-21,ct11,-5.0,-80,25285.75,60,47,162,122,3772,0.5
2026-01-21,ct11,-5.0,-75,25285.5,54,52,164,115,3757,0.5
2026-01-21,ct11,-5.0,-70,25293.5,55,118,131,179,3739,0.5
2026-01-21,ct11,-5.0,-65,25294.5,63,112,147,182,3774,0.5
2026-01-21,ct11,-5.0,-60,25286.75,41,61,117,143,3789,0.5
2026-01-21,ct11,-5.0,-55,25285.75,50,64,151,131,3773,0.5
2026-01-21,ct11,-5.0,-50,25282.0,69,61,148,160,3790,0.5
2026-01-21,ct11,-5.0,-45,25288.38,51,59,142,133,3805,0.25
2026-01-21,ct11,-5.0,-40,25286.12,49,47,146,135,3782,0.75
2026-01-21,ct11,-5.0,-35,25284.62,50,57,145,146,3814,0.75
2026-01-21,ct11,-5.0,-30,25275.5,45,62,110,141,3747,0.5
2026-01-21,ct11,-5.0,-25,25275.25,59,46,135,134,3745,0.5
2026-01-21,ct11,-5.0,-20,25283.62,48,43,126,121,3724,0.75
2026-01-21,ct11,-5.0,-15,25282.0,44,54,123,148,3759,0.5
2026-01-21,ct11,-5.0,-10,25284.25,45,48,134,133,3715,0.5
2026-01-21,ct11,-5.0,-5,25285.12,37,33,111,127,3744,0.75
2026-01-21,ct11,-5.0,0,25283.5,45,58,133,144,3755,0.5
2026-01-21,ct11,-5.0,5,25270.0,56,59,140,132,3707,0.5
2026-01-21,ct11,-5.0,10,25273.62,53,42,159,116,3722,0.75
2026-01-21,ct11,-5.0,15,25273.88,47,48,158,127,3727,0.25
2026-01-21,ct11,-5.0,20,25275.75,65,51,178,121,3760,0.5
2026-01-21,ct11,-5.0,25,25279.75,65,51,143,118,3746,0.5
2026-01-21,ct11,-5.0,30,25288.25,60,56,157,127,3759,0.5
2026-01-21,ct11,-5.0,35,25286.25,57,68,144,163,3781,0.5
2026-01-21,ct11,-5.0,40,25285.38,58,55,150,135,3774,0.75
2026-01-21,ct11,-5.0,45,25281.5,43,51,125,137,3779,0.5
2026-01-21,ct11,-5.0,50,25283.62,48,50,135,140,3788,0.75
2026-01-21,ct11,-5.0,55,25281.88,50,56,133,143,3792,0.75
2026-01-21,ct11,-5.0,60,25278.75,51,51,139,151,3780,0.5
2026-01-21,ct11,-5.0,65,25284.88,42,51,125,133,3791,0.75
2026-01-21,ct11,-5.0,70,25287.25,60,54,153,121,3797,0.5
2026-01-21,ct11,-5.0,75,25289.88,55,50,150,177,3772,0.75
2026-01-21,ct11,-5.0,80,25298.62,53,62,164,153,3764,0.75
2026-01-21,ct11,-5.0,85,25300.75,54,55,148,154,3769,0.5
2026-01-21,ct11,-5.0,90,25305.75,67,42,164,96,3762,0.5
2026-01-21,ct11,-5.0,95,25298.62,47,45,153,131,3755,0.75
2026-01-21,ct11,-5.0,100,25292.75,57,52,127,154,3745,0.5
2026-01-21,ct11,-5.0,105,25289.12,49,56,130,121,3739,0.25
2026-01-21,ct11,-5.0,110,25285.5,52,55,146,152,3763,0.5
2026-01-21,ct11,-5.0,115,25294.25,51,43,132,95,3761,0.5
2026-01-21,ct11,-5.0,120,25295.88,61,53,155,108,3784,0.75
2026-01-21,ct11,-5.0,125,25301.38,53,42,145,104,3776,0.25
2026-01-21,ct11,-5.0,130,25303.0,61,55,142,145,3790,0.5
2026-01-21,ct11,-5.0,135,25301.75,51,58,148,166,3804,0.5
2026-01-21,ct11,-5.0,140,25302.38,55,45,147,137,3810,0.75
2026-01-21,ct11,-5.0,145,25306.25,66,65,150,148,3794,0.5
2026-01-21,ct11,-5.0,150,25304.38,56,43,150,136,3800,0.75
2026-01-21,ct11,-5.0,155,25306.75,50,69,151,143,3804,0.5
2026-01-21,ct11,-5.0,160,25304.5,55,54,153,161,3806,0.5
2026-01-21,ct11,-5.0,165,25304.38,58,45,157,158,3816,0.75
2026-01-21,ct11,-5.0,170,25306.0,58,66,174,144,3812,0.5
2026-01-21,ct11,-5.0,175,25295.5,41,57,103,143,3764,0.5
2026-01-21,ct11,-5.0,180,25297.5,66,66,145,151,3795,0.5
2026-01-21,ct8,7.5,-360,25237.0,54,59,142,137,3927,0.5
2026-01-21,ct8,7.5,-355,25235.62,44,49,130,123,3916,0.75
2026-01-21,ct8,7.5,-350,25234.12,40,51,111,133,3918,0.75
2026-01-21,ct8,7.5,-345,25235.75,38,45,126,126,3899,0.5
2026-01-21,ct8,7.5,-340,25236.88,52,49,136,126,3924,0.75
2026-01-21,ct8,7.5,-335,25236.62,43,45,121,128,3918,0.75
2026-01-21,ct8,7.5,-330,25236.62,48,52,131,133,3929,0.75
2026-01-21,ct8,7.5,-325,25240.38,43,51,132,136,3906,0.75
2026-01-21,ct8,7.5,-320,25237.25,47,55,123,152,3934,0.5
2026-01-21,ct8,7.5,-315,25239.75,47,54,139,150,3929,0.5
2026-01-21,ct8,7.5,-310,25241.38,47,53,134,142,3933,0.75
2026-01-21,ct8,7.5,-305,25244.75,51,51,144,132,3918,0.5
2026-01-21,ct8,7.5,-300,25247.88,46,47,150,109,3771,0.75
2026-01-21,ct8,7.5,-295,25249.5,53,55,156,137,3803,0.5
2026-01-21,ct8,7.5,-290,25248.38,48,55,153,119,3783,0.75
2026-01-21,ct8,7.5,-285,25247.0,68,49,158,122,3790,0.5
2026-01-21,ct8,7.5,-280,25245.0,46,49,129,126,3824,0.5
2026-01-21,ct8,7.5,-275,25244.12,49,54,124,131,3835,0.75
2026-01-21,ct8,7.5,-270,25245.38,44,46,127,115,3819,0.75
2026-01-21,ct8,7.5,-265,25246.75,39,37,133,111,3813,0.5
2026-01-21,ct8,7.5,-260,25246.75,49,54,139,131,3840,0.5
2026-01-21,ct8,7.5,-255,25248.75,55,48,147,146,3844,0.5
2026-01-21,ct8,7.5,-250,25252.5,56,70,155,135,3851,0.5
2026-01-21,ct8,7.5,-245,25251.75,54,54,156,150,3852,0.5
2026-01-21,ct8,7.5,-240,25249.0,56,53,132,178,3867,0.5
2026-01-21,ct8,7.5,-235,25251.62,51,52,139,154,3880,0.75
2026-01-21,ct8,7.5,-230,25251.75,56,50,151,152,3880,0.5
2026-01-21,ct8,7.5,-225,25252.0,48,59,140,149,3866,0.5
2026-01-21,ct8,7.5,-220,25250.12,39,47,130,149,3871,0.75
2026-01-21,ct8,7.5,-215,25245.25,51,50,141,121,3856,0.5
2026-01-21,ct8,7.5,-210,25246.25,48,53,138,131,3871,0.5
2026-01-21,ct8,7.5,-205,25243.75,42,47,125,127,3860,0.5
2026-01-21,ct8,7.5,-200,25248.62,39,41,117,125,3850,0.75
2026-01-21,ct8,7.5,-195,25249.25,53,70,138,174,3869,0.5
2026-01-21,ct8,7.5,-190,25250.38,44,44,121,144,3872,0.75
2026-01-21,ct8,7.5,-185,25248.75,51,49,120,167,3863,0.5
2026-01-21,ct8,7.5,-180,25246.62,42,44,116,133,3869,0.75
2026-01-21,ct8,7.5,-175,25257.0,55,46,131,127,3857,0.5
2026-01-21,ct8,7.5,-170,25256.75,52,53,130,134,3865,0.5
2026-01-21,ct8,7.5,-165,25255.62,45,60,123,149,3866,0.75
2026-01-21,ct8,7.5,-160,25245.88,42,42,146,119,3845,0.75
2026-01-21,ct8,7.5,-155,25248.62,48,41,125,113,3868,0.75
2026-01-21,ct8,7.5,-150,25248.12,43,45,121,122,3870,0.75
2026-01-21,ct8,7.5,-145,25244.75,35,41,145,129,3871,0.5
2026-01-21,ct8,7.5,-140,25246.5,48,51,117,138,3880,0.5
2026-01-21,ct8,7.5,-135,25243.62,39,55,146,136,3883,0.25
2026-01-21,ct8,7.5,-130,25241.75,53,53,152,138,3882,0.5
2026-01-21,ct8,7.5,-125,25239.12,54,52,129,137,3891,0.75
2026-01-21,ct8,7.5,-120,25240.88,54,50,156,129,3895,0.75
2026-01-21,ct8,7.5,-115,25241.5,42,43,137,118,3872,0.5
2026-01-21,ct8,7.5,-110,25239.62,43,49,127,128,3866,0.75
2026-01-21,ct8,7.5,-105,25238.62,42,49,125,135,3881,0.75
2026-01-21,ct8,7.5,-100,25241.12,45,41,133,115,3877,0.75
2026-01-21,ct8,7.5,-95,25241.5,54,44,133,122,3893,0.5
2026-01-21,ct8,7.5,-90,25245.0,47,47,139,104,3891,0.5
2026-01-21,ct8,7.5,-85,25243.88,38,42,129,109,3888,0.75
