universe,signal_ts,trading_day,side,limit_price,filled,cancel_reason,fill_ts,target_level,tp_tag,stop45,rr45,rr40,rr50,sb40_r,sb40_p,sb40_x,sb45_r,sb45_p,sb45_x,sb50_r,sb50_p,sb50_x,g20_50_20_r,g20_50_20_p,g20_50_20_x,g20_50_25_r,g20_50_25_p,g20_50_25_x,g20_50_30_r,g20_50_30_p,g20_50_30_x,g20_100_20_r,g20_100_20_p,g20_100_20_x,g20_100_25_r,g20_100_25_p,g20_100_25_x,g20_100_30_r,g20_100_30_p,g20_100_30_x,g20_150_20_r,g20_150_20_p,g20_150_20_x,g20_150_25_r,g20_150_25_p,g20_150_25_x,g20_150_30_r,g20_150_30_p,g20_150_30_x,g20_200_20_r,g20_200_20_p,g20_200_20_x,g20_200_25_r,g20_200_25_p,g20_200_25_x,g20_200_30_r,g20_200_30_p,g20_200_30_x,g25_50_20_r,g25_50_20_p,g25_50_20_x,g25_50_25_r,g25_50_25_p,g25_50_25_x,g25_50_30_r,g25_50_30_p,g25_50_30_x,g25_100_20_r,g25_100_20_p,g25_100_20_x,g25_100_25_r,g25_100_25_p,g25_100_25_x,g25_100_30_r,g25_100_30_p,g25_100_30_x,g25_150_20_r,g25_150_20_p,g25_150_20_x,g25_150_25_r,g25_150_25_p,g25_150_25_x,g25_150_30_r,g25_150_30_p,g25_150_30_x,g25_200_20_r,g25_200_20_p,g25_200_20_x,g25_200_25_r,g25_200_25_p,g25_200_25_x,g25_200_30_r,g25_200_30_p,g25_200_30_x,g30_50_20_r,g30_50_20_p,g30_50_20_x,g30_50_25_r,g30_50_25_p,g30_50_25_x,g30_50_30_r,g30_50_30_p,g30_50_30_x,g30_100_20_r,g30_100_20_p,g30_100_20_x,g30_100_25_r,g30_100_25_p,g30_100_25_x,g30_100_30_r,g30_100_30_p,g30_100_30_x,g30_150_20_r,g30_150_20_p,g30_150_20_x,g30_150_25_r,g30_150_25_p,g30_150_25_x,g30_150_30_r,g30_150_30_p,g30_150_30_x,g30_200_20_r,g30_200_20_p,g30_200_20_x,g30_200_25_r,g30_200_25_p,g30_200_25_x,g30_200_30_r,g30_200_30_p,g30_200_30_x,z25_50_25_r,z25_50_25_p,z25_50_25_x,z25_100_25_r,z25_100_25_p,z25_100_25_x,z25_150_25_r,z25_150_25_p,z25_150_25_x,z25_200_25_r,z25_200_25_p,z25_200_25_x,ms_r,ms_p,ms_x
p1,2021-11-08T07:30:00.000Z,2021-11-08,sell,19271.5,true,,2021-11-08T08:15:56.000Z,19238.5,external,19296,1.3469,1.3750,1.3200,S,-24.50,1636367281000,S,-25.00,1636367929000,S,-25.50,1636367930000,S,-20.50,1636367272000,S,-20.50,1636367272000,S,-20.50,1636367272000,S,-20.50,1636367272000,S,-20.50,1636367272000,S,-20.50,1636367272000,S,-20.50,1636367272000,S,-20.50,1636367272000,S,-20.50,1636367272000,S,-20.50,1636367272000,S,-20.50,1636367272000,S,-20.50,1636367272000,S,-25.50,1636367930000,S,-25.50,1636367930000,S,-25.50,1636367930000,S,-25.50,1636367930000,S,-25.50,1636367930000,S,-25.50,1636367930000,S,-25.50,1636367930000,S,-25.50,1636367930000,S,-25.50,1636367930000,S,-25.50,1636367930000,S,-25.50,1636367930000,S,-25.50,1636367930000,S,-30.50,1636371682000,S,-30.50,1636371682000,S,-30.50,1636371682000,S,-30.50,1636371682000,S,-30.50,1636371682000,S,-30.50,1636371682000,S,-30.50,1636371682000,S,-30.50,1636371682000,S,-30.50,1636371682000,S,-30.50,1636371682000,S,-30.50,1636371682000,S,-30.50,1636371682000,S,-25.50,1636367930000,S,-25.50,1636367930000,S,-25.50,1636367930000,S,-25.50,1636367930000,S,-25.00,1636367929000
p4,2021-11-08T07:30:00.000Z,2021-11-08,sell,19271.75,true,,2021-11-08T08:15:56.000Z,19220.25,legLow,19307.25,1.4507,1.4714,1.4306,S,-35.50,1636380900000,S,-36.00,1636380900000,S,-36.50,1636380900000,S,-20.50,1636367272000,S,-20.50,1636367272000,S,-20.50,1636367272000,S,-20.50,1636367272000,S,-20.50,1636367272000,S,-20.50,1636367272000,S,-20.50,1636367272000,S,-20.50,1636367272000,S,-20.50,1636367272000,S,-20.50,1636367272000,S,-20.50,1636367272000,S,-20.50,1636367272000,S,-25.50,1636367930000,S,-25.50,1636367930000,S,-25.50,1636367930000,S,-25.50,1636367930000,S,-25.50,1636367930000,S,-25.50,1636367930000,S,-25.50,1636367930000,S,-25.50,1636367930000,S,-25.50,1636367930000,S,-25.50,1636367930000,S,-25.50,1636367930000,S,-25.50,1636367930000,S,-30.50,1636371682000,S,-30.50,1636371682000,S,-30.50,1636371682000,S,-30.50,1636371682000,S,-30.50,1636371682000,S,-30.50,1636371682000,S,-30.50,1636371682000,S,-30.50,1636371682000,S,-30.50,1636371682000,S,-30.50,1636371682000,S,-30.50,1636371682000,S,-30.50,1636371682000,S,-25.50,1636367930000,S,-25.50,1636367930000,S,-25.50,1636367930000,S,-25.50,1636367930000,S,-30.50,1636371682000
p3,2021-11-08T08:00:00.000Z,2021-11-08,sell,19289.25,true,,2021-11-08T10:26:45.000Z,19224.75,external,19317.5,2.2832,2.3243,2.2435,S,-28.25,1636382090000,S,-28.75,1636382090000,S,-29.25,1636382090000,S,-20.50,1636381319000,S,-20.50,1636381319000,S,-20.50,1636381319000,S,-20.50,1636381319000,S,-20.50,1636381319000,S,-20.50,1636381319000,S,-20.50,1636381319000,S,-20.50,1636381319000,S,-20.50,1636381319000,S,-20.50,1636381319000,S,-20.50,1636381319000,S,-20.50,1636381319000,S,-25.50,1636381336000,S,-25.50,1636381336000,S,-25.50,1636381336000,S,-25.50,1636381336000,S,-25.50,1636381336000,S,-25.50,1636381336000,S,-25.50,1636381336000,S,-25.50,1636381336000,S,-25.50,1636381336000,S,-25.50,1636381336000,S,-25.50,1636381336000,S,-25.50,1636381336000,S,-30.50,1636382147000,S,-30.50,1636382147000,S,-30.50,1636382147000,S,-30.50,1636382147000,S,-30.50,1636382147000,S,-30.50,1636382147000,S,-30.50,1636382147000,S,-30.50,1636382147000,S,-30.50,1636382147000,S,-30.50,1636382147000,S,-30.50,1636382147000,S,-30.50,1636382147000,S,-25.50,1636381336000,S,-25.50,1636381336000,S,-25.50,1636381336000,S,-25.50,1636381336000,S,-28.75,1636382090000
real,2021-11-08T08:15:00.000Z,2021-11-08,buy,19239.5,false,close_beyond_leg_terminus,,19273.75,external,19223.25,2.1077,2.1746,2.0448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p1,2021-11-08T09:15:00.000Z,2021-11-08,buy,19247.75,false,close_beyond_leg_terminus,,19301,external,19210.25,1.4200,1.4392,1.4013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3,2021-11-08T10:15:00.000Z,2021-11-08,buy,19270.5,false,close_beyond_leg_terminus,,19292,external,19260.5,2.1500,2.2632,2.0476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p1,2021-11-08T10:30:00.000Z,2021-11-08,sell,19318.75,true,,2021-11-08T14:34:50.000Z,19277.75,external,19340.25,1.9070,1.9524,1.8636,T,41.00,1636383178000,T,41.00,1636383178000,T,41.00,1636383178000,T,50.00,1636383184000,T,50.00,1636383184000,T,50.00,1636383184000,L,1.50,1636398999000,L,1.50,1636398999000,L,1.50,1636398999000,L,1.50,1636398999000,L,1.50,1636398999000,L,1.50,1636398999000,L,1.50,1636398999000,L,1.50,1636398999000,L,1.50,1636398999000,T,50.00,1636383184000,T,50.00,1636383184000,T,50.00,1636383184000,L,1.50,1636398999000,L,1.50,1636398999000,L,1.50,1636398999000,L,1.50,1636398999000,L,1.50,1636398999000,L,1.50,1636398999000,L,1.50,1636398999000,L,1.50,1636398999000,L,1.50,1636398999000,T,50.00,1636383184000,T,50.00,1636383184000,T,50.00,1636383184000,L,1.50,1636398999000,L,1.50,1636398999000,L,1.50,1636398999000,L,1.50,1636398999000,L,1.50,1636398999000,L,1.50,1636398999000,L,1.50,1636398999000,L,1.50,1636398999000,L,1.50,1636398999000,T,50.00,1636383184000,L,-0.50,1636399005000,L,-0.50,1636399005000,L,-0.50,1636399005000,T,41.00,1636383178000
p3,2021-11-08T11:00:00.000Z,2021-11-08,buy,19247,false,close_beyond_leg_terminus,,19298.75,external,19198.5,1.0670,1.0781,1.0561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p2,2021-11-08T11:30:00.000Z,2021-11-08,sell,19349,false,close_beyond_leg_terminus,,19277,external,19385.5,1.9726,2.0000,1.9459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p5,2021-11-08T11:30:00.000Z,2021-11-08,sell,19353,false,close_beyond_leg_terminus,,19351.25,external,19400.75,0.0366,0.0370,0.0363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p1,2021-11-08T12:30:00.000Z,2021-11-08,buy,19270.75,false,close_beyond_leg_terminus,,19298,external,19250.5,1.3457,1.3797,1.3133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p4,2021-11-08T14:00:00.000Z,2021-11-08,sell,19351,false,close_beyond_leg_terminus,,19293.5,legLow,19382.25,1.8400,1.8699,1.8110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
real,2021-11-08T14:15:00.000Z,2021-11-08,buy,19291,true,,2021-11-08T14:29:59.000Z,19315.25,external,19273.75,1.4058,1.4478,1.3662,S,-17.25,1636381824000,T,24.25,1636382085000,T,24.25,1636382085000,L,1.50,1636382569000,L,1.50,1636382569000,L,1.50,1636382569000,L,1.50,1636382569000,L,1.50,1636382569000,L,1.50,1636382569000,L,1.50,1636382569000,L,1.50,1636382569000,L,1.50,1636382569000,L,1.50,1636382569000,L,1.50,1636382569000,L,1.50,1636382569000,L,1.50,1636382569000,L,1.50,1636382569000,L,1.50,1636382569000,L,1.50,1636382569000,L,1.50,1636382569000,L,1.50,1636382569000,L,1.50,1636382569000,L,1.50,1636382569000,L,1.50,1636382569000,L,1.50,1636382569000,L,1.50,1636382569000,L,1.50,1636382569000,L,1.50,1636382569000,L,1.50,1636382569000,L,1.50,1636382569000,L,1.50,1636382569000,L,1.50,1636382569000,L,1.50,1636382569000,L,1.50,1636382569000,L,1.50,1636382569000,L,1.50,1636382569000,L,1.50,1636382569000,L,1.50,1636382569000,L,1.50,1636382569000,L,-0.50,1636382569000,L,-0.50,1636382569000,L,-0.50,1636382569000,L,-0.50,1636382569000,T,24.25,1636382085000
p2,2021-11-08T14:45:00.000Z,2021-11-08,sell,19371.25,false,close_beyond_leg_terminus,,19284.5,external,19417.25,1.8859,1.9066,1.8656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p5,2021-11-08T15:00:00.000Z,2021-11-08,buy,19219.25,false,close_beyond_leg_terminus,,19285,external,19179.25,1.6438,1.6646,1.6235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p1,2021-11-08T18:30:00.000Z,2021-11-08,buy,19283.75,false,close_beyond_leg_terminus,,19303.25,external,19270.5,1.4717,1.5294,1.4182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
real,2021-11-08T19:15:00.000Z,2021-11-08,buy,19272,true,,2021-11-08T20:42:42.000Z,19315.25,external,19240.25,1.3622,1.3840,1.3411,F,-1.00,1636405200000,F,-1.00,1636405200000,F,-1.00,1636405200000,S,-20.50,1636404420000,S,-20.50,1636404420000,S,-20.50,1636404420000,S,-20.50,1636404420000,S,-20.50,1636404420000,S,-20.50,1636404420000,S,-20.50,1636404420000,S,-20.50,1636404420000,S,-20.50,1636404420000,S,-20.50,1636404420000,S,-20.50,1636404420000,S,-20.50,1636404420000,F,-1.00,1636405200000,F,-1.00,1636405200000,F,-1.00,1636405200000,F,-1.00,1636405200000,F,-1.00,1636405200000,F,-1.00,1636405200000,F,-1.00,1636405200000,F,-1.00,1636405200000,F,-1.00,1636405200000,F,-1.00,1636405200000,F,-1.00,1636405200000,F,-1.00,1636405200000,F,-1.00,1636405200000,F,-1.00,1636405200000,F,-1.00,1636405200000,F,-1.00,1636405200000,F,-1.00,1636405200000,F,-1.00,1636405200000,F,-1.00,1636405200000,F,-1.00,1636405200000,F,-1.00,1636405200000,F,-1.00,1636405200000,F,-1.00,1636405200000,F,-1.00,1636405200000,F,-1.00,1636405200000,F,-1.00,1636405200000,F,-1.00,1636405200000,F,-1.00,1636405200000,F,-1.00,1636405200000
real,2021-11-08T20:45:00.000Z,2021-11-08,sell,19294.25,false,cutoff_1600_unfilled,,19261.75,external,19330.25,0.9028,0.9155,0.8904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3,2021-11-09T01:00:00.000Z,2021-11-09,sell,19261.25,true,,2021-11-09T05:46:59.000Z,19228.25,external,19293,1.0394,1.0560,1.0233,S,-31.75,1636451112000,S,-32.25,1636451112000,S,-32.75,1636451112000,S,-20.50,1636447845000,S,-20.50,1636447845000,S,-20.50,1636447845000,S,-20.50,1636447845000,S,-20.50,1636447845000,S,-20.50,1636447845000,S,-20.50,1636447845000,S,-20.50,1636447845000,S,-20.50,1636447845000,S,-20.50,1636447845000,S,-20.50,1636447845000,S,-20.50,1636447845000,S,-25.50,1636448489000,S,-25.50,1636448489000,S,-25.50,1636448489000,S,-25.50,1636448489000,S,-25.50,1636448489000,S,-25.50,1636448489000,S,-25.50,1636448489000,S,-25.50,1636448489000,S,-25.50,1636448489000,S,-25.50,1636448489000,S,-25.50,1636448489000,S,-25.50,1636448489000,S,-30.50,1636451103000,S,-30.50,1636451103000,S,-30.50,1636451103000,S,-30.50,1636451103000,S,-30.50,1636451103000,S,-30.50,1636451103000,S,-30.50,1636451103000,S,-30.50,1636451103000,S,-30.50,1636451103000,S,-30.50,1636451103000,S,-30.50,1636451103000,S,-30.50,1636451103000,S,-25.50,1636448489000,S,-25.50,1636448489000,S,-25.50,1636448489000,S,-25.50,1636448489000,S,-30.50,1636451103000
p2,2021-11-09T01:15:00.000Z,2021-11-09,sell,19293.25,false,order_ttl_expired,,19224.25,external,19338.75,1.5165,1.5333,1.5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p5,2021-11-09T01:15:00.000Z,2021-11-09,buy,19217,false,close_beyond_leg_terminus,,19248.25,external,19203.25,2.2727,2.3585,2.1930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p2,2021-11-09T01:30:00.000Z,2021-11-09,buy,19230,true,,2021-11-09T01:32:10.000Z,19241.75,external,19213.75,0.7231,0.7460,0.7015,T,11.75,1636423336000,T,11.75,1636423336000,T,11.75,1636423336000,T,50.00,1636446923000,T,50.00,1636446923000,T,50.00,1636446923000,T,100.00,1636465683000,T,100.00,1636465683000,T,100.00,1636465683000,L,1.50,1636469657000,L,1.50,1636469657000,L,1.50,1636469657000,L,1.50,1636469657000,L,1.50,1636469657000,L,1.50,1636469657000,T,50.00,1636446923000,T,50.00,1636446923000,T,50.00,1636446923000,T,100.00,1636465683000,T,100.00,1636465683000,T,100.00,1636465683000,L,1.50,1636469657000,L,1.50,1636469657000,L,1.50,1636469657000,L,1.50,1636469657000,L,1.50,1636469657000,L,1.50,1636469657000,T,50.00,1636446923000,T,50.00,1636446923000,T,50.00,1636446923000,T,100.00,1636465683000,T,100.00,1636465683000,T,100.00,1636465683000,L,1.50,1636469657000,L,1.50,1636469657000,L,1.50,1636469657000,L,1.50,1636469657000,L,1.50,1636469657000,L,1.50,1636469657000,T,50.00,1636446923000,T,100.00,1636465683000,L,-0.50,1636469761000,L,-0.50,1636469761000,T,11.75,1636423336000
p5,2021-11-09T01:30:00.000Z,2021-11-09,buy,19215.75,false,close_beyond_leg_terminus,,19257.5,external,19195.5,2.0617,2.1139,2.0120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p2,2021-11-09T01:45:00.000Z,2021-11-09,sell,19283,false,order_ttl_expired,,19194.5,external,19309.25,3.3714,3.4369,3.3084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
real,2021-11-09T02:15:00.000Z,2021-11-09,buy,19237.25,true,,2021-11-09T03:54:28.000Z,19253.75,external,19220.25,0.9706,1.0000,0.9429,T,16.50,1636435408000,T,16.50,1636435408000,T,16.50,1636435408000,T,50.00,1636449212000,T,50.00,1636449212000,T,50.00,1636449212000,L,1.50,1636469596000,L,1.50,1636469596000,L,1.50,1636469596000,L,1.50,1636469596000,L,1.50,1636469596000,L,1.50,1636469596000,L,1.50,1636469596000,L,1.50,1636469596000,L,1.50,1636469596000,T,50.00,1636449212000,T,50.00,1636449212000,T,50.00,1636449212000,L,1.50,1636469596000,L,1.50,1636469596000,L,1.50,1636469596000,L,1.50,1636469596000,L,1.50,1636469596000,L,1.50,1636469596000,L,1.50,1636469596000,L,1.50,1636469596000,L,1.50,1636469596000,T,50.00,1636449212000,T,50.00,1636449212000,T,50.00,1636449212000,L,1.50,1636469596000,L,1.50,1636469596000,L,1.50,1636469596000,L,1.50,1636469596000,L,1.50,1636469596000,L,1.50,1636469596000,L,1.50,1636469596000,L,1.50,1636469596000,L,1.50,1636469596000,T,50.00,1636449212000,L,-0.50,1636469596000,L,-0.50,1636469596000,L,-0.50,1636469596000,T,16.50,1636435408000
p3,2021-11-09T02:30:00.000Z,2021-11-09,buy,19236.25,false,close_beyond_leg_terminus,,19251.25,external,19226.75,1.5789,1.6667,1.5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p5,2021-11-09T02:30:00.000Z,2021-11-09,buy,19227,false,close_beyond_leg_terminus,,19254.75,external,19207.25,1.4051,1.4416,1.3704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p1,2021-11-09T04:30:00.000Z,2021-11-09,buy,19221.25,false,close_beyond_leg_terminus,,19223.5,external,19196.25,0.0900,0.0918,0.0882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p1,2021-11-09T07:30:00.000Z,2021-11-09,buy,19252.25,true,,2021-11-09T07:47:18.000Z,19274.25,external,19239,1.6604,1.7255,1.6000,T,22.00,1636445702000,T,22.00,1636445702000,T,22.00,1636445702000,T,50.00,1636452777000,T,50.00,1636452777000,T,50.00,1636452777000,L,1.50,1636469574000,L,1.50,1636469574000,L,1.50,1636469574000,L,1.50,1636469574000,L,1.50,1636469574000,L,1.50,1636469574000,L,1.50,1636469574000,L,1.50,1636469574000,L,1.50,1636469574000,T,50.00,1636452777000,T,50.00,1636452777000,T,50.00,1636452777000,L,1.50,1636469574000,L,1.50,1636469574000,L,1.50,1636469574000,L,1.50,1636469574000,L,1.50,1636469574000,L,1.50,1636469574000,L,1.50,1636469574000,L,1.50,1636469574000,L,1.50,1636469574000,T,50.00,1636452777000,T,50.00,1636452777000,T,50.00,1636452777000,L,1.50,1636469574000,L,1.50,1636469574000,L,1.50,1636469574000,L,1.50,1636469574000,L,1.50,1636469574000,L,1.50,1636469574000,L,1.50,1636469574000,L,1.50,1636469574000,L,1.50,1636469574000,T,50.00,1636452777000,L,-0.50,1636469578000,L,-0.50,1636469578000,L,-0.50,1636469578000,T,22.00,1636445702000
p1,2021-11-09T07:45:00.000Z,2021-11-09,buy,19248.5,true,,2021-11-09T08:04:01.000Z,19256.75,external,19227.25,0.3882,0.3976,0.3793,T,8.25,1636445342000,T,8.25,1636445342000,T,8.25,1636445342000,T,50.00,1636452767000,T,50.00,1636452767000,T,50.00,1636452767000,L,1.50,1636469579000,L,1.50,1636469579000,L,1.50,1636469579000,L,1.50,1636469579000,L,1.50,1636469579000,L,1.50,1636469579000,L,1.50,1636469579000,L,1.50,1636469579000,L,1.50,1636469579000,T,50.00,1636452767000,T,50.00,1636452767000,T,50.00,1636452767000,L,1.50,1636469579000,L,1.50,1636469579000,L,1.50,1636469579000,L,1.50,1636469579000,L,1.50,1636469579000,L,1.50,1636469579000,L,1.50,1636469579000,L,1.50,1636469579000,L,1.50,1636469579000,T,50.00,1636452767000,T,50.00,1636452767000,T,50.00,1636452767000,L,1.50,1636469579000,L,1.50,1636469579000,L,1.50,1636469579000,L,1.50,1636469579000,L,1.50,1636469579000,L,1.50,1636469579000,L,1.50,1636469579000,L,1.50,1636469579000,L,1.50,1636469579000,T,50.00,1636452767000,L,-0.50,1636469579000,L,-0.50,1636469579000,L,-0.50,1636469579000,T,8.25,1636445342000
real,2021-11-09T08:15:00.000Z,2021-11-09,buy,19261,false,close_beyond_leg_terminus,,19274.5,external,19239.75,0.6353,0.6506,0.6207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p2,2021-11-09T08:15:00.000Z,2021-11-09,sell,19291.25,true,,2021-11-09T09:45:03.000Z,19255.75,external,19308.5,2.0580,2.1194,2.0000,S,-17.25,1636456665000,S,-17.75,1636456666000,S,-18.25,1636456666000,S,-20.50,1636456745000,S,-20.50,1636456745000,S,-20.50,1636456745000,S,-20.50,1636456745000,S,-20.50,1636456745000,S,-20.50,1636456745000,S,-20.50,1636456745000,S,-20.50,1636456745000,S,-20.50,1636456745000,S,-20.50,1636456745000,S,-20.50,1636456745000,S,-20.50,1636456745000,S,-25.50,1636465282000,S,-25.50,1636465282000,S,-25.50,1636465282000,S,-25.50,1636465282000,S,-25.50,1636465282000,S,-25.50,1636465282000,S,-25.50,1636465282000,S,-25.50,1636465282000,S,-25.50,1636465282000,S,-25.50,1636465282000,S,-25.50,1636465282000,S,-25.50,1636465282000,S,-30.50,1636465407000,S,-30.50,1636465407000,S,-30.50,1636465407000,S,-30.50,1636465407000,S,-30.50,1636465407000,S,-30.50,1636465407000,S,-30.50,1636465407000,S,-30.50,1636465407000,S,-30.50,1636465407000,S,-30.50,1636465407000,S,-30.50,1636465407000,S,-30.50,1636465407000,S,-25.50,1636465282000,S,-25.50,1636465282000,S,-25.50,1636465282000,S,-25.50,1636465282000,S,-17.75,1636456666000
p5,2021-11-09T08:15:00.000Z,2021-11-09,buy,19257,false,close_beyond_leg_terminus,,19266.25,external,19243.75,0.6981,0.7255,0.6727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p5,2021-11-09T08:30:00.000Z,2021-11-09,sell,19284.75,true,,2021-11-09T08:56:32.000Z,19249.75,external,19297.75,2.6923,2.8000,2.5926,S,-13.00,1636452766000,S,-13.50,1636452766000,S,-14.00,1636452767000,S,-20.50,1636453036000,S,-20.50,1636453036000,S,-20.50,1636453036000,S,-20.50,1636453036000,S,-20.50,1636453036000,S,-20.50,1636453036000,S,-20.50,1636453036000,S,-20.50,1636453036000,S,-20.50,1636453036000,S,-20.50,1636453036000,S,-20.50,1636453036000,S,-20.50,1636453036000,S,-25.50,1636456738000,S,-25.50,1636456738000,S,-25.50,1636456738000,S,-25.50,1636456738000,S,-25.50,1636456738000,S,-25.50,1636456738000,S,-25.50,1636456738000,S,-25.50,1636456738000,S,-25.50,1636456738000,S,-25.50,1636456738000,S,-25.50,1636456738000,S,-25.50,1636456738000,S,-30.50,1636456841000,S,-30.50,1636456841000,S,-30.50,1636456841000,S,-30.50,1636456841000,S,-30.50,1636456841000,S,-30.50,1636456841000,S,-30.50,1636456841000,S,-30.50,1636456841000,S,-30.50,1636456841000,S,-30.50,1636456841000,S,-30.50,1636456841000,S,-30.50,1636456841000,S,-25.50,1636456738000,S,-25.50,1636456738000,S,-25.50,1636456738000,S,-25.50,1636456738000,S,-13.50,1636452766000
