date,quarter,kind,dir,entry,dist_lvl,level,stop,target,outcome,pnl,R,risk,mfe,mae
2025-01-16,2025Q1,N2,-1,21351.0,29.8,21321.22,21364.25,21331.12,stop,-14.75,-1.113,13.25,15.75,13.5
2025-01-16,2025Q1,N4,1,21369.25,25.7,21394.93,21332.25,21424.75,target,55.5,1.5,37.0,55.5,3.5
2025-01-16,2025Q1,N4,1,21377.25,17.7,21394.93,21368.0,21391.12,stop,-10.75,-1.162,9.25,10.75,9.75
2025-01-16,2025Q1,N4,-1,21415.75,20.8,21394.93,21422.25,21406.0,stop,-8.0,-1.231,6.5,0.5,6.75
2025-01-16,2025Q1,N4,-1,21424.75,29.8,21394.93,21431.25,21415.0,stop,-8.0,-1.231,6.5,7.25,6.5
2025-01-17,2025Q1,N4,1,21526.25,16.5,21542.72,21510.0,21550.62,stop,-17.75,-1.092,16.25,7.5,16.75
2025-01-17,2025Q1,N2,1,21547.75,1.3,21549.03,21519.5,21590.12,stop,-29.75,-1.053,28.25,21.5,33.75
2025-01-21,2025Q1,N2,-1,21730.75,43.5,21687.28,21748.25,21704.5,stop,-19.0,-1.086,17.5,1.25,17.75
2025-01-22,2025Q1,N0,-1,22014.25,10.1,22004.16,22041.0,21974.12,stop,-28.25,-1.056,26.75,15.75,27.5
2025-01-22,2025Q1,N1,-1,22014.25,98.1,21916.18,22041.0,21974.12,stop,-28.25,-1.056,26.75,15.75,27.5
2025-01-22,2025Q1,N3,-1,22014.25,19.5,21994.74,22041.0,21974.12,stop,-28.25,-1.056,26.75,15.75,27.5
2025-01-22,2025Q1,N4,-1,22014.25,53.7,21960.52,22041.0,21974.12,stop,-28.25,-1.056,26.75,15.75,27.5
2025-01-23,2025Q1,N0,-1,21884.5,12.4,21872.07,21922.0,21828.25,stop,-39.0,-1.04,37.5,16.25,39.0
2025-01-23,2025Q1,N2,-1,21884.5,3.6,21880.87,21922.0,21828.25,stop,-39.0,-1.04,37.5,16.25,39.0
2025-01-23,2025Q1,N1,-1,21930.5,20.0,21910.5,21937.5,21920.0,stop,-8.5,-1.214,7.0,2.0,7.0
2025-01-24,2025Q1,N1,1,21916.75,17.7,21934.41,21908.5,21929.12,stop,-9.75,-1.182,8.25,3.75,8.75
2025-01-24,2025Q1,N2,1,21923.0,19.9,21942.9,21918.5,21929.75,stop,-6.0,-1.333,4.5,1.0,4.75
2025-01-24,2025Q1,N0,1,21945.0,32.0,21976.96,21905.25,22004.62,stop,-41.25,-1.038,39.75,2.75,39.75
2025-01-24,2025Q1,N1,1,21945.0,-10.6,21934.41,21905.25,22004.62,stop,-41.25,-1.038,39.75,2.75,39.75
2025-01-24,2025Q1,N2,1,21945.0,-2.1,21942.9,21905.25,22004.62,stop,-41.25,-1.038,39.75,2.75,39.75
2025-01-24,2025Q1,N4,1,21945.0,56.8,22001.85,21905.25,22004.62,stop,-41.25,-1.038,39.75,2.75,39.75
2025-01-24,2025Q1,N3,1,21995.5,24.5,22019.98,21991.25,22001.88,stop,-5.75,-1.353,4.25,4.25,4.25
2025-01-24,2025Q1,N3,1,22019.0,1.0,22019.98,21995.75,22053.88,target,34.88,1.5,23.25,42.75,0.5
2025-01-27,2025Q1,N2,-1,21181.25,-8.6,21189.86,21221.0,21121.62,stop,-41.25,-1.038,39.75,35.0,41.5
2025-01-27,2025Q1,N2,1,21187.0,2.9,21189.86,21158.25,21230.12,target,43.12,1.5,28.75,46.5,12.25
2025-01-27,2025Q1,N2,-1,21207.25,17.4,21189.86,21214.0,21197.12,stop,-8.25,-1.222,6.75,10.0,8.5
2025-01-27,2025Q1,N2,-1,21214.75,24.9,21189.86,21222.0,21203.88,target,10.88,1.5,7.25,11.75,4.0
2025-01-27,2025Q1,N1,-1,21350.25,25.9,21324.32,21358.75,21337.5,stop,-10.0,-1.176,8.5,1.0,12.5
2025-01-28,2025Q1,N3,1,21545.75,1.9,21547.66,21509.5,21600.12,target,54.38,1.5,36.25,54.5,1.25
2025-01-28,2025Q1,N3,-1,21562.75,15.1,21547.66,21572.25,21548.5,stop,-11.0,-1.158,9.5,6.0,9.75
2025-01-28,2025Q1,N3,-1,21590.25,42.6,21547.66,21630.0,21530.62,eod,-15.0,-0.377,39.75,2.25,32.25
2025-01-29,2025Q1,N0,1,21407.75,26.8,21434.58,21403.0,21414.88,stop,-6.25,-1.316,4.75,3.25,4.75
2025-01-29,2025Q1,N0,-1,21448.25,13.7,21434.58,21481.0,21399.12,target,49.12,1.5,32.75,52.5,9.0
2025-01-29,2025Q1,N3,1,21468.75,19.0,21487.78,21446.0,21502.88,stop,-24.25,-1.066,22.75,25.75,49.75
2025-01-29,2025Q1,N3,1,21474.0,13.8,21487.78,21462.75,21490.88,target,16.88,1.5,11.25,18.25,0.5
2025-01-29,2025Q1,N3,-1,21538.75,51.0,21487.78,21545.5,21528.62,target,10.12,1.5,6.75,15.0,0.75
2025-01-29,2025Q1,N1,-1,21554.5,15.7,21538.83,21564.0,21540.25,stop,-11.0,-1.158,9.5,1.5,10.0
