Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
3117,Exit long,2023-01-24 06:00,1=14649.92|2=14762.71|3=14566.02|4=14565.24|5=14440.65|S=1|T=20230124T1100,15062.75,1,301575,-320,-0.11,1025,0.34,-1290,-0.43,-57535,-0.01,1
3117,Entry long,2023-01-24 02:00,1=14575.42|2=14741.14|3=14550.19|4=14562.91|5=14445.97|S=1|T=20230124T0700,15078.75,1,301575,-320,-0.11,1025,0.34,-1290,-0.43,-57535,-0.01,1
3118,Exit short,2023-01-24 10:00,1=14685.22|2=14777.78|3=14693.34|4=14567.39|5=14444.57|S=1|T=20230124T1500,15100.75,1,301255,-760,-0.25,920,0.31,-1170,-0.39,-58295,-0.01,1
3118,Entry short,2023-01-24 06:00,1=14649.92|2=14762.71|3=14566.02|4=14565.24|5=14440.65|S=1|T=20230124T1100,15062.75,1,301255,-760,-0.25,920,0.31,-1170,-0.39,-58295,-0.01,1
3119,Exit long,2023-01-24 14:00,1=14727.79|2=14800.32|3=14714.33|4=14572.92|5=14443.74|S=1|T=20230124T1900,15148.75,1,302015,960,0.32,1765,0.58,-1255,-0.42,-57335,-0.01,1
3119,Entry long,2023-01-24 10:00,1=14685.22|2=14777.78|3=14693.34|4=14567.39|5=14444.57|S=1|T=20230124T1500,15100.75,1,302015,960,0.32,1765,0.58,-1255,-0.42,-57335,-0.01,1
3120,Exit short,2023-01-24 18:00,1=14770.59|2=14837.31|3=14743.57|4=14586.41|5=14456.87|S=1|T=20230124T2300,14996.75,1,302975,3040,1.00,3440,1.14,-125,-0.04,-54295,-0.01,1
3120,Entry short,2023-01-24 14:00,1=14727.79|2=14800.32|3=14714.33|4=14572.92|5=14443.74|S=1|T=20230124T1900,15148.75,1,302975,3040,1.00,3440,1.14,-125,-0.04,-54295,-0.01,1
3121,Exit long,2023-01-24 22:00,1=14763.16|2=14840.7|3=14746.06|4=14579.05|5=14449.04|S=1|T=20230125T0300,15011.5,1,299935,295,0.10,410,0.14,-150,-0.05,-54000,-0.01,1
3121,Entry long,2023-01-24 18:00,1=14770.59|2=14837.31|3=14743.57|4=14586.41|5=14456.87|S=1|T=20230124T2300,14996.75,1,299935,295,0.10,410,0.14,-150,-0.05,-54000,-0.01,1
3122,Exit short,2023-01-25 02:00,1=14792.74|2=14889.93|3=14781.61|4=14598.85|5=14468.01|S=1|T=20230125T0700,14945.75,1,300230,1315,0.44,1605,0.53,-500,-0.17,-52685,-0.01,1
3122,Entry short,2023-01-24 22:00,1=14763.16|2=14840.7|3=14746.06|4=14579.05|5=14449.04|S=1|T=20230125T0300,15011.5,1,300230,1315,0.44,1605,0.53,-500,-0.17,-52685,-0.01,1
3123,Exit long,2023-01-25 06:00,1=14958.89|2=14995.09|3=14846.48|4=14640.46|5=14506.29|S=0|T=20230125T1100,14802.75,1,298915,-2860,-0.96,230,0.08,-2905,-0.97,-55545,-0.01,1
3123,Entry long,2023-01-25 02:00,1=14792.74|2=14889.93|3=14781.61|4=14598.85|5=14468.01|S=1|T=20230125T0700,14945.75,1,298915,-2860,-0.96,230,0.08,-2905,-0.97,-55545,-0.01,1
3124,Exit short,2023-01-25 10:00,1=14875|2=14930.75|3=14793.84|4=14581.4|5=14450.05|S=1|T=20230125T1500,14996.25,1,296055,-3870,-1.31,395,0.13,-4240,-1.43,-59415,-0.01,1
3124,Entry short,2023-01-25 06:00,1=14958.89|2=14995.09|3=14846.48|4=14640.46|5=14506.29|S=0|T=20230125T1100,14802.75,1,296055,-3870,-1.31,395,0.13,-4240,-1.43,-59415,-0.01,1
3125,Exit long,2023-01-25 14:00,1=14859.95|2=14925.42|3=14798.59|4=14582.22|5=14451.75|S=1|T=20230125T1900,15052,1,299925,1115,0.37,1985,0.66,-220,-0.07,-58300,-0.01,1
3125,Entry long,2023-01-25 10:00,1=14875|2=14930.75|3=14793.84|4=14581.4|5=14450.05|S=1|T=20230125T1500,14996.25,1,299925,1115,0.37,1985,0.66,-220,-0.07,-58300,-0.01,1
3126,Exit short,2023-01-25 18:00,1=14833.17|2=14864.21|3=14796.28|4=14576.52|5=14456.24|S=1|T=20230125T2300,15086.5,1,301040,-690,-0.23,125,0.04,-985,-0.33,-58990,-0.01,1
3126,Entry short,2023-01-25 14:00,1=14859.95|2=14925.42|3=14798.59|4=14582.22|5=14451.75|S=1|T=20230125T1900,15052,1,301040,-690,-0.23,125,0.04,-985,-0.33,-58990,-0.01,1
3127,Exit long,2023-01-25 22:00,1=14833.63|2=14905.55|3=14825.48|4=14596.99|5=14475.73|S=1|T=20230126T0300,15118.75,1,301730,645,0.21,975,0.32,-115,-0.04,-58345,-0.01,1
3127,Entry long,2023-01-25 18:00,1=14833.17|2=14864.21|3=14796.28|4=14576.52|5=14456.24|S=1|T=20230125T2300,15086.5,1,301730,645,0.21,975,0.32,-115,-0.04,-58345,-0.01,1
3128,Exit short,2023-01-26 02:00,1=15077.93|2=14935.27|3=14851.33|4=14609.19|5=14488.37|S=1|T=20230126T0700,15120.5,1,302375,-35,-0.01,495,0.16,-455,-0.15,-58380,-0.01,1
3128,Entry short,2023-01-25 22:00,1=14833.63|2=14905.55|3=14825.48|4=14596.99|5=14475.73|S=1|T=20230126T0300,15118.75,1,302375,-35,-0.01,495,0.16,-455,-0.15,-58380,-0.01,1
3129,Exit long,2023-01-26 06:00,1=15097.98|2=14895.27|3=14856.28|4=14604.48|5=14484.32|S=1|T=20230126T1100,15153.75,1,302410,665,0.22,2660,0.88,-240,-0.08,-57715,-0.01,1
3129,Entry long,2023-01-26 02:00,1=15077.93|2=14935.27|3=14851.33|4=14609.19|5=14488.37|S=1|T=20230126T0700,15120.5,1,302410,665,0.22,2660,0.88,-240,-0.08,-57715,-0.01,1
3130,Exit short,2023-01-26 10:00,1=15103.63|2=14886.24|3=14857.11|4=14599.2|5=14479.83|S=1|T=20230126T1500,15206,1,303075,-1045,-0.34,1420,0.47,-1465,-0.48,-58760,-0.01,1
3130,Entry short,2023-01-26 06:00,1=15097.98|2=14895.27|3=14856.28|4=14604.48|5=14484.32|S=1|T=20230126T1100,15153.75,1,303075,-1045,-0.34,1420,0.47,-1465,-0.48,-58760,-0.01,1
3131,Exit long,2023-01-26 14:00,1=15142.28|2=14911.75|3=14882.27|4=14614.05|5=14495.27|S=1|T=20230126T1900,15239,1,304120,660,0.22,1710,0.56,-290,-0.10,-58100,-0.01,1
3131,Entry long,2023-01-26 10:00,1=15103.63|2=14886.24|3=14857.11|4=14599.2|5=14479.83|S=1|T=20230126T1500,15206,1,304120,660,0.22,1710,0.56,-290,-0.10,-58100,-0.01,1
3132,Exit short,2023-01-26 18:00,1=15221.83|2=14953.81|3=14919.23|4=14636.36|5=14516.36|S=1|T=20230126T2300,15222.5,1,304780,330,0.11,530,0.17,0,0.00,-57770,-0.01,1
3132,Entry short,2023-01-26 14:00,1=15142.28|2=14911.75|3=14882.27|4=14614.05|5=14495.27|S=1|T=20230126T1900,15239,1,304780,330,0.11,530,0.17,0,0.00,-57770,-0.01,1
3133,Exit long,2023-01-26 22:00,1=15268.42|2=14975.67|3=14940.02|4=14640.15|5=14519.01|S=1|T=20230127T0300,15208.5,1,304450,-280,-0.09,75,0.02,-560,-0.18,-58050,-0.01,1
3133,Entry long,2023-01-26 18:00,1=15221.83|2=14953.81|3=14919.23|4=14636.36|5=14516.36|S=1|T=20230126T2300,15222.5,1,304450,-280,-0.09,75,0.02,-560,-0.18,-58050,-0.01,1
3134,Exit short,2023-01-27 02:00,1=15280.96|2=14970.04|3=14947.83|4=14632.17|5=14515.24|S=1|T=20230127T0700,15226.75,1,304170,-365,-0.12,220,0.07,-455,-0.15,-58415,-0.01,1
3134,Entry short,2023-01-26 22:00,1=15268.42|2=14975.67|3=14940.02|4=14640.15|5=14519.01|S=1|T=20230127T0300,15208.5,1,304170,-365,-0.12,220,0.07,-455,-0.15,-58415,-0.01,1
3135,Exit long,2023-01-27 06:00,1=15170.68|2=14897.16|3=14902.5|4=14586.18|5=14473.94|S=1|T=20230127T1100,15301.5,1,304535,1495,0.49,1975,0.65,-510,-0.17,-56920,-0.01,1
3135,Entry long,2023-01-27 02:00,1=15280.96|2=14970.04|3=14947.83|4=14632.17|5=14515.24|S=1|T=20230127T0700,15226.75,1,304535,1495,0.49,1975,0.65,-510,-0.17,-56920,-0.01,1
3136,Exit short,2023-01-27 10:00,1=15097.62|2=14853.77|3=14896.29|4=14578.46|5=14470.57|S=1|T=20230127T1500,15434.25,1,306030,-2655,-0.87,615,0.20,-2840,-0.93,-59575,-0.01,1
3136,Entry short,2023-01-27 06:00,1=15170.68|2=14897.16|3=14902.5|4=14586.18|5=14473.94|S=1|T=20230127T1100,15301.5,1,306030,-2655,-0.87,615,0.20,-2840,-0.93,-59575,-0.01,1
3137,Exit long,2023-01-27 14:00,1=15257.64|2=14978.49|3=15009.65|4=14657.64|5=14549.28|S=1|T=20230127T1900,15399.5,1,308685,-695,-0.23,1055,0.34,-870,-0.28,-60270,-0.01,1
3137,Entry long,2023-01-27 10:00,1=15097.62|2=14853.77|3=14896.29|4=14578.46|5=14470.57|S=1|T=20230127T1500,15434.25,1,308685,-695,-0.23,1055,0.34,-870,-0.28,-60270,-0.01,1
3138,Exit short,2023-01-29 18:00,1=15316.98|2=15037.63|3=15022.62|4=14656.13|5=14548.41|S=1|T=20230129T2300,15362,1,307990,750,0.24,990,0.32,-620,-0.20,-59520,-0.01,1
3138,Entry short,2023-01-27 14:00,1=15257.64|2=14978.49|3=15009.65|4=14657.64|5=14549.28|S=1|T=20230127T1900,15399.5,1,307990,750,0.24,990,0.32,-620,-0.20,-59520,-0.01,1
3139,Exit long,2023-01-29 22:00,1=15351.52|2=15061.72|3=15031.28|4=14651.47|5=14545.87|S=1|T=20230130T0300,15343.5,1,307240,-370,-0.12,180,0.06,-605,-0.20,-59890,-0.01,1
3139,Entry long,2023-01-29 18:00,1=15316.98|2=15037.63|3=15022.62|4=14656.13|5=14548.41|S=1|T=20230129T2300,15362,1,307240,-370,-0.12,180,0.06,-605,-0.20,-59890,-0.01,1
3140,Exit short,2023-01-30 02:00,1=15161.19|2=15096.1|3=15050.94|4=14660.8|5=14553.08|S=1|T=20230130T0700,15256.75,1,306870,1735,0.57,2190,0.71,-80,-0.03,-58155,-0.01,1
3140,Entry short,2023-01-29 22:00,1=15351.52|2=15061.72|3=15031.28|4=14651.47|5=14545.87|S=1|T=20230130T0300,15343.5,1,306870,1735,0.57,2190,0.71,-80,-0.03,-58155,-0.01,1
3141,Exit long,2023-01-30 06:00,1=15177.13|2=15099.39|3=15055.3|4=14659.41|5=14550.91|S=1|T=20230130T1100,15298.25,1,305135,830,0.27,1065,0.35,-785,-0.26,-57325,-0.01,1
3141,Entry long,2023-01-30 02:00,1=15161.19|2=15096.1|3=15050.94|4=14660.8|5=14553.08|S=1|T=20230130T0700,15256.75,1,305135,830,0.27,1065,0.35,-785,-0.26,-57325,-0.01,1
3142,Exit short,2023-01-30 10:00,1=15214.31|2=15120.84|3=15081.06|4=14672.47|5=14564.85|S=1|T=20230130T1500,15199.75,1,305965,1970,0.64,2745,0.90,-470,-0.15,-55355,-0.01,1
3142,Entry short,2023-01-30 06:00,1=15177.13|2=15099.39|3=15055.3|4=14659.41|5=14550.91|S=1|T=20230130T1100,15298.25,1,305965,1970,0.64,2745,0.90,-470,-0.15,-55355,-0.01,1
3143,Exit long,2023-01-30 14:00,1=15278.78|2=15155.45|3=15115.67|4=14694.1|5=14584.55|S=1|T=20230130T1900,15167.25,1,303995,-650,-0.21,250,0.08,-1225,-0.40,-56005,-0.01,1
3143,Entry long,2023-01-30 10:00,1=15214.31|2=15120.84|3=15081.06|4=14672.47|5=14564.85|S=1|T=20230130T1500,15199.75,1,303995,-650,-0.21,250,0.08,-1225,-0.40,-56005,-0.01,1
3144,Exit short,2023-01-30 18:00,1=15271|2=15168.76|3=15110.99|4=14678.95|5=14571.03|S=1|T=20230130T2300,15159.25,1,303345,160,0.05,230,0.08,-315,-0.10,-55845,-0.01,1
3144,Entry short,2023-01-30 14:00,1=15278.78|2=15155.45|3=15115.67|4=14694.1|5=14584.55|S=1|T=20230130T1900,15167.25,1,303345,160,0.05,230,0.08,-315,-0.10,-55845,-0.01,1
3145,Exit long,2023-01-30 22:00,1=15266.27|2=15185.42|3=15127.5|4=14686.59|5=14579.76|S=0|T=20230131T0300,15120.25,1,303185,-780,-0.26,60,0.02,-1180,-0.39,-56625,-0.01,1
3145,Entry long,2023-01-30 18:00,1=15271|2=15168.76|3=15110.99|4=14678.95|5=14571.03|S=1|T=20230130T2300,15159.25,1,303185,-780,-0.26,60,0.02,-1180,-0.39,-56625,-0.01,1
3146,Exit short,2023-01-31 02:00,1=15238.3|2=15221.17|3=15161.88|4=14696.27|5=14591.7|S=0|T=20230131T0700,15064.75,1,302405,1110,0.37,1155,0.38,-810,-0.27,-55515,-0.01,1
3146,Entry short,2023-01-30 22:00,1=15266.27|2=15185.42|3=15127.5|4=14686.59|5=14579.76|S=0|T=20230131T0300,15120.25,1,302405,1110,0.37,1155,0.38,-810,-0.27,-55515,-0.01,1
3147,Exit long,2023-01-31 06:00,1=15213.43|2=15205.2|3=15151.94|4=14679.15|5=14575.67|S=1|T=20230131T1100,15173.5,1,301295,2175,0.72,3380,1.12,-305,-0.10,-53340,-0.01,1
3147,Entry long,2023-01-31 02:00,1=15238.3|2=15221.17|3=15161.88|4=14696.27|5=14591.7|S=0|T=20230131T0700,15064.75,1,301295,2175,0.72,3380,1.12,-305,-0.10,-53340,-0.01,1
3148,Exit short,2023-01-31 10:00,1=14675.1|2=14793.3|3=14909.89|4=14483.17|5=14395.07|S=1|T=20230131T1500,15273.75,1,303470,-2005,-0.66,360,0.12,-2125,-0.70,-55345,-0.01,1
3148,Entry short,2023-01-31 06:00,1=15213.43|2=15205.2|3=15151.94|4=14679.15|5=14575.67|S=1|T=20230131T1100,15173.5,1,303470,-2005,-0.66,360,0.12,-2125,-0.70,-55345,-0.01,1
3149,Exit long,2023-01-31 14:00,1=14801.76|2=15059.26|3=15060.41|4=14634.5|5=14546.9|S=1|T=20230131T1900,15297.75,1,305475,480,0.16,1215,0.40,-460,-0.15,-54865,-0.01,1
3149,Entry long,2023-01-31 10:00,1=14675.1|2=14793.3|3=14909.89|4=14483.17|5=14395.07|S=1|T=20230131T1500,15273.75,1,305475,480,0.16,1215,0.40,-460,-0.15,-54865,-0.01,1
3150,Exit short,2023-01-31 18:00,1=14881.88|2=15128.47|3=15108.5|4=14678.64|5=14583.95|S=1|T=20230131T2300,15266.25,1,305955,630,0.21,690,0.23,-70,-0.02,-54235,-0.01,1
3150,Entry short,2023-01-31 14:00,1=14801.76|2=15059.26|3=15060.41|4=14634.5|5=14546.9|S=1|T=20230131T1900,15297.75,1,305955,630,0.21,690,0.23,-70,-0.02,-54235,-0.01,1
3151,Exit long,2023-01-31 22:00,1=14768.72|2=15048.58|3=15048.3|4=14626.47|5=14534.99|S=1|T=20230201T0300,15291.5,1,305325,505,0.17,625,0.20,-15,0.00,-53730,-0.01,1
3151,Entry long,2023-01-31 18:00,1=14881.88|2=15128.47|3=15108.5|4=14678.64|5=14583.95|S=1|T=20230131T2300,15266.25,1,305325,505,0.17,625,0.20,-15,0.00,-53730,-0.01,1
3152,Exit short,2023-02-01 02:00,1=14857.76|2=15124.46|3=15110.13|4=14678.92|5=14588.06|S=1|T=20230201T0700,15289.25,1,305830,45,0.01,180,0.06,-700,-0.23,-53685,-0.01,1
3152,Entry short,2023-01-31 22:00,1=14768.72|2=15048.58|3=15048.3|4=14626.47|5=14534.99|S=1|T=20230201T0300,15291.5,1,305830,45,0.01,180,0.06,-700,-0.23,-53685,-0.01,1
3153,Exit long,2023-02-01 06:00,1=14889.37|2=15149.79|3=15120.2|4=14680.72|5=14590.52|S=1|T=20230201T1100,15328,1,305785,775,0.25,1160,0.38,-190,-0.06,-52910,-0.01,1
3153,Entry long,2023-02-01 02:00,1=14857.76|2=15124.46|3=15110.13|4=14678.92|5=14588.06|S=1|T=20230201T0700,15289.25,1,305785,775,0.25,1160,0.38,-190,-0.06,-52910,-0.01,1
3154,Exit short,2023-02-01 10:00,1=14941.95|2=15178.34|3=15135.99|4=14690.97|5=14599.97|S=1|T=20230201T1500,15317.75,1,306560,205,0.07,1455,0.47,-240,-0.08,-52705,-0.01,1
3154,Entry short,2023-02-01 06:00,1=14889.37|2=15149.79|3=15120.2|4=14680.72|5=14590.52|S=1|T=20230201T1100,15328,1,306560,205,0.07,1455,0.47,-240,-0.08,-52705,-0.01,1
3155,Exit long,2023-02-01 14:00,1=14947.57|2=15179.48|3=15137.18|4=14685.98|5=14595.69|S=1|T=20230201T1900,15683.75,1,306355,7320,2.39,7705,2.52,-1680,-0.55,-45385,0.00,1
3155,Entry long,2023-02-01 10:00,1=14941.95|2=15178.34|3=15135.99|4=14690.97|5=14599.97|S=1|T=20230201T1500,15317.75,1,306355,7320,2.39,7705,2.52,-1680,-0.55,-45385,0.00,1
3156,Exit short,2023-02-01 18:00,1=15060.97|2=15252.05|3=15189.99|4=14720.95|5=14628.59|S=1|T=20230201T2300,15688.25,1,313675,-90,-0.03,70,0.02,-1090,-0.35,-45475,0.00,1
3156,Entry short,2023-02-01 14:00,1=14947.57|2=15179.48|3=15137.18|4=14685.98|5=14595.69|S=1|T=20230201T1900,15683.75,1,313675,-90,-0.03,70,0.02,-1090,-0.35,-45475,0.00,1
3157,Exit long,2023-02-01 22:00,1=15171.24|2=15288.97|3=15204.79|4=14744.02|5=14633.65|S=1|T=20230202T0300,15714.5,1,313765,525,0.17,705,0.22,-90,-0.03,-44950,0.00,1
3157,Entry long,2023-02-01 18:00,1=15060.97|2=15252.05|3=15189.99|4=14720.95|5=14628.59|S=1|T=20230201T2300,15688.25,1,313765,525,0.17,705,0.22,-90,-0.03,-44950,0.00,1
3158,Exit short,2023-02-02 02:00,1=15229.46|2=15334.86|3=15227.58|4=14753.61|5=14645.98|S=1|T=20230202T0700,15751.75,1,314290,-745,-0.24,560,0.18,-1410,-0.45,-45695,0.00,1
3158,Entry short,2023-02-01 22:00,1=15171.24|2=15288.97|3=15204.79|4=14744.02|5=14633.65|S=1|T=20230202T0300,15714.5,1,314290,-745,-0.24,560,0.18,-1410,-0.45,-45695,0.00,1
3159,Exit long,2023-02-02 06:00,1=15199.96|2=15316.63|3=15208.47|4=14731.57|5=14626.35|S=1|T=20230202T1100,15851.5,1,315035,1995,0.63,3500,1.11,-410,-0.13,-43700,0.00,1
3159,Entry long,2023-02-02 02:00,1=15229.46|2=15334.86|3=15227.58|4=14753.61|5=14645.98|S=1|T=20230202T0700,15751.75,1,315035,1995,0.63,3500,1.11,-410,-0.13,-43700,0.00,1
3160,Exit short,2023-02-02 10:00,1=15057.46|2=15225.06|3=15153.33|4=14686.81|5=14586.36|S=1|T=20230202T1500,16105.5,1,317030,-5080,-1.60,515,0.16,-5095,-1.61,-48780,0.00,1
3160,Entry short,2023-02-02 06:00,1=15199.96|2=15316.63|3=15208.47|4=14731.57|5=14626.35|S=1|T=20230202T1100,15851.5,1,317030,-5080,-1.60,515,0.16,-5095,-1.61,-48780,0.00,1
3161,Exit long,2023-02-02 14:00,1=15279.96|2=15255.5|3=15284.38|4=14794.03|5=14692.8|S=1|T=20230202T1900,15848.75,1,322110,-5135,-1.59,455,0.14,-6175,-1.92,-53915,-0.01,1
3161,Entry long,2023-02-02 10:00,1=15057.46|2=15225.06|3=15153.33|4=14686.81|5=14586.36|S=1|T=20230202T1500,16105.5,1,322110,-5135,-1.59,455,0.14,-6175,-1.92,-53915,-0.01,1
3162,Exit short,2023-02-02 18:00,1=15361.69|2=15301.88|3=15302.47|4=14787.5|5=14688.75|S=1|T=20230202T2300,15815.75,1,316975,660,0.21,1030,0.32,-1795,-0.57,-53255,-0.01,1
3162,Entry short,2023-02-02 14:00,1=15279.96|2=15255.5|3=15284.38|4=14794.03|5=14692.8|S=1|T=20230202T1900,15848.75,1,316975,660,0.21,1030,0.32,-1795,-0.57,-53255,-0.01,1
3163,Exit long,2023-02-02 22:00,1=15403.98|2=15329.15|3=15317|4=14782.68|5=14685.63|S=1|T=20230203T0300,15832.5,1,316315,335,0.11,790,0.25,-30,-0.01,-52920,-0.01,1
3163,Entry long,2023-02-02 18:00,1=15361.69|2=15301.88|3=15302.47|4=14787.5|5=14688.75|S=1|T=20230202T2300,15815.75,1,316315,335,0.11,790,0.25,-30,-0.01,-52920,-0.01,1
3164,Exit short,2023-02-03 02:00,1=15465.23|2=15378.6|3=15347.77|4=14795.59|5=14701.77|S=1|T=20230203T0700,15831.75,1,316650,15,0.00,1450,0.46,-305,-0.10,-52905,-0.01,1
3164,Entry short,2023-02-02 22:00,1=15403.98|2=15329.15|3=15317|4=14782.68|5=14685.63|S=1|T=20230203T0300,15832.5,1,316650,15,0.00,1450,0.46,-305,-0.10,-52905,-0.01,1
3165,Exit long,2023-02-03 06:00,1=15458.49|2=15369.12|3=15337.88|4=14776.48|5=14684.37|S=1|T=20230203T1100,15899.75,1,316635,1360,0.43,2155,0.68,-2040,-0.64,-51545,-0.01,1
3165,Entry long,2023-02-03 02:00,1=15465.23|2=15378.6|3=15347.77|4=14795.59|5=14701.77|S=1|T=20230203T0700,15831.75,1,316635,1360,0.43,2155,0.68,-2040,-0.64,-51545,-0.01,1
3166,Exit short,2023-02-03 10:00,1=15584.49|2=15440.57|3=15396.61|4=14815.3|5=14722.8|S=1|T=20230203T1500,15853.25,1,317995,930,0.29,2080,0.65,-3135,-0.99,-50615,-0.01,1
3166,Entry short,2023-02-03 06:00,1=15458.49|2=15369.12|3=15337.88|4=14776.48|5=14684.37|S=1|T=20230203T1100,15899.75,1,317995,930,0.29,2080,0.65,-3135,-0.99,-50615,-0.01,1
3167,Exit long,2023-02-03 14:00,1=15654.68|2=15439.91|3=15413.96|4=14816.81|5=14727.58|S=1|T=20230203T1900,15795,1,317065,-1165,-0.37,130,0.04,-1925,-0.61,-51780,-0.01,1
3167,Entry long,2023-02-03 10:00,1=15584.49|2=15440.57|3=15396.61|4=14815.3|5=14722.8|S=1|T=20230203T1500,15853.25,1,317065,-1165,-0.37,130,0.04,-1925,-0.61,-51780,-0.01,1
3168,Exit short,2023-02-05 18:00,1=15707.63|2=15483.69|3=15431.18|4=14821.73|5=14733.94|S=1|T=20230205T2300,15753.5,1,315900,830,0.26,1330,0.42,0,0.00,-50950,-0.01,1
3168,Entry short,2023-02-03 14:00,1=15654.68|2=15439.91|3=15413.96|4=14816.81|5=14727.58|S=1|T=20230203T1900,15795,1,315900,830,0.26,1330,0.42,0,0.00,-50950,-0.01,1
3169,Exit long,2023-02-05 22:00,1=15724.11|2=15535.07|3=15459.36|4=14832.2|5=14750.06|S=1|T=20230206T0300,15727,1,315070,-530,-0.17,145,0.05,-660,-0.21,-51480,-0.01,1
3169,Entry long,2023-02-05 18:00,1=15707.63|2=15483.69|3=15431.18|4=14821.73|5=14733.94|S=1|T=20230205T2300,15753.5,1,315070,-530,-0.17,145,0.05,-660,-0.21,-51480,-0.01,1
3170,Exit short,2023-02-06 02:00,1=15751.66|2=15597.4|3=15493.93|4=14849.63|5=14769.5|S=1|T=20230206T0700,15670.75,1,314540,1125,0.36,1645,0.52,-555,-0.18,-50355,-0.01,1
3170,Entry short,2023-02-05 22:00,1=15724.11|2=15535.07|3=15459.36|4=14832.2|5=14750.06|S=1|T=20230206T0300,15727,1,314540,1125,0.36,1645,0.52,-555,-0.18,-50355,-0.01,1
3171,Exit long,2023-02-06 06:00,1=15782.41|2=15603.59|3=15483.54|4=14835.39|5=14759.37|S=1|T=20230206T1100,15727.75,1,313415,1140,0.36,1535,0.49,-700,-0.22,-49215,0.00,1
3171,Entry long,2023-02-06 02:00,1=15751.66|2=15597.4|3=15493.93|4=14849.63|5=14769.5|S=1|T=20230206T0700,15670.75,1,313415,1140,0.36,1535,0.49,-700,-0.22,-49215,0.00,1
3172,Exit short,2023-02-06 10:00,1=15936.56|2=15710.72|3=15555.81|4=14881.7|5=14811.12|S=1|T=20230206T1500,15708,1,314555,395,0.13,1870,0.59,-1185,-0.38,-48820,0.00,1
3172,Entry short,2023-02-06 06:00,1=15782.41|2=15603.59|3=15483.54|4=14835.39|5=14759.37|S=1|T=20230206T1100,15727.75,1,314555,395,0.13,1870,0.59,-1185,-0.38,-48820,0.00,1
3173,Exit long,2023-02-06 14:00,1=15970.61|2=15726.19|3=15564.62|4=14868.28|5=14798.79|S=1|T=20230206T1900,15691.5,1,314160,-330,-0.11,880,0.28,-1235,-0.39,-49150,0.00,1
3173,Entry long,2023-02-06 10:00,1=15936.56|2=15710.72|3=15555.81|4=14881.7|5=14811.12|S=1|T=20230206T1500,15708,1,314160,-330,-0.11,880,0.28,-1235,-0.39,-49150,0.00,1
3174,Exit short,2023-02-06 18:00,1=15990.26|2=15737.36|3=15566.98|4=14860.45|5=14796.33|S=1|T=20230206T2300,15736.25,1,313830,-895,-0.29,60,0.02,-1070,-0.34,-50045,-0.01,1
3174,Entry short,2023-02-06 14:00,1=15970.61|2=15726.19|3=15564.62|4=14868.28|5=14798.79|S=1|T=20230206T1900,15691.5,1,313830,-895,-0.29,60,0.02,-1070,-0.34,-50045,-0.01,1
3175,Exit long,2023-02-06 22:00,1=16025.5|2=15774.07|3=15587.49|4=14868.74|5=14808.55|S=1|T=20230207T0300,15714.5,1,314725,-435,-0.14,15,0.00,-575,-0.18,-50480,-0.01,1
3175,Entry long,2023-02-06 18:00,1=15990.26|2=15737.36|3=15566.98|4=14860.45|5=14796.33|S=1|T=20230206T2300,15736.25,1,314725,-435,-0.14,15,0.00,-575,-0.18,-50480,-0.01,1
3176,Exit short,2023-02-07 02:00,1=16083.83|2=15814.32|3=15615.18|4=14884.77|5=14829.2|S=1|T=20230207T0700,15710,1,314290,90,0.03,1210,0.38,-750,-0.24,-50390,-0.01,1
3176,Entry short,2023-02-06 22:00,1=16025.5|2=15774.07|3=15587.49|4=14868.74|5=14808.55|S=1|T=20230207T0300,15714.5,1,314290,90,0.03,1210,0.38,-750,-0.24,-50390,-0.01,1
3177,Exit long,2023-02-07 06:00,1=16127.97|2=15841.32|3=15626.72|4=14886.59|5=14830.13|S=1|T=20230207T1100,15676.25,1,314200,-675,-0.21,690,0.22,-855,-0.27,-51065,-0.01,1
3177,Entry long,2023-02-07 02:00,1=16083.83|2=15814.32|3=15615.18|4=14884.77|5=14829.2|S=1|T=20230207T0700,15710,1,314200,-675,-0.21,690,0.22,-855,-0.27,-51065,-0.01,1
3178,Exit short,2023-02-07 10:00,1=16131.67|2=15876.4|3=15632.29|4=14882.36|5=14830.11|S=1|T=20230207T1500,15692.5,1,313525,-325,-0.10,770,0.25,-5615,-1.79,-51390,-0.01,1
3178,Entry short,2023-02-07 06:00,1=16127.97|2=15841.32|3=15626.72|4=14886.59|5=14830.13|S=1|T=20230207T1100,15676.25,1,313525,-325,-0.10,770,0.25,-5615,-1.79,-51390,-0.01,1
3179,Exit long,2023-02-07 14:00,1=16074|2=15826.32|3=15608.94|4=14862.66|5=14815.18|S=1|T=20230207T1900,15918.5,1,313850,4520,1.44,6090,1.94,-75,-0.02,-46870,0.00,1
3179,Entry long,2023-02-07 10:00,1=16131.67|2=15876.4|3=15632.29|4=14882.36|5=14830.11|S=1|T=20230207T1500,15692.5,1,313850,4520,1.44,6090,1.94,-75,-0.02,-46870,0.00,1
