Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
4545,Entry long,2023-12-26 22:00,P1=NaN|P5=NaN|PH=19486.5|PD=18965.34|PW=NaN|PM=NaN|T=20231226T2300,19537.5,1,390750,230,0.06,350,0.09,-120,-0.03,-14100,-0.01,1
4546,Exit short,2023-12-27 06:00,P1=NaN|P5=NaN|PH=19511.16|PD=18965.34|PW=NaN|PM=NaN|T=20231227T0700,19539,1,390980,200,0.05,375,0.10,-185,-0.05,-13900,-0.01,1
4546,Entry short,2023-12-27 02:00,P1=NaN|P5=NaN|PH=19499.61|PD=18965.34|PW=NaN|PM=NaN|T=20231227T0300,19549,1,390980,200,0.05,375,0.10,-185,-0.05,-13900,-0.01,1
4547,Exit long,2023-12-27 10:00,P1=NaN|P5=NaN|PH=19519.04|PD=18965.34|PW=NaN|PM=NaN|T=20231227T1100,19573,1,390780,680,0.17,805,0.21,-135,-0.03,-13220,-0.01,1
4547,Entry long,2023-12-27 06:00,P1=NaN|P5=NaN|PH=19511.16|PD=18965.34|PW=NaN|PM=NaN|T=20231227T0700,19539,1,390780,680,0.17,805,0.21,-135,-0.03,-13220,-0.01,1
4548,Exit short,2023-12-27 14:00,P1=NaN|P5=NaN|PH=19527.77|PD=18965.34|PW=NaN|PM=NaN|T=20231227T1500,19562,1,391460,220,0.06,1200,0.31,-245,-0.06,-13000,-0.01,1
4548,Entry short,2023-12-27 10:00,P1=NaN|P5=NaN|PH=19519.04|PD=18965.34|PW=NaN|PM=NaN|T=20231227T1100,19573,1,391460,220,0.06,1200,0.31,-245,-0.06,-13000,-0.01,1
4549,Exit long,2023-12-27 18:00,P1=NaN|P5=NaN|PH=19532|PD=18965.34|PW=NaN|PM=NaN|T=20231227T1900,19584.5,1,391240,450,0.12,570,0.15,-875,-0.22,-12550,-0.01,1
4549,Entry long,2023-12-27 14:00,P1=NaN|P5=NaN|PH=19527.77|PD=18965.34|PW=NaN|PM=NaN|T=20231227T1500,19562,1,391240,450,0.12,570,0.15,-875,-0.22,-12550,-0.01,1
4550,Exit short,2023-12-27 22:00,P1=NaN|P5=NaN|PH=19541.64|PD=19006.96|PW=NaN|PM=NaN|T=20231227T2300,19610,1,391690,-510,-0.13,175,0.04,-575,-0.15,-13060,-0.01,1
4550,Entry short,2023-12-27 18:00,P1=NaN|P5=NaN|PH=19532|PD=18965.34|PW=NaN|PM=NaN|T=20231227T1900,19584.5,1,391690,-510,-0.13,175,0.04,-575,-0.15,-13060,-0.01,1
4551,Exit long,2023-12-28 02:00,P1=NaN|P5=NaN|PH=19557.42|PD=19006.96|PW=NaN|PM=NaN|T=20231228T0300,19608.5,1,392200,-30,-0.01,0,0.00,-270,-0.07,-13090,-0.01,1
4551,Entry long,2023-12-27 22:00,P1=NaN|P5=NaN|PH=19541.64|PD=19006.96|PW=NaN|PM=NaN|T=20231227T2300,19610,1,392200,-30,-0.01,0,0.00,-270,-0.07,-13090,-0.01,1
4552,Exit short,2023-12-28 06:00,P1=NaN|P5=NaN|PH=19569.95|PD=19006.96|PW=NaN|PM=NaN|T=20231228T0700,19605,1,392170,70,0.02,120,0.03,-150,-0.04,-13020,-0.01,1
4552,Entry short,2023-12-28 02:00,P1=NaN|P5=NaN|PH=19557.42|PD=19006.96|PW=NaN|PM=NaN|T=20231228T0300,19608.5,1,392170,70,0.02,120,0.03,-150,-0.04,-13020,-0.01,1
4553,Exit long,2023-12-28 10:00,P1=NaN|P5=NaN|PH=19579.14|PD=19006.96|PW=NaN|PM=NaN|T=20231228T1100,19582,1,392100,-460,-0.12,355,0.09,-655,-0.17,-13480,-0.01,1
4553,Entry long,2023-12-28 06:00,P1=NaN|P5=NaN|PH=19569.95|PD=19006.96|PW=NaN|PM=NaN|T=20231228T0700,19605,1,392100,-460,-0.12,355,0.09,-655,-0.17,-13480,-0.01,1
4554,Exit short,2023-12-28 14:00,P1=NaN|P5=NaN|PH=19583|PD=19006.96|PW=NaN|PM=NaN|T=20231228T1500,19573,1,391640,180,0.05,635,0.16,-400,-0.10,-13300,-0.01,1
4554,Entry short,2023-12-28 10:00,P1=NaN|P5=NaN|PH=19579.14|PD=19006.96|PW=NaN|PM=NaN|T=20231228T1100,19582,1,391640,180,0.05,635,0.16,-400,-0.10,-13300,-0.01,1
4555,Exit long,2023-12-28 18:00,P1=NaN|P5=NaN|PH=19581.18|PD=19006.96|PW=NaN|PM=NaN|T=20231228T1900,19547.75,1,391460,-505,-0.13,270,0.07,-755,-0.19,-13805,-0.01,1
4555,Entry long,2023-12-28 14:00,P1=NaN|P5=NaN|PH=19583|PD=19006.96|PW=NaN|PM=NaN|T=20231228T1500,19573,1,391460,-505,-0.13,270,0.07,-755,-0.19,-13805,-0.01,1
4556,Exit short,2023-12-28 22:00,P1=NaN|P5=NaN|PH=19575.23|PD=19040.82|PW=NaN|PM=NaN|T=20231228T2300,19554.25,1,390955,-130,-0.03,140,0.04,-375,-0.10,-13935,-0.01,1
4556,Entry short,2023-12-28 18:00,P1=NaN|P5=NaN|PH=19581.18|PD=19006.96|PW=NaN|PM=NaN|T=20231228T1900,19547.75,1,390955,-130,-0.03,140,0.04,-375,-0.10,-13935,-0.01,1
4557,Exit long,2023-12-29 02:00,P1=NaN|P5=NaN|PH=19571.06|PD=19040.82|PW=NaN|PM=NaN|T=20231229T0300,19566.5,1,391085,245,0.06,280,0.07,-185,-0.05,-13690,-0.01,1
4557,Entry long,2023-12-28 22:00,P1=NaN|P5=NaN|PH=19575.23|PD=19040.82|PW=NaN|PM=NaN|T=20231228T2300,19554.25,1,391085,245,0.06,280,0.07,-185,-0.05,-13690,-0.01,1
4558,Exit short,2023-12-29 06:00,P1=NaN|P5=NaN|PH=19568.22|PD=19040.82|PW=NaN|PM=NaN|T=20231229T0700,19569,1,391330,-50,-0.01,125,0.03,-440,-0.11,-13740,-0.01,1
4558,Entry short,2023-12-29 02:00,P1=NaN|P5=NaN|PH=19571.06|PD=19040.82|PW=NaN|PM=NaN|T=20231229T0300,19566.5,1,391330,-50,-0.01,125,0.03,-440,-0.11,-13740,-0.01,1
4559,Exit long,2023-12-29 10:00,P1=NaN|P5=NaN|PH=19568.83|PD=19040.82|PW=NaN|PM=NaN|T=20231229T1100,19553.75,1,391380,-305,-0.08,175,0.04,-910,-0.23,-14045,-0.01,1
4559,Entry long,2023-12-29 06:00,P1=NaN|P5=NaN|PH=19568.22|PD=19040.82|PW=NaN|PM=NaN|T=20231229T0700,19569,1,391380,-305,-0.08,175,0.04,-910,-0.23,-14045,-0.01,1
4560,Exit short,2023-12-29 14:00,P1=NaN|P5=NaN|PH=19558.07|PD=19040.82|PW=NaN|PM=NaN|T=20231229T1500,19481.25,1,391075,1450,0.37,3160,0.81,-190,-0.05,-12595,-0.01,1
4560,Entry short,2023-12-29 10:00,P1=NaN|P5=NaN|PH=19568.83|PD=19040.82|PW=NaN|PM=NaN|T=20231229T1100,19553.75,1,391075,1450,0.37,3160,0.81,-190,-0.05,-12595,-0.01,1
4561,Exit long,2024-01-01 18:00,P1=NaN|P5=NaN|PH=19535.11|PD=19040.82|PW=NaN|PM=NaN|T=20231229T1900,19476.5,1,389625,-95,-0.02,520,0.13,-730,-0.19,-12690,-0.01,1
4561,Entry long,2023-12-29 14:00,P1=NaN|P5=NaN|PH=19558.07|PD=19040.82|PW=NaN|PM=NaN|T=20231229T1500,19481.25,1,389625,-95,-0.02,520,0.13,-730,-0.19,-12690,-0.01,1
4562,Exit short,2024-01-01 22:00,P1=NaN|P5=NaN|PH=19523.16|PD=19050.58|PW=NaN|PM=NaN|T=20240101T2300,19465.75,1,389530,215,0.06,360,0.09,-390,-0.10,-12475,-0.01,1
4562,Entry short,2024-01-01 18:00,P1=NaN|P5=NaN|PH=19535.11|PD=19040.82|PW=NaN|PM=NaN|T=20231229T1900,19476.5,1,389530,215,0.06,360,0.09,-390,-0.10,-12475,-0.01,1
4563,Exit long,2024-01-02 02:00,P1=NaN|P5=NaN|PH=19509.84|PD=19050.58|PW=NaN|PM=NaN|T=20240102T0300,19461.75,1,389315,-80,-0.02,225,0.06,-120,-0.03,-12555,-0.01,1
4563,Entry long,2024-01-01 22:00,P1=NaN|P5=NaN|PH=19523.16|PD=19050.58|PW=NaN|PM=NaN|T=20240101T2300,19465.75,1,389315,-80,-0.02,225,0.06,-120,-0.03,-12555,-0.01,1
4564,Exit short,2024-01-02 06:00,P1=NaN|P5=NaN|PH=19499.48|PD=19050.58|PW=NaN|PM=NaN|T=20240102T0700,19428.25,1,389235,670,0.17,720,0.18,-650,-0.17,-11885,-0.01,1
4564,Entry short,2024-01-02 02:00,P1=NaN|P5=NaN|PH=19509.84|PD=19050.58|PW=NaN|PM=NaN|T=20240102T0300,19461.75,1,389235,670,0.17,720,0.18,-650,-0.17,-11885,-0.01,1
4565,Exit long,2024-01-02 10:00,P1=NaN|P5=NaN|PH=19479.06|PD=19050.58|PW=NaN|PM=NaN|T=20240102T1100,19221,1,388565,-4145,-1.07,115,0.03,-5025,-1.29,-16030,-0.02,1
4565,Entry long,2024-01-02 06:00,P1=NaN|P5=NaN|PH=19499.48|PD=19050.58|PW=NaN|PM=NaN|T=20240102T0700,19428.25,1,388565,-4145,-1.07,115,0.03,-5025,-1.29,-16030,-0.02,1
4566,Exit short,2024-01-02 14:00,P1=NaN|P5=NaN|PH=19418.02|PD=19050.58|PW=NaN|PM=NaN|T=20240102T1500,19154,1,384420,1340,0.35,1570,0.41,-510,-0.13,-14690,-0.01,1
4566,Entry short,2024-01-02 10:00,P1=NaN|P5=NaN|PH=19479.06|PD=19050.58|PW=NaN|PM=NaN|T=20240102T1100,19221,1,384420,1340,0.35,1570,0.41,-510,-0.13,-14690,-0.01,1
4567,Exit long,2024-01-02 18:00,P1=NaN|P5=NaN|PH=19353.41|PD=19050.58|PW=NaN|PM=NaN|T=20240102T1900,19194.25,1,383080,805,0.21,805,0.21,-1480,-0.39,-13885,-0.01,1
4567,Entry long,2024-01-02 14:00,P1=NaN|P5=NaN|PH=19418.02|PD=19050.58|PW=NaN|PM=NaN|T=20240102T1500,19154,1,383080,805,0.21,805,0.21,-1480,-0.39,-13885,-0.01,1
4568,Exit short,2024-01-02 22:00,P1=NaN|P5=NaN|PH=19319.53|PD=19046.65|PW=NaN|PM=NaN|T=20240102T2300,19160.5,1,383885,675,0.18,735,0.19,-10,0.00,-13210,-0.01,1
4568,Entry short,2024-01-02 18:00,P1=NaN|P5=NaN|PH=19353.41|PD=19050.58|PW=NaN|PM=NaN|T=20240102T1900,19194.25,1,383885,675,0.18,735,0.19,-10,0.00,-13210,-0.01,1
4569,Exit long,2024-01-03 02:00,P1=NaN|P5=NaN|PH=19280.06|PD=19046.65|PW=NaN|PM=NaN|T=20240103T0300,19168.5,1,383210,160,0.04,275,0.07,-280,-0.07,-13050,-0.01,1
4569,Entry long,2024-01-02 22:00,P1=NaN|P5=NaN|PH=19319.53|PD=19046.65|PW=NaN|PM=NaN|T=20240102T2300,19160.5,1,383210,160,0.04,275,0.07,-280,-0.07,-13050,-0.01,1
4570,Exit short,2024-01-03 06:00,P1=NaN|P5=NaN|PH=19250.07|PD=19046.65|PW=NaN|PM=NaN|T=20240103T0700,19115.25,1,383370,1065,0.28,1485,0.39,-370,-0.10,-11985,-0.01,1
4570,Entry short,2024-01-03 02:00,P1=NaN|P5=NaN|PH=19280.06|PD=19046.65|PW=NaN|PM=NaN|T=20240103T0300,19168.5,1,383370,1065,0.28,1485,0.39,-370,-0.10,-11985,-0.01,1
4571,Exit long,2024-01-03 10:00,P1=NaN|P5=NaN|PH=19214.84|PD=19046.65|PW=NaN|PM=NaN|T=20240103T1100,19070.25,1,382305,-900,-0.24,160,0.04,-1525,-0.40,-12885,-0.01,1
4571,Entry long,2024-01-03 06:00,P1=NaN|P5=NaN|PH=19250.07|PD=19046.65|PW=NaN|PM=NaN|T=20240103T0700,19115.25,1,382305,-900,-0.24,160,0.04,-1525,-0.40,-12885,-0.01,1
4572,Exit short,2024-01-03 14:00,P1=NaN|P5=NaN|PH=19176.62|PD=19046.65|PW=NaN|PM=NaN|T=20240103T1500,19041,1,381405,585,0.15,1375,0.36,-815,-0.21,-12300,-0.01,1
4572,Entry short,2024-01-03 10:00,P1=NaN|P5=NaN|PH=19214.84|PD=19046.65|PW=NaN|PM=NaN|T=20240103T1100,19070.25,1,381405,585,0.15,1375,0.36,-815,-0.21,-12300,-0.01,1
4573,Exit long,2024-01-03 18:00,P1=NaN|P5=NaN|PH=19142.3|PD=19046.65|PW=NaN|PM=NaN|T=20240103T1900,19002.75,1,380820,-765,-0.20,905,0.24,-1230,-0.32,-13065,-0.01,1
4573,Entry long,2024-01-03 14:00,P1=NaN|P5=NaN|PH=19176.62|PD=19046.65|PW=NaN|PM=NaN|T=20240103T1500,19041,1,380820,-765,-0.20,905,0.24,-1230,-0.32,-13065,-0.01,1
4574,Exit short,2024-01-03 22:00,P1=NaN|P5=NaN|PH=19114.34|PD=19036.35|PW=NaN|PM=NaN|T=20240103T2300,19009.5,1,380055,-135,-0.04,245,0.06,-360,-0.09,-13200,-0.01,1
4574,Entry short,2024-01-03 18:00,P1=NaN|P5=NaN|PH=19142.3|PD=19046.65|PW=NaN|PM=NaN|T=20240103T1900,19002.75,1,380055,-135,-0.04,245,0.06,-360,-0.09,-13200,-0.01,1
4575,Exit long,2024-01-04 02:00,P1=NaN|P5=NaN|PH=19087.97|PD=19036.35|PW=NaN|PM=NaN|T=20240104T0300,19027.25,1,380190,355,0.09,370,0.10,-250,-0.07,-12845,-0.01,1
4575,Entry long,2024-01-03 22:00,P1=NaN|P5=NaN|PH=19114.34|PD=19036.35|PW=NaN|PM=NaN|T=20240103T2300,19009.5,1,380190,355,0.09,370,0.10,-250,-0.07,-12845,-0.01,1
4576,Exit short,2024-01-04 06:00,P1=NaN|P5=NaN|PH=19069.6|PD=19036.35|PW=NaN|PM=NaN|T=20240104T0700,19021.25,1,380545,120,0.03,480,0.13,-350,-0.09,-12725,-0.01,1
4576,Entry short,2024-01-04 02:00,P1=NaN|P5=NaN|PH=19087.97|PD=19036.35|PW=NaN|PM=NaN|T=20240104T0300,19027.25,1,380545,120,0.03,480,0.13,-350,-0.09,-12725,-0.01,1
4577,Exit long,2024-01-04 10:00,P1=NaN|P5=NaN|PH=19054.73|PD=19036.35|PW=NaN|PM=NaN|T=20240104T1100,18917.75,1,380425,-2070,-0.54,185,0.05,-2410,-0.63,-14795,-0.01,1
4577,Entry long,2024-01-04 06:00,P1=NaN|P5=NaN|PH=19069.6|PD=19036.35|PW=NaN|PM=NaN|T=20240104T0700,19021.25,1,380425,-2070,-0.54,185,0.05,-2410,-0.63,-14795,-0.01,1
4578,Exit short,2024-01-04 14:00,P1=NaN|P5=NaN|PH=19027.6|PD=19036.35|PW=NaN|PM=NaN|T=20240104T1500,18962.75,1,378355,-900,-0.24,290,0.08,-2470,-0.65,-15695,-0.02,1
4578,Entry short,2024-01-04 10:00,P1=NaN|P5=NaN|PH=19054.73|PD=19036.35|PW=NaN|PM=NaN|T=20240104T1100,18917.75,1,378355,-900,-0.24,290,0.08,-2470,-0.65,-15695,-0.02,1
4579,Exit long,2024-01-04 18:00,P1=NaN|P5=NaN|PH=19010.66|PD=19036.35|PW=NaN|PM=NaN|T=20240104T1900,18912.5,1,379255,-1005,-0.26,195,0.05,-1385,-0.37,-16700,-0.02,1
4579,Entry long,2024-01-04 14:00,P1=NaN|P5=NaN|PH=19027.6|PD=19036.35|PW=NaN|PM=NaN|T=20240104T1500,18962.75,1,379255,-1005,-0.26,195,0.05,-1385,-0.37,-16700,-0.02,1
4580,Exit short,2024-01-04 22:00,P1=NaN|P5=NaN|PH=18990.22|PD=19027.88|PW=NaN|PM=NaN|T=20240104T2300,18908.75,1,378250,75,0.02,125,0.03,-280,-0.07,-16625,-0.02,1
4580,Entry short,2024-01-04 18:00,P1=NaN|P5=NaN|PH=19010.66|PD=19036.35|PW=NaN|PM=NaN|T=20240104T1900,18912.5,1,378250,75,0.02,125,0.03,-280,-0.07,-16625,-0.02,1
4581,Exit long,2024-01-05 02:00,P1=NaN|P5=NaN|PH=18969.96|PD=19027.88|PW=NaN|PM=NaN|T=20240105T0300,18869.75,1,378175,-780,-0.21,110,0.03,-1000,-0.26,-17405,-0.02,1
4581,Entry long,2024-01-04 22:00,P1=NaN|P5=NaN|PH=18990.22|PD=19027.88|PW=NaN|PM=NaN|T=20240104T2300,18908.75,1,378175,-780,-0.21,110,0.03,-1000,-0.26,-17405,-0.02,1
4582,Exit short,2024-01-05 06:00,P1=NaN|P5=NaN|PH=18946.15|PD=19027.88|PW=NaN|PM=NaN|T=20240105T0700,18843.25,1,377395,530,0.14,810,0.21,-530,-0.14,-16875,-0.02,1
4582,Entry short,2024-01-05 02:00,P1=NaN|P5=NaN|PH=18969.96|PD=19027.88|PW=NaN|PM=NaN|T=20240105T0300,18869.75,1,377395,530,0.14,810,0.21,-530,-0.14,-16875,-0.02,1
4583,Exit long,2024-01-05 10:00,P1=NaN|P5=NaN|PH=18921.99|PD=19027.88|PW=NaN|PM=NaN|T=20240105T1100,18930.25,1,376865,1740,0.46,2195,0.58,-1030,-0.27,-15135,-0.02,1
4583,Entry long,2024-01-05 06:00,P1=NaN|P5=NaN|PH=18946.15|PD=19027.88|PW=NaN|PM=NaN|T=20240105T0700,18843.25,1,376865,1740,0.46,2195,0.58,-1030,-0.27,-15135,-0.02,1
4584,Exit short,2024-01-05 14:00,P1=NaN|P5=NaN|PH=18921.42|PD=19027.88|PW=NaN|PM=NaN|T=20240105T1500,18946.5,1,378605,-325,-0.09,850,0.22,-2090,-0.55,-15460,-0.02,1
4584,Entry short,2024-01-05 10:00,P1=NaN|P5=NaN|PH=18921.99|PD=19027.88|PW=NaN|PM=NaN|T=20240105T1100,18930.25,1,378605,-325,-0.09,850,0.22,-2090,-0.55,-15460,-0.02,1
4585,Exit long,2024-01-07 18:00,P1=NaN|P5=NaN|PH=18923.56|PD=19027.88|PW=NaN|PM=NaN|T=20240105T1900,18927.5,1,378930,-380,-0.10,415,0.11,-1705,-0.45,-15840,-0.02,1
4585,Entry long,2024-01-05 14:00,P1=NaN|P5=NaN|PH=18921.42|PD=19027.88|PW=NaN|PM=NaN|T=20240105T1500,18946.5,1,378930,-380,-0.10,415,0.11,-1705,-0.45,-15840,-0.02,1
4586,Exit short,2024-01-07 22:00,P1=NaN|P5=NaN|PH=18924.54|PD=19044.55|PW=NaN|PM=NaN|T=20240107T2300,18919.25,1,378550,165,0.04,260,0.07,-605,-0.16,-15675,-0.02,1
4586,Entry short,2024-01-07 18:00,P1=NaN|P5=NaN|PH=18923.56|PD=19027.88|PW=NaN|PM=NaN|T=20240105T1900,18927.5,1,378550,165,0.04,260,0.07,-605,-0.16,-15675,-0.02,1
4587,Exit long,2024-01-08 02:00,P1=NaN|P5=NaN|PH=18923.93|PD=19044.55|PW=NaN|PM=NaN|T=20240108T0300,18896.5,1,378385,-455,-0.12,25,0.01,-595,-0.16,-16130,-0.02,1
4587,Entry long,2024-01-07 22:00,P1=NaN|P5=NaN|PH=18924.54|PD=19044.55|PW=NaN|PM=NaN|T=20240107T2300,18919.25,1,378385,-455,-0.12,25,0.01,-595,-0.16,-16130,-0.02,1
4588,Exit short,2024-01-08 06:00,P1=NaN|P5=NaN|PH=18917.82|PD=19044.55|PW=NaN|PM=NaN|T=20240108T0700,18882,1,377930,290,0.08,1215,0.32,-460,-0.12,-15840,-0.02,1
4588,Entry short,2024-01-08 02:00,P1=NaN|P5=NaN|PH=18923.93|PD=19044.55|PW=NaN|PM=NaN|T=20240108T0300,18896.5,1,377930,290,0.08,1215,0.32,-460,-0.12,-15840,-0.02,1
4589,Exit long,2024-01-08 10:00,P1=NaN|P5=NaN|PH=18910.8|PD=19044.55|PW=NaN|PM=NaN|T=20240108T1100,19086,1,377640,4080,1.08,4180,1.11,-290,-0.08,-11760,-0.01,1
4589,Entry long,2024-01-08 06:00,P1=NaN|P5=NaN|PH=18917.82|PD=19044.55|PW=NaN|PM=NaN|T=20240108T0700,18882,1,377640,4080,1.08,4180,1.11,-290,-0.08,-11760,-0.01,1
4590,Exit short,2024-01-08 14:00,P1=NaN|P5=NaN|PH=18940.33|PD=19044.55|PW=NaN|PM=NaN|T=20240108T1500,19199,1,381720,-2260,-0.59,315,0.08,-2285,-0.60,-14020,-0.01,1
4590,Entry short,2024-01-08 10:00,P1=NaN|P5=NaN|PH=18910.8|PD=19044.55|PW=NaN|PM=NaN|T=20240108T1100,19086,1,381720,-2260,-0.59,315,0.08,-2285,-0.60,-14020,-0.01,1
4591,Exit long,2024-01-08 18:00,P1=NaN|P5=NaN|PH=19004.6|PD=19044.55|PW=NaN|PM=NaN|T=20240108T1900,19245.5,1,383980,930,0.24,1395,0.36,-195,-0.05,-13090,-0.01,1
4591,Entry long,2024-01-08 14:00,P1=NaN|P5=NaN|PH=18940.33|PD=19044.55|PW=NaN|PM=NaN|T=20240108T1500,19199,1,383980,930,0.24,1395,0.36,-195,-0.05,-13090,-0.01,1
4592,Exit short,2024-01-08 22:00,P1=NaN|P5=NaN|PH=19053.25|PD=19061.92|PW=NaN|PM=NaN|T=20240108T2300,19252,1,384910,-130,-0.03,150,0.04,-160,-0.04,-13220,-0.01,1
4592,Entry short,2024-01-08 18:00,P1=NaN|P5=NaN|PH=19004.6|PD=19044.55|PW=NaN|PM=NaN|T=20240108T1900,19245.5,1,384910,-130,-0.03,150,0.04,-160,-0.04,-13220,-0.01,1
4593,Exit long,2024-01-09 02:00,P1=NaN|P5=NaN|PH=19103.14|PD=19061.92|PW=NaN|PM=NaN|T=20240109T0300,19242.25,1,385040,-195,-0.05,30,0.01,-440,-0.11,-13415,-0.01,1
4593,Entry long,2024-01-08 22:00,P1=NaN|P5=NaN|PH=19053.25|PD=19061.92|PW=NaN|PM=NaN|T=20240108T2300,19252,1,385040,-195,-0.05,30,0.01,-440,-0.11,-13415,-0.01,1
4594,Exit short,2024-01-09 06:00,P1=NaN|P5=NaN|PH=19136.8|PD=19061.92|PW=NaN|PM=NaN|T=20240109T0700,19187.75,1,384845,1090,0.28,1305,0.34,0,0.00,-12325,-0.01,1
4594,Entry short,2024-01-09 02:00,P1=NaN|P5=NaN|PH=19103.14|PD=19061.92|PW=NaN|PM=NaN|T=20240109T0300,19242.25,1,384845,1090,0.28,1305,0.34,0,0.00,-12325,-0.01,1
4595,Exit long,2024-01-09 10:00,P1=NaN|P5=NaN|PH=19148.85|PD=19061.92|PW=NaN|PM=NaN|T=20240109T1100,19162.5,1,383755,-505,-0.13,125,0.03,-1450,-0.38,-12830,-0.01,1
4595,Entry long,2024-01-09 06:00,P1=NaN|P5=NaN|PH=19136.8|PD=19061.92|PW=NaN|PM=NaN|T=20240109T0700,19187.75,1,383755,-505,-0.13,125,0.03,-1450,-0.38,-12830,-0.01,1
4596,Exit short,2024-01-09 14:00,P1=NaN|P5=NaN|PH=19153.02|PD=19061.92|PW=NaN|PM=NaN|T=20240109T1500,19298.25,1,383250,-2715,-0.71,435,0.11,-3270,-0.85,-15545,-0.02,1
4596,Entry short,2024-01-09 10:00,P1=NaN|P5=NaN|PH=19148.85|PD=19061.92|PW=NaN|PM=NaN|T=20240109T1100,19162.5,1,383250,-2715,-0.71,435,0.11,-3270,-0.85,-15545,-0.02,1
4597,Exit long,2024-01-09 18:00,P1=NaN|P5=NaN|PH=19189.25|PD=19061.92|PW=NaN|PM=NaN|T=20240109T1900,19287,1,385965,-225,-0.06,305,0.08,-1285,-0.33,-15770,-0.02,1
4597,Entry long,2024-01-09 14:00,P1=NaN|P5=NaN|PH=19153.02|PD=19061.92|PW=NaN|PM=NaN|T=20240109T1500,19298.25,1,385965,-225,-0.06,305,0.08,-1285,-0.33,-15770,-0.02,1
4598,Exit short,2024-01-09 22:00,P1=NaN|P5=NaN|PH=19209.46|PD=19086.27|PW=NaN|PM=NaN|T=20240109T2300,19294.5,1,385740,-150,-0.04,260,0.07,-425,-0.11,-15920,-0.02,1
4598,Entry short,2024-01-09 18:00,P1=NaN|P5=NaN|PH=19189.25|PD=19061.92|PW=NaN|PM=NaN|T=20240109T1900,19287,1,385740,-150,-0.04,260,0.07,-425,-0.11,-15920,-0.02,1
4599,Exit long,2024-01-10 02:00,P1=NaN|P5=NaN|PH=19230.32|PD=19086.27|PW=NaN|PM=NaN|T=20240110T0300,19270.75,1,385890,-475,-0.12,20,0.01,-615,-0.16,-16395,-0.02,1
4599,Entry long,2024-01-09 22:00,P1=NaN|P5=NaN|PH=19209.46|PD=19086.27|PW=NaN|PM=NaN|T=20240109T2300,19294.5,1,385890,-475,-0.12,20,0.01,-615,-0.16,-16395,-0.02,1
4600,Exit short,2024-01-10 06:00,P1=NaN|P5=NaN|PH=19244.55|PD=19086.27|PW=NaN|PM=NaN|T=20240110T0700,19332.5,1,385415,-1235,-0.32,60,0.02,-1860,-0.48,-17630,-0.02,1
4600,Entry short,2024-01-10 02:00,P1=NaN|P5=NaN|PH=19230.32|PD=19086.27|PW=NaN|PM=NaN|T=20240110T0300,19270.75,1,385415,-1235,-0.32,60,0.02,-1860,-0.48,-17630,-0.02,1
4601,Exit long,2024-01-10 10:00,P1=NaN|P5=NaN|PH=19265.55|PD=19086.27|PW=NaN|PM=NaN|T=20240110T1100,19294.75,1,386650,-755,-0.20,185,0.05,-1315,-0.34,-18385,-0.02,1
4601,Entry long,2024-01-10 06:00,P1=NaN|P5=NaN|PH=19244.55|PD=19086.27|PW=NaN|PM=NaN|T=20240110T0700,19332.5,1,386650,-755,-0.20,185,0.05,-1315,-0.34,-18385,-0.02,1
4602,Exit short,2024-01-10 14:00,P1=NaN|P5=NaN|PH=19275.96|PD=19086.27|PW=NaN|PM=NaN|T=20240110T1500,19382,1,385895,-1745,-0.45,715,0.19,-1905,-0.49,-20130,-0.02,1
4602,Entry short,2024-01-10 10:00,P1=NaN|P5=NaN|PH=19265.55|PD=19086.27|PW=NaN|PM=NaN|T=20240110T1100,19294.75,1,385895,-1745,-0.45,715,0.19,-1905,-0.49,-20130,-0.02,1
4603,Exit long,2024-01-10 18:00,P1=NaN|P5=NaN|PH=19303.74|PD=19086.27|PW=NaN|PM=NaN|T=20240110T1900,19412.5,1,387640,610,0.16,1170,0.30,-635,-0.16,-19520,-0.02,1
4603,Entry long,2024-01-10 14:00,P1=NaN|P5=NaN|PH=19275.96|PD=19086.27|PW=NaN|PM=NaN|T=20240110T1500,19382,1,387640,610,0.16,1170,0.30,-635,-0.16,-19520,-0.02,1
4604,Exit short,2024-01-10 22:00,P1=NaN|P5=NaN|PH=19325.13|PD=19110.37|PW=NaN|PM=NaN|T=20240110T2300,19451.75,1,388250,-785,-0.20,205,0.05,-835,-0.22,-20305,-0.02,1
4604,Entry short,2024-01-10 18:00,P1=NaN|P5=NaN|PH=19303.74|PD=19086.27|PW=NaN|PM=NaN|T=20240110T1900,19412.5,1,388250,-785,-0.20,205,0.05,-835,-0.22,-20305,-0.02,1
4605,Exit long,2024-01-11 02:00,P1=NaN|P5=NaN|PH=19356.73|PD=19110.37|PW=NaN|PM=NaN|T=20240111T0300,19465,1,389035,265,0.07,400,0.10,-45,-0.01,-20040,-0.02,1
4605,Entry long,2024-01-10 22:00,P1=NaN|P5=NaN|PH=19325.13|PD=19110.37|PW=NaN|PM=NaN|T=20240110T2300,19451.75,1,389035,265,0.07,400,0.10,-45,-0.01,-20040,-0.02,1
