date,class,X,ts,etmin,sym,level,dir,touch_num,level_age_min,appr15,dist_same,dist_cross,vol30,fwd5,fwd15,fwd30,fwd60,beyond30,beyond60,reject30,reject60,race30,race60,raceV30
2024-06-07,gex_real,2,1717777800,750,NQM4,19123.75,1,2,496,37.5,205.75,37.5,7.0,-14.7,-19.7,14.0,7.0,22.05,31.25,45.75,45.75,bounce,bounce,bounce
2024-06-07,lt_rand1,10,1717777800,750,NQM4,19127.0,1,1,166,37.5,13.5,,7.0,-14.7,-19.7,14.0,7.0,18.8,28.0,49.0,49.0,bounce,bounce,bounce
2024-06-07,lt_rand1,5,1717777800,750,NQM4,19127.0,1,1,166,37.5,13.5,,7.0,-14.7,-19.7,14.0,7.0,18.8,28.0,49.0,49.0,bounce,bounce,bounce
2024-06-07,lt_rand1,2,1717777800,750,NQM4,19127.0,1,1,166,37.5,13.5,,7.0,-14.7,-19.7,14.0,7.0,18.8,28.0,49.0,49.0,bounce,bounce,bounce
2024-06-07,lt_rand2,5,1717777800,750,NQM4,19122.0,1,1,226,37.5,8.25,,7.0,-14.7,-19.7,14.0,7.0,23.8,33.0,44.0,44.0,bounce,bounce,bounce
2024-06-07,lt_rand2,2,1717777800,750,NQM4,19122.0,1,1,226,37.5,8.25,,7.0,-14.7,-19.7,14.0,7.0,23.8,33.0,44.0,44.0,bounce,bounce,bounce
2024-06-07,lt_rand2,10,1717777800,750,NQM4,19130.25,1,1,31,37.5,8.25,,7.0,-14.7,-19.7,14.0,7.0,15.55,24.75,52.25,52.25,bounce,bounce,bounce
2024-06-07,lt_rand2,5,1717777800,750,NQM4,19130.25,1,1,31,37.5,8.25,,7.0,-14.7,-19.7,14.0,7.0,15.55,24.75,52.25,52.25,bounce,bounce,bounce
2024-06-07,lt_real,10,1717778460,761,NQM4,19086.25,-1,3,177,5.2,3.0,37.5,7.0,3.6,-46.2,-33.0,-22.7,8.25,8.25,59.55,68.75,bounce,bounce,bounce
2024-06-07,lt_real,10,1717778520,762,NQM4,19083.25,-1,3,238,10.8,1.75,40.5,7.0,9.2,-46.6,-33.6,-23.0,5.25,5.25,62.55,71.75,bounce,bounce,bounce
2024-06-07,gex_real,10,1717779180,773,NQM4,19124.0,1,4,519,6.5,205.75,43.5,7.0,25.0,15.0,37.5,22.0,29.2,31.0,13.5,13.5,bounce,bounce,bounce
2024-06-07,gex_real,5,1717779240,774,NQM4,19124.0,1,3,520,19.4,205.75,43.5,7.0,18.6,-0.2,27.8,5.3,31.0,31.0,10.2,10.2,break,break,break
2024-06-07,gex_real,2,1717779240,774,NQM4,19124.0,1,3,520,19.4,205.75,43.5,7.0,18.6,-0.2,27.8,5.3,31.0,31.0,10.2,10.2,break,break,break
2024-06-07,lt_rand2,10,1717779240,774,NQM4,19128.25,1,2,55,19.4,41.25,,7.0,18.6,-0.2,27.8,5.3,26.75,26.75,14.45,14.45,break,break,break
2024-06-07,lt_rand2,5,1717779240,774,NQM4,19128.25,1,2,55,19.4,41.25,,7.0,18.6,-0.2,27.8,5.3,26.75,26.75,14.45,14.45,break,break,break
2024-06-07,grid50,10,1717779300,775,NQM4,19150.0,1,2,775,36.6,50.0,,7.0,-1.3,-16.3,5.2,-10.0,5.0,5.0,36.2,36.2,bounce,bounce,bounce
2024-06-07,lt_rand2,2,1717779300,775,NQM4,19128.25,1,1,56,36.6,41.25,,7.0,-1.3,-16.3,5.2,-10.0,26.75,26.75,14.45,14.45,break,break,break
2024-06-07,grid50,5,1717779420,777,NQM4,19150.0,1,2,777,46.6,50.0,,7.0,-22.3,-13.0,-6.6,-6.0,5.0,5.0,36.2,36.2,bounce,bounce,bounce
2024-06-07,lt_rand0,10,1717780440,794,NQM4,19143.5,1,1,15,-15.8,31.25,,7.0,7.5,0.8,-0.8,-120.8,11.5,11.5,29.5,140.0,bounce,bounce,bounce
2024-06-07,grid50,10,1717780920,802,NQM4,19150.0,1,3,802,13.2,50.0,,7.0,-5.8,-17.5,-3.5,-107.5,5.0,5.0,36.0,153.0,bounce,bounce,bounce
2024-06-07,lt_rand0,5,1717780920,802,NQM4,19143.5,1,1,23,13.2,31.25,,7.0,-5.8,-17.5,-3.5,-107.5,11.5,11.5,29.5,146.5,break,break,both
2024-06-07,grid50,5,1717780980,803,NQM4,19150.0,1,3,803,22.5,50.0,,7.0,-25.0,-28.0,-15.5,-116.3,5.0,5.0,36.0,153.0,bounce,bounce,bounce
2024-06-07,grid50,2,1717780980,803,NQM4,19150.0,1,1,803,22.5,50.0,,7.0,-25.0,-28.0,-15.5,-116.3,5.0,5.0,36.0,153.0,bounce,bounce,bounce
2024-06-07,lt_rand0,2,1717780980,803,NQM4,19143.5,1,1,24,22.5,31.25,,7.0,-25.0,-28.0,-15.5,-116.3,11.5,11.5,29.5,146.5,break,break,break
2024-06-07,gex_rand1,10,1717780980,803,NQM4,19154.75,1,1,24,22.5,123.75,,7.0,-25.0,-28.0,-15.5,-116.3,0.25,0.25,40.75,157.75,bounce,bounce,bounce
2024-06-07,gex_rand1,5,1717780980,803,NQM4,19154.75,1,1,24,22.5,123.75,,7.0,-25.0,-28.0,-15.5,-116.3,0.25,0.25,40.75,157.75,bounce,bounce,bounce
2024-06-07,gex_rand1,2,1717780980,803,NQM4,19154.75,1,1,24,22.5,123.75,,7.0,-25.0,-28.0,-15.5,-116.3,0.25,0.25,40.75,157.75,bounce,bounce,bounce
2024-06-07,lt_rand2,10,1717780980,803,NQM4,19151.25,1,1,24,22.5,39.0,,7.0,-25.0,-28.0,-15.5,-116.3,3.75,3.75,37.25,154.25,bounce,bounce,bounce
2024-06-07,lt_rand2,5,1717780980,803,NQM4,19151.25,1,1,24,22.5,39.0,,7.0,-25.0,-28.0,-15.5,-116.3,3.75,3.75,37.25,154.25,bounce,bounce,bounce
2024-06-07,lt_rand2,2,1717780980,803,NQM4,19151.25,1,1,24,22.5,39.0,,7.0,-25.0,-28.0,-15.5,-116.3,3.75,3.75,37.25,154.25,bounce,bounce,bounce
2024-06-07,lt_rand0,10,1717781280,808,NQM4,19112.25,-1,1,29,9.7,3.5,,7.0,-7.3,-3.7,-5.5,76.3,0.0,115.25,26.75,26.75,bounce,bounce,bounce
2024-06-07,lt_rand2,10,1717781280,808,NQM4,19112.25,-1,1,29,9.7,32.75,,7.0,-7.3,-3.7,-5.5,76.3,0.0,115.25,26.75,26.75,bounce,bounce,bounce
2024-06-07,lt_rand0,10,1717781340,809,NQM4,19113.5,-1,1,30,-0.8,1.5,,7.0,-6.7,1.6,12.0,83.0,0.0,116.5,25.5,25.5,bounce,bounce,bounce
2024-06-07,lt_rand0,5,1717781880,818,NQM4,19112.0,-1,1,39,28.0,1.5,,7.0,-6.7,-12.5,85.5,73.5,77.0,115.0,26.5,26.5,bounce,bounce,bounce
2024-06-07,lt_rand0,5,1717781880,818,NQM4,19113.5,-1,1,39,28.0,1.5,,7.0,-6.7,-12.5,85.5,73.5,78.5,116.5,25.0,25.0,bounce,bounce,bounce
2024-06-07,lt_rand0,2,1717781880,818,NQM4,19113.5,-1,1,39,28.0,1.5,,7.0,-6.7,-12.5,85.5,73.5,78.5,116.5,25.0,25.0,bounce,bounce,bounce
2024-06-07,lt_rand2,5,1717781880,818,NQM4,19113.5,-1,1,39,28.0,27.5,,7.0,-6.7,-12.5,85.5,73.5,78.5,116.5,25.0,25.0,bounce,bounce,bounce
2024-06-07,lt_rand2,2,1717781880,818,NQM4,19113.5,-1,1,39,28.0,27.5,,7.0,-6.7,-12.5,85.5,73.5,78.5,116.5,25.0,25.0,bounce,bounce,bounce
2024-06-07,lt_rand0,2,1717782060,821,NQM4,19112.0,-1,1,42,17.5,1.5,,7.0,-3.5,-14.0,89.5,64.7,84.0,115.0,26.5,26.5,bounce,bounce,bounce
2024-06-07,lt_rand0,10,1717782360,826,NQM4,19105.5,-1,1,62,10.0,9.5,,7.0,-10.2,39.0,108.8,57.0,108.5,108.5,33.0,33.0,bounce,bounce,bounce
2024-06-07,lt_real,10,1717783200,840,NQM4,19084.0,-1,1,61,31.5,6.25,39.5,7.0,28.8,66.2,38.2,46.0,87.0,87.0,8.2,8.2,break,break,break
2024-06-07,lt_real,5,1717783200,840,NQM4,19084.0,-1,1,61,31.5,6.25,39.5,7.0,28.8,66.2,38.2,46.0,87.0,87.0,8.2,8.2,break,break,break
2024-06-07,lt_real,2,1717783200,840,NQM4,19084.0,-1,1,61,31.5,6.25,39.5,7.0,28.8,66.2,38.2,46.0,87.0,87.0,8.2,8.2,break,break,break
2024-06-07,grid50,10,1717783200,840,NQM4,19100.0,-1,4,840,31.5,50.0,,7.0,28.8,66.2,38.2,46.0,103.0,103.0,0.0,0.0,break,break,break
2024-06-07,grid50,5,1717783200,840,NQM4,19100.0,-1,4,840,31.5,50.0,,7.0,28.8,66.2,38.2,46.0,103.0,103.0,0.0,0.0,break,break,break
2024-06-07,grid50,2,1717783200,840,NQM4,19100.0,-1,4,840,31.5,50.0,,7.0,28.8,66.2,38.2,46.0,103.0,103.0,0.0,0.0,break,break,break
2024-06-07,grid100,10,1717783200,840,NQM4,19100.0,-1,4,840,31.5,100.0,,7.0,28.8,66.2,38.2,46.0,103.0,103.0,0.0,0.0,break,break,break
2024-06-07,grid100,5,1717783200,840,NQM4,19100.0,-1,4,840,31.5,100.0,,7.0,28.8,66.2,38.2,46.0,103.0,103.0,0.0,0.0,break,break,break
2024-06-07,grid100,2,1717783200,840,NQM4,19100.0,-1,4,840,31.5,100.0,,7.0,28.8,66.2,38.2,46.0,103.0,103.0,0.0,0.0,break,break,break
2024-06-07,grid50,10,1717783500,845,NQM4,19050.0,-1,7,845,72.6,50.0,,7.0,19.7,19.0,5.0,8.2,53.0,53.0,13.5,23.0,bounce,bounce,bounce
2024-06-07,grid50,5,1717783500,845,NQM4,19050.0,-1,6,845,72.6,50.0,,7.0,19.7,19.0,5.0,8.2,53.0,53.0,13.5,23.0,bounce,bounce,bounce
2024-06-07,grid50,2,1717783500,845,NQM4,19050.0,-1,4,845,72.6,50.0,,7.0,19.7,19.0,5.0,8.2,53.0,53.0,13.5,23.0,bounce,bounce,bounce
2024-06-07,lt_rand1,10,1717783500,845,NQM4,19041.5,-1,1,6,72.6,60.5,,7.0,19.7,19.0,5.0,8.2,44.5,44.5,22.0,31.5,bounce,bounce,bounce
2024-06-07,lt_rand0,10,1717783680,848,NQM4,19035.5,-1,1,9,98.0,39.5,,7.0,12.0,2.8,-12.0,-4.2,38.5,38.5,21.0,37.5,bounce,bounce,bounce
2024-06-07,lt_rand0,5,1717783680,848,NQM4,19035.5,-1,1,9,98.0,39.5,,7.0,12.0,2.8,-12.0,-4.2,38.5,38.5,21.0,37.5,bounce,bounce,bounce
2024-06-07,lt_rand0,2,1717783680,848,NQM4,19035.5,-1,1,9,98.0,39.5,,7.0,12.0,2.8,-12.0,-4.2,38.5,38.5,21.0,37.5,bounce,bounce,bounce
2024-06-07,lt_rand1,5,1717783680,848,NQM4,19041.5,-1,1,9,98.0,60.5,,7.0,12.0,2.8,-12.0,-4.2,44.5,44.5,15.0,31.5,break,break,both
2024-06-07,lt_rand1,2,1717783680,848,NQM4,19041.5,-1,1,9,98.0,60.5,,7.0,12.0,2.8,-12.0,-4.2,44.5,44.5,15.0,31.5,break,break,both
2024-06-07,gex_rand1,10,1717783740,849,NQM4,19019.25,-1,1,10,87.0,1.5,,7.0,36.3,5.7,-7.5,5.7,22.25,22.25,37.25,53.75,bounce,bounce,bounce
2024-06-07,lt_rand2,10,1717783740,849,NQM4,19022.0,-1,1,10,87.0,56.75,,7.0,36.3,5.7,-7.5,5.7,25.0,25.0,34.5,51.0,bounce,bounce,bounce
2024-06-07,gex_rand1,10,1717783920,852,NQM4,19017.75,-1,1,73,104.6,1.5,,7.0,24.7,-17.0,-23.0,-6.0,20.75,20.75,40.45,55.25,bounce,bounce,bounce
2024-06-07,lt_rand2,5,1717783920,852,NQM4,19022.0,-1,1,13,104.6,56.75,,7.0,24.7,-17.0,-23.0,-6.0,25.0,25.0,36.2,51.0,break,break,bounce
2024-06-07,gex_rand1,5,1717783980,853,NQM4,19017.75,-1,1,74,106.0,1.5,,7.0,9.0,-24.2,-40.5,10.0,20.75,20.75,46.75,55.25,break,break,break
2024-06-07,gex_rand1,2,1717783980,853,NQM4,19017.75,-1,1,74,106.0,1.5,,7.0,9.0,-24.2,-40.5,10.0,20.75,20.75,46.75,55.25,break,break,break
2024-06-07,gex_rand1,5,1717783980,853,NQM4,19019.25,-1,1,14,106.0,1.5,,7.0,9.0,-24.2,-40.5,10.0,22.25,22.25,45.25,53.75,break,break,break
2024-06-07,gex_rand1,2,1717783980,853,NQM4,19019.25,-1,1,14,106.0,1.5,,7.0,9.0,-24.2,-40.5,10.0,22.25,22.25,45.25,53.75,break,break,break
2024-06-07,lt_rand2,2,1717783980,853,NQM4,19022.0,-1,1,14,106.0,56.75,,7.0,9.0,-24.2,-40.5,10.0,25.0,25.0,42.5,51.0,break,break,break
2024-06-07,grid50,10,1717784040,854,NQM4,19000.0,-1,4,854,109.6,50.0,,7.0,-8.8,-38.6,-62.6,-21.8,3.0,3.0,70.0,73.0,bounce,bounce,bounce
2024-06-07,grid50,5,1717784040,854,NQM4,19000.0,-1,4,854,109.6,50.0,,7.0,-8.8,-38.6,-62.6,-21.8,3.0,3.0,70.0,73.0,bounce,bounce,bounce
2024-06-07,grid100,10,1717784040,854,NQM4,19000.0,-1,4,854,109.6,100.0,,7.0,-8.8,-38.6,-62.6,-21.8,3.0,3.0,70.0,73.0,bounce,bounce,bounce
2024-06-07,grid100,5,1717784040,854,NQM4,19000.0,-1,4,854,109.6,100.0,,7.0,-8.8,-38.6,-62.6,-21.8,3.0,3.0,70.0,73.0,bounce,bounce,bounce
2024-06-07,gex_rand0,10,1717784040,854,NQM4,19008.75,-1,1,15,109.6,97.25,,7.0,-8.8,-38.6,-62.6,-21.8,11.75,11.75,61.25,64.25,both,both,both
2024-06-07,gex_rand0,5,1717784040,854,NQM4,19008.75,-1,1,15,109.6,97.25,,7.0,-8.8,-38.6,-62.6,-21.8,11.75,11.75,61.25,64.25,both,both,both
2024-06-07,gex_rand0,2,1717784040,854,NQM4,19008.75,-1,1,15,109.6,97.25,,7.0,-8.8,-38.6,-62.6,-21.8,11.75,11.75,61.25,64.25,both,both,both
2024-06-07,grid50,2,1717784100,855,NQM4,19000.0,-1,4,855,66.2,50.0,,7.0,-18.4,-28.0,-49.0,-11.4,1.0,1.0,70.0,73.0,bounce,bounce,bounce
2024-06-07,grid100,2,1717784100,855,NQM4,19000.0,-1,4,855,66.2,100.0,,7.0,-18.4,-28.0,-49.0,-11.4,1.0,1.0,70.0,73.0,bounce,bounce,bounce
2024-06-07,lt_real,10,1717784400,860,NQM4,19045.0,1,1,6,-19.0,12.5,79.5,7.0,-4.0,14.0,17.3,-27.4,28.0,28.0,16.2,39.0,bounce,bounce,bounce
2024-06-07,lt_real,5,1717784460,861,NQM4,19045.0,1,1,7,-19.0,12.5,79.5,7.0,3.6,11.6,11.8,-22.7,28.0,28.0,16.2,46.0,bounce,bounce,bounce
2024-06-07,lt_real,2,1717784460,861,NQM4,19045.0,1,1,7,-19.0,12.5,79.5,7.0,3.6,11.6,11.8,-22.7,28.0,28.0,16.2,46.0,bounce,bounce,bounce
2024-06-07,grid50,10,1717784460,861,NQM4,19050.0,1,8,861,-19.0,50.0,,7.0,3.6,11.6,11.8,-22.7,23.0,23.0,21.2,51.0,bounce,bounce,bounce
2024-06-07,grid50,5,1717784520,862,NQM4,19050.0,1,7,862,-23.5,50.0,,7.0,14.7,16.7,14.7,-17.3,23.0,23.0,21.2,51.0,bounce,bounce,bounce
2024-06-07,lt_real,10,1717784820,867,NQM4,19057.5,1,1,13,17.0,12.5,67.0,7.0,-2.4,6.0,14.3,-6.0,15.5,15.5,21.3,58.5,bounce,bounce,bounce
2024-06-07,grid50,2,1717784820,867,NQM4,19050.0,1,5,867,17.0,50.0,,7.0,-2.4,6.0,14.3,-6.0,23.0,23.0,13.8,51.0,bounce,bounce,bounce
2024-06-07,lt_real,5,1717784880,868,NQM4,19057.5,1,1,14,24.2,12.5,67.0,7.0,1.6,16.3,7.6,3.3,15.5,15.5,21.3,58.5,bounce,bounce,bounce
2024-06-07,lt_real,2,1717784880,868,NQM4,19057.5,1,1,14,24.2,12.5,67.0,7.0,1.6,16.3,7.6,3.3,15.5,15.5,21.3,58.5,bounce,bounce,bounce
2024-06-07,lt_real,10,1717785840,884,NQM4,19077.5,1,1,30,24.0,15.25,45.75,7.0,-6.0,-16.3,-40.8,-15.3,0.0,0.0,71.5,78.5,bounce,bounce,bounce
2024-06-07,lt_real,5,1717786020,887,NQM4,19077.5,1,1,33,25.4,15.25,45.75,7.0,-23.0,-10.7,-35.2,-26.2,0.0,0.0,71.5,78.5,bounce,bounce,bounce
2024-06-07,grid50,10,1717787580,913,NQM4,19000.0,-1,5,913,41.8,50.0,,7.0,-3.8,-37.5,-40.8,-10.2,1.0,1.0,57.5,57.5,bounce,bounce,bounce
2024-06-07,grid100,10,1717787580,913,NQM4,19000.0,-1,5,913,41.8,100.0,,7.0,-3.8,-37.5,-40.8,-10.2,1.0,1.0,57.5,57.5,bounce,bounce,bounce
2024-06-07,gex_rand0,10,1717787580,913,NQM4,19005.75,-1,2,74,41.8,97.25,,7.0,-3.8,-37.5,-40.8,-10.2,6.75,6.75,51.75,51.75,bounce,bounce,bounce
2024-06-07,gex_rand0,5,1717787580,913,NQM4,19005.75,-1,2,74,41.8,97.25,,7.0,-3.8,-37.5,-40.8,-10.2,6.75,6.75,51.75,51.75,bounce,bounce,bounce
2024-06-07,gex_rand0,2,1717787580,913,NQM4,19005.75,-1,2,74,41.8,97.25,,7.0,-3.8,-37.5,-40.8,-10.2,6.75,6.75,51.75,51.75,bounce,bounce,bounce
2024-06-07,lt_rand0,10,1717787580,913,NQM4,19010.5,-1,1,59,41.8,5.0,,7.0,-3.8,-37.5,-40.8,-10.2,11.5,11.5,47.0,47.0,bounce,bounce,bounce
2024-06-07,lt_rand0,5,1717787580,913,NQM4,19010.5,-1,1,59,41.8,5.0,,7.0,-3.8,-37.5,-40.8,-10.2,11.5,11.5,47.0,47.0,bounce,bounce,bounce
2024-06-07,lt_rand0,2,1717787580,913,NQM4,19010.5,-1,1,59,41.8,5.0,,7.0,-3.8,-37.5,-40.8,-10.2,11.5,11.5,47.0,47.0,bounce,bounce,bounce
2024-06-07,lt_rand0,10,1717787580,913,NQM4,19015.5,-1,1,59,41.8,5.0,,7.0,-3.8,-37.5,-40.8,-10.2,16.5,16.5,42.0,42.0,bounce,bounce,bounce
2024-06-07,lt_rand0,5,1717787580,913,NQM4,19015.5,-1,1,59,41.8,5.0,,7.0,-3.8,-37.5,-40.8,-10.2,16.5,16.5,42.0,42.0,bounce,bounce,bounce
2024-06-07,lt_rand0,2,1717787580,913,NQM4,19015.5,-1,1,59,41.8,5.0,,7.0,-3.8,-37.5,-40.8,-10.2,16.5,16.5,42.0,42.0,bounce,bounce,bounce
2024-06-07,gex_rand1,10,1717787580,913,NQM4,19017.25,-1,2,74,41.8,258.75,,7.0,-3.8,-37.5,-40.8,-10.2,18.25,18.25,40.25,40.25,bounce,bounce,both
2024-06-07,gex_rand1,5,1717787580,913,NQM4,19017.25,-1,2,74,41.8,258.75,,7.0,-3.8,-37.5,-40.8,-10.2,18.25,18.25,40.25,40.25,bounce,bounce,both
2024-06-07,gex_rand1,2,1717787580,913,NQM4,19017.25,-1,2,74,41.8,258.75,,7.0,-3.8,-37.5,-40.8,-10.2,18.25,18.25,40.25,40.25,bounce,bounce,both
2024-06-07,grid50,10,1717788000,920,NQM4,19000.0,-1,6,920,38.2,50.0,,7.0,-11.4,-34.4,-34.2,-15.7,1.0,1.0,57.5,57.5,bounce,bounce,bounce
2024-06-07,grid100,10,1717788000,920,NQM4,19000.0,-1,6,920,38.2,100.0,,7.0,-11.4,-34.4,-34.2,-15.7,1.0,1.0,57.5,57.5,bounce,bounce,bounce
2024-06-07,lt_rand0,10,1717788000,920,NQM4,19000.5,-1,2,66,38.2,9.5,,7.0,-11.4,-34.4,-34.2,-15.7,1.5,1.5,57.0,57.0,bounce,bounce,bounce
2024-06-07,grid50,5,1717788060,921,NQM4,19000.0,-1,5,921,24.5,50.0,,7.0,-14.5,-21.0,-20.7,-7.7,0.0,0.0,57.5,57.5,bounce,bounce,bounce
2024-06-07,grid50,2,1717788060,921,NQM4,19000.0,-1,5,921,24.5,50.0,,7.0,-14.5,-21.0,-20.7,-7.7,0.0,0.0,57.5,57.5,bounce,bounce,bounce
2024-06-07,grid100,5,1717788060,921,NQM4,19000.0,-1,5,921,24.5,100.0,,7.0,-14.5,-21.0,-20.7,-7.7,0.0,0.0,57.5,57.5,bounce,bounce,bounce
2024-06-07,grid100,2,1717788060,921,NQM4,19000.0,-1,5,921,24.5,100.0,,7.0,-14.5,-21.0,-20.7,-7.7,0.0,0.0,57.5,57.5,bounce,bounce,bounce
2024-06-07,lt_rand0,5,1717788060,921,NQM4,19000.5,-1,2,67,24.5,9.5,,7.0,-14.5,-21.0,-20.7,-7.7,0.0,0.0,57.0,57.0,bounce,bounce,bounce
2024-06-07,lt_rand0,2,1717788060,921,NQM4,19000.5,-1,2,67,24.5,9.5,,7.0,-14.5,-21.0,-20.7,-7.7,0.0,0.0,57.0,57.0,bounce,bounce,bounce
2024-06-07,lt_rand1,10,1717788060,921,NQM4,18989.25,-1,1,67,24.5,33.75,,7.0,-14.5,-21.0,-20.7,-7.7,0.0,0.0,68.25,68.25,bounce,bounce,bounce
2024-06-07,lt_real,10,1717788240,924,NQM4,19045.5,1,2,70,-11.6,6.5,77.75,7.0,22.8,15.8,9.3,-0.7,12.0,12.0,29.7,29.7,bounce,bounce,bounce
2024-06-07,lt_real,5,1717788420,927,NQM4,19045.5,1,2,73,5.0,6.5,77.75,7.0,7.6,14.0,5.6,-18.4,12.0,12.0,28.5,28.5,bounce,bounce,break
2024-06-07,lt_real,10,1717788420,927,NQM4,19052.0,1,1,58,5.0,6.5,71.25,7.0,7.6,14.0,5.6,-18.4,5.5,5.5,35.0,35.0,bounce,bounce,bounce
2024-06-07,grid50,10,1717788420,927,NQM4,19050.0,1,9,927,5.0,50.0,,7.0,7.6,14.0,5.6,-18.4,7.5,7.5,33.0,33.0,bounce,bounce,bounce
2024-06-07,lt_real,2,1717788480,928,NQM4,19045.5,1,2,74,37.5,6.5,77.75,7.0,-3.0,3.3,-6.0,-29.7,12.0,12.0,28.5,28.5,bounce,bounce,break
2024-06-07,lt_real,5,1717788480,928,NQM4,19052.0,1,1,59,37.5,6.5,71.25,7.0,-3.0,3.3,-6.0,-29.7,5.5,5.5,35.0,35.0,bounce,bounce,bounce
2024-06-07,lt_real,2,1717788480,928,NQM4,19052.0,1,1,59,37.5,6.5,71.25,7.0,-3.0,3.3,-6.0,-29.7,5.5,5.5,35.0,35.0,bounce,bounce,bounce
2024-06-07,grid50,5,1717788480,928,NQM4,19050.0,1,8,928,37.5,50.0,,7.0,-3.0,3.3,-6.0,-29.7,7.5,7.5,33.0,33.0,bounce,bounce,bounce
2024-06-07,grid50,2,1717788480,928,NQM4,19050.0,1,6,928,37.5,50.0,,7.0,-3.0,3.3,-6.0,-29.7,7.5,7.5,33.0,33.0,bounce,bounce,bounce
2024-06-07,gex_rand1,10,1717789800,950,NQM4,19018.5,-1,3,111,0.2,259.0,,7.0,-1.5,16.0,18.5,15.0,1.5,1.7,33.5,33.5,bounce,bounce,bounce
2024-06-07,gex_rand1,5,1717789920,952,NQM4,19018.5,-1,3,113,14.2,259.0,,7.0,-22.0,-9.4,-1.7,-5.2,1.5,1.7,33.5,33.5,bounce,bounce,bounce
2024-06-07,gex_rand0,10,1717789980,953,NQM4,19007.0,-1,3,114,15.3,97.25,,7.0,-19.0,-5.0,2.0,-5.7,0.0,0.0,45.0,45.0,bounce,bounce,bounce
2024-06-07,lt_rand0,10,1717789980,953,NQM4,19011.0,-1,2,99,15.3,13.0,,7.0,-19.0,-5.0,2.0,-5.7,0.0,0.0,41.0,41.0,bounce,bounce,bounce
2024-06-07,gex_rand1,2,1717789980,953,NQM4,19018.5,-1,3,114,15.3,259.0,,7.0,-19.0,-5.0,2.0,-5.7,0.0,1.7,33.5,33.5,bounce,bounce,bounce
2024-06-07,lt_real,10,1717790100,955,NQM4,19059.0,1,2,86,-1.3,14.5,63.75,7.0,-6.0,-18.7,-22.3,-14.0,0.0,0.0,38.8,42.2,bounce,bounce,bounce
2024-06-07,lt_real,5,1717790340,959,NQM4,19055.75,1,2,90,-11.7,15.5,68.5,7.0,-9.8,-15.8,-21.0,-10.6,0.0,0.0,36.55,38.95,bounce,bounce,bounce
2024-06-07,gex_rand0,10,1717792380,993,NQM4,19007.25,-1,4,154,8.5,30.25,,7.0,-3.5,-5.2,,,,,,,bounce,bounce,bounce
2024-06-09,lt_real,10,1717970580,1083,NQM4,19055.5,1,1,3,,5.75,,7.6,8.7,9.7,4.5,-1.0,4.3,4.3,19.7,23.7,bounce,bounce,bounce
2024-06-09,lt_real,5,1717970880,1088,NQM4,19055.5,1,1,8,,5.75,,7.6,4.8,-5.0,-9.2,-12.0,4.3,4.3,20.3,23.7,bounce,bounce,bounce
2024-06-09,lt_real,2,1717970940,1089,NQM4,19055.5,1,1,9,,5.75,,7.6,-1.5,-5.0,-14.0,-17.0,4.3,4.3,20.3,23.7,bounce,bounce,bounce
2024-06-09,lt_real,10,1717970940,1089,NQM4,19061.25,1,1,9,,5.75,,7.6,-1.5,-5.0,-14.0,-17.0,0.0,0.0,26.05,29.45,bounce,bounce,bounce
2024-06-09,lt_real,5,1717970940,1089,NQM4,19061.25,1,1,9,,5.75,,7.6,-1.5,-5.0,-14.0,-17.0,0.0,0.0,26.05,29.45,bounce,bounce,bounce
2024-06-09,lt_real,2,1717971060,1091,NQM4,19061.25,1,1,11,,5.75,,7.6,1.0,-7.8,-16.0,-27.0,0.0,0.0,26.05,32.45,bounce,bounce,bounce
2024-06-09,lt_real,10,1717983240,1294,NQM4,19046.75,1,1,155,3.0,13.0,,7.6,-0.7,-1.7,1.5,-0.5,0.0,0.0,16.75,16.75,bounce,bounce,bounce
2024-06-09,grid50,10,1717984680,1318,NQM4,19050.0,1,1,238,6.7,50.0,,7.6,-3.0,-3.2,-3.0,-2.2,0.0,0.0,16.0,17.8,bounce,bounce,bounce
2024-06-09,lt_real,5,1717985220,1327,NQM4,19044.75,1,1,188,4.0,6.0,,7.6,-5.0,-2.8,-4.0,2.4,0.0,0.0,12.55,12.55,bounce,bounce,bounce
2024-06-09,lt_real,2,1717988820,1387,NQM4,19044.5,1,1,248,1.0,29.75,,7.6,4.0,6.6,1.0,,6.5,,2.7,,none,,none
2024-06-09,grid50,5,1717989000,1390,NQM4,19050.0,1,1,310,8.7,50.0,,7.6,5.3,5.0,-1.0,,1.0,,7.2,,none,bounce,none
2024-06-09,grid50,2,1717989060,1391,NQM4,19050.0,1,1,311,10.0,50.0,,7.6,1.2,2.0,-5.2,,1.0,,8.5,,none,bounce,bounce
2024-06-10,grid50,10,1718002680,178,NQM4,19000.0,-1,1,178,16.6,50.0,,7.6,0.2,-5.8,-1.8,-15.3,7.5,7.5,27.5,27.5,bounce,bounce,bounce
2024-06-10,grid100,10,1718002680,178,NQM4,19000.0,-1,1,178,16.6,100.0,,7.6,0.2,-5.8,-1.8,-15.3,7.5,7.5,27.5,27.5,bounce,bounce,bounce
2024-06-10,lt_rand1,10,1718002680,178,NQM4,19000.25,-1,1,134,16.6,12.0,,7.6,0.2,-5.8,-1.8,-15.3,7.75,7.75,27.25,27.25,bounce,bounce,bounce
