i,epoch,et_date,trade_date,year,et_min,side,E,atr,sym,arr3,arr5,arr10,arr15,eff10,accel,dep_bars,fresh_bars,rv60,brk0_t,brk5_t,ret_p35_t,maxret_prebrk5,maxret_t,hold_p20_b0,hold_p20_b5,hold_p35_b0,hold_p35_b5,hold_p50_b0,hold_p50_b5,hold_a15_b0,hold_a15_b5,hold_a25_b0,hold_a25_b5,burst30,burst60
847610,1684466700,2023-05-18,2023-05-19,2023,1405,1,13942.8,178.89285714285714,NQM3,0.0111798762227989,0.0156518267119144,0.0201237772010299,0.0257137153124294,0.2758620689651279,-0.0012777001397472,240,40,0.3085645837492554,0,0,0,26.0,105,1,1,0,0,0,0,0,0,0,0,0.016769814334198444,0.019564783389898185
847658,1684469580,2023-05-19,2023-05-19,2023,13,-1,13922.5,178.89285714285714,NQM3,0.0139748452784987,0.0128568576562147,0.0391295667797963,0.0447195048911958,0.5284552845527205,0.0001330937645571,240,156,0.3024156518267444,42,56,0,6.700000000000728,11,0,0,0,0,0,0,0,0,0,0,0.011179876222798962,0.018167298862048313
847700,1684472100,2023-05-19,2023-05-19,2023,55,-1,13922.2,178.89285714285714,NQM3,0.0167698143341984,0.0212417648233139,0.0212417648233139,0.0335396286683968,0.4999999999996752,0.003087775337726,240,42,0.2862048313036981,8,14,0,3.2999999999992724,5,0,0,0,0,0,0,0,0,0,0,0.011179876222798962,0.012577360750648832
847755,1684475400,2023-05-19,2023-05-19,2023,110,-1,13916.5,178.89285714285714,NQM3,0.0363345977240966,0.0296266719904131,0.0279496905569974,0.0111798762227989,0.345794392523409,0.0108870699407746,240,40,0.3588740267518507,1,6,0,1.7000000000007276,1,0,0,0,0,0,0,0,0,0,0,0.019564783389898185,0.022359752445597923
847821,1684479360,2023-05-19,2023-05-19,2023,176,-1,13902.2,178.89285714285714,NQM3,0.0257137153124294,0.0575763625474105,0.0536634058694268,0.0760231583150248,0.7096774193549049,0.003087775337724,240,54,0.503094430025933,1,4,0,3.599999999998545,2,0,0,0,0,0,0,0,0,0,0,0.025154721501297665,0.026552206029147533
847919,1684485240,2023-05-19,2023-05-19,2023,274,1,13924.0,178.89285714285714,NQM3,0.0195647833898981,0.0670792573367937,0.1201836693950888,0.1106807746057056,0.9130434782608696,-0.0087841884607706,240,240,0.6210421241764945,1,22,0,8.5,11,0,0,0,0,0,0,0,0,0,0,0.034937113196246754,0.04751447394689559
847939,1684486440,2023-05-19,2023-05-19,2023,294,1,13928.2,178.89285714285714,NQM3,0.0357756039129648,0.0290676781792813,0.0570173687362787,0.0357756039129648,0.7321428571428745,0.0051640380648199,240,16,0.583589538830114,1,0,113,42.0,119,0,1,0,1,0,0,0,1,0,0,0.030744659612697147,0.04192453583549611
848036,1684492260,2023-05-19,2023-05-19,2023,391,-1,13900.5,178.89285714285714,NQM3,0.0419245358354961,0.0503094430025953,0.0363345977240966,0.0614893192253942,0.2601156069363724,0.0110467824582418,240,205,0.5125973248153771,1,11,0,3.700000000000728,5,0,0,0,0,0,0,0,0,0,0,0.032142144140547016,0.04751447394689559
848052,1684493220,2023-05-19,2023-05-19,2023,407,-1,13892.2,178.89285714285714,NQM3,0.0212417648233139,0.0368935915352284,0.0447195048911958,0.0436015172689118,0.436619718309888,0.0003726625407593,240,2,0.5008584547814057,2,6,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0.023757236973447796,0.023757236973447796
848139,1684498440,2023-05-19,2023-05-19,2023,494,-1,13886.0,178.89285714285714,NQM3,0.0178878019564824,0.053104412058295,0.0950289478937911,0.0894390097823916,0.592000000000057,-0.0091568510015299,240,81,0.7211020163705127,1,2,54,3.5,1,0,0,0,0,0,0,0,0,0,0,0.03353962866839689,0.036334597724096626
848187,1684501320,2023-05-19,2023-05-19,2023,542,1,13919.8,178.89285714285714,NQM3,0.0368935915352284,0.0257137153124294,0.1246556198842043,0.1341585146735875,0.6802973977695449,-0.0076928195914054,240,240,0.8150129766419792,6,40,50,31.0,25,0,1,0,0,0,0,0,1,0,0,0.034937113196246754,0.04192453583549611
848227,1684503720,2023-05-19,2023-05-19,2023,582,1,13929.0,178.89285714285714,NQM3,0.1313635456178878,0.1621082052305849,0.1816729886204831,0.2057097224994968,0.5687885010267005,0.027656884274973,240,31,1.0654422040326923,0,0,4,106.79999999999929,118,1,1,1,1,1,1,1,1,1,1,0.06009183469754442,0.07686164903174286
848247,1684504920,2023-05-19,2023-05-19,2023,602,-1,13870.0,178.89285714285714,NQM3,0.149810341385502,0.0961469355160751,0.0793771211818767,0.1408664404072709,0.2500000000000367,0.0566447061955135,19,105,1.3885406268715983,1,1,18,0.0,0,0,0,0,0,0,0,0,0,0,0,0.07127171092034339,0.08245158714314235
848317,1684509120,2023-05-19,2023-05-19,2023,672,-1,13859.0,178.89285714285714,NQM3,0.0793771211818767,0.1341585146735875,0.1576362547414694,0.0419245358354961,0.2708333333333412,-0.0033539628668383,47,69,1.6099021760831116,3,18,9,40.0,9,1,1,0,1,0,0,1,1,0,0,0.09922140147734079,0.12297863845078859
848334,1684510140,2023-05-19,2023-05-19,2023,689,-1,13854.2,178.89285714285714,NQM3,0.1777600319424994,0.1609902176083009,0.139748452784987,0.1263326013176201,0.3297730307076295,0.0641245757636248,54,14,2.061010181673013,1,3,0,7.599999999998545,2,0,0,0,0,0,0,0,0,0,0,0.12297863845078859,0.12996606109003794
848400,1684514100,2023-05-19,2023-05-19,2023,755,-1,13821.5,178.89285714285714,NQM3,0.053104412058295,0.0447195048911958,0.2219205430225634,0.2990616889598722,0.5132075471697898,-0.0297065282491521,14,55,1.782072269914191,100,101,10,54.0,49,1,1,1,1,1,1,1,1,1,1,0.09083649431024157,0.12158115392293871
848500,1684520100,2023-05-19,2023-05-19,2023,855,-1,13819.8,178.89285714285714,NQM3,0.0693152325813617,0.0402475544020803,0.1017368736274746,0.0782591335595927,0.4983922829582227,0.0134424702202721,50,100,1.1341984428029628,1,1,59,0.0,0,0,0,0,0,0,0,0,0,0,0,0.044719504891195846,0.04192453583549611
848596,1684525860,2023-05-19,2023-05-19,2023,951,1,13865.2,178.89285714285714,NQM3,0.0670792573367937,0.0726691954481932,0.0793771211818767,0.0894390097823916,0.3560371517027543,0.0155719704531823,240,240,1.0134557795967218,3,0,69,71.0,69,0,1,0,1,0,1,0,1,0,1,0.05030944300259533,0.08943900978239169
848665,1684706400,2023-05-21,2023-05-22,2023,1080,-1,13794.2,181.3571428571429,NQM3,0.2663253249310712,0.2635683339897557,0.2580543521071247,0.2525403702244937,0.7938718662952324,0.0563213863725876,48,164,0.5183142969672697,0,0,21,61.79999999999927,119,1,1,1,1,1,1,1,1,1,1,0.031705395825128,0.031705395825128
848766,1684712460,2023-05-21,2023-05-22,2023,1181,1,13849.0,181.3571428571429,NQM3,0.0044111855061007,0.0055139818826309,0.0137849547065773,0.0165419456478928,0.5319148936165272,0.0001312852829178,101,167,0.4300905868452346,1,17,0,3.200000000000728,4,0,0,0,0,0,0,0,0,0,0,0.008270972823946433,0.009649468294604174
848783,1684713480,2023-05-21,2023-05-22,2023,1198,1,13855.8,181.3571428571429,NQM3,0.034738085860571,0.034738085860571,0.0374950768018864,0.0374950768018864,0.4310344827586748,0.007877116975187,118,16,0.3837731390311266,1,9,0,8.799999999999272,3,0,0,0,0,0,0,0,0,0,0,0.02894840488381252,0.031705395825128
848802,1684714620,2023-05-21,2023-05-22,2023,1217,1,13862.2,181.3571428571429,NQM3,0.017644742024423,0.0165419456478928,0.0093737692004766,0.0727845608507326,0.1150442477875536,0.0063279506367322,137,10,0.3699881843245491,18,0,0,13.400000000001455,25,0,0,0,0,0,0,0,0,0,0,0.01378495470657739,0.022055927530523826
848820,1684715700,2023-05-21,2023-05-22,2023,1235,1,13862.5,181.3571428571429,NQM3,0.0137849547065773,0.0165419456478928,0.023710122095309,0.0165419456478928,0.5384615384613232,0.0004201129053438,155,18,0.3617172115005826,49,0,0,13.700000000000728,7,0,0,0,0,0,0,0,0,0,0,0.011027963765261913,0.01516345017723513
848869,1684718640,2023-05-21,2023-05-22,2023,1284,1,13863.0,181.3571428571429,NQM3,0.0248129184718393,0.0319810949192555,0.023158723907054,0.052382827884994,0.3035714285716374,0.0070368911645012,204,49,0.3490350531705355,3,0,0,11.0,16,0,0,0,0,0,0,0,0,0,0,0.023434423001181565,0.026191413942497042
848992,1684726020,2023-05-21,2023-05-22,2023,1407,1,13874.0,181.3571428571429,NQM3,0.0485230405671484,0.0452146514375778,0.0441118550610476,0.0540370224497793,0.625,0.0112905343310995,240,119,0.2905868452146353,37,85,0,6.5,9,0,0,0,0,0,0,0,0,0,0,0.02894840488381252,0.02894840488381252
849029,1684728240,2023-05-22,2023-05-22,2023,4,1,13874.2,181.3571428571429,NQM3,0.0055139818826309,0.017644742024423,0.0259157148483695,0.0259157148483695,0.7627118644065916,-0.0014441381121195,240,37,0.2415124064592318,1,0,0,13.0,119,0,0,0,0,0,0,0,0,0,0,0.01378495470657739,0.012406459235919652
849049,1684729440,2023-05-22,2023-05-22,2023,24,1,13877.8,181.3571428571429,NQM3,0.0198503347774634,0.0143363528948324,0.0110279637652619,0.0198503347774634,0.2857142857142857,0.0078771169751832,240,19,0.2514375738479635,1,0,0,18.299999999999272,107,0,0,0,0,0,0,0,0,0,0,0.01516345017723513,0.016541945647892867
849077,1684731120,2023-05-22,2023-05-22,2023,52,1,13879.2,181.3571428571429,NQM3,0.0148877510831075,0.017644742024423,0.0275699094131547,0.023158723907054,0.3877551020407708,0.000945254037023,240,27,0.2293816463174197,0,0,0,20.40000000000145,119,1,1,0,0,0,0,0,0,0,0,0.017920441118550606,0.016541945647892867
849116,1684733460,2023-05-22,2023-05-22,2023,91,-1,13866.0,181.3571428571429,NQM3,0.0374950768018864,0.0385978731784166,0.0374950768018864,0.0452146514375778,0.4018691588784093,0.0079033740317697,240,240,0.2949980307207361,24,39,0,3.5,14,0,0,0,0,0,0,0,0,0,0,0.01378495470657739,0.019298936589208348
849140,1684734900,2023-05-22,2023-05-22,2023,115,-1,13865.5,181.3571428571429,NQM3,0.0126821583300471,0.0126821583300471,0.0093737692004766,0.0093737692004766,0.1666666666667508,0.0037810161480873,240,24,0.2845214651437292,1,15,0,1.0,2,0,0,0,0,0,0,0,0,0,0,0.008270972823946433,0.009649468294604174
849156,1684735860,2023-05-22,2023-05-22,2023,131,-1,13859.5,181.3571428571429,NQM3,0.0181961402126781,0.02922410397794,0.0192989365892083,0.0275699094131547,0.2641509433961034,0.0046212419587731,240,1,0.2878298542733399,40,51,0,11.700000000000728,23,0,0,0,0,0,0,0,0,0,0,0.01516345017723513,0.022055927530523826
849196,1684738260,2023-05-22,2023-05-22,2023,171,-1,13858.8,181.3571428571429,NQM3,0.0242615202835842,0.0352894840488461,0.0369436786136314,0.0496258369436786,0.7142857142855905,0.0049888407509537,240,40,0.3644742024418981,2,11,0,5.400000000001455,10,0,0,0,0,0,0,0,0,0,0,0.009649468294604174,0.01378495470657739
849261,1684742160,2023-05-22,2023-05-22,2023,236,1,13875.8,181.3571428571429,NQM3,0.0385978731784166,0.0308782985427253,0.0529342260732491,0.0551398188263095,0.6335877862593808,0.0084285151634526,240,184,0.6594722331626944,0,0,119,37.29999999999927,120,1,1,1,1,0,0,1,1,0,0,0.024812918471839304,0.026191413942497042
849351,1684747560,2023-05-22,2023-05-22,2023,326,-1,13855.0,181.3571428571429,NQM3,0.0192989365892083,0.0154391492713626,0.0358408822371012,0.0374950768018864,0.4455445544555097,0.0003938558487593,240,144,0.3495864513587906,1,7,0,2.0,3,0,0,0,0,0,0,0,0,0,0,0.019298936589208348,0.019298936589208348
849379,1684749240,2023-05-22,2023-05-22,2023,354,-1,13842.0,181.3571428571429,NQM3,0.0330838912957857,0.0468688460023631,0.0507286333202088,0.052382827884994,0.7796610169492623,0.0085072863332014,240,20,0.4201654194564427,1,5,0,2.200000000000728,1,0,0,0,0,0,0,0,0,0,0,0.020677432059866087,0.02756990941315478
849455,1684753800,2023-05-22,2023-05-22,2023,430,-1,13825.5,181.3571428571429,NQM3,0.0661677825915714,0.0645135880267862,0.0771957463568333,0.0700275699094171,0.7988165680472685,0.0195615071550479,240,68,0.4025206774320798,1,0,52,43.5,90,0,1,0,1,0,0,0,1,0,0,0.037219377707758954,0.04962583694367861
849497,1684756320,2023-05-22,2023-05-22,2023,472,1,13853.2,181.3571428571429,NQM3,0.0187475384009532,0.0204017329657385,0.0452146514375778,0.0341866876723159,0.6406250000000933,0.0024681633188952,240,236,0.5602205592753172,1,8,0,4.200000000000728,3,0,0,0,0,0,0,0,0,0,0,0.01378495470657739,0.019298936589208348
849526,1684758060,2023-05-22,2023-05-22,2023,501,1,13863.8,181.3571428571429,NQM3,0.0220559275305238,0.0165419456478928,0.0485230405671484,0.0319810949192555,0.5147058823529963,0.0002625705658414,240,16,0.560220559275277,1,19,0,6.299999999999272,10,0,0,0,0,0,0,0,0,0,0,0.024812918471839304,0.03584088223710121
849545,1684759200,2023-05-22,2023-05-22,2023,520,1,13869.0,181.3571428571429,NQM3,0.0358408822371012,0.0358408822371012,0.0441118550610476,0.0248129184718393,0.4744525547446263,0.0080084022581068,240,16,0.4868846002362894,53,53,0,24.200000000000728,45,1,1,0,0,0,0,0,0,0,0,0.024812918471839304,0.026191413942497042
849598,1684762380,2023-05-22,2023-05-22,2023,573,1,13876.8,181.3571428571429,NQM3,0.0970460811342968,0.1312327688066127,0.1422607325718746,0.1422607325718746,0.4305555555555266,0.0240514638309013,240,53,0.7603781016148369,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.08546671918077982,0.11027963765261913
849614,1684763340,2023-05-22,2023-05-22,2023,589,1,13931.8,181.3571428571429,NQM3,0.1742418274911301,0.1146908231587198,0.190783773139023,0.242615202835762,0.4570135746606275,0.0478141000393842,15,1,1.188263095706991,1,1,18,0.0,0,0,0,0,0,0,0,0,0,0,0,0.07995273729814886,0.1061441512406459
849778,1684773180,2023-05-22,2023-05-22,2023,753,-1,13874.8,181.3571428571429,NQM3,0.0672705789681016,0.0992516738873572,0.0959432847577866,0.1472233162662505,0.3440366972477179,0.0139162399894952,151,240,0.9307601417881014,42,0,57,49.70000000000073,70,1,1,0,1,0,0,1,1,0,1,0.04686884600236313,0.07443875541551791
849820,1684775700,2023-05-22,2023-05-22,2023,795,-1,13870.2,181.3571428571429,NQM3,0.1797558093737611,0.2029145332808151,0.1411579361953444,0.1836155966916068,0.3768115942028804,0.0566102139950098,110,42,1.0862544308782385,0,0,12,72.59999999999854,97,1,1,1,1,1,1,1,1,1,1,0.11579361953525008,0.1406065380070894
849837,1684776720,2023-05-22,2023-05-22,2023,812,1,13915.0,181.3571428571429,NQM3,0.0562426152028397,0.0341866876723159,0.0937376920047262,0.1334383615596731,0.6774193548387002,0.0130235000656432,239,220,1.004647499015304,1,11,0,6.5,3,0,0,0,0,0,0,0,0,0,0,0.03032690035447026,0.03997636864907443
849909,1684781040,2023-05-22,2023-05-22,2023,884,1,13925.0,181.3571428571429,NQM3,0.0374950768018864,0.0468688460023631,0.0248129184718393,0.0209531311539936,0.1741293532338434,0.0124721018773776,89,61,0.7576211106735415,4,6,53,6.200000000000728,2,0,0,0,0,0,0,0,0,0,0,0.026191413942497042,0.03308389129578573
849951,1684783560,2023-05-22,2023-05-22,2023,926,-1,13894.8,181.3571428571429,NQM3,0.0992516738873572,0.1224103977944112,0.1510831035840962,0.1455691217014652,0.9501779359430126,0.0243928055664935,240,131,0.8601811736904291,1,11,0,13.200000000000728,6,0,0,0,0,0,0,0,0,0,0,0.07443875541551791,0.09098070106341077
849976,1684785060,2023-05-22,2023-05-22,2023,951,-1,13884.2,181.3571428571429,NQM3,0.0512800315084638,0.0953918865695115,0.069476171721142,0.0623079952737257,0.3396226415094188,0.0111855061047662,57,14,0.9649468294604374,0,0,22,38.59999999999855,77,1,1,1,1,0,0,1,1,0,0,0.04411185506104765,0.05513981882630956
850106,1684796460,2023-05-22,2023-05-23,2023,1141,1,13925.0,176.21428571428572,NQM3,0.0397243615727604,0.0397243615727604,0.0408593433319862,0.0465342521280949,0.6,0.0051344412917153,240,189,0.2678556951763316,1,3,0,4.5,1,0,0,0,0,0,0,0,0,0,0,0.03830563437373328,0.029793271179570327
850126,1684797660,2023-05-22,2023-05-23,2023,1161,1,13951.8,176.21428571428572,NQM3,0.1038508309687838,0.1095257397648925,0.1282529387920468,0.1180381029590554,0.9545454545454546,0.0281043102283494,142,16,0.3904337251722699,40,0,0,15.799999999999272,22,0,0,0,0,0,0,0,0,0,0,0.05391163356303202,0.08796108633968382
850166,1684800060,2023-05-22,2023-05-23,2023,1201,1,13953.5,176.21428571428572,NQM3,0.0607215241183665,0.0624239967571949,0.0663964329144751,0.0709363599513579,0.7222222222222503,0.0169706796378895,181,40,0.5550060802594822,1,105,0,13.299999999999272,56,0,0,0,0,0,0,0,0,0,0,0.04398054316984191,0.06384272395622213
850271,1684806360,2023-05-22,2023-05-23,2023,1306,1,13975.5,176.21428571428572,NQM3,0.1447101743007701,0.1492501013376529,0.1435751925415443,0.1532225374949331,0.8109090909091717,0.0427239562221327,164,104,0.4256181597081475,1,0,92,45.5,120,0,1,0,1,0,0,0,1,0,1,0.11775435751925414,0.1291041751114714
850363,1684811880,2023-05-22,2023-05-23,2023,1398,-1,13939.2,176.21428571428572,NQM3,0.0374543980543087,0.0340494527766518,0.0584515605999148,0.0612890149979691,0.5434782608695222,0.0089177138224544,240,240,0.3376570733685256,1,28,0,6.299999999999272,15,0,0,0,0,0,0,0,0,0,0,0.02837454398054317,0.0340494527766518
850389,1684813440,2023-05-22,2023-05-23,2023,1424,-1,13936.0,176.21428571428572,NQM3,0.0312119983785974,0.0368869071747061,0.0482367247669233,0.0312119983785974,0.6697247706422692,0.0057019321713268,240,23,0.362059181191768,1,2,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.0170247263883259,0.0170247263883259
850452,1684817220,2023-05-23,2023-05-23,2023,47,-1,13929.2,176.21428571428572,NQM3,0.0261045804620914,0.0385893798135345,0.0397243615727604,0.0340494527766518,0.5849056603773067,0.005242534792593,240,61,0.2792055127685283,1,4,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.01844345358735306,0.021280907985407375
850530,1684821900,2023-05-23,2023-05-23,2023,125,-1,13921.5,176.21428571428572,NQM3,0.045399270368869,0.0641264693960234,0.0607215241183665,0.0584515605999148,0.5694444444445813,0.0082151060667471,240,73,0.4012160518848638,9,53,0,7.700000000000728,38,0,0,0,0,0,0,0,0,0,0,0.02695581678151601,0.03688690717470612
850563,1684823880,2023-05-23,2023-05-23,2023,158,-1,13917.5,176.21428571428572,NQM3,0.053911633563032,0.045399270368869,0.0226996351844345,0.0397243615727604,0.070422535211282,0.0167544926361302,240,24,0.4613700851236278,19,22,0,11.700000000000728,5,0,0,0,0,0,0,0,0,0,0,0.01844345358735306,0.024118362383461694
850582,1684825020,2023-05-23,2023-05-23,2023,177,-1,13917.0,176.21428571428572,NQM3,0.0272395622213173,0.0385893798135345,0.0340494527766518,0.0556141062018604,0.4262295081970097,0.0065937035535732,240,19,0.4744223753546322,1,4,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.012768544791244426,0.0170247263883259
850600,1684826100,2023-05-23,2023-05-23,2023,195,-1,13901.2,176.21428571428572,NQM3,0.0300770166193716,0.0317794892582,0.0329144710174259,0.0658289420348518,0.2551020408163454,0.0081070125658694,240,10,0.5357113903526219,1,0,0,15.799999999999272,53,0,0,0,0,0,0,0,0,0,0,0.039724361572760436,0.03688690717470612
850616,1684827060,2023-05-23,2023-05-23,2023,211,-1,13897.0,176.21428571428572,NQM3,0.0635589785164208,0.0749087961086381,0.0612890149979691,0.0283745439805431,0.4690265486725322,0.0211322794217009,240,15,0.5629509525739187,1,0,0,20.0,37,0,1,0,0,0,0,0,0,0,0,0.0340494527766518,0.03688690717470612
850727,1684833720,2023-05-23,2023-05-23,2023,322,-1,13895.0,176.21428571428572,NQM3,0.0442642886096432,0.0556141062018604,0.0408593433319862,0.0766112687474665,0.4160583941606149,0.0124037292257777,240,110,0.435265504661495,3,21,0,9.200000000000728,12,0,0,0,0,0,0,0,0,0,0,0.02553708958248885,0.03688690717470612
850746,1684834860,2023-05-23,2023-05-23,2023,341,-1,13892.5,176.21428571428572,NQM3,0.0471017430076975,0.0567490879610863,0.0380218889339319,0.0527766518038061,0.3088235294117686,0.0122686123496799,240,16,0.4239156870692984,1,3,0,3.5,1,0,0,0,0,0,0,0,0,0,0,0.02695581678151601,0.02553708958248885
850766,1684836060,2023-05-23,2023-05-23,2023,361,-1,13879.8,176.21428571428572,NQM3,0.0340494527766518,0.0323469801378233,0.0153222537494974,0.0533441426834294,-0.0642201834863181,0.0075935684366944,240,11,0.462505066882833,71,99,0,22.200000000000728,35,1,1,0,0,0,0,0,0,0,0,0.015605999189298742,0.01844345358735306
850837,1684840320,2023-05-23,2023-05-23,2023,432,-1,13879.2,176.21428571428572,NQM3,0.0567490879610863,0.0584515605999148,0.0624239967571949,0.0868261045804579,0.5952380952382499,0.0162140251317389,240,71,0.486907174706096,28,29,0,13.0,7,0,0,0,0,0,0,0,0,0,0,0.02837454398054317,0.04539927036886907
850865,1684842000,2023-05-23,2023-05-23,2023,460,-1,13874.2,176.21428571428572,NQM3,0.0584515605999148,0.0680989055533036,0.0953384677746209,0.069801378192132,0.5683453237409959,0.0123226591001202,240,28,0.6441021483583093,1,9,0,5.0,2,0,0,0,0,0,0,0,0,0,0,0.04398054316984191,0.03830563437373328
850883,1684843080,2023-05-23,2023-05-23,2023,478,-1,13849.0,176.21428571428572,NQM3,0.0624239967571949,0.0839886501824036,0.1220105391163356,0.1447101743007701,0.5254237288135594,0.0009458181326847,58,4,0.7320632346979931,51,58,0,21.0,31,1,1,0,0,0,0,0,0,0,0,0.03688690717470612,0.05674908796108634
850934,1684846140,2023-05-23,2023-05-23,2023,529,-1,13845.8,176.21428571428572,NQM3,0.0380218889339319,0.0777462505066924,0.1157681394406243,0.0964734495338467,0.9711538461539152,0.0011890285096602,107,51,0.7309282529387879,1,8,0,5.0,3,0,0,0,0,0,0,0,0,0,0,0.02837454398054317,0.04823672476692339
850958,1684847580,2023-05-23,2023-05-23,2023,553,-1,13832.0,176.21428571428572,NQM3,0.0896635589785122,0.0709363599513579,0.091933522496964,0.053911633563032,0.444444444444479,0.0185920821510594,95,11,0.7309282529387879,8,12,38,10.799999999999272,1,0,0,0,0,0,0,0,0,0,0,0.039724361572760436,0.04398054316984191
850975,1684848600,2023-05-23,2023-05-23,2023,570,-1,13822.2,176.21428571428572,NQM3,0.0385893798135345,0.0300770166193716,0.0885285772192864,0.094203486015395,0.3636363636363636,-0.0086474800702588,102,5,0.813781921362007,0,0,2,55.79999999999927,30,1,1,1,1,1,1,1,1,1,1,0.0510741791649777,0.05391163356303202
851000,1684850100,2023-05-23,2023-05-23,2023,595,1,13872.8,176.21428571428572,NQM3,0.1055533036076123,0.0624239967571949,0.0964734495338467,0.0624239967571949,0.3147751605995824,0.0321307931360601,240,240,1.419862180786405,1,5,55,13.299999999999272,2,0,0,0,0,0,0,0,0,0,0,0.05533036076205918,0.08654235914065667
851154,1684859340,2023-05-23,2023-05-23,2023,749,-1,13831.2,176.21428571428572,NQM3,0.0488042156465259,0.094203486015395,0.0925010133765666,0.107823267126064,0.4861660079051235,0.002459127144977,240,179,1.0021888933927972,1,5,0,7.299999999999272,1,0,0,0,0,0,0,0,0,0,0,0.0340494527766518,0.04114308877178759
851172,1684860420,2023-05-23,2023-05-23,2023,767,-1,13776.0,176.21428571428572,NQM3,0.078313741386295,0.0709363599513579,0.2071341710579651,0.3206323469801378,0.488045007032344,0.0042967166599102,14,4,1.4051074179164895,43,43,22,43.20000000000073,31,1,1,1,1,0,0,1,1,0,0,0.07661126874746656,0.09363599513579246
851215,1684863000,2023-05-23,2023-05-23,2023,810,-1,13769.2,176.21428571428572,NQM3,0.1815970814754763,0.2457235508714997,0.2286988244831738,0.2531009323064368,0.6923076923076923,0.0371571409269037,53,43,1.4419943250911955,2,44,0,23.299999999999272,13,0,1,0,0,0,0,0,0,0,0,0.11207944872314551,0.12484799351438994
851235,1684864200,2023-05-23,2023-05-23,2023,830,-1,13765.5,176.21428571428572,NQM3,0.0652614511552492,0.1288204296716701,0.1049858127280097,0.0584515605999148,0.4671052631578404,0.0079448723145534,32,17,1.2734495338467855,24,27,0,26.5,17,1,1,0,0,0,0,1,1,0,0,0.04398054316984191,0.06100526955816781
851259,1684865640,2023-05-23,2023-05-23,2023,854,-1,13763.2,176.21428571428572,NQM3,0.0964734495338467,0.0754762869882407,0.1021483583299554,0.0624239967571949,0.3229166666666923,0.0207539521686286,49,24,1.3460883664369927,2,4,0,11.299999999999272,2,0,0,0,0,0,0,0,0,0,0,0.06384272395622213,0.07235508715038508
851325,1684869600,2023-05-23,2023-05-23,2023,920,-1,13710.0,176.21428571428572,NQM3,0.123713011755164,0.170247263883259,0.1691122821240331,0.1600324280502676,0.2516778523489994,0.0067558438048912,63,55,1.6400486420753746,0,0,12,47.20000000000073,25,1,1,1,1,0,0,1,1,1,1,0.05249290636400486,0.07944872314552087
851497,1684883520,2023-05-23,2023-05-24,2023,1152,1,13746.0,179.625,NQM3,0.0139178844815588,0.0155880306193418,0.011134307585247,0.0167014613778705,0.2045454545453887,0.0046658050833402,240,240,0.2449547668754349,4,58,0,3.5,12,0,0,0,0,0,0,0,0,0,0,0.011134307585247043,0.015309672929714684
851520,1684884900,2023-05-23,2023-05-24,2023,1175,1,13747.5,179.625,NQM3,0.01280445372303,0.01280445372303,0.020598469032711,0.0183716075156535,0.3103448275862646,0.0012990025516096,240,19,0.2271398747390153,11,42,0,5.0,4,0,0,0,0,0,0,0,0,0,0,0.011134307585247043,0.012526096033402923
851537,1684885920,2023-05-23,2023-05-24,2023,1192,1,13748.2,179.625,NQM3,0.0066805845511522,0.0122477383437757,0.0150313152400875,0.0150313152400875,0.0843373493976854,-0.002677535871689,240,6,0.2477383437717264,6,25,0,5.400000000001455,15,0,0,0,0,0,0,0,0,0,0,0.011134307585247043,0.011134307585247043
851555,1684887000,2023-05-23,2023-05-24,2023,1210,1,13752.5,179.625,NQM3,0.0462073764787711,0.0462073764787711,0.0361864996520528,0.0306193458594293,0.4363636363637145,0.0136792921761573,240,11,0.2939457202504976,7,0,0,24.0,111,0,1,0,0,0,0,0,0,0,0,0.018093249826026444,0.022268615170494086
851618,1684890780,2023-05-23,2023-05-24,2023,1273,-1,13740.0,179.625,NQM3,0.0334029227557411,0.0278357689631176,0.0668058455114822,0.0612386917188587,0.7142857142856269,-0.0001325512807767,240,240,0.2833681280445251,3,46,0,7.799999999999272,28,0,0,0,0,0,0,0,0,0,0,0.016701461377870562,0.030619345859429367
851659,1684893240,2023-05-23,2023-05-24,2023,1314,-1,13737.5,179.625,NQM3,0.023938761308277,0.0167014613778705,0.0406402226861476,0.0350730688935241,0.3432835820894063,0.000583225635415,240,35,0.3546276965901628,4,6,0,4.700000000000728,2,0,0,0,0,0,0,0,0,0,0,0.016701461377870562,0.025052192066805846
851778,1684900380,2023-05-23,2023-05-24,2023,1433,1,13746.0,179.625,NQM3,0.011134307585247,0.0083507306889352,0.0194850382741823,0.0289491997216463,0.3793103448274708,0.002147330748582,240,210,0.2488517745302754,13,55,0,3.0,5,0,0,0,0,0,0,0,0,0,0,0.012526096033402923,0.012526096033402923
851794,1684901340,2023-05-24,2023-05-24,2023,9,1,13747.0,179.625,NQM3,0.0100208768267182,0.0066805845511522,0.0155880306193418,0.011134307585247,0.5199999999997089,0.002173841004736,240,3,0.2360473208072251,8,65,0,3.0,4,0,0,0,0,0,0,0,0,0,0,0.006958942240779402,0.009742519137091163
