date,cls,direction,price,first_touch_utc,K,spread_put,spread_call,rspread_put,rspread_call,imb_put,imb_call,depth_put,depth_call,depth_ratio,intens,intens_ratio,dspread_otm,iv_put,iv_call,iv_gap,iv_kink
2025-01-03,placebo,lower,21153.43,2025-01-03T15:21,510,0.02,0.06,0.0241,0.0161,-0.597,-0.0909,134,22,0.568,62,1.0,0.01,0.3774,0.3705,0.0069,-0.0001
2025-01-03,placebo,lower,21177.75,2025-01-03T15:21,510,0.02,0.06,0.0241,0.0161,-0.597,-0.0909,134,22,0.568,62,1.0,0.01,0.3774,0.3705,0.0069,-0.0001
2025-01-03,placebo,lower,21243.99,2025-01-03T16:10,512,0.01,0.05,0.018,0.0158,-0.6559,0.9883,186,171,0.317,62,1.0,-0.01,0.3151,0.3125,0.0026,-0.0014
2025-01-03,placebo,lower,21396.58,2025-01-03T16:10,516,0.03,0.01,0.0139,0.0129,-0.8182,0.6842,33,76,0.13,62,1.0,-0.01,0.2813,0.2813,0.0,-0.0016
2025-01-03,placebo,lower,21398.08,2025-01-03T17:19,516,0.01,0.02,0.0155,0.0108,0.8065,-0.4737,124,19,0.135,62,1.0,0.0,0.2695,0.2785,-0.009,-0.0016
2025-01-03,placebo,lower,21552.77,2025-01-03T17:19,519,0.05,0.01,0.0232,0.0274,0.2632,-0.1259,114,270,0.195,62,1.0,0.0,0.2336,0.2428,-0.0092,-0.0012
2025-01-03,placebo,upper,21468.39,2025-01-03T14:33,517,0.07,0.01,0.02,0.0112,0.0,0.68,60,75,0.348,6,1.0,,0.3413,0.3455,-0.0042,-0.0008
2025-01-03,placebo,upper,21321.21,2025-01-03T14:33,514,0.01,0.03,0.0055,0.0134,0.7662,-0.5789,77,38,0.669,6,1.0,,0.361,0.3664,-0.0054,-0.0007
2025-01-03,placebo,upper,21492.13,2025-01-03T15:44,518,0.07,0.01,0.0226,0.0202,-0.738,-0.049,229,143,0.362,62,1.0,-0.01,0.2801,0.2853,-0.0052,0.0003
2025-01-03,placebo,upper,21467.41,2025-01-03T15:44,517,0.03,0.01,0.0126,0.0126,0.7143,0.5269,35,93,0.181,62,1.0,-0.01,0.2835,0.2901,-0.0066,-0.0017
2025-01-03,placebo,upper,21517.15,2025-01-03T16:03,519,0.08,0.01,0.0215,0.0408,-0.4135,0.992,266,502,0.636,62,1.0,0.0,0.2687,0.267,0.0017,-0.0033
2025-01-03,placebo,upper,21297.26,2025-01-03T16:03,513,0.02,0.03,0.0351,0.0096,0.3959,-0.9718,341,71,0.557,62,1.0,-0.0,0.3095,0.3134,-0.0039,-0.0012
2025-01-03,placebo,upper,21371.62,2025-01-03T14:44,515,0.02,0.03,0.0138,0.0115,0.5082,-0.6923,61,65,0.352,28,1.0,,0.3607,0.356,0.0047,0.0003
2025-01-03,placebo,upper,21518.68,2025-01-03T14:44,519,0.09,0.01,0.0254,0.014,0.8361,-0.978,244,91,0.426,28,1.0,,0.3247,0.3225,0.0022,0.0
2025-01-03,placebo,upper,21538.51,2025-01-03T16:50,519,0.03,0.01,0.0156,0.0177,0.2,0.4454,50,119,0.13,62,1.0,-0.0,0.2474,0.2474,0.0,-0.002
2025-01-03,placebo,upper,21532.51,2025-01-03T16:50,519,0.03,0.01,0.0156,0.0177,0.2,0.4454,50,119,0.13,62,1.0,-0.0,0.2474,0.2474,0.0,-0.002
