trade_date,year,dow,regime,fh_prog,fh_loc,fh_net,fh_rng,fh_open,fh_close,fh_high,fh_low,atr14_prior,gap,on_range,rod_drift,rod_mfe_up,rod_mfe_dn,rod_close,pm_texture,pm_drift,fh_dir
2024-03-28,2024,3,SWEEP_REVERT_BEAR,0.1201,0.4044,-9.8,81.6,18500.0,18490.2,18538.8,18457.2,255.75,-6.75,68.5,-27.2,28.8,41.4,18463.0,DRIFT_DOWN,-19.2,-1
2024-04-01,2024,0,BTD,0.2771,0.4217,34.5,124.5,18500.5,18535.0,18607.0,18482.5,231.89285714285714,37.5,134.0,-39.8,6.8,120.5,18495.2,DRIFT_UP,26.0,1
2024-04-02,2024,1,STR,0.5414,0.4088,-49.0,90.5,18287.5,18238.5,18292.0,18201.5,222.41071428571428,-207.75,242.0,92.0,108.5,31.3,18330.5,DRIFT_UP,40.7,-1
2024-04-03,2024,2,ONEWAY_UP,0.9425,0.948,168.7,179.0,18240.5,18409.2,18418.5,18239.5,221.875,-90.0,112.5,-38.7,42.6,106.2,18370.5,DRIFT_DOWN,-41.5,1
2024-04-04,2024,3,SWEEP_REVERT_BEAR,0.3904,0.2796,-31.7,81.2,18541.2,18509.5,18568.0,18486.8,221.46428571428572,170.75,174.0,-434.5,57.3,440.3,18075.0,TREND_DOWN,-482.0,-1
2024-04-05,2024,4,BTD,0.4333,0.67,65.0,150.0,18138.0,18203.0,18252.5,18102.5,238.01785714285714,63.0,138.75,90.2,205.2,10.5,18293.2,TREND_DOWN,-107.3,1
2024-04-08,2024,0,SWEEP_REVERT_BULL,0.0945,0.9884,9.8,103.7,18330.2,18340.0,18341.2,18237.5,240.89285714285714,37.0,125.75,-43.0,36.0,88.0,18297.0,DRIFT_DOWN,-18.2,1
2024-04-09,2024,1,SWEEP_REVERT_BEAR,0.8134,0.084,-109.4,134.5,18391.2,18281.8,18405.0,18270.5,228.01785714285714,94.25,142.0,80.4,83.4,121.0,18362.2,TREND_UP,97.7,-1
2024-04-10,2024,2,BTD,0.3743,0.6956,37.5,100.2,18140.0,18177.5,18208.0,18107.8,228.60714285714286,-222.25,420.75,14.0,56.5,63.5,18191.5,CHOP,-0.3,1
2024-04-11,2024,3,STR,0.5397,0.3761,-56.4,104.5,18265.2,18208.8,18274.0,18169.5,239.35714285714286,73.75,198.25,273.4,310.0,7.0,18482.2,TREND_UP,173.7,-1
2024-04-12,2024,4,STR,0.2666,0.186,-22.5,84.4,18297.0,18274.5,18343.2,18258.8,257.10714285714283,-185.25,233.0,-93.5,16.7,154.3,18181.0,DRIFT_UP,22.2,-1
2024-04-15,2024,0,ONEWAY_DOWN,0.7216,0.2568,-106.8,148.0,18335.8,18229.0,18339.0,18191.0,275.2142857142857,154.75,204.0,-352.8,20.2,387.5,17876.2,TREND_DOWN,-233.3,-1
2024-04-16,2024,1,SWEEP_REVERT_BEAR,0.0932,0.3288,-10.2,109.5,17868.2,17858.0,17931.5,17822.0,298.26785714285717,-8.0,126.5,18.5,130.0,40.0,17876.5,CHOP,-37.0,-1
2024-04-17,2024,2,ONEWAY_DOWN,0.7118,0.273,-107.7,151.3,17957.2,17849.5,17959.5,17808.2,299.42857142857144,80.75,190.5,-195.3,9.3,234.3,17654.2,CHOP,11.0,-1
2024-04-18,2024,3,CHOP,0.168,0.7902,-21.3,126.8,17673.5,17652.2,17678.8,17552.0,310.85714285714283,19.25,107.25,-107.2,93.8,130.7,17545.0,TREND_DOWN,-65.2,-1
2024-04-19,2024,4,ONEWAY_DOWN,0.6761,0.1989,-119.0,176.0,17495.0,17376.0,17517.0,17341.0,322.23214285714283,-50.0,371.5,-194.2,46.2,262.8,17181.8,DRIFT_DOWN,-102.2,-1
2024-04-22,2024,0,SWEEP_REVERT_BEAR,0.643,0.071,-96.0,149.3,17288.8,17192.8,17331.5,17182.2,339.55357142857144,107.0,118.5,157.7,255.2,44.3,17350.5,DRIFT_UP,76.3,-1
2024-04-23,2024,1,ONEWAY_UP,0.8688,0.9643,136.4,157.0,17428.8,17565.2,17570.8,17413.8,338.8392857142857,78.25,150.75,41.8,92.0,24.0,17607.0,CHOP,12.8,1
2024-04-24,2024,2,SWEEP_REVERT_BEAR,0.0417,0.1905,-3.5,84.0,17731.0,17727.5,17795.5,17711.5,349.67857142857144,124.0,90.5,-69.3,14.7,160.3,17658.2,DRIFT_UP,35.4,-1
2024-04-25,2024,3,SWEEP_REVERT_BULL,0.5648,0.8934,78.4,138.8,17353.8,17432.2,17447.0,17308.2,330.35714285714283,-304.5,193.0,135.0,172.8,90.4,17567.2,DRIFT_UP,72.4,1
2024-04-26,2024,4,SWEEP_REVERT_BULL,0.5711,0.7371,98.4,172.3,17696.8,17795.2,17840.5,17668.2,326.07142857142856,129.5,150.5,44.0,106.3,14.0,17839.2,TREND_DOWN,-43.3,1
2024-04-29,2024,0,SWEEP_REVERT_BEAR,0.2311,0.5378,-27.5,119.0,17921.5,17894.0,17949.0,17830.0,332.8392857142857,82.25,75.75,11.0,37.5,102.8,17905.0,CHOP,9.0,-1
2024-04-30,2024,1,CHOP,0.1503,0.0211,-10.7,71.2,17836.2,17825.5,17895.2,17824.0,326.6607142857143,-68.75,129.75,-262.0,53.3,262.0,17563.5,TREND_DOWN,-141.0,-1
2024-05-01,2024,2,STR,0.3664,0.4624,-33.6,91.7,17501.8,17468.2,17517.5,17425.8,322.0892857142857,-61.75,117.25,-36.7,325.0,69.0,17431.5,CHOP,-1.3,-1
2024-05-02,2024,3,STR,0.392,0.5178,-84.8,216.3,17583.0,17498.2,17602.5,17386.2,319.4642857142857,151.5,132.75,150.0,187.3,54.0,17648.2,TREND_UP,117.0,-1
2024-05-03,2024,4,SWEEP_REVERT_BEAR,0.0876,0.3197,-13.7,156.4,17957.5,17943.8,18050.2,17893.8,313.1607142857143,309.25,248.5,57.7,84.0,48.6,18001.5,DRIFT_UP,29.0,-1
2024-05-06,2024,0,BTD,0.2668,0.69,19.8,74.2,18074.2,18094.0,18117.0,18042.8,300.4107142857143,72.75,94.5,103.2,104.2,26.8,18197.2,TREND_UP,79.4,1
2024-05-07,2024,1,SWEEP_REVERT_BEAR,0.4188,0.1236,-22.7,54.2,18211.2,18188.5,18236.0,18181.8,301.73214285714283,14.0,62.5,8.0,77.7,22.0,18196.5,DRIFT_DOWN,-43.5,-1
2024-05-08,2024,2,ONEWAY_UP,0.9094,0.9509,120.5,132.5,18084.0,18204.5,18211.0,18078.5,284.73214285714283,-112.5,144.25,-21.5,37.7,65.7,18183.0,CHOP,14.8,1
2024-05-09,2024,3,STR,0.3739,0.4454,-35.6,95.2,18186.8,18151.2,18204.0,18108.8,279.05357142857144,3.75,106.75,64.6,88.0,0.4,18215.8,CHOP,2.0,-1
2024-05-10,2024,4,SWEEP_REVERT_BEAR,0.3461,0.0514,-42.4,122.5,18274.2,18231.8,18348.0,18225.5,257.30357142857144,58.5,93.25,22.4,39.2,43.3,18254.2,CHOP,9.4,-1
2024-05-13,2024,0,SWEEP_REVERT_BEAR,0.325,0.6226,-27.3,84.0,18331.8,18304.5,18336.2,18252.2,247.30357142857142,77.5,106.5,-8.7,5.0,69.5,18295.8,CHOP,1.8,-1
2024-05-14,2024,1,ONEWAY_UP,0.8547,0.9373,90.0,105.3,18274.2,18364.2,18370.8,18265.5,228.48214285714286,-21.5,143.25,47.0,68.8,81.0,18411.2,TREND_UP,94.0,1
2024-05-15,2024,2,CHOP,0.2247,0.8798,21.5,95.7,18509.5,18531.0,18542.5,18446.8,231.28571428571428,98.25,154.75,161.8,176.0,3.5,18692.8,TREND_UP,62.6,1
2024-05-16,2024,3,SWEEP_REVERT_BULL,0.7392,0.8725,37.7,51.0,18678.8,18716.5,18723.0,18672.0,232.51785714285714,-14.0,60.5,-65.5,44.3,72.7,18651.0,TREND_DOWN,-82.8,1
2024-05-17,2024,4,BTD,0.283,0.9362,13.3,47.0,18651.2,18664.5,18667.5,18620.5,224.21428571428572,0.25,69.75,-26.0,12.5,119.5,18638.5,CHOP,-2.3,1
2024-05-20,2024,0,ONEWAY_UP,0.8865,0.9538,109.3,123.3,18643.5,18752.8,18758.5,18635.2,223.07142857142858,5.0,56.5,13.4,41.7,45.8,18766.2,DRIFT_DOWN,-25.0,1
2024-05-21,2024,1,SWEEP_REVERT_BULL,0.8374,0.9869,44.8,53.5,18686.0,18730.8,18731.5,18678.0,209.125,-80.25,82.75,70.0,78.0,3.6,18800.8,TREND_UP,53.8,1
2024-05-22,2024,2,CHOP,0.2,0.6364,8.8,44.0,18808.0,18816.8,18832.8,18788.8,190.32142857142858,7.25,69.0,-23.0,22.0,132.6,18793.8,CHOP,-9.7,1
2024-05-23,2024,3,STR,0.6055,0.3875,-87.5,144.5,18981.5,18894.0,18982.5,18838.0,179.98214285714286,187.75,180.0,-197.2,39.5,272.5,18696.8,DRIFT_DOWN,-146.7,-1
2024-05-24,2024,4,ONEWAY_UP,0.6758,0.9573,71.3,105.5,18762.2,18833.5,18838.0,18732.5,185.05357142857142,65.5,92.75,40.7,92.5,20.0,18874.2,CHOP,-11.0,1
2024-05-28,2024,1,STR,0.2533,0.5795,-24.7,97.5,18920.2,18895.5,18936.5,18839.0,192.84615384615384,-30.5,95.5,47.5,50.0,76.0,18943.0,CHOP,21.5,-1
2024-05-29,2024,2,ONEWAY_UP,0.8127,0.8521,86.8,106.8,18765.2,18852.0,18867.8,18761.0,192.17307692307693,-177.75,194.5,-41.2,27.8,67.0,18810.8,TREND_DOWN,-60.7,1
2024-05-30,2024,3,STR,0.5393,0.4056,-46.0,85.3,18764.8,18718.8,18769.5,18684.2,196.71153846153845,-46.0,129.25,-114.8,10.2,172.6,18604.0,DRIFT_DOWN,-92.8,-1
2024-05-31,2024,4,ONEWAY_DOWN,0.8351,0.0286,-180.8,216.5,18602.0,18421.2,18631.5,18415.0,202.96153846153845,-2.0,183.25,177.3,179.8,180.0,18598.5,TREND_UP,305.7,-1
2024-06-03,2024,0,SWEEP_REVERT_BEAR,0.1391,0.4727,-15.3,110.0,18712.8,18697.5,18755.5,18645.5,227.53846153846155,114.25,177.25,-44.7,4.3,261.7,18652.8,TREND_UP,169.6,-1
2024-06-04,2024,1,CHOP,0.1871,0.5405,-18.0,96.2,18637.8,18619.8,18664.0,18567.8,231.55769230769232,-15.0,165.75,82.0,133.4,49.0,18701.8,DRIFT_UP,73.0,-1
2024-06-05,2024,2,BTD,0.4574,0.9766,43.0,94.0,18848.8,18891.8,18894.0,18800.0,226.01923076923077,147.0,157.5,185.7,187.7,-0.2,19077.5,TREND_UP,73.7,1
2024-06-06,2024,3,STR,0.2667,0.5778,-22.3,83.6,19102.8,19080.5,19115.8,19032.2,246.5,25.25,67.5,-14.7,26.0,63.3,19065.8,CHOP,9.3,-1
2024-06-07,2024,4,CHOP,0.0234,0.6386,-1.7,72.5,19040.5,19038.8,19065.0,18992.5,243.84615384615384,-25.25,206.75,2.0,116.2,41.8,19040.8,TREND_DOWN,-101.0,-1
2024-06-10,2024,0,ONEWAY_UP,0.7705,0.9548,46.0,59.7,18988.8,19034.8,19037.5,18977.8,247.96153846153845,-52.0,85.5,77.7,95.0,12.6,19112.5,CHOP,6.5,1
2024-06-11,2024,1,SWEEP_REVERT_BULL,0.302,0.9586,29.2,96.7,19058.0,19087.2,19091.2,18994.5,249.8653846153846,-54.5,84.0,154.8,160.3,24.0,19242.0,TREND_UP,143.2,1
2024-06-12,2024,2,ONEWAY_UP,0.8351,0.997,141.3,169.2,19402.2,19543.5,19544.0,19374.8,257.4423076923077,160.25,225.25,-51.3,45.3,110.5,19492.2,CHOP,-17.6,1
2024-06-13,2024,3,STR,0.488,0.3046,-62.8,128.7,19636.8,19574.0,19663.5,19534.8,253.8653846153846,144.5,108.75,18.5,58.2,74.0,19592.5,DRIFT_UP,48.7,-1
2024-06-14,2024,4,BTD,0.506,0.7338,46.2,91.3,19578.0,19624.2,19648.5,19557.2,249.6346153846154,-14.5,157.0,63.3,68.3,60.7,19687.5,TREND_UP,55.0,1
2024-06-17,2024,0,CHOP,0.1275,0.5475,-10.2,80.0,19958.0,19947.8,19984.0,19904.0,245.44642857142858,,342.75,248.7,323.4,2.6,20196.5,DRIFT_UP,101.3,-1
2024-06-18,2024,1,CHOP,0.219,0.2847,-12.0,54.8,20191.8,20179.8,20219.0,20164.2,276.89285714285717,-4.75,112.5,19.7,49.7,52.8,20199.5,CHOP,-5.7,-1
2024-06-20,2024,3,STR,0.5446,0.3352,-78.8,144.7,20245.8,20167.0,20263.2,20118.5,275.75,14.75,143.5,-131.8,61.8,208.8,20035.2,DRIFT_DOWN,-44.0,-1
2024-06-21,2024,4,STR,0.4613,0.442,-52.5,113.8,20017.0,19964.5,20028.0,19914.2,274.65384615384613,-18.25,138.25,10.5,108.3,21.5,19975.0,DRIFT_DOWN,-21.8,-1
2024-06-24,2024,0,CHOP,0.2409,0.1919,-31.0,128.7,19922.5,19891.5,19995.5,19866.8,263.2692307692308,-52.5,134.75,-146.7,49.7,151.0,19744.8,TREND_DOWN,-106.7,-1
2024-06-25,2024,1,BTD,0.4773,0.8346,50.5,105.8,19830.0,19880.5,19898.0,19792.2,266.9423076923077,85.25,125.0,86.3,100.7,42.7,19966.8,TREND_UP,92.6,1
2024-06-26,2024,2,BTD,0.2863,0.3817,30.0,104.8,19929.2,19959.2,20024.0,19919.2,257.09615384615387,-37.5,169.5,45.6,68.8,47.2,20004.8,DRIFT_UP,30.8,1
2024-06-27,2024,3,ONEWAY_UP,0.7087,0.7142,90.0,127.0,19990.5,20080.5,20116.8,19989.8,261.88461538461536,-14.25,133.75,-32.5,4.0,126.5,20048.0,DRIFT_UP,19.2,1
2024-06-28,2024,4,SWEEP_REVERT_BULL,0.6209,0.7547,145.3,234.0,20070.5,20215.8,20273.2,20039.2,264.0,22.5,119.5,-283.3,31.7,309.6,19932.5,TREND_DOWN,-103.5,1
2024-07-01,2024,0,CHOP,0.2046,0.7149,-35.6,174.0,19971.8,19936.2,19985.8,19811.8,280.2692307692308,39.25,119.25,112.6,137.8,72.4,20048.8,DRIFT_UP,35.0,-1
2024-07-02,2024,1,BTD,0.632,0.6766,76.6,121.2,19982.2,20058.8,20098.0,19976.8,280.9807692307692,-66.5,144.5,197.7,200.4,2.0,20256.5,TREND_UP,129.3,1
2024-07-05,2024,4,ONEWAY_UP,0.6552,0.7698,76.0,116.0,20441.5,20517.5,20544.2,20428.2,296.79545454545456,60.25,135.0,104.3,122.0,27.0,20621.8,DRIFT_UP,32.6,1
2024-07-08,2024,0,SWEEP_REVERT_BEAR,0.1499,0.4797,-8.5,56.7,20632.5,20624.0,20653.5,20596.8,267.45454545454544,10.75,62.5,42.5,64.0,36.0,20666.5,DRIFT_UP,31.7,-1
2024-07-09,2024,1,SWEEP_REVERT_BEAR,0.2417,0.1399,-19.0,78.6,20723.2,20704.2,20771.8,20693.2,264.29545454545456,56.75,76.25,-24.7,37.8,88.4,20679.5,CHOP,3.3,-1
2024-07-10,2024,2,CHOP,0.184,0.6707,13.8,75.0,20758.0,20771.8,20796.5,20721.5,255.27083333333334,78.5,82.75,122.7,145.0,68.8,20894.5,TREND_UP,47.0,1
2024-07-11,2024,3,ONEWAY_DOWN,0.8299,0.1387,-203.5,245.2,20894.5,20691.0,20902.2,20657.0,240.22916666666666,0.0,130.5,-261.2,35.5,313.8,20429.8,CHOP,-14.2,-1
2024-07-12,2024,4,ONEWAY_UP,0.6632,0.7744,107.3,161.8,20443.2,20550.5,20587.0,20425.2,276.4583333333333,13.5,133.5,-10.0,190.5,40.3,20540.5,DRIFT_DOWN,-90.0,1
2024-07-15,2024,0,ONEWAY_UP,0.6764,0.9432,71.5,105.7,20610.0,20681.5,20687.5,20581.8,286.1458333333333,69.5,144.5,-88.3,115.5,175.3,20593.2,DRIFT_DOWN,-59.0,1
2024-07-16,2024,1,SWEEP_REVERT_BEAR,0.6302,0.1925,-125.4,199.0,20649.2,20523.8,20684.5,20485.5,289.1041666666667,56.0,113.25,75.7,90.4,59.3,20599.5,DRIFT_UP,54.5,-1
2024-07-17,2024,2,ONEWAY_DOWN,0.706,0.1796,-129.7,183.7,20260.5,20130.8,20281.5,20097.8,293.3125,-339.0,343.25,-138.8,48.7,143.0,19992.0,TREND_DOWN,-71.2,-1
2024-07-18,2024,3,ONEWAY_DOWN,0.7342,0.2063,-95.0,129.4,20141.5,20046.5,20149.2,20019.8,323.9375,149.5,144.0,-155.3,1.3,287.7,19891.2,CHOP,-22.3,-1
2024-07-19,2024,4,STR,0.377,0.0152,-67.0,177.7,19868.5,19801.5,19976.5,19798.8,327.0,-22.75,226.25,-89.7,73.7,147.5,19711.8,CHOP,-17.4,-1
2024-07-22,2024,0,CHOP,0.0486,0.5486,7.0,144.0,19954.8,19961.8,20026.8,19882.8,332.2916666666667,243.0,239.75,36.4,83.0,152.0,19998.2,DRIFT_UP,36.7,1
2024-07-23,2024,1,BTD,0.5267,0.7393,60.2,114.3,19957.8,20018.0,20047.8,19933.5,330.3541666666667,-40.5,147.25,-93.2,66.8,114.0,19924.8,DRIFT_DOWN,-24.4,1
2024-07-24,2024,2,ONEWAY_DOWN,0.8278,0.1013,-155.3,187.6,19640.5,19485.2,19653.8,19466.2,321.59615384615387,-284.25,275.5,-280.7,12.8,316.4,19204.5,DRIFT_DOWN,-116.7,-1
2024-07-25,2024,3,STR,0.406,0.5655,-139.5,343.6,19217.0,19077.5,19226.8,18883.2,349.64285714285717,12.5,242.5,-86.5,313.0,95.5,18991.0,TREND_DOWN,-343.5,-1
2024-07-26,2024,4,CHOP,0.1755,0.6259,-25.8,147.0,19163.0,19137.2,19192.2,19045.2,365.98214285714283,172.0,241.5,38.0,160.6,97.0,19175.2,DRIFT_DOWN,-101.8,-1
2024-07-29,2024,0,CHOP,0.0535,0.4607,8.3,155.2,19285.2,19293.5,19377.2,19222.0,379.8392857142857,110.0,194.25,-84.5,55.3,180.3,19209.0,TREND_DOWN,-99.5,1
2024-07-30,2024,1,SWEEP_REVERT_BEAR,0.7537,0.0485,-121.2,160.8,19288.0,19166.8,19319.8,19159.0,387.55357142857144,79.0,217.25,-228.0,11.2,363.8,18938.8,DRIFT_UP,122.3,-1
2024-07-31,2024,2,BTD,0.4391,0.818,70.7,161.0,19371.8,19442.5,19471.8,19310.8,407.875,433.0,519.0,54.0,130.7,97.7,19496.5,DRIFT_UP,67.3,1
2024-08-01,2024,3,STR,0.3325,0.0051,-78.8,237.0,19525.0,19446.2,19682.0,19445.0,415.375,28.5,212.25,-419.0,25.0,578.0,19027.2,DRIFT_DOWN,-63.8,-1
2024-08-02,2024,4,STR,0.4363,0.2692,-163.7,375.2,18650.5,18486.8,18761.0,18385.8,447.0,-376.75,471.25,74.2,146.2,82.3,18561.0,DRIFT_UP,53.2,-1
2024-08-05,2024,0,BTD,0.491,0.5782,296.2,603.3,17561.8,17858.0,18112.5,17509.2,468.6607142857143,-999.25,1039.0,163.5,431.0,7.2,18021.5,CHOP,-20.7,1
2024-08-06,2024,1,SWEEP_REVERT_BULL,0.3184,0.743,84.0,263.8,18078.0,18162.0,18229.8,17966.0,527.1607142857143,56.5,420.5,10.0,321.2,34.5,18172.0,TREND_DOWN,-255.2,1
2024-08-07,2024,2,SWEEP_REVERT_BEAR,0.1257,0.1847,-19.2,152.7,18453.2,18434.0,18558.5,18405.8,520.5357142857143,281.25,431.5,-461.5,114.8,482.2,17972.5,TREND_DOWN,-309.5,-1
2024-08-08,2024,3,BTD,0.4819,0.9739,157.0,325.8,18224.5,18381.5,18390.0,18064.2,535.0357142857143,252.0,510.5,137.7,173.7,58.3,18519.2,DRIFT_UP,111.7,1
2024-08-09,2024,4,BTD,0.2765,0.5636,44.8,162.0,18451.0,18495.8,18566.5,18404.5,569.875,-68.25,268.0,114.0,178.7,59.6,18609.8,DRIFT_UP,80.0,1
2024-08-12,2024,0,BTD,0.2729,0.8484,55.8,204.5,18641.2,18697.0,18728.0,18523.5,567.4107142857143,31.5,178.5,-51.8,68.2,120.8,18645.2,CHOP,22.4,1
2024-08-13,2024,1,ONEWAY_UP,0.7827,0.8354,83.2,106.3,18821.8,18905.0,18922.5,18816.2,569.8214285714286,176.5,218.5,196.2,207.5,49.0,19101.2,DRIFT_UP,27.4,1
2024-08-14,2024,2,SWEEP_REVERT_BEAR,0.6177,0.1995,-129.4,209.5,19137.2,19007.8,19175.5,18966.0,553.375,36.0,163.5,99.4,195.7,82.3,19107.2,DRIFT_UP,37.0,-1
2024-08-15,2024,3,ONEWAY_UP,0.8008,0.9036,123.0,153.6,19352.0,19475.0,19489.8,19336.2,537.0,244.75,271.0,112.2,128.2,7.5,19587.2,DRIFT_UP,49.2,1
2024-08-16,2024,4,BTD,0.4973,0.8159,64.0,128.7,19503.5,19567.5,19591.2,19462.5,551.2857142857143,-83.75,235.5,36.0,93.3,72.5,19603.5,DRIFT_DOWN,-48.7,1
2024-08-19,2024,0,CHOP,0.0694,0.8518,6.7,96.5,19604.5,19611.2,19625.5,19529.0,549.25,1.0,162.75,248.8,250.0,18.4,19860.0,TREND_UP,167.5,1
2024-08-20,2024,1,SWEEP_REVERT_BULL,0.0608,0.1806,7.4,121.8,19817.8,19825.2,19925.0,19803.2,536.3392857142857,-42.25,118.75,-13.4,42.6,82.2,19811.8,DRIFT_UP,33.6,1
2024-08-21,2024,2,BTD,0.3381,0.6334,33.2,98.2,19842.0,19875.2,19911.2,19813.0,498.94642857142856,30.25,78.25,30.6,106.6,103.7,19905.8,DRIFT_UP,34.8,1
2024-08-22,2024,3,SWEEP_REVERT_BEAR,0.5725,0.2324,-81.3,142.0,19997.5,19916.2,20025.2,19883.2,453.3392857142857,91.75,137.5,-330.7,0.3,374.2,19585.5,TREND_DOWN,-122.0,-1
2024-08-23,2024,4,ONEWAY_UP,0.6474,0.8938,128.0,197.7,19755.2,19883.2,19904.2,19706.5,445.42857142857144,169.75,165.75,-94.2,10.3,291.4,19789.0,TREND_UP,108.2,1
2024-08-26,2024,0,ONEWAY_DOWN,0.7565,0.044,-146.0,193.0,19763.0,19617.0,19801.5,19608.5,393.5357142857143,-26.0,130.0,-23.8,26.0,111.5,19593.2,CHOP,-27.0,-1
2024-08-27,2024,1,SWEEP_REVERT_BULL,0.5506,0.9766,106.0,192.5,19523.5,19629.5,19634.0,19441.5,380.92857142857144,-69.75,171.0,21.7,64.7,51.7,19651.2,DRIFT_UP,26.2,1
2024-08-28,2024,2,STR,0.3161,0.4696,-45.3,143.3,19625.8,19580.5,19656.5,19513.2,355.64285714285717,-25.5,130.25,-159.3,12.3,302.0,19421.2,CHOP,-31.6,-1
2024-08-29,2024,3,BTD,0.4884,0.5841,101.0,206.8,19498.0,19599.0,19685.0,19478.2,327.0,76.75,376.0,-205.5,94.5,262.0,19393.5,TREND_DOWN,-259.0,1
2024-08-30,2024,4,SWEEP_REVERT_BEAR,0.0993,0.2944,-11.4,114.8,19559.2,19547.8,19628.8,19514.0,345.69642857142856,165.75,179.0,62.4,85.0,177.3,19610.2,TREND_UP,147.0,-1
2024-09-03,2024,1,ONEWAY_DOWN,0.8067,0.1673,-161.5,200.2,19478.0,19316.5,19483.2,19283.0,335.9807692307692,-169.0,237.5,-304.3,1.7,405.5,19012.2,DRIFT_DOWN,-127.0,-1
2024-09-04,2024,2,ONEWAY_UP,0.6947,0.9389,113.8,163.8,18878.2,18992.0,19002.0,18838.2,373.9807692307692,-134.0,180.0,-35.0,122.8,84.2,18957.0,DRIFT_DOWN,-108.0,1
2024-09-05,2024,3,ONEWAY_UP,0.8249,0.8305,219.0,265.5,18886.5,19105.5,19150.5,18885.0,357.53846153846155,-70.5,178.75,-130.0,30.3,263.5,18975.5,DRIFT_UP,42.5,1
2024-09-06,2024,4,ONEWAY_DOWN,0.882,0.0037,-288.6,327.2,18929.8,18641.2,18967.2,18640.0,364.28846153846155,-45.75,269.25,-183.0,19.3,211.0,18458.2,CHOP,7.4,-1
2024-09-09,2024,0,SWEEP_REVERT_BEAR,0.0603,0.1466,-7.0,116.0,18628.8,18621.8,18720.8,18604.8,380.13461538461536,170.5,259.75,66.7,108.2,124.6,18688.5,CHOP,-22.7,-1
2024-09-10,2024,1,CHOP,0.1674,0.6963,22.6,135.0,18758.2,18780.8,18821.8,18686.8,392.13461538461536,69.75,195.75,74.7,97.7,191.0,18855.5,TREND_UP,167.5,1
2024-09-11,2024,2,ONEWAY_DOWN,0.9392,0.0437,-247.0,263.0,18902.0,18655.0,18906.5,18643.5,398.75,46.5,222.5,599.5,638.5,108.0,19254.5,TREND_UP,342.3,-1
2024-09-12,2024,3,SWEEP_REVERT_BULL,0.4752,0.9224,78.4,165.0,19258.8,19337.2,19350.0,19185.0,419.0,4.25,116.5,114.3,146.3,91.0,19451.5,DRIFT_UP,70.5,1
2024-09-13,2024,4,SWEEP_REVERT_BULL,0.4046,0.4885,53.0,131.0,19409.2,19462.2,19529.2,19398.2,417.9230769230769,-42.25,82.5,65.0,115.0,49.0,19527.2,CHOP,-15.0,1
2024-09-16,2024,0,STR,0.3727,0.4314,-50.8,136.3,19670.8,19620.0,19697.5,19561.2,405.4807692307692,,339.5,50.5,64.5,91.0,19670.5,DRIFT_UP,49.3,-1
2024-09-17,2024,1,CHOP,0.025,0.7471,3.0,119.8,19795.5,19798.5,19828.8,19709.0,412.15384615384613,125.0,186.5,-116.0,51.7,224.0,19682.5,DRIFT_UP,47.5,1
2024-09-18,2024,2,SWEEP_REVERT_BEAR,0.3352,0.5978,-30.0,89.5,19730.5,19700.5,19736.5,19647.0,401.63461538461536,48.0,78.75,-116.7,199.5,142.5,19583.8,DRIFT_DOWN,-122.7,-1
2024-09-19,2024,3,BTD,0.4465,0.9593,76.8,172.0,20052.2,20129.0,20136.0,19964.0,385.38461538461536,468.5,420.5,-47.5,74.0,80.0,20081.5,DRIFT_DOWN,-75.0,1
2024-09-20,2024,4,SWEEP_REVERT_BEAR,0.3101,0.2593,-34.2,110.3,20035.0,20000.8,20082.5,19972.2,408.7692307692308,-46.5,94.0,32.0,83.2,140.8,20032.8,CHOP,13.8,-1
2024-09-23,2024,0,BTD,0.2652,0.782,23.6,89.0,20077.2,20100.8,20120.2,20031.2,395.57142857142856,44.5,208.75,-24.3,26.0,82.0,20076.5,DRIFT_UP,30.7,1
2024-09-24,2024,1,ONEWAY_DOWN,0.7789,0.1211,-148.0,190.0,20135.0,19987.0,20154.0,19964.0,355.3392857142857,58.5,156.75,183.2,227.8,34.0,20170.2,CHOP,7.7,-1
2024-09-25,2024,2,BTD,0.6481,0.6707,86.2,133.0,20141.0,20227.2,20271.0,20138.0,353.39285714285717,-29.25,128.0,-32.2,22.6,91.7,20195.0,CHOP,16.2,1
2024-09-26,2024,3,ONEWAY_DOWN,0.8756,0.0435,-157.0,179.3,20503.0,20346.0,20517.5,20338.2,345.07142857142856,308.0,306.0,-4.5,20.2,158.0,20341.5,DRIFT_UP,89.7,-1
2024-09-27,2024,4,ONEWAY_DOWN,0.6513,0.2924,-63.7,97.8,20377.5,20313.8,20383.0,20285.2,331.35714285714283,36.0,160.75,-90.8,20.0,140.8,20223.0,DRIFT_DOWN,-39.5,-1
2024-09-30,2024,0,CHOP,0.0407,0.4259,5.5,135.0,20179.5,20185.0,20262.5,20127.5,322.69642857142856,-43.5,167.5,85.2,101.8,129.0,20270.2,DRIFT_UP,57.7,1
2024-10-01,2024,1,ONEWAY_DOWN,0.9005,0.063,-345.8,384.0,20252.0,19906.2,20266.0,19882.0,318.0357142857143,-18.25,118.5,72.0,175.0,88.2,19978.2,CHOP,43.2,-1
2024-10-02,2024,2,SWEEP_REVERT_BULL,0.3387,0.9415,61.4,181.3,19942.8,20004.2,20014.8,19833.5,301.4107142857143,-35.5,132.0,5.8,86.0,35.7,20010.0,DRIFT_UP,30.0,1
