trade_date,c_0,c_400,c_600,c_830,c_900,c_915,c_930,c_945,c_1000,c_1030,c_1100,c_1200,c_1300,c_1330,c_1400,c_1430,c_1500,c_1515,c_1530,c_1545,c_1600,c_1800,c_2000,s_0,s_400,s_600,s_830,s_900,s_915,s_930,s_945,s_1000,s_1030,s_1100,s_1200,s_1300,s_1330,s_1400,s_1430,s_1500,s_1515,s_1530,s_1545,s_1600,s_1800,s_2000,vol0830_5m,vol1400_5m,vol0930_5m,rth_avg1m_vol
2021-05-07,13630.8,13604.0,13634.8,13706.2,13772.8,13764.0,13684.8,13701.0,13715.0,13778.5,13776.2,13784.8,13736.8,13700.0,13671.5,13705.0,13733.2,13738.0,13724.5,13722.8,13711.5,13614.5,13606.0,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,21462.0,7364.0,20991.0,1011.0205128205129
2021-05-10,13725.2,13669.5,13670.0,13667.2,13662.5,13654.5,13622.5,13556.8,13527.2,13499.5,13482.8,13520.0,13502.8,13496.8,13462.5,13376.2,13388.8,13398.8,13390.2,13410.5,13341.5,13714.8,13737.0,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,850.0,11164.0,21118.0,1262.0589743589744
2021-05-11,13235.8,13192.2,13187.5,13085.2,13085.5,13093.0,13114.5,13201.8,13253.5,13166.8,13210.0,13300.8,13271.8,13352.5,13334.0,13340.0,13332.8,13312.8,13350.8,13323.0,13350.0,13322.2,13339.8,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,3054.0,4937.0,21467.0,1499.2846153846153
2021-05-12,13237.0,13319.0,13270.5,13127.8,13150.0,13155.5,13159.5,13205.5,13136.0,13105.0,13058.0,13012.8,13043.5,13034.8,13017.8,13015.8,13022.0,13000.8,13002.2,13026.0,13007.5,13322.2,13339.5,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,15636.0,4493.0,17090.0,1404.5051282051281
2021-05-13,13050.0,12957.0,12962.5,13046.8,13092.5,13096.5,13152.2,13127.2,13178.2,13187.0,13184.8,13071.8,13074.5,13045.2,13060.0,13114.0,13130.0,13126.5,13149.0,13159.0,13089.0,12979.8,13023.5,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,4680.0,6960.0,16407.0,1370.7435897435898
2021-05-14,13183.2,13179.8,13239.0,13233.8,13232.8,13237.0,13232.0,13235.2,13265.8,13294.8,13323.0,13328.2,13361.0,13367.8,13365.8,13385.2,13410.5,13409.0,13398.8,13390.8,13394.8,13096.8,13112.8,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,3401.0,2851.0,14150.0,853.8461538461538
2021-05-17,13349.5,13350.5,13346.8,13309.0,13314.2,13321.8,13298.5,13325.2,13273.0,13292.5,13301.5,13234.0,13239.0,13210.5,13202.8,13231.8,13260.2,13279.8,13254.8,13273.2,13297.5,13380.2,13388.0,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,653.0,3480.0,15956.0,951.974358974359
2021-05-18,13352.2,13407.0,13409.5,13378.5,13361.8,13346.2,13337.2,13324.8,13340.5,13388.2,13378.5,13333.5,13357.2,13367.0,13331.5,13308.8,13271.5,13269.2,13297.5,13289.2,13219.0,13317.5,13331.2,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,1093.0,3938.0,14397.0,861.2641025641026
2021-05-19,13160.8,13066.0,13035.5,13013.5,12981.0,12962.5,12996.2,13062.5,13048.2,13097.5,13089.5,13123.5,13158.2,13182.0,13168.0,13236.8,13138.2,13184.0,13199.0,13172.5,13236.0,13197.2,13177.0,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,2000.0,7635.0,17191.0,1233.1589743589743
2021-05-20,13213.0,13240.8,13166.8,13235.2,13283.5,13292.2,13306.2,13377.5,13386.8,13422.2,13436.8,13482.5,13465.8,13490.8,13479.5,13495.5,13498.0,13498.8,13514.8,13505.8,13484.0,13224.2,13186.8,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,2450.0,2802.0,13406.0,877.4205128205128
2021-05-21,13502.2,13527.8,13510.8,13535.8,13532.0,13533.5,13551.5,13490.8,13542.2,13485.8,13473.5,13423.0,13423.5,13437.5,13446.8,13432.5,13440.2,13450.5,13441.5,13413.2,13420.0,13490.2,13517.8,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,595.0,2288.0,12108.0,901.5410256410256
2021-05-24,13421.0,13476.2,13493.0,13511.2,13516.8,13515.0,13502.5,13574.5,13589.8,13634.2,13637.2,13656.8,13637.2,13655.0,13657.5,13670.5,13678.0,13670.8,13668.0,13659.0,13638.0,13389.0,13369.2,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,953.0,1616.0,15159.0,692.8461538461538
2021-05-25,13668.8,13714.5,13721.0,13710.5,13701.0,13700.8,13698.8,13678.2,13659.5,13672.0,13676.2,13642.2,13633.8,13655.0,13642.8,13642.5,13641.8,13627.8,13648.5,13649.2,13654.8,13651.8,13652.2,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,378.0,4459.0,14853.0,887.9230769230769
2021-05-26,13705.2,13698.5,13689.0,13722.2,13703.5,13689.5,13701.0,13670.8,13672.0,13696.0,13702.2,13714.2,13715.8,13703.2,13686.5,13702.2,13696.2,13696.5,13701.0,13692.0,13702.8,13667.2,13694.8,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,417.0,2342.0,11729.0,655.5717948717949
2021-05-27,13677.5,13638.8,13626.0,13640.8,13670.5,13677.8,13694.0,13665.8,13653.2,13701.5,13689.2,13708.5,13704.5,13696.0,13684.5,13661.0,13662.2,13661.0,13654.5,13661.2,13660.8,13703.8,13708.8,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,3690.0,3331.0,13250.0,734.2307692307693
2021-05-28,13701.0,13687.8,13710.2,13698.5,13686.8,13689.5,13702.5,13724.5,13724.2,13704.5,13720.0,13748.2,13759.2,13728.5,13713.8,13727.8,13732.8,13717.5,13722.2,13716.0,13696.2,13697.0,13707.2,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,2457.0,2276.0,12587.0,731.8102564102564
2021-05-31,13697.8,13693.2,13672.8,13674.5,13678.0,13675.5,13676.8,13670.2,13673.0,13669.8,13664.2,13671.8,,,,,,,,,,13703.8,13713.8,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,,,,,,,,,,NQM1,NQM1,362.0,,667.0,60.49523809523809
2021-06-01,13689.0,13723.8,13738.0,13740.8,13741.0,13746.8,13752.8,13754.5,13730.5,13667.5,13616.8,13656.0,13662.2,13650.8,13658.8,13666.2,13689.0,13680.8,13665.2,13659.5,13650.8,13670.8,13688.5,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,861.0,2271.0,12299.0,816.4025641025642
2021-06-02,13642.0,13632.8,13637.2,13667.5,13670.8,13664.2,13659.0,13695.0,13671.8,13699.8,13684.5,13689.8,13669.8,13633.2,13632.0,13631.8,13639.5,13640.5,13642.5,13651.5,13674.2,13642.8,13636.2,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,1058.0,2213.0,14765.0,759.774358974359
2021-06-03,13689.2,13655.5,13643.5,13527.5,13551.5,13557.0,13562.0,13497.0,13506.8,13519.5,13576.8,13555.8,13571.8,13590.5,13559.8,13553.2,13542.0,13547.0,13544.2,13528.0,13527.0,13682.5,13690.5,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,1397.0,2939.0,15768.0,1098.9384615384615
2021-06-04,13528.2,13528.2,13538.2,13599.5,13596.5,13611.8,13620.0,13690.5,13705.5,13727.5,13731.5,13749.5,13759.8,13762.8,13775.5,13776.0,13775.8,13766.5,13764.8,13769.2,13764.0,13534.0,13496.8,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,10641.0,2877.0,15588.0,754.7794871794872
2021-06-07,13744.8,13728.5,13702.5,13753.2,13754.0,13741.0,13745.0,13745.0,13745.2,13736.0,13746.0,13743.5,13762.5,13751.0,13744.8,13757.2,13780.0,13792.0,13803.5,13786.5,13803.0,13779.0,13763.0,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,1426.0,2342.0,13113.0,739.9666666666667
2021-06-08,13834.5,13801.5,13845.0,13894.0,13878.0,13877.8,13872.8,13913.5,13826.2,13826.8,13814.5,13782.5,13819.2,13798.2,13800.2,13812.8,13829.8,13833.0,13820.8,13817.2,13813.5,13822.5,13821.8,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,1422.0,2601.0,13929.0,895.2666666666667
2021-06-09,13819.8,13827.2,13831.8,13853.0,13864.2,13864.8,13878.5,13895.8,13859.5,13859.0,13853.0,13825.5,13867.5,13863.2,13863.0,13865.2,13840.0,13840.0,13819.0,13812.8,13814.2,13812.8,13818.0,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,657.0,1911.0,12790.0,732.4153846153846
2021-06-10,13833.5,13801.0,13786.5,13740.0,13826.0,13834.2,13836.0,13934.0,13951.5,13941.5,13858.0,13924.5,13944.2,13926.5,13958.0,13938.2,13952.8,13948.8,13949.2,13939.5,13964.0,13818.5,13817.0,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,12646.0,2149.0,15434.0,843.3538461538461
2021-06-11,13977.0,13956.5,13956.8,13977.5,13971.5,13974.2,13946.5,13961.2,13974.0,13977.0,13947.8,13952.5,13949.5,13953.2,13968.0,13978.8,13965.8,13957.5,13959.5,13960.0,13991.2,13971.8,13965.0,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQM1,NQU1,NQU1,NQU1,NQM1,NQM1,NQU1,NQU1,NQU1,NQU1,NQM1,NQM1,NQM1,842.0,1508.0,9406.0,375.53846153846155
2021-06-14,14011.0,14007.2,14021.8,14020.8,14011.0,14004.8,13981.8,14015.0,14014.8,13997.2,14014.5,14031.8,14038.5,14042.5,14060.5,14053.0,14055.8,14047.8,14066.2,14074.5,14121.5,14003.0,14015.8,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,498.0,1581.0,13049.0,608.748717948718
2021-06-15,14135.0,14150.8,14130.8,14134.2,14112.2,14101.8,14095.8,14114.2,14099.8,14065.8,14063.5,14058.8,14032.8,14031.2,14041.2,14020.5,14017.0,14023.0,14009.2,14031.2,14025.8,14114.0,14108.5,NQU1,NQM1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,2293.0,3074.0,15996.0,781.625641025641
2021-06-16,14035.5,14036.8,14033.8,14038.2,14048.2,14044.8,14057.5,14067.8,14086.0,14080.2,14062.0,14025.8,14015.8,14021.0,13922.5,13921.5,13907.5,13986.2,14002.5,13997.5,13980.0,14035.8,14032.5,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,491.0,27657.0,13129.0,1201.1358974358975
2021-06-17,13903.5,13895.0,13905.2,13901.8,13917.8,13928.0,13959.2,13997.0,14021.5,14108.8,14106.8,14137.0,14114.8,14162.0,14172.0,14177.8,14165.8,14194.0,14188.2,14183.8,14162.0,13939.0,13881.5,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,1968.0,4173.0,17494.0,1283.6076923076923
2021-06-18,14187.2,14179.8,14183.5,14074.8,14099.0,14091.0,14075.0,14114.0,14090.5,14076.0,14081.5,14050.2,14076.0,14079.5,14071.0,14082.8,14033.2,14052.5,14079.0,14085.5,14033.5,14175.5,14176.5,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,2528.0,5912.0,25630.0,1084.9820512820513
2021-06-21,13998.2,14089.0,14110.0,14060.5,14062.0,14063.0,14070.5,13998.2,14061.2,14045.5,14104.0,14122.5,14105.2,14115.0,14136.5,14131.5,14131.5,14117.8,14105.8,14110.2,14134.2,14029.0,14034.8,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,813.0,3889.0,24515.0,916.0230769230769
2021-06-22,14136.2,14078.0,14107.5,14153.0,14128.5,14136.5,14117.5,14134.8,14132.5,14170.0,14173.0,14206.2,14223.5,14214.2,14215.8,14217.0,14239.2,14258.0,14277.5,14261.0,14256.2,14137.2,14135.8,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,744.0,2079.0,17065.0,825.7717948717949
2021-06-23,14292.5,14269.2,14264.0,14271.5,14273.5,14268.5,14264.2,14296.5,14310.8,14295.5,14270.0,14284.2,14263.0,14281.8,14278.8,14265.5,14284.5,14279.5,14291.5,14268.0,14269.5,14269.5,14271.0,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,899.0,2172.0,14897.0,718.8025641025641
2021-06-24,14303.0,14310.0,14346.2,14354.0,14344.2,14352.0,14354.0,14372.8,14372.8,14399.2,14394.2,14395.5,14374.8,14356.8,14357.2,14370.2,14369.8,14367.0,14340.2,14350.2,14356.2,14273.5,14288.8,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,1123.0,3693.0,15715.0,846.9641025641025
2021-06-25,14374.2,14359.2,14382.5,14370.2,14375.8,14377.2,14378.0,14382.2,14333.5,14369.2,14343.2,14351.8,14341.0,14330.0,14327.8,14337.8,14352.8,14351.2,14340.5,14328.0,14341.5,14354.8,14350.8,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,3989.0,2436.0,13437.0,762.6051282051282
2021-06-28,14351.2,14374.0,14370.8,14385.8,14390.8,14392.0,14417.2,14440.2,14457.2,14470.8,14456.5,14470.5,14473.5,14463.0,14461.8,14471.5,14500.0,14497.0,14508.2,14507.8,14508.0,14340.0,14353.8,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,NQU1,687.0,3148.0,17612.0,763.9641025641025
